ID2,title,description,streetaddress,city,state,amenityfeatures,type,unclear_address,Year,unclear type or question,notes,Last Modified
829,M.C.C.,,2741 34th St. ,Sacramento,CA,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
915,M.C.C.,,4333 30th St. ,San Diego,CA,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
987,M.C.C.,,150 Eureka St. ,San Francisco,CA,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
1251,M.C.C.,,720 N. Spurgeon,Santa Ana,CA,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
1252,M.C.C.,,230 Lighthouse Rd. ,Santa Barbara,CA,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
1358,M.C.C.,,2090 S. Bannock St. ,Denver,CO,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
1421,M.C.C.,,118 Main St. ,Hartford,CT,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
1441,M.C.C.,(2nd Floor),425 College St. ,New Haven,CT,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
1526,M.C.C.,,945 'G' St. N.W.,Washington,D.C.,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
1620,M.C.C.,,330 S.W. 27th St. ,Ft. Lauderdale,FL,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
1653,M.C.C.,(813)334-4443 ,1414 Dean St. ,Ft. Myers,FL,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
1688,M.C.C.,,301 Druid,Jacksonville,FL,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
1728,M.C.C.,,319 Duval St. ,Key West,FL,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
1889,M.C.C.,,725 Arlington Ave. N. ,St. Petersburg,FL,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
1902,M.C.C.,,3975 Fruitville Rd. ,Sarasota,FL,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
1929,M.C.C.,,2904 Concordia Ave. ,Tampa,FL,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
1958,M.C.C.,,1015 N. Dixie ,West Palm Beach,FL,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
2016,M.C.C.,,800 N. Highland Ave.,Atlanta,GA,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
2084,M.C.C.,,2500 Pali Hwy. ,Honolulu,HI,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
2140,M.C.C.,,1510 N. 21st St. ,Boise,ID,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
2320,M.C.C.,,933 Chicago,Evanston,IL,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
2484,M.C.C.,,1618 W. 3rd St. ,Davenport,IA,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
2528,M.C.C.,,1310-A E. 123rd Terrace ,Kansas City,KS,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
2538,M.C.C.,,7725 W. 87th St.,Overland Park ,KS,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
2554,M.C.C.,,1700 S. Santa Fe,Wichita,KS,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
2692,M.C.C.,,1800 Jefferson Ave. ,New Orleans,LA,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
2879,M.C.C.,,131 Cambridge,Boston,MA,,Religious Institution,,1985,,,12/5/2021 12:17pm
3088,M.C.C.,,90 Holden St. ,Worcester,MA,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
3097,M.C.C.,,1679 Broadway,Ann Arbor,MI,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
3146,M.C.C.,,45 E. Adams,Detroit,MI,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
3191,M.C.C.,,24 Fountain N.E.,Grand Rapids,MI,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
3279,M.C.C.,,704 E. Lake St. ,Minneapolis,MN,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
3337,M.C.C.,,513 N. State St. ,Jackson,MS,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
3394,M.C.C.,,400 Harrison,Kansas City,MO,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
3435,M.C.C.,,5108 Waterman,St. Louis,MO,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
3457,M.C.C.,,718 N. Kansas,Springfield,MO,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
3508,M.C.C.,,511 S. 24th ,Omaha,NE,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
3536,M.C.C.,,510 Garces Ave. ,Las Vegas,NV,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
3688,M.C.C.,,116 Morningside Dr. N.E.,Albuquerque,NM,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
3860,M.C.C.,,26 9th Ave. ,Greenwich Village & Chelsea,NY,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
4062,M.C.C.,,819 Madison St. ,Syracuse,NY,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
4118,M.C.C.,(Amity),234 N. Sharon ,Charlotte,NC,(MCC),Religious Institution,,1985,,,1/26/2022 2:07pm
4160,M.C.C.,,32 Buist Ave. ,Greenville,NC,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
4247,M.C.C.,,65 E. Hollister,Cincinnati,OH,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
4320,M.C.C.,,66 E. 15h Ave. ,Columbus,OH,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
4436,M.C.C.,,1900 N.W. 12th,Oklahoma City,OK,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
4459,M.C.C.,,1623 N. Maplewood ,Tulsa,OK,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
4484,M.C.C.,,1165 N.W. Monroe ,Corvallis,OR,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
4558,M.C.C.,,490 19th St. N.E.,Salem,OR,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
4666,M.C.C.,,1706 Fairmount Ave. ,Philadelphia,PA,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
4712,M.C.C.,,4401 5th Ave. ,Pittsburgh ,PA,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
4799,M.C.C.,,5 Junction St. ,Providence,RI,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
4836,M.C.C.,,1730 Gist St. ,Columbia,SC,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
4922,M.C.C.,,2224 Central ,Memphis,TN,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
4944,M.C.C.,,131 15th Ave. N.,Nashville,TN,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
4957,M.C.C.,,1925 Collins,Abilene,TX,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
5047,M.C.C.,(Dallas),2701 Reagan,Dallas,TX,(MCC),Religious Institution,,1985,,,2/1/2022 5:50am
5130,M.C.C.,,1804 69th St. ,Galveston,TX,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
5180,M.C.C.,,1919 Decatur,Houston,TX,(MCC),Religious Institution,,1985,,,12/9/2021 2:09am
5264,M.C.C.,,418 S. Irving ,San Angelo,TX,(MCC),Religious Institution,,1985,,,12/9/2021 2:58am
5417,M.C.C.,,4500 Kensington Ave. ,Richmond,VA,(MCC),Religious Institution,,1985,,,12/10/2021 1:54pm
5541,M.C.C.,,1319 W. Cleveland,Spokane,WA,(MCC),Religious Institution,,1985,,,12/10/2021 2:46pm
5559,M.C.C.,,5502 S. 12th ,Tacoma,WA,(MCC),Religious Institution,,1985,,,12/10/2021 2:53pm
216,M.C.C. ,,1007 S. 25th St. ,Ft. Smith,AR,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
1866,M.C.C. ,,904 Scott St. ,Pensacola,FL,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
252,M.C.C. & Men's & Women's Support Groups,,2415 Alta Vista Dr. ,Bakersfield,CA,,"Religious Institution,Community Center/Support Groups",,1985,,,1/7/2022 11:39am
2516,M.C.C. Church of the New Hope,,712 Jefferson,Waterloo,IA,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
688,M.C.C. of the East Bay,,4986 Fairfax Ave. ,Oakland,CA,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
727,M.C.C. Office ,,454 N. Indian Ave. #3,Palm Springs,CA,(MCC),Religious Institution,,1985,,,12/5/2021 12:17pm
4668,M.S.A.,(Disco)(WE-AH),1217 Walnut,Philadelphia,PA,"(P),(WE),(AH)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
3728,M&M Club,,608 Sunrise Hwy. ,Babylon ,NY,(L),Bars/Clubs,,1985,,,12/5/2021 12:17pm
4530,Ma's Kitchen,(24 hrs.),800 E. Burnside ,Portland,OR,"(M),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
576,Mac's ,(Baths),2801 Hyperion,Silverlake,CA,,Bathhouses,,1985,,,12/5/2021 12:17pm
1219,Mac's ,"(Some OC,RT)",349 1st St. ,San Jose,CA,"(OC),(RT)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2205,Machine Shop,(Flicks)(Toys & books),504 N. Clark St. ,Chicago,IL,"(F&S),(*)","Book Store,Erotic Shop",,1985,,,1/7/2022 12:03pm
5558,Macy's Tavern,,112 S. 8th St. ,Tacoma,WA,,Bars/Clubs,,1985,,,12/10/2021 2:53pm
758,Mad House ,,667 W. Holt ,Pomona,CA,"(S),(WE)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
5280,Madam Arthur's ,(Latins),147 E. Commerce ,San Antonio,TX,(PT),Bars/Clubs,,1985,,,12/9/2021 2:58am
3687,Madame Lovejoy's ,(Books-Cruisy arcade),4217 Central Ave. N.E.,Albuquerque,NM,,"Book Store,Cruising Areas",,1985,,,12/5/2021 12:17pm
3647,Maddie's Mine Hill Tavern ,(Many L),181 Randolph ,Mine Hill,NJ,"(L),(D),(R),(PT)",Restaurant,,1985,,,12/5/2021 12:17pm
3009,Madeira Room,Pilgrim House,336 Commercial St. ,Provincetown,MA,"(M),(S),(*)",Bars/Clubs,,1985,,,1/31/2022 11:55am
3929,Madison Card & Book Shop,,123 E. 57th St. ,Midtown- N.Y.C.,NY,,"Book Store,Business",,1985,,,12/5/2021 12:17pm
615,Mag ,(N.Hollywood),12136 Magnolia ,Valley,CA,"(W),(PT)",Bars/Clubs,,1985,,,1/26/2022 2:07pm
5499,Magazine City Adult Books,,1315 3rd Ave. ,Seattle,WA,,Book Store,,1985,,,12/10/2021 2:27pm
4963,Maggie's,(Some L)(Disco)(WE*)(Liquor),1515 S. Harrison,Amarillo,TX,"(L),(D),(PT),(S),(WE),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4002,Magic Touch,(Opens 2am)(Jackson Heights),73-13 37th Ave.,Queens,NY,"(D),(*)",Bars/Clubs,,1985,,,1/26/2022 2:07pm
3087,Mailbox Lounge,(Disco)(Side entrance),282 Main St. ,Worcester,MA,"(*),(YC),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
5698,Main Club,"(Some W,L)",1813 N. 3rd St. ,Superior,WI,"(D),(W),(L),(PT),(*)",Bars/Clubs,,1985,,,12/10/2021 8:37pm
372,Main Street ,"(Some OC, L)",1460 S. Coast Hwy. ,Laguna Beach,CA,"(OC),(L),(E)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1221,Main Street ,(Liquor),737 Stockton Ave. ,San Jose,CA,(R),Restaurant,,1985,,,12/5/2021 12:17pm
2176,Main Street East ,(Some L)(Disco),213 E. Main St. ,Carbondale,IL,"(*),(L),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4437,Mainline,"(Some W,SM, Uniforms)",4315 N. Western,Oklahoma City,OK,"(*),(W),(SM)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4531,Majestic Hotel & Club Baths,,303 S.W. 12th Ave. ,Portland,OR,(*),"Hotel,Bathhouses",,1985,,,12/5/2021 12:17pm
5254,Male Box,(Disco),200 N. 29th ,McAllen,TX,"(*),(YC),(D)",Bars/Clubs,,1985,,,12/9/2021 2:58am
2206,Male Hide,"(Leather,clothes,erotica, etc.)",66 W. Illinois,Chicago,IL,(*),Erotic Shop,,1985,,,1/7/2022 12:03pm
4664,Male Room,(Books & peeps)(Upstairs),1919 Market St. ,Philadelphia,PA,(*),"Book Store,Business",,1985,,,12/5/2021 12:17pm
1887,Male Stop,(W & Levi),157 1st Ave. N. ,St. Petersburg,FL,(W),Bars/Clubs,,1985,,,12/5/2021 12:17pm
5634,Mall Books,,231 W. State St. ,Madison,WI,,Book Store,,1985,,,12/10/2021 7:34pm
2689,Mama Rosa,(Pizza R),616 N. Rampart,New Orleans,LA,"(M),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
4665,Mamzelle's,(L only),204 S. Quince,Philadelphia,PA,"(P),(L),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
3858,Man Hole,(AH Mon.-Thu.),28 9th Ave. ,Greenwich Village & Chelsea,NY,"(P),(SM),(W),(AH)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1456,Man's Country,"(Macho)(Disco)(EZ- on, EZ-off I-95)(Don't miss if anywhere in area) (US Hwy. 1)",330 Boston Post Rd.,Orange,CT,"(*),(D),(PT)",Bars/Clubs,,1985,,,1/26/2022 2:08pm
2291,Man's Country,(Lounge)(Also Baths),5015 N. Clark St. ,Chicago,IL,(P),"Bathhouses,Bars/Clubs",,1985,,,12/5/2021 12:17pm
1957,Man's Land,(Levi & W)(Cruisy Patio),508 25th St. ,West Palm Beach,FL,"(*),(W),(PT)","Bars/Clubs,Cruising Areas",,1985,,,12/5/2021 12:17pm
2292,Man's World,(Baths),4740 N. Western Ave. ,Chicago,IL,"(P),(OC),(*)",Bathhouses,,1985,,,12/5/2021 12:17pm
5410,Man's World Adult Books,(cruisy),2101 E. Washington ,Petersburg,VA,,"Book Store,Cruising Areas",,1985,,,1/22/2022 12:37pm
2480,Man's World Spa,(Baths)(Around corner from Good Times Too),1525 'B' Ave.,Council Bluffs,IA,,Bathhouses,,1985,,,12/5/2021 12:17pm
340,Maneuvers,"(W,SM, Unifroms)",11086 Garden Grove Blvd.,Garden Grove,CA,"(W),(SM),(PT),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2333,Maneuvers & Co.,(Some L)(Disco),118 E. Jefferson,Joliet,IL,"(L),(D),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
644,Manhandler,(Disco),2692 S. LaCienega,West Los Angeles ,CA,"(PT),(YC),(D),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2252,Manhandler,(Some W & levi)(Cruisy patio),1948 N. Halsted,Chicago,IL,"(*),(W)","Bars/Clubs,Cruising Areas",,1985,,,12/5/2021 12:17pm
1284,Manhattan,,1212 Santa Monica Mall,Santa Monica,CA,(R),Restaurant,,1985,,,12/5/2021 12:17pm
4003,Manhattan,(Jackson Heights),76-13 Roosevelt Ave. ,Queens,NY,,Bars/Clubs,,1985,,,1/26/2022 2:08pm
5178,Manhole,(Clothing Store),1983 W. Gray,Houston,TX,,Business,,1985,,,12/9/2021 2:09am
2060,Manor Court Book Store,(Warner Robbins),112 Manor Ct. ,Macon,GA,,Book Store,,1985,,,12/5/2021 12:17pm
468,Manspace ,,5543 Santa Monica Blvd. ,Hollywood,CA,"(P),(SM),(FFA),(*)",Bars/Clubs,,1985,checked,,12/5/2021 12:17pm
4610,Marc I,(H & Lounge),76-78 Walnut St. ,Johnstown,PA,"(H),(D),(R)","Hotel,Restaurant,Bars/Clubs",,1985,,,12/5/2021 12:17pm
728,Maria's,(Italian R),67-778 Hwy. 111,Palm Springs,CA,"(M),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
162,Marie's 1st Place ,,709 S. Mill Ave. ,Tempe,AZ,"(M),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
2690,Marigny,,2102 St. Claude,New Orleans,LA,"(M),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
1888,Marilyn's Closet,,8302 N. 4th St. ,St. Petersburg,FL,"(M),(L),(PT)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2445,Mark III,(Disco),107 E. Main St. ,Muncie,IN,"(D),(YC)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1149,Mark Tours,(Travel),1450 Sutter St. ,San Francisco,CA,(*),Travel Service,,1985,,,1/7/2022 11:45am
1621,Marlin Beach,(Pools & bars)(Liquor)(Disco)(Ft.Lauderdale Beach),17 S. Atlantic Blvd. ,Ft. Lauderdale,FL,"(*),(H),(R)","Hotel,Restaurant,Bars/Clubs",,1985,,,1/26/2022 2:08pm
5500,Marshall's Office,,1224 Howell,Seattle,WA,(W),Bars/Clubs,,1985,,,12/10/2021 2:28pm
5613,Martha's ,"(Some M,L)",519 N. Broadway,Green Bay,WI,"(M),(L),(R)",Restaurant,,1985,,,12/10/2021 7:23pm
4784,Marti's ,,174 Railroad St. ,Central Falls ,RI,"(L),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2302,Martin's Den,,5550 S. State St.,Chicago,IL,(B),Bars/Clubs,,1985,,,12/5/2021 12:17pm
4348,Martinique ,(Some L),148 Salem Ave. ,Dayton,OH,(L),Bars/Clubs,,1985,,,12/5/2021 12:17pm
1422,Marty's Adult World,,162 Washington St. ,Hartford,CT,,Erotic Shop,,1985,checked,,1/7/2022 11:43am
3614,Marty's Place,,104 S. Ocean Ave. ,Atlantic City,NJ,(H),Hotel,,1985,,,12/5/2021 12:17pm
3772,Mary's ,(Some L)(Sleazy),112 Lake St. ,Elmira,NY,"(L),(RT)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
5129,Mary's ,,2502 Ave. Q 1/2,Galveston,TX,(*),Bars/Clubs,,1985,,,12/5/2021 12:17pm
5179,Mary's ,"(Some W,SM, FFA)(Good days)(Cruisy)(Patio)",1022 Westheimer,Houston,TX,"(*),(W),(SM),(FFA),(PT)","Bars/Clubs,Cruising Areas",,1985,,,12/9/2021 2:09am
577,Mary's Place ,,4114 Santa Monica Blvd. ,Silverlake,CA,"(R),(AH),(M)",Restaurant,,1985,,,12/5/2021 12:17pm
1150,Masque,,1160 Polk St. ,San Francisco,CA,,Bars/Clubs,,1985,,,12/5/2021 12:17pm
2803,Masquerade,(Disco),2308 Boston St. ,Baltimore,MD,"(PT),(D),(S),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2878,Massachusetts Gay Counseling Assn.,,25 Huntington Ave. ,Boston,MA,,Community Center/Support Groups,,1985,,,1/7/2022 12:20pm
914,Matador,(Pacific Beach),4633 Mission,San Diego,CA,"(D),(*)",Bars/Clubs,,1985,,,1/26/2022 2:08pm
4150,Matchbox Adult Center,(Cruisy),1203 E. Besse,Greensboro,NC,,"Cruising Areas,Business",,1985,,,1/7/2022 12:20pm
1083,Maud's ,,937 Cole St. ,San Francisco,CA,"(L),(D),(PT)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
3559,Maverick ,(Resort motel)(Pool),7350 W. 4th St. ,Reno,NV,(W),Hotel,,1985,,,12/5/2021 12:17pm
1357,Maxx,,1401 E. 17th Ave. ,Denver,CO,,Bars/Clubs,,1985,checked,,12/5/2021 12:17pm
858,McMillan's ,(Disco),1353 N. 'E' St. ,San Bernardino,CA,"(D),(PT)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
470,Meat Rack ,,4621 Santa Monica Blvd.,Hollywood,CA,"(*),(P),(F&S)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4498,Medford Hotel,(Bar),406 W. Main St. ,Medford,OR,"(M),(H),(PT)","Hotel,Bars/Clubs",,1985,,,12/5/2021 12:17pm
2253,Medusa's,(Teenyboppers),3257 N. Sheffield,Chicago,IL,(D),Bars/Clubs,,1985,,,12/5/2021 12:17pm
2950,Meeting Place ,(Some L),1447 Acushnet St. ,New Bedford,MA,"(D),(PT),(L)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4319,Mel's Place,(Some L),785 Bank St. ,Columbus,OH,"(L),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
1669,Melody Club,(Disco)(Some L-Thu.)(Patio),4130 N.W. 6th St. ,Gainesville,FL,"(D),(S),(L),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
513,Melrose Baths,"(Some OC, Chubby chasers)",7269 Melrose Ave. ,Hollywood West,CA,(OC),Bathhouses,,1985,,,2/1/2022 1:47pm
988,Men's Room,(at Noe),3988 18th St.,San Francisco,CA,,Bars/Clubs,,1985,,,2/1/2022 4:20am
783,Menagerie ,(Some L),3581 University Ave. ,Riverside,CA,"(L),(PT)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2693,Menefee's ,(3 floors)(Bars)(Health club)(Pool),1101 N. Rampart St. ,New Orleans,LA,"(*),(R),(S),(PE),(M)","Restaurant,Bars/Clubs",,1985,checked,Alot going on here,12/5/2021 12:17pm
3147,Menjo's ,(Disco),928 W. McNichols,Detroit,MI,"(YC),(D),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
3148,Metra,(Publication),"Suite 310, 22750 Woodward Ave. Ferndale 48094",Detroit,MI,,Publications,,1985,,,1/7/2022 12:11pm
2880,Metro,(Disco)(Sun. nights only*),15 Landsdowne,Boston,MA,"(YC),(D),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
3089,Metro,(Disco)(Sun. nights only*),266 Chandler,Worcester,MA,"(D),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1828,Metro News,,824 5th Ave. ,Naples,FL,,Book Store,,1985,,,1/7/2022 12:21pm
645,Mi Wey,(Culver City),11513 Washington Blvd. ,West Los Angeles ,CA,(L),Bars/Clubs,,1985,,,1/26/2022 2:08pm
1729,Michael's,(Disco)(Upstairs E-OC)(Patio bar),218 Duval St. ,Key West,FL,"(D),(E),(OC)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
578,Michael's ,,4500 Lose Feliz Blvd. ,Silverlake,CA,"(M),(R)",Restaurant,,1985,,,12/5/2021 12:17pm
3964,Michael's Thing,(Publication) (N.Y.C. 10036),160 W. 46th St. ,Uptown- N.Y.C.,NY,,Publications,,1985,,,1/31/2022 4:48am
1842,Midnight News,(Adult boutique),410 N. Orange Blossom Tr. ,Orlando,FL,,Erotic Shop,,1985,,,1/7/2022 12:03pm
1622,Midnight Sea,,3016 Alhambra St. ,Ft. Lauderdale,FL,"(M),(H),(*)",Hotel,,1985,,,12/5/2021 12:17pm
990,Midnight Sun,(Video)(Cruisy),4067 18th St.,San Francisco,CA,(*),"Bars/Clubs,Cruising Areas",,1985,,,12/5/2021 12:17pm
3395,Midnight Sun,(Punk Disco),518 E. 31st St. ,Kansas City,MO,"(D),(S)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
5181,Midnite Sun,(Open 7am)(Hustlers),534 Westheimer,Houston,TX,"(B),(D)",Bars/Clubs,,1985,,,12/9/2021 2:09am
3930,Midtown Bookcenter,,113 W. 42nd St. ,Midtown- N.Y.C.,NY,(M),Book Store,,1985,,,12/5/2021 12:17pm
2017,Midtown Gym,,1107 Peachtree St. N.E.,Atlanta,GA,(M),Gym,,1985,,,1/7/2022 11:52am
4460,Midtown Theatre & Books,,319 3rd St. ,Tulsa,OK,,"Theatre,Book Store",,1985,,,12/5/2021 12:17pm
4924,Midtown Theatre Arcade ,,1360 Poplar,Memphis,TN,(*),"Business,Theatre",,1985,,,1/20/2022 6:59am
1359,Midtowne Spa,(Baths),2935 Zuni,Denver,CO,(*),Bathhouses,,1985,,,12/5/2021 12:17pm
2694,Midtowne Spa,(Baths),700 Baronne St. ,New Orleans,LA,(*),Bathhouses,,1985,,,12/5/2021 12:17pm
5182,Midtowne Spa,(Baths) (at Elgin),3100 Fannin,Houston,TX,(*),Bathhouses,,1985,,,2/1/2022 4:29am
549,Midtowne Spa ,(Baths),615 S. Kohler ,Midtown,CA,,Bathhouses,,1985,checked,Bathhouse or business?,1/7/2022 11:54am
5049,Midtowne Spa ,(Spa),2509 Pacific ,Dallas,TX,(*),Bathhouses,,1985,,,12/5/2021 12:17pm
3366,Midwest Adult Book Store,(Cruisy peep shows),109 N. 5th St. ,Columbia,MO,,"Book Store,Cruising Areas",,1985,,,12/5/2021 12:17pm
1360,Mike's,(Fun neighborhood bar*),117 Broadway ,Denver,CO,"(PT),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
87,Mike's 500 Club ,"(M- days, cruisy late nights*)",500 1st Ave. ,Fairbanks,AK,"(M),(*)","Bars/Clubs,Cruising Areas",,1985,,,12/5/2021 12:17pm
3804,Mike's Cafe,"(Some L,YC)(WE*)",201 Windsor,Jamestown,NY,"(L),(YC),(D),(WE),(*)",Restaurant,,1985,,,12/5/2021 12:17pm
412,Mike's Corral ,,2020 E. Artesia Blvd. ,Long Beach,CA,"(SM),(W)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2293,Mike's Terrace,,1137 W. Granville,Chicago,IL,,Bars/Clubs,,1985,,,12/5/2021 12:17pm
1791,Mimi's ,,2847 Coral Way,Miami,FL,"(L),(P)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
3488,Miner's Camp,(Military),201 Industrial Rd. ,Bellevue,NE,(M),Bars/Clubs,,1985,,,12/5/2021 12:17pm
3861,Mineshaft,(Upstairs)(F&S- 2 floors),835 Washington St. ,Greenwich Village & Chelsea,NY,"(*),(P),(SM),(W),(F&S)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
413,Mineshaft ,(Cruisy)(Liquor),1720 E. Broadway,Long Beach,CA,"(W),(*),(PT)","Bars/Clubs,Cruising Areas",,1985,,,12/5/2021 12:17pm
1361,Mineshaft Male Theatre,,109 S. Broadway,Denver,CO,,Theatre,,1985,,,12/5/2021 12:17pm
991,Mint,,1942 Market St. ,San Francisco,CA,"(*),(R),(E)",Restaurant,,1985,,,12/5/2021 12:17pm
5666,Mint,,422 W. State St. ,Milwaukee,WI,"(OC),(RT),(B)",Bars/Clubs,,1985,,,12/10/2021 7:50pm
4800,Mirabar,"(Small disco)(WE*)(Just off Weybosset- No neon sign, just #109)",109 Eddy St. ,Providence,RI,"(WE),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
2606,Mirror Room,,311 North Blvd. ,Baton Rouge ,LA,"(M),(RT),(D)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
4188,Mirrors ,"(Some L,W) (Club Haven Shopping Ctr.)",5055 Country Club Rd. ,Winston-Salem,NC,"(L),(W),(PT)",Bars/Clubs,,1985,,,1/26/2022 2:08pm
3010,Misha's Inn,,9 Soper St. ,Provincetown,MA,"(M),(H)",Hotel,,1985,,,12/5/2021 12:17pm
5183,Miss Charlotte's,(WE*),911 W. Drew,Houston,TX,"(C&W),(D),(WE),(*)",Bars/Clubs,,1985,,,12/9/2021 2:09am
2440,Miss Mickey's ,"(Some M,L)(Best Weeknights)",302 West St. ,La Porte,IN,"(M),(L)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
1110,Mission News,(Books),2086 Mission St. ,San Francisco,CA,(F&S),Book Store,,1985,,,12/5/2021 12:17pm
3338,Mississippi Gay Alliance,"(P.O. Box 8342, Jackson 39204)",513 N. State St.,Jackson,MS,,Organization,,1985,,,1/31/2022 4:57am
2695,Mississippi River Bottom,(Patio),515 St. Phillip,New Orleans,LA,"(C&W),(WE),(*)",Bars/Clubs,,1985,,,12/5/2021 12:17pm
