ID,Title,description,streetaddress,city,state,amenityfeatures,type,Year,unclearaddress,uncleartype,notes,dateadded,lastmodified
32,Barbary Coast ,,2459 Grand River ,Detroit,MI,"(S),(G),(D),(*)",Bars/Clubs,1966,,,,3/9/2020 2:11am,3/28/2020 8:45pm
33,Brass Rail ,,6545 Woodward ,Detroit,MI,(R),Restaurant,1966,,,,3/9/2020 2:11am,3/28/2020 8:45pm
34,Chez Monti ,,323 E. Larned ,Detroit,MI,"(D),(RT)",Bars/Clubs,1966,,,,3/9/2020 2:11am,3/28/2020 8:45pm
35,Circa 1890 ,,5474 Cass ,Detroit,MI,"(PE),(*)",Bars/Clubs,1966,,,,3/9/2020 2:11am,3/28/2020 8:45pm
36,Diplomat ,nr. Pingree; no name or number visible; brick front,8540 2nd ,Detroit,MI,(*),Bars/Clubs,1966,,,,3/9/2020 2:11am,3/28/2020 8:45pm
37,Gold Dollar ,($1 cover) ,3127 Cass,Detroit,MI,"(*),(M),(S)",Bars/Clubs,1966,,,,3/9/2020 2:11am,3/28/2020 8:45pm
38,La Rosa's ,,731 Bates ,Detroit,MI,(RT),Bars/Clubs,1966,,,,3/9/2020 2:11am,3/28/2020 8:45pm
40,Palais ,,655 Beau Bien ,Detroit,MI,(G),Bars/Clubs,1966,,,,3/9/2020 2:11am,3/28/2020 8:45pm
41,Silver Star ,,9310 Greenfield ,Detroit,MI,,Bars/Clubs,1966,,,,3/9/2020 2:11am,3/28/2020 8:45pm
42,S & C Restaurant ,,6521 2nd ,Detroit,MI,(C),Restaurant,1966,,,,3/9/2020 2:11am,3/28/2020 8:45pm
44,Ten-Eleven ,,1011 Farmer St. ,Detroit,MI,"(S),(*)",Bars/Clubs,1966,,,,3/9/2020 2:11am,3/28/2020 8:45pm
45,Woodward Lounge ,,6424 Woodward ,Detroit,MI,(*),Bars/Clubs,1966,,,,3/9/2020 2:11am,3/28/2020 8:45pm
46,Sports Bar ,,517 Brush ,Flint,MI,(M),Bars/Clubs,1966,,,,3/9/2020 2:11am,3/28/2020 8:45pm
48,Red Mill,,41 Division St. ,Grand Rapids,MI,,Bars/Clubs,1966,,,,3/9/2020 2:11am,3/28/2020 8:45pm
49,Columbia Hotel Bar ,,336 E. Michigan ,Kalamazoo,MI,"(M),(PE)","Bars/Clubs,Hotels",1966,,,,3/9/2020 2:11am,3/28/2020 8:45pm
51,Trophy Room ,,169 Portage ,Kalamazoo,MI,,Bars/Clubs,1966,,,,3/9/2020 2:11am,3/28/2020 8:45pm
52,Paul Revere Bar ,(East Lansing),2703 E. Grand River ,Lansing,MI,,Bars/Clubs,1966,,,,3/9/2020 2:11am,3/28/2020 8:45pm
53,Saginaw Hotel Bar ,,134 N. Baum St. ,Saginaw,MI,(M),"Bars/Clubs,Hotels",1966,,,,3/9/2020 2:11am,3/28/2020 8:45pm
56,Flame ,,115 W. Washington ,Ann Arbor,MI,(M),Bars/Clubs,1968,,,,3/9/2020 2:11am,3/28/2020 8:45pm
57,Town Club ,,210 W. Washington ,Ann Arbor,MI,"(*),(M)",Bars/Clubs,1968,,,,3/9/2020 2:12am,3/28/2020 8:45pm
59,Saginaw Hotel Bar ,,134 Baum St. ,Saginaw,MI,(M),"Bars/Clubs,Hotels",1968,,,,3/9/2020 2:12am,3/28/2020 8:45pm
62,Flame ,,115 W. Washington ,Ann Arbor,MI,(M),Bars/Clubs,1969,,,,3/9/2020 2:12am,3/28/2020 8:45pm
63,Town Club ,,210 W. Washington ,Ann Arbor,MI,"(M),(*)",Bars/Clubs,1969,,,,3/9/2020 2:12am,3/28/2020 8:45pm
64,Driftwood ,,97 W. Michigan ,Battle Creek ,MI,(M),Bars/Clubs,1969,,,,3/9/2020 2:12am,3/28/2020 8:45pm
65,Top Hat ,,50 S. 20th St. ,Battle Creek ,MI,(*),Bars/Clubs,1969,,,,3/9/2020 2:12am,3/28/2020 8:45pm
66,Barbary Coast ,,2459 Grand River ,Detroit,MI,"(S),(G),(D),(M)",Bars/Clubs,1969,,,,3/9/2020 2:12am,3/28/2020 8:45pm
67,Brass Rail ,,6545 Woodward,Detroit,MI,"(R),(M)",Restaurant,1969,,,,3/9/2020 2:12am,3/28/2020 8:45pm
68,Chez Monti,,323 E. Larned ,Detroit,MI,"(RT),(D),(*)",Bars/Clubs,1969,,,,3/9/2020 2:12am,3/28/2020 8:45pm
69,Circa 1890 ,,5474 Cass ,Detroit,MI,,Bars/Clubs,1969,,,,3/9/2020 2:12am,3/28/2020 8:45pm
70,Diplomat ,(brick front- no name or number visible nearest cross St. is Pingree) ,8540 2nd ,Detroit,MI,"(*),(YC),(D)",Bars/Clubs,1969,,,,3/9/2020 2:12am,3/28/2020 8:45pm
71,Gold Dollar ,($1.00 cover- tourists) ,3127 Cass ,Detroit,MI,"(M),(S),(*)",Bars/Clubs,1969,,,,3/9/2020 2:12am,3/28/2020 8:45pm
72,La Rosa's ,,731 Bates ,Detroit,MI,(RT),Bars/Clubs,1969,,,,3/9/2020 2:12am,3/28/2020 8:45pm
73,Palais ,,655 Beaubien ,Detroit,MI,(G),Bars/Clubs,1969,,,,3/9/2020 2:12am,3/28/2020 8:45pm
75,Silver Star ,,9310 Greenfield ,Detroit,MI,(*),Bars/Clubs,1969,,,,3/9/2020 2:12am,3/28/2020 8:45pm
76,S&C ,(after hours),6521 2nd ,Detroit,MI,"(R),(C)",Restaurant,1969,,,,3/9/2020 2:12am,3/28/2020 8:45pm
78,Ten-Eleven ,,1011 Farmer ,Detroit,MI,"(RT),(*)",Bars/Clubs,1969,,,,3/9/2020 2:12am,3/28/2020 8:45pm
79,Traffic Jam ,,511 W. Canfield ,Detroit,MI,,Bars/Clubs,1969,,,,3/9/2020 2:12am,3/28/2020 8:45pm
81,Twilight Zone ,,9385 Greenfield ,Detroit,MI,,Bars/Clubs,1969,,,,3/9/2020 2:15am,3/28/2020 8:45pm
82,Woodward Lounge ,(neon usually off),6424 Woodword,Detroit,MI,(*),Bars/Clubs,1969,,,,3/9/2020 2:15am,3/28/2020 8:45pm
83,Red Mill ,,41 Division St. ,Grand Rapids,MI,,Bars/Clubs,1969,,,,3/9/2020 2:15am,3/28/2020 8:45pm
84,Colombia Hotel Bar ,,226 E. Michigan ,Kalamazoo,MI,"(M),(PE)","Bars/Clubs,Hotels",1969,,,,3/9/2020 2:15am,3/28/2020 8:45pm
86,Trophy Room ,,169 Portage ,Kalamazoo,MI,,Bars/Clubs,1969,,,,3/9/2020 2:15am,3/28/2020 8:45pm
87,Paul Revere Bar ,(E Lansing) ,2703 E. Grand River ,Lansing,MI,,Bars/Clubs,1969,,,,3/9/2020 2:15am,3/28/2020 8:45pm
89,Saginaw Hotel Bar ,,134 Baum St. ,Saginaw,MI,(M),"Bars/Clubs,Hotels",1969,,,,3/9/2020 2:15am,3/28/2020 8:45pm
92,Flame ,,115 W. Washington ,Ann Arbor,MI,"(YC),(M)",Bars/Clubs,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
93,Town Club ,,210 W. Washington ,Ann Arbor,MI,(M),Bars/Clubs,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
94,Driftwood ,,97 W. Michigan ,Battle Creek ,MI,(M),Bars/Clubs,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
95,Top Hat ,,50 S. 20th St. ,Battle Creek ,MI,(*),Bars/Clubs,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
96,Blue Ribbon ,,500 1st Ave. ,Bay City ,MI,,Bars/Clubs,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
97,Barbary Coast ,(Moving in '69 - two blocks north) ,2459 Grand River ,Detroit,MI,"(S),(G),(D)",Bars/Clubs,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
98,Blue Crest ,,5474 Cass,Detroit,MI,,Bars/Clubs,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
99,Brass Rail ,,6545 Woodward ,Detroit,MI,"(R),(M)",Restaurant,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
100,Compound ,(After hours) ,8344 2nd ,Detroit,MI,"(YC),(C),(*)",Bars/Clubs,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
101,Diplomat ,(brick front no name or number visible- nearest cross st. is Pingree) ,8540 2nd,Detroit,MI,"(YC),(D),(*)",Bars/Clubs,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
102,Eddy's Bar ,,6642 E. Lafayette ,Detroit,MI,"(D),(*)",Bars/Clubs,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
103,Escape Lounge ,,15606 Joy at Greenfield ,Detroit,MI,"(YC),(D),(*)",Bars/Clubs,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
104,Foster's Chez Lounge ,,323 E. Larned ,Detroit,MI,"(B),(RT),(*)",Bars/Clubs,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
105,Gold Dollar ,($1.00 adm. tourists) ,3127 Cass ,Detroit,MI,"(M),(S),(*)",Bars/Clubs,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
106,La Rosa ,,731 Bates ,Detroit,MI,(RT),Bars/Clubs,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
107,Palais ,,655 Beaubien ,Detroit,MI,(G),Bars/Clubs,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
108,Pink Lady ,,8323 Linwood ,Detroit,MI,"(G),(M)",Bars/Clubs,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
110,Silver Star ,,9310 Greenfield ,Detroit,MI,,Bars/Clubs,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
112,Ten-Eleven ,,1011 Farmer ,Detroit,MI,"(RT),(*)",Bars/Clubs,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
115,Twilight Zone ,,9385 Greenfield ,Detroit,MI,,Bars/Clubs,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
116,Woodward Lounge ,(neon usually off can enter thru parking lot in rear) ,6424 Woodward ,Detroit,MI,(*),Bars/Clubs,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
117,New State Bar ,,2513 S. Dort Hwy. ,Flint,MI,"(D),(*)",Bars/Clubs,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
118,Sub's Inn ,,517 Brush ,Flint,MI,"(G),(RT)",Bars/Clubs,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
119,Smitty's ,,100 Washington ,Grand Haven ,MI,,Bars/Clubs,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
120,Snug Harbor ,,311 S. Water ,Grand Haven ,MI,,Bars/Clubs,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
121,Red Mill ,,41 Division ,Grand Rapids,MI,,Bars/Clubs,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
122,Columbia Hotel Bar ,,336 E. Michigan ,Kalamazoo,MI,"(M),(PE)","Bars/Clubs,Hotels",1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
123,Paul Revere Bar ,(E. Lansing) ,2703 E. Grand River ,Lansing,MI,"(YC),(M)",Bars/Clubs,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
125,Adams Hotel Bar ,,203 S. Front ,Marquette,MI,(M),"Bars/Clubs,Hotels",1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
126,Dutch's ,,517 Lapeer ,Saginaw,MI,(G),Bars/Clubs,1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
127,Saginaw Hotel Bar ,,134 Baum ,Saginaw,MI,(M),"Bars/Clubs,Hotels",1970,,,,3/9/2020 2:15am,3/28/2020 8:45pm
130,Flame ,,115 W. Washington ,Ann Arbor,MI,"(YC),(M)",Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
131,Town Club ,,210 W. Washington ,Ann Arbor,MI,(M),Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
132,Driftwood ,,97 W. Michigan ,Battle Creek ,MI,(M),Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
133,Top Hat ,,50 So. 20th St. ,Battle Creek ,MI,(*),Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
134,Blue Ribbon ,,500 1st Ave. ,Bay City ,MI,,Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
135,Barbary Coast ,,2549 Grand River ,Detroit,MI,"(S),(G),(D),(M),(*)",Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
136,Blue Crest ,,5474 Cass,Detroit,MI,,Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
137,Brass Rail ,,6545 Woodward ,Detroit,MI,"(R),(M)",Restaurant,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
138,Climax ,(After hours)(next to Eddy's) ,6642 E. Lafayette ,Detroit,MI,"(C),(YC),(*)",Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
140,Eddy's Bar ,,6642 E. Lafayette ,Detroit,MI,"(D),(*)",Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
141,Eight Seventy Club ,(Diplomat)(bet. 3rd & Hamilton),870 Six Mile Rd. ,Detroit,MI,"(D),(*)",Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
142,Escape Lounge ,,15606 Joy at Greenfield ,Detroit,MI,"(YC),(D),(*)",Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
143,Foster's Chez Lounge ,,323 E. Larned ,Detroit,MI,"(B),(RT),(*)",Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
144,Gold Dollar ,(touristy)($1.00 admission),3127 Cass,Detroit,MI,"(M),(S)",Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
145,Jerry's ,,9385 Greenfield,Detroit,MI,,Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
146,La Rosa,,731 Bates ,Detroit,MI,(RT),Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
147,Manor Bar ,(Grosse Point),18450 Mack at Manor ,Detroit,MI,,Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
148,Palais ,,655 Beaubien ,Detroit,MI,(G),Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
149,Pink Lady ,,8323 Linwood ,Detroit,MI,"(G),(M)",Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
151,Silver Star ,,9310 Greenfield ,Detroit,MI,,Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
152,Ten-Eleven,,1011 Farmer ,Detroit,MI,"(RT),(*)",Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
155,Woodward Cocktail bar ,(neon usually off- can enter thru parking lot in rear),6426 Woodward,Detroit,MI,(*),Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
156,Ye Iron Hinge ,(The Hinge),7614 Woodward,Detroit,MI,"(YC),(D),(*)",Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
157,New State Bar ,(Lafayette Tavern),2512 S. Dort Hwy. ,Flint,MI,"(D),(*)",Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
158,Sub's Inn ,,517 Brush ,Flint,MI,"(G),(RT)",Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
159,Smitty's ,,100 Washington ,Grand Haven ,MI,,Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
160,Snug Harbor ,,311 S. Water ,Grand Haven ,MI,,Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
161,Red Mill ,,41 Divison ,Grand Rapids,MI,,Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
162,Columbia Hotel Bar ,,336 E. Michigan ,Kalamazoo,MI,(M),"Bars/Clubs,Hotels",1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
163,Paul Revere Bar ,(E. Lansing),2703 E. Grand River ,Lansing,MI,"(YC),(M)",Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
165,Adams Hotel Bar ,,203 S. Front ,Marquette,MI,(M),"Bars/Clubs,Hotels",1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
166,Dutch's,,517 Lapeer ,Saginaw,MI,(G),Bars/Clubs,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
167,Saginaw Hotel Bar ,,134 Baum ,Saginaw,MI,(M),"Bars/Clubs,Hotels",1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
169,Elms Hotel ,,134 Butler ,Sagatuck,MI,(H),Hotels,1971,,,,3/9/2020 2:15am,3/28/2020 8:45pm
170,Flame ,,115 W. Washington ,Ann Arbor,MI,"(YC),(*)",Bars/Clubs,1972,,,,3/9/2020 2:15am,3/28/2020 8:45pm
171,Blue Ribbon ,,500 1st Ave. ,Bay City ,MI,,Bars/Clubs,1972,,,,3/9/2020 2:15am,3/28/2020 8:45pm
172,Auto City Motel ,,660 Stimson,Detroit,MI,(H),Hotels,1972,,,,3/9/2020 2:15am,3/28/2020 8:45pm
173,Barbary Coast ,,2765 Grand River ,Detroit,MI,(M),Bars/Clubs,1972,,,,3/9/2020 2:15am,3/28/2020 8:45pm
174,Belcrest Hotel ,,5440 Cass ,Detroit,MI,(M),"Bars/Clubs,Hotels",1972,,,,3/9/2020 2:15am,3/28/2020 8:45pm
175,Bitter Lemon Lounge ,,6307 E. Jefferson ,Detroit,MI,(*),Bars/Clubs,1972,,,,3/9/2020 2:15am,3/28/2020 8:45pm
176,Blue Crest ,,5474 Cass ,Detroit,MI,,Bars/Clubs,1972,,,,3/9/2020 2:15am,3/28/2020 8:45pm
177,Brass Rail ,,6545 Woodward ,Detroit,MI,(R),Restaurant,1972,,,,3/9/2020 2:15am,3/28/2020 8:45pm
178,Climax ,(after hours)(back door- next to Eddy's),6642 Lafayette,Detroit,MI,"(YC),(C),(*)",Bars/Clubs,1972,,,,3/9/2020 2:15am,3/28/2020 8:45pm
180,Eddy's Bar ,(weekends only),6642 Lafayette,Detroit,MI,(D),Bars/Clubs,1972,,,,3/9/2020 2:15am,3/28/2020 8:45pm
181,Eight-Seventy-Club,(also Bookie's or Gagen's),870 Six Mile Rd. near Hamilton,Detroit,MI,"(YC),(D),(*)",Bars/Clubs,1972,,,,3/9/2020 2:15am,3/28/2020 8:45pm
182,Escape Lounge ,,15606 Joy at Greenfield,Detroit,MI,"(YC),(D),(*)",Bars/Clubs,1972,,,,3/9/2020 2:15am,3/28/2020 8:45pm
183,Foster's Chez Lounge ,,323 E. Larned ,Detroit,MI,"(B),(RT),(*)",Bars/Clubs,1972,,,,3/9/2020 2:15am,3/28/2020 8:45pm
184,Gold Dollar ,(touristy)($1.00 admission),3127 Cass ,Detroit,MI,"(M),(S)",Bars/Clubs,1972,,,,3/9/2020 2:15am,3/28/2020 8:45pm
185,La Rosa's ,,731 Bates,Detroit,MI,"(B),(RT)",Bars/Clubs,1972,,,,3/9/2020 2:15am,3/28/2020 8:45pm
186,Manor Bar ,(Gross point),18450 Mack at Manor ,Detroit,MI,,Bars/Clubs,1972,,,,3/9/2020 2:15am,3/28/2020 8:45pm
187,Morrie's ,(also called Darrel's Place) ,7404 Michigan,Detroit,MI,(S),Bars/Clubs,1972,,,,3/9/2020 2:15am,3/28/2020 8:45pm
188,Palais,,655 Beaubien,Detroit,MI,"(G),(RT)",Bars/Clubs,1972,,,,3/9/2020 2:15am,3/28/2020 8:45pm
189,Rathskeller ,Main at 11 Mile Rd. ,,Detroit,MI,"(YC),(M)",Bars/Clubs,1972,,,,3/9/2020 2:15am,3/28/2020 8:45pm
190,Silver Star ,,9310 Greenfield,Detroit,MI,,Bars/Clubs,1972,,,,3/9/2020 2:15am,3/28/2020 8:45pm
193,Ten Eleven ,(may be moving to Griswold & State),1001 Farmer ,Detroit,MI,(RT),Bars/Clubs,1972,,,,3/9/2020 2:15am,3/28/2020 8:45pm
194,Third Man Lounge ,(bet. 7 & 8 Mile Rds.),19326 Conant,Detroit,MI,,Bars/Clubs,1972,,,,3/9/2020 2:15am,3/28/2020 8:45pm
195,Town Pump- Hotel Royal Palm,(go-go boys),2305 Park at Montcalm,Detroit,MI,,"Bars/Clubs,Hotels",1972,,,,3/9/2020 2:15am,3/28/2020 8:45pm
196,Trainor's ,(Royal Oak),1627 S. Woodward,Detroit,MI,"(M),(YC)",Bars/Clubs,1972,,,,3/9/2020 2:15am,3/28/2020 8:45pm
197,Woodward Cocktail Lounge ,"(no neon sign, but don't miss it! Can enter thru parking lot in rear)",6426 Woodward ,Detroit,MI,(*),Bars/Clubs,1972,,,,3/9/2020 2:15am,3/28/2020 8:45pm
198,Ye Iron Hinge ,(called 'The Hinge'),7614 Woodword,Detroit,MI,"(YC),(D),(*)",Bars/Clubs,1972,,,,3/9/2020 2:15am,3/28/2020 8:45pm
204,New State Bar,(may have closed),2512 S. Dort Hwy. ,Flint,MI,"(D),(*)",Bars/Clubs,1972,,,,3/11/2020 12:46am,3/28/2020 8:45pm
205,Sub's Inn,,517 Brush,Flint,MI,"(G),(RT)",Bars/Clubs,1972,,,,3/11/2020 12:46am,3/28/2020 8:45pm
206,Smitty's ,,100 Washington ,Grand Haven ,MI,,Bars/Clubs,1972,,,,3/11/2020 12:46am,3/28/2020 8:45pm
207,Snug Harbor ,,311 S. Water ,Grand Haven ,MI,,Bars/Clubs,1972,,,,3/11/2020 12:46am,3/28/2020 8:45pm
208,Show Bar ,(after 9pm),43 S. Division ,Grand Rapids,MI,"(D),(*)",Bars/Clubs,1972,,,,3/11/2020 12:46am,3/28/2020 8:45pm
209,Thurman's ,,224 W. Kalamazoo Ave. ,Kalamazoo,MI,"(YC),(M),(R)",Bars/Clubs,1972,,,,3/11/2020 12:46am,3/28/2020 8:45pm
210,Paul Revere's Bar ,(E. Lansing),2703 E. Grand River,Lansing,MI,"(YC),(M)",Bars/Clubs,1972,,,,3/11/2020 12:46am,3/28/2020 8:45pm
212,Adams Hotel Bar ,,203 S. Front ,Marquette,MI,(M),"Bars/Clubs,Hotels",1972,,,,3/11/2020 12:46am,3/28/2020 8:45pm
213,Dutch's ,,517 Lapeer ,Saginaw,MI,(M),Bars/Clubs,1972,,,,3/11/2020 12:46am,3/28/2020 8:45pm
218,Flame ,,115 W. Washington ,Ann Arbor,MI,"(YC),(*)",Bars/Clubs,1973,,,,3/11/2020 12:46am,3/28/2020 8:45pm
219,Oasis ,,937 Colombia S.W.,Battle Creek ,MI,(M),Bars/Clubs,1973,,,,3/11/2020 12:46am,3/28/2020 8:45pm
220,Blue Ribbon ,,500 1st Ave. ,Bay City ,MI,,Bars/Clubs,1973,,,,3/11/2020 12:46am,3/28/2020 8:45pm
222,Auto City Motel ,,660 Stimson,Detroit,MI,(H),Hotels,1973,,,,3/11/2020 12:46am,3/28/2020 8:45pm
223,Barbary Coast ,,2765 Grand River ,Detroit,MI,"(G),(M),(RT)",Bars/Clubs,1973,,,,3/11/2020 12:46am,3/28/2020 8:45pm
224,Belcrest Hotel ,,5440 Cass,Detroit,MI,(M),"Bars/Clubs,Hotels",1973,,,,3/11/2020 12:46am,3/28/2020 8:45pm
225,Biff's ,(after hours)(Six Mile Rd.),276 W. McNichols,Detroit,MI,"(M),(R),(C)",Restaurant,1973,,,,3/11/2020 12:46am,3/28/2020 8:45pm
226,Bitter Lemon Lounge ,,6307 E. Jefferson ,Detroit,MI,,Bars/Clubs,1973,,,,3/11/2020 12:46am,3/28/2020 8:45pm
227,Blue Crest ,,5474 Cass,Detroit,MI,,Bars/Clubs,1973,,,,3/11/2020 12:46am,3/28/2020 8:45pm
228,Brass Rail ,,6545 Woodword ,Detroit,MI,"(M),(R)",Restaurant,1973,,,,3/11/2020 12:46am,3/28/2020 8:45pm
