ID,title,description,streetaddress,city,state,amenityfeatures,type,Year,unclearaddress,notes,dateadded,lastmodified,full.address,lon,lat,geoAddress,status
HI021,Attic,"(piano bar only)(side street entrance, upstairs)",2254 Kalakaua ,Waikiki,HI,(M),Bars/Clubs,1971,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"2254 Kalakaua , Waikiki, HI",-157.8284541,21.2791862,"2254 kalakaua ave, honolulu, hi 96815, usa",Geocoded
HI022,Question Mark ,(sign is a ?)(between downtown & Waikiki),1420 S. Beretania ,Honolulu,HI,(*),Bars/Clubs,1972,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"1420 S. Beretania , Honolulu, HI",-157.8388264,21.300291,"1420 s beretania st, honolulu, hi 96814, usa",Geocoded
HI023,Hilo Travelodge Bar ,,121 Banyon Dr. ,Hilo,HI,(M),Bars/Clubs,1973,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"121 Banyon Dr. , Hilo, HI",-155.0638408,19.7283864,"121 banyan dr, hilo, hi 96720, usa",Geocoded
HI024,Apartment Cabaret ,(cl. Tuesday),124 Kapahulu,Waikiki,HI,(D),Bars/Clubs,1973,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"124 Kapahulu, Waikiki, HI",-157.8220254,21.2719023,"124 kapahulu ave, honolulu, hi 96815, usa",Geocoded
HI025,Cesar's ,,1911 Kalakaua,Waikiki,HI,"(M),(R),(*)",Restaurant,1973,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"1911 Kalakaua, Waikiki, HI",-157.8337385,21.2865775,"1911 kalakaua ave, honolulu, hi 96815, usa",Geocoded
HI026,Gay Nineties Cabaret ,,1900 Kalakaua,Waikiki,HI,"(YC),(D),(*)",Bars/Clubs,1973,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"1900 Kalakaua, Waikiki, HI",-157.8338724,21.2877203,"1900 kalakaua ave, honolulu, hi 96815, usa",Geocoded
HI027,Governor's Coffee House ,(after hours),117 Uluniu Ave. ,Waikiki,HI,"(R),(YC)",Restaurant,1973,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"117 Uluniu Ave. , Waikiki, HI",-157.8242814,21.2756645,"117 uluniu ave, honolulu, hi 96815, usa",Geocoded
HI028,Hideout ,(may be closing),1735 Kalakaua,Waikiki,HI,"(R),(M)",Restaurant,1973,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"1735 Kalakaua, Waikiki, HI",-157.8361764,21.2912286,"1735 kalakaua ave, honolulu, hi 96826, usa",Geocoded
HI029,Island Club Baths,"(rm. 235, upstairs)",825 Keeamaku St. ,Waikiki,HI,,Baths,1973,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"825 Keeamaku St. , Waikiki, HI",-157.8403519,21.2968282,"825 ke’eaumoku st, honolulu, hi 96814, usa",Geocoded
HI030,Beach in front of Queen's Surf & Kimana Beach Hotels,,,Waikiki,HI,,Cruising Areas,1973,checked,NA,4/17/2020 11:50pm,4/18/2020 12:51am,", HI",-157.825748,21.276006,unclear_coded_by_hand,General Coordinates Used
HI031,International Market Place,,,Waikiki,HI,,Cruising Areas,1973,checked,NA,4/17/2020 11:50pm,4/18/2020 12:51am,", HI",-157.82688,21.277829,unclear_coded_by_hand,Found
HI032,Kalakaua Avenue,,,Waikiki,HI,,Cruising Areas,1973,checked,NA,4/17/2020 11:50pm,4/18/2020 12:51am,", HI",-157.828851,21.279036,unclear_coded_by_hand,Found
HI033,Kapiolani Park Beach,,,Waikiki,HI,,Cruising Areas,1973,checked,NA,4/17/2020 11:50pm,4/18/2020 12:51am,", HI",-157.823231,21.269304,unclear_coded_by_hand,Found
HI034,Baron Theatre ,,63. N. Hotel St. ,Honolulu,HI,,Theatre,1974,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"63. N. Hotel St. , Honolulu, HI",-157.8627754,21.3118975,"63 n hotel st, honolulu, hi 96817, usa",Geocoded
HI035,Glades ,(This famous drag bar is really a 'drag'- Adm. charge- off limits),152 N. Hotel St. ,Honolulu,HI,"(S),(M),(RT)",Bars/Clubs,1974,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"152 N. Hotel St. , Honolulu, HI",-157.8632356,21.3131178,"152 n hotel st, honolulu, hi 96817, usa",Geocoded
HI036,Question Mark ,,43 S. Beretania ,Honolulu,HI,(*),Bars/Clubs,1974,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"43 S. Beretania , Honolulu, HI",-157.8597384,21.3114103,"43 s beretania st, honolulu, hi 96813, usa",Geocoded
HI037,Tom Kat Theatre,,Hotel St.,Honolulu,HI,,Theatre,1974,checked,NA,4/17/2020 11:50pm,4/18/2020 6:17pm,"Hotel St., HI",-157.858877,21.30835,unclear_coded_by_hand,General Coordinates Used
HI038,Casa Nostra,"(open afternoons, bar good late)",,"Kapaa-Wailua, Kauai",HI,"(M),(R)",Restaurant,1974,checked,NA,4/17/2020 11:50pm,4/18/2020 6:19pm,", HI",-159.337778,22.052222,unclear_coded_by_hand,General Coordinates Used
HI039,Kona Steak House,Inquire locally,,Kona,HI,"(M),(R)",Restaurant,1974,checked,NA,4/17/2020 11:50pm,4/18/2020 6:23pm,", HI",-155.996926,19.639994,unclear_coded_by_hand,General Coordinates Used
HI040,Apartment Cabaret ,(sign says 'Dipper' walk up to 3rd floor. Closed Tuesdays),124 Kapahulu,"Waikiki Beach, Oahu",HI,"(D),(*)",Bars/Clubs,1974,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"124 Kapahulu, Waikiki Beach, Oahu, HI",-157.8220254,21.2719023,"124 kapahulu ave, honolulu, hi 96815, usa",Geocoded
HI041,Cocktail Center ,(some G),435 Atkinson ,"Waikiki Beach, Oahu",HI,(G),Bars/Clubs,1974,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"435 Atkinson , Waikiki Beach, Oahu, HI",-157.8388732,21.2896529,"435 atkinson dr, honolulu, hi 96814, usa",Geocoded
HI042,Coco's,(after hours),Kalakaua & Kapiolani,"Waikiki Beach, Oahu",HI,"(M),(C),(R)",Restaurant,1974,checked,NA,4/17/2020 11:50pm,4/18/2020 6:27pm,"Kalakaua & Kapiolani, HI",-157.835721,21.290568,unclear_coded_by_hand,Found
HI043,Four Twelve ,,412 Lewers ,"Waikiki Beach, Oahu",HI,"(M),(HIP),(YC)",Bars/Clubs,1974,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"412 Lewers , Waikiki Beach, Oahu, HI",-157.8282196,21.2820946,"412 lewers st, honolulu, hi 96815, usa",Geocoded
HI044,Gay Nineties Cabaret ,,1900 Kalakaua,"Waikiki Beach, Oahu",HI,"(YC),(D),(*)",Bars/Clubs,1974,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"1900 Kalakaua, Waikiki Beach, Oahu, HI",-157.8338724,21.2877203,"1900 kalakaua ave, honolulu, hi 96815, usa",Geocoded
HI045,Island Club Baths ,"(Rm. 235, upstairs)",825 Keeaumoku St. ,"Waikiki Beach, Oahu",HI,,Baths,1974,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"825 Keeaumoku St. , Waikiki Beach, Oahu, HI",-157.8407938,21.2967475,"825 ke’eaumoku st, honolulu, hi 96814, usa",Geocoded
HI046,Metropolitan Community Church,,2500 Pali Hwy. ,"Waikiki Beach, Oahu",HI,,Church,1974,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"2500 Pali Hwy. , Waikiki Beach, Oahu, HI",-157.8452226,21.3302064,"2500 hi-61, honolulu, hi 96817, usa",Geocoded
HI047,Ala Moana Park,,,"Waikiki Beach, Oahu",HI,,Cruising Areas,1974,checked,NA,4/17/2020 11:50pm,4/18/2020 6:33pm,", HI",-157.847657,21.289969,unclear_coded_by_hand,Found
HI048,Diamond Head Beach,'B.A.' below Coast Guard Lighthouse,,"Waikiki Beach, Oahu",HI,,Cruising Areas,1974,checked,NA,4/17/2020 11:50pm,4/18/2020 6:33pm,", HI",-157.809471,21.255705,unclear_coded_by_hand,Found
HI049,International Market Place,,,"Waikiki Beach, Oahu",HI,,Cruising Areas,1974,checked,NA,4/17/2020 11:50pm,4/18/2020 6:33pm,", HI",-157.82688,21.277829,unclear_coded_by_hand,Found
HI050,Kalakaua Avenue,,,"Waikiki Beach, Oahu",HI,,Cruising Areas,1974,checked,NA,4/17/2020 11:50pm,4/18/2020 6:33pm,", HI",-157.828851,21.279036,unclear_coded_by_hand,Found
HI051,Kapiolani Park Beach,,,"Waikiki Beach, Oahu",HI,,Cruising Areas,1974,checked,NA,4/17/2020 11:50pm,4/18/2020 6:33pm,", HI",-157.823231,21.269304,unclear_coded_by_hand,Found
HI052,Kuhio Beach Park- Waikiki Beach Center Bldg.,,,"Waikiki Beach, Oahu",HI,,Cruising Areas,1974,checked,NA,4/17/2020 11:50pm,4/18/2020 6:33pm,", HI",-157.824098,21.273223,unclear_coded_by_hand,Found
HI053,Hilo Travelodge Bar ,,121 Banyon Dr. ,Hilo,HI,(M),Bars/Clubs,1975,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"121 Banyon Dr. , Hilo, HI",-155.0638408,19.7283864,"121 banyan dr, hilo, hi 96720, usa",Geocoded
HI054,Glades ,(This famous drag bar is really a 'drag'- Adm. charge- off limits),152 N. Hotel St. ,Honolulu,HI,"(S),(M),(RT)",Bars/Clubs,1975,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"152 N. Hotel St. , Honolulu, HI",-157.8632356,21.3131178,"152 n hotel st, honolulu, hi 96817, usa",Geocoded
HI055,Question Mark ,,43 S. Beretania ,Honolulu,HI,,Bars/Clubs,1975,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"43 S. Beretania , Honolulu, HI",-157.8597384,21.3114103,"43 s beretania st, honolulu, hi 96813, usa",Geocoded
HI056,Casa Nostra,(Open afternoons- bar good late),,"Kapaa-Wailua, Kauai",HI,"(M),(R)",Restaurant,1975,checked,NA,4/17/2020 11:50pm,4/18/2020 6:37pm,", HI",-159.337778,22.052222,unclear_coded_by_hand,General Coordinates Used
HI057,Queen Pond 'BA' Beach,West side of Kauai,,"Kapaa-Wailua, Kauai",HI,,Cruising Areas,1975,checked,NA,4/17/2020 11:50pm,4/18/2020 6:38pm,", HI",-159.487437,22.229232,unclear_coded_by_hand,Found
HI058,Kona Steak House,Inquire locally,,Kona,HI,"(M),(R)",Restaurant,1975,checked,NA,4/17/2020 11:50pm,4/18/2020 6:39pm,", HI",-155.996926,19.639994,unclear_coded_by_hand,General Coordinates Used
HI059,Maui Bell,Inquire locally,,"Lahaina, Maui",HI,(M),Bars/Clubs,1975,checked,NA,4/17/2020 11:50pm,4/18/2020 6:45pm,", HI",-156.6825,20.878333,unclear_coded_by_hand,General Coordinates Used
HI060,Cocktail Center ,(some G),435 Atkinson ,"Waikiki Beach, Oahu",HI,(G),Bars/Clubs,1975,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"435 Atkinson , Waikiki Beach, Oahu, HI",-157.8388732,21.2896529,"435 atkinson dr, honolulu, hi 96814, usa",Geocoded
HI061,Coco's,,Kalakaua & Kapiolani,"Waikiki Beach, Oahu",HI,"(M),(R),(C),(AH)",Restaurant,1975,checked,NA,4/17/2020 11:50pm,4/18/2020 6:48pm,"Kalakaua & Kapiolani, HI",-157.835721,21.290568,unclear_coded_by_hand,Found
HI062,Gay Nineties Cabaret ,,1900 Kalakaua ,"Waikiki Beach, Oahu",HI,"(YC),(D),(*)",Bars/Clubs,1975,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"1900 Kalakaua , Waikiki Beach, Oahu, HI",-157.8338724,21.2877203,"1900 kalakaua ave, honolulu, hi 96815, usa",Geocoded
HI063,House of Charles ,,2260 Kuhio Ave. ,"Waikiki Beach, Oahu",HI,"(E),(*)",Bars/Clubs,1975,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"2260 Kuhio Ave. , Waikiki Beach, Oahu, HI",-157.8266361,21.2801143,"2260 kūhiō ave., honolulu, hi 96815, usa",Geocoded
HI064,Island Club Baths ,(rm. 235- upstairs),825 Keeaumoku St. ,"Waikiki Beach, Oahu",HI,(*),Baths,1975,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"825 Keeaumoku St. , Waikiki Beach, Oahu, HI",-157.8407938,21.2967475,"825 ke’eaumoku st, honolulu, hi 96814, usa",Geocoded
HI065,M.C.C. ,,2500 Pali Hwy. ,"Waikiki Beach, Oahu",HI,,Church,1975,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"2500 Pali Hwy. , Waikiki Beach, Oahu, HI",-157.8452226,21.3302064,"2500 hi-61, honolulu, hi 96817, usa",Geocoded
HI066,Stuffed Tomato ,(Go-go-boys),240 McCully at Ala Wai ,"Waikiki Beach, Oahu",HI,"(YC),(D),(*)",Bars/Clubs,1975,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"240 McCully at Ala Wai , Waikiki Beach, Oahu, HI",-157.8330933,21.2876268,"240 mccully st, honolulu, hi 96815, usa",Geocoded
HI067,Surf Baths ,(5p.m.- 2a.m.)(2nd floor),307 Lewers near Kuhio,"Waikiki Beach, Oahu",HI,(P),Baths,1975,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,"307 Lewers near Kuhio, Waikiki Beach, Oahu, HI",-157.8292525,21.2803281,"307 lewers st, honolulu, hi 96815, usa",Geocoded
HI068,Ala Moana Park,,,"Waikiki Beach, Oahu",HI,,Cruising Areas,1975,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,", Waikiki Beach, Oahu, HI",-157.8310083,21.2822932,"waikiki, honolulu, hi 96815, usa",Geocoded
HI069,Diamond Head 'BA' Beach ,below Coast Guard Lighthouse,,"Waikiki Beach, Oahu",HI,,Cruising Areas,1975,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,", Waikiki Beach, Oahu, HI",-157.8310083,21.2822932,"waikiki, honolulu, hi 96815, usa",Geocoded
HI070,Kalakaua Ave.,,,"Waikiki Beach, Oahu",HI,,Cruising Areas,1975,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,", Waikiki Beach, Oahu, HI",-157.8310083,21.2822932,"waikiki, honolulu, hi 96815, usa",Geocoded
HI071,Kapiolani Park Beach ,,,"Waikiki Beach, Oahu",HI,,Cruising Areas,1975,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,", Waikiki Beach, Oahu, HI",-157.8310083,21.2822932,"waikiki, honolulu, hi 96815, usa",Geocoded
HI072,Kuhio Beach Park ,Waikiki Beach Center Bldg. Center Building,,"Waikiki Beach, Oahu",HI,,Cruising Areas,1975,NA,NA,4/17/2020 11:50pm,7/27/2020 11:33am,", Waikiki Beach, Oahu, HI",-157.8310083,21.2822932,"waikiki, honolulu, hi 96815, usa",Geocoded
HI073,Hilo Travelodge Bar ,,121 Banyon Dr. ,"Waikiki Beach, Oahu",HI,(M),Bars/Clubs,1976,NA,NA,4/17/2020 11:51pm,7/27/2020 11:33am,"121 Banyon Dr. , Waikiki Beach, Oahu, HI",-157.8214405,21.274426,"201 ʻōhua ave, honolulu, hi 96815, usa",Geocoded
HI074,Glades,(adm. charge),152 N. Hotel St. ,Honolulu,HI,"(S),(M),(RT)",Bars/Clubs,1976,NA,NA,4/17/2020 11:51pm,7/27/2020 11:33am,"152 N. Hotel St. , Honolulu, HI",-157.8632356,21.3131178,"152 n hotel st, honolulu, hi 96817, usa",Geocoded
HI075,Blow Hole Cabaret ,,124 Kapahulu,"Waikiki Beach, Oahu",HI,"(YC),(D)",Bars/Clubs,1976,NA,NA,4/17/2020 11:51pm,7/27/2020 11:33am,"124 Kapahulu, Waikiki Beach, Oahu, HI",-157.8220254,21.2719023,"124 kapahulu ave, honolulu, hi 96815, usa",Geocoded
HI076,Tomato ,(some W-SM in adjoining Lli Holo Room),240 McCully at Ala Wai,"Waikiki Beach, Oahu",HI,"(YC),(D),(*),(W)",Bars/Clubs,1976,NA,NA,4/17/2020 11:51pm,7/27/2020 11:33am,"240 McCully at Ala Wai, Waikiki Beach, Oahu, HI",-157.8330933,21.2876268,"240 mccully st, honolulu, hi 96815, usa",Geocoded
HI077,Ala Moana Park,,,"Waikiki Beach, Oahu",HI,,Cruising Areas,1976,checked,NA,4/17/2020 11:51pm,4/18/2020 7:29pm,", HI",-157.847657,21.289969,unclear_coded_by_hand,Found
HI078,Diamond Head 'BA' Beach,below lighthouse,,"Waikiki Beach, Oahu",HI,,Cruising Areas,1976,checked,NA,4/17/2020 11:51pm,4/18/2020 7:29pm,", HI",-157.809471,21.255705,unclear_coded_by_hand,Found
HI079,Kalakaua Ave.,,,"Waikiki Beach, Oahu",HI,,Cruising Areas,1976,checked,NA,4/17/2020 11:51pm,4/18/2020 7:29pm,", HI",-157.828851,21.279036,unclear_coded_by_hand,Found
HI080,Kapiolani Park Beach,,,"Waikiki Beach, Oahu",HI,,Cruising Areas,1976,checked,NA,4/17/2020 11:51pm,4/18/2020 7:29pm,", HI",-157.823231,21.269304,unclear_coded_by_hand,Found
HI081,Kuhio Beach Park,Waikiki Beach Center Building,,"Waikiki Beach, Oahu",HI,,Cruising Areas,1976,checked,NA,4/17/2020 11:51pm,4/18/2020 7:29pm,", HI",-157.824098,21.273223,unclear_coded_by_hand,Found
HI082,City Tavern ,(Natives),55 Haili Street,Hilo,HI,(M),Bars/Clubs,1977,NA,NA,4/17/2020 11:51pm,7/27/2020 11:33am,"55 Haili Street, Hilo, HI",-155.0864775,19.7241037,"55 haili st, hilo, hi 96720, usa",Geocoded
HI083,Hilo Travelodge Bar ,,121 Banyon Drive,Hilo,HI,"(M),(*)",Bars/Clubs,1977,NA,NA,4/17/2020 11:51pm,7/27/2020 11:33am,"121 Banyon Drive, Hilo, HI",-155.0638408,19.7283864,"121 banyan dr, hilo, hi 96720, usa",Geocoded
HI084,Glades ,(Admission charge),152 N. Hotel St. ,Honolulu,HI,"(S),(M),(RT)",Bars/Clubs,1977,NA,NA,4/17/2020 11:51pm,7/27/2020 11:33am,"152 N. Hotel St. , Honolulu, HI",-157.8632356,21.3131178,"152 n hotel st, honolulu, hi 96817, usa",Geocoded
HI085,Question Mark ,,43 S. Beretania ,Honolulu,HI,(OC),Bars/Clubs,1977,NA,NA,4/17/2020 11:51pm,7/27/2020 11:33am,"43 S. Beretania , Honolulu, HI",-157.8597384,21.3114103,"43 s beretania st, honolulu, hi 96813, usa",Geocoded
HI086,Club Jetty,(T-Room) near Kauai Surf Hotel,,"Kalakapei Beach, Kauai",HI,"(M),(AH)",Bars/Clubs,1977,checked,NA,4/17/2020 11:51pm,4/18/2020 7:44pm,", HI",-159.350198,21.962709,unclear_coded_by_hand,Found
HI087,Casa Nostra,(Bar-late) Center of Hotel Row,,"Kapaa-Wailua, Kauai",HI,"(M),(R)","Restaurant,Hotels",1977,checked,NA,4/17/2020 11:51pm,7/20/2020 10:36am,", HI",-159.337778,22.052222,unclear_coded_by_hand,General Coordinates Used
HI088,Queen's Pond 'BA' Beach,West side of Kauai,,"Kapaa-Wailua, Kauai",HI,,Cruising Areas,1977,checked,NA,4/17/2020 11:51pm,4/18/2020 7:47pm,", HI",-159.487437,22.229232,unclear_coded_by_hand,Found
HI089,Kona Steak House,(Inquire locally),,Kona,HI,,Restaurant,1977,checked,NA,4/17/2020 11:51pm,4/18/2020 7:48pm,", HI",-155.996926,19.639994,unclear_coded_by_hand,General Coordinates Used
HI090,Blowhole Cabaret ,(cruisy),124 Kapahulu,"Waikiki Beach, Oahu",HI,"Cruisy Area,(D),(E),(*)","Bars/Clubs,Cruising Areas",1977,NA,NA,4/17/2020 11:51pm,7/27/2020 11:33am,"124 Kapahulu, Waikiki Beach, Oahu, HI",-157.8220254,21.2719023,"124 kapahulu ave, honolulu, hi 96815, usa",Geocoded
HI091,Cocktail Center ,"(Some G, W)",435 Atkinson ,"Waikiki Beach, Oahu",HI,"(G),(W),(PT),(*)",Bars/Clubs,1977,NA,NA,4/17/2020 11:51pm,7/27/2020 11:33am,"435 Atkinson , Waikiki Beach, Oahu, HI",-157.8388732,21.2896529,"435 atkinson dr, honolulu, hi 96814, usa",Geocoded
HI092,Coco's ,,Kalakaua and Kapiolani ,"Waikiki Beach, Oahu",HI,"(M),(R),(C),(AH)",Restaurant,1977,NA,NA,4/17/2020 11:51pm,7/27/2020 11:33am,"Kalakaua and Kapiolani , Waikiki Beach, Oahu, HI",-157.8357208,21.2905682,"kalakaua ave & kapiolani blvd, honolulu, hi 96826, usa",Geocoded
HI093,Fox Cinema Club ,(adm.-no booze- 'flicks' & 'wild back room'),478 Ena Rd. at Klakaua,"Waikiki Beach, Oahu",HI,,Bars/Clubs,1977,NA,NA,4/17/2020 11:51pm,7/27/2020 11:33am,"478 Ena Rd. at Klakaua, Waikiki Beach, Oahu, HI",-157.8341344,21.2866541,"478 ena rd, honolulu, hi 96815, usa",Geocoded
HI094,Gay Nineties Cabaret ,(Disco),1900 Kalakaua ,"Waikiki Beach, Oahu",HI,"(YC),(D),(*)",Bars/Clubs,1977,NA,NA,4/17/2020 11:51pm,7/27/2020 11:33am,"1900 Kalakaua , Waikiki Beach, Oahu, HI",-157.8338724,21.2877203,"1900 kalakaua ave, honolulu, hi 96815, usa",Geocoded
HI095,Hula's ,(Disco)(opp. Kuhio Theatre),2130 Kuhio ,"Waikiki Beach, Oahu",HI,"(M),(YC),(D),(*)",Bars/Clubs,1977,NA,NA,4/17/2020 11:51pm,7/27/2020 11:33am,"2130 Kuhio , Waikiki Beach, Oahu, HI",-157.8293711,21.2826458,"2130 kūhiō ave., honolulu, hi 96815, usa",Geocoded
