Field 1,ID,title,description,streetaddress,city,state,amenityfeatures,type,Year,notes,lon,lat,status
33477,DC023,Barn,(above Louie's),305 9th St. NW,Washington,District of Columbia,"(S),(WE),(*)","Bars/Clubs,Restaurant",1976,NA,-77.0236663,38.8923768,Google Verified Location
33475,DC021,Barn,(after hours) (above Louie's),305 9th St. NW,Washington,District of Columbia,"(R),(D),(L)","Bars/Clubs,Restaurant",1974,NA,-77.0236663,38.8923768,Google Verified Location
33480,DC026,Barn,(Above Louie's) (WE*),305 9th St. ,Washington,District of Columbia,"(AH),(WE),(SM)",Bars/Clubs,1979,NA,-77.0236663,38.8923768,Google Verified Location
33478,DC024,Barn,(Above Louie's) (S-WE*),305 9th St. ,Washington,District of Columbia,"(S),(WE),(*)",Bars/Clubs,1977,NA,-77.0236663,38.8923768,Google Verified Location
33474,DC020,Barn,(after hours) (above Louie's),305 9th St. NW,Washington,District of Columbia,,"Bars/Clubs,Restaurant",1973,NA,-77.0236663,38.8923768,Google Verified Location
33476,DC022,Barn,(above Louie's),305 9th St. NW,Washington,District of Columbia,,"Bars/Clubs,Restaurant",1975,NA,-77.0236663,38.8923768,Google Verified Location
33481,DC027,Bijou Theatre,,411 L St.,Washington,District of Columbia,"(C),(R),(D),(AH)","Theatre,Restaurant",1977,NA,-77.0163994,38.9038982,Google Verified Location
33482,DC028,Blue Plains Dance Palace,"(No booze now, but may be adding liquor) (Disco) (Could be a winner)",1345 High St. SE,Washington,District of Columbia,"(C),(R),(D)","Bars/Clubs,Restaurant",1979,NA,-76.9863269,38.8627177,Google Verified Location
33488,DC034,Brass Rail,,809 13th St. N.W.,Washington,District of Columbia,"(M),(B),(RT)",Bars/Clubs,1976,NA,-77.0295879,38.9003005,Google Verified Location
33484,DC030,Brass Rail,13th St. at New York Ave. N.W.,,Washington,District of Columbia,,Bars/Clubs,1972,,-77.029588,38.900301,Verified Location
33489,DC035,Brass Rail,,809 13th St. NW,Washington,District of Columbia,"(M),(RT),(B)",Bars/Clubs,1977,NA,-77.0295879,38.9003005,Google Verified Location
33490,DC036,Brass Rail,,809 13th St. NW,Washington,District of Columbia,"(M),(RT),(B)",Bars/Clubs,1978,NA,-77.0295879,38.9003005,Google Verified Location
33486,DC032,Brass Rail,,809 13th St. N.W.,Washington,District of Columbia,"(M),(B),(RT)",Bars/Clubs,1974,,-77.029588,38.900301,Verified Location
33483,DC029,Brass Rail,(across the street from the Court Jesters),809 13th St. N.W.,Washington,District of Columbia,"(C),(R),(D)","Bars/Clubs,Restaurant",1971,,-77.029588,38.900301,Verified Location
33491,DC037,Brass Rail,,809 13th St. NW,Washington,District of Columbia,"(M),(RT),(B)",Bars/Clubs,1979,NA,-77.0295879,38.9003005,Google Verified Location
33487,DC033,Brass Rail,,809 13th St. N.W.,Washington,District of Columbia,"(M),(B),(RT)",Bars/Clubs,1975,NA,-77.0295879,38.9003005,Google Verified Location
33485,DC031,Brass Rail,13th St. at New York Ave. N.W.,809 13th St. N.W.,Washington,District of Columbia,(D),Bars/Clubs,1973,,-77.029588,38.900301,Verified Location
33492,DC038,Buffalo Bill's,,2000 P St. N.W.,Washington,District of Columbia,"(M),(RT),(B)","Restaurant,Bars/Clubs",1972,NA,-77.0452638,38.9094409,Google Verified Location
33494,DC040,Canal & 'K' Sts. N.W.,,,Washington,District of Columbia,(M),Cruising Areas,1974,Pin placed on K St.,-77.037293,38.902422,Verified Location
33495,DC041,Canal & 'K' Sts. N.W.,,,Washington,District of Columbia,"(M),(R),(HIP),(*)","Cruising Areas,Restaurant",1975,Pin placed on K St.,-77.037293,38.902422,Verified Location
33496,DC042,Canal & 'K' Sts. N.W.,,,Washington,District of Columbia,"Cruisy Area,(AYOR)",Cruising Areas,1976,Pin placed on K St.,-77.037293,38.902422,Verified Location
33499,DC045,Canal & 'K' Sts. N.W.,,,Washington,District of Columbia,Cruisy Area,Cruising Areas,1979,Pin placed on K St.,-77.037293,38.902422,Verified Location
33497,DC043,Canal & 'K' Sts. N.W.,,,Washington,District of Columbia,Cruisy Area,Cruising Areas,1977,Pin placed on K St.,-77.037293,38.902422,Verified Location
33498,DC044,Canal & 'K' Sts. N.W.,,,Washington,District of Columbia,Cruisy Area,Cruising Areas,1978,Pin placed on K St.,-77.037293,38.902422,Verified Location
33493,DC039,Canal & 'K' Sts. N.W.,,,Washington,District of Columbia,"(M),(RT)",Cruising Areas,1973,Pin placed on K St.,-77.037293,38.902422,Verified Location
33500,DC046,Canal & 'K' Sts. N.W.,,,Washington,District of Columbia,Cruisy Area,Cruising Areas,1980,Pin placed on K St.,-77.037293,38.902422,Verified Location
33502,DC048,Cap 'n' Guy's,,1212 New York Ave. NW,Washington,District of Columbia,Cruisy Area,Bars/Clubs,1975,NA,-77.0288013,38.9001057,Google Verified Location
33501,DC047,Cap 'n' Guy's,,1212 New York Ave. NW,Washington,District of Columbia,Cruisy Area,Bars/Clubs,1974,NA,-77.0288013,38.9001057,Google Verified Location
33505,DC051,Cap 'n' Guys,,1212 New York Ave. NW,Washington,District of Columbia,"(M),(RT)",Bars/Clubs,1976,NA,-77.0288013,38.9001057,Google Verified Location
33504,DC050,Cap 'n' Guys,,1212 New York Ave NW,Washington,District of Columbia,"(M),(RT)",Bars/Clubs,1968,NA,-77.0288013,38.9001057,Google Verified Location
33503,DC049,Cap 'n' Guys,,1212 New York Ave NW,Washington,District of Columbia,Cruisy Area,Bars/Clubs,1966,NA,-77.0288013,38.9001057,Google Verified Location
33506,DC052,Cap N' Guy's,,1212 New York Ave NW,Washington,District of Columbia,"(M),(RT)",Bars/Clubs,1965,NA,-77.0288013,38.9001057,Google Verified Location
33507,DC053,Cap n' Guys,,1212 New York Ave NW,Washington,District of Columbia,"(M),(RT)",Bars/Clubs,1969,NA,-77.0288013,38.9001057,Google Verified Location
33511,DC057,Capitol Hill,"Hitch-hikers bet. 6th & 9th on Pennsylvania
",,Washington,District of Columbia,Cruisy Area,Cruising Areas,1975,Pin placed between 6th and 9th St.,-76.996525,38.884444,Verified Location
33508,DC054,Capitol Hill,"Hitch-hikers bet. 6th & 9th on Pennsylvania
",,Washington,District of Columbia,(RT),Cruising Areas,1972,Pin placed between 6th and 9th St.,-76.996525,38.884444,Verified Location
33512,DC058,Capitol Hill,"Hitch-hikers bet. 6th & 9th on Pennsylvania
",,Washington,District of Columbia,Cruisy Area,Cruising Areas,1976,Pin placed between 6th and 9th St.,-76.996525,38.884444,Verified Location
33510,DC056,Capitol Hill,"Hitch-hikers bet. 6th & 9th on Pennsylvania
",,Washington,District of Columbia,"(M),(RT),(*)",Cruising Areas,1974,Pin placed between 6th and 9th St.,-76.996525,38.884444,Verified Location
33513,DC059,Capitol Hill,"Hitch-hikers bet. 6th & 9th on Pennsylvania
",,Washington,District of Columbia,Cruisy Area,Cruising Areas,1977,Pin placed between 6th and 9th St.,-76.996525,38.884444,Verified Location
33509,DC055,Capitol Hill,"Hitch-hikers bet. 6th & 9th on Pennsylvania
",,Washington,District of Columbia,(RT),Cruising Areas,1973,Pin placed between 6th and 9th St.,-76.996525,38.884444,Verified Location
33515,DC061,Capitol Hill,"Hitch-hikers bet. 6th & 9th on Pennsylvania
",,Washington,District of Columbia,Cruisy Area,Cruising Areas,1979,Pin placed between 6th and 9th St.,-76.996525,38.884444,Verified Location
33514,DC060,Capitol Hill,"Hitch-hikers bet. 6th & 9th on Pennsylvania
",,Washington,District of Columbia,Cruisy Area,Cruising Areas,1978,Pin placed between 6th and 9th St.,-76.996525,38.884444,Verified Location
33519,DC065,Capitol Hill Townhouse,(Was closed - may be reopening),506 8th St. SE,Washington,District of Columbia,(R),Restaurant,1980,NA,-76.994739,38.8825187,Google Verified Location
33518,DC064,Capitol Hill Townhouse,,506 8th St. SE,Washington,District of Columbia,Cruisy Area,Restaurant,1979,NA,-76.994739,38.8825187,Google Verified Location
33516,DC062,Capitol Hill Townhouse,(looks promising),506 8th St. SE,Washington,District of Columbia,Cruisy Area,Restaurant,1977,NA,-76.994739,38.8825187,Google Verified Location
33517,DC063,Capitol Hill Townhouse,,506 8th St. SE,Washington,District of Columbia,Cruisy Area,Restaurant,1978,NA,-76.994739,38.8825187,Google Verified Location
33533,DC079,Carroll's Tavern,(Lunch*) (RT nights),510 9th St NW,Washington,District of Columbia,"(*),(RT)","Bars/Clubs,Restaurant",1979,NA,-77.0243098,38.8967636,Google Verified Location
33531,DC077,Carroll's Tavern,(Lunch*) (RT nights),510 9th St NW,Washington,District of Columbia,"(*),(RT)","Bars/Clubs,Restaurant",1977,NA,-77.0243098,38.8967636,Google Verified Location
33522,DC068,Carroll's Tavern,,510 9th Ave NW,Washington,District of Columbia,(R),"Bars/Clubs,Restaurant",1968,NA,-77.0243098,38.8967636,Google Verified Location
33524,DC070,Carroll's Tavern,,510 9th St NW,Washington,District of Columbia,"(*),(RT),(R)","Bars/Clubs,Restaurant",1970,NA,-77.0243098,38.8967636,Google Verified Location
33528,DC074,Carroll's Tavern,,510 9th St NW,Washington,District of Columbia,"(*),(RT),(R)","Bars/Clubs,Restaurant",1974,NA,-77.0243098,38.8967636,Google Verified Location
33534,DC080,Carroll's Tavern,(Lunch*) (RT nights),510 9th St NW,Washington,District of Columbia,"(*),(RT)","Bars/Clubs,Restaurant",1980,NA,-77.0243098,38.8967636,Google Verified Location
33532,DC078,Carroll's Tavern,(Lunch*) (RT nights),510 9th St NW,Washington,District of Columbia,"(*),(RT)","Bars/Clubs,Restaurant",1978,NA,-77.0243098,38.8967636,Google Verified Location
33520,DC066,Carroll's Tavern,,510 9th Ave NW,Washington,District of Columbia,(R),"Bars/Clubs,Restaurant",1965,NA,-77.0243098,38.8967636,Google Verified Location
33525,DC071,Carroll's Tavern,,510 9th St NW,Washington,District of Columbia,"(*),(RT),(R)","Bars/Clubs,Restaurant",1971,NA,-77.0243098,38.8967636,Google Verified Location
33527,DC073,Carroll's Tavern,,510 9th St NW,Washington,District of Columbia,"(*),(RT),(R)","Bars/Clubs,Restaurant",1973,NA,-77.0243098,38.8967636,Google Verified Location
33523,DC069,Carroll's Tavern,,510 9th St NW,Washington,District of Columbia,"(*),(RT),(R)","Bars/Clubs,Restaurant",1969,NA,-77.0243098,38.8967636,Google Verified Location
33530,DC076,Carroll's Tavern,(Lunch*) (RT nights),510 9th St NW,Washington,District of Columbia,"(*),(RT)","Bars/Clubs,Restaurant",1976,NA,-77.0243098,38.8967636,Google Verified Location
33526,DC072,Carroll's Tavern,,510 9th St NW,Washington,District of Columbia,"(*),(RT),(R)","Bars/Clubs,Restaurant",1972,NA,-77.0243098,38.8967636,Google Verified Location
33529,DC075,Carroll's Tavern,(Lunch*) (RT nights),510 9th St NW,Washington,District of Columbia,"(*),(RT)","Bars/Clubs,Restaurant",1975,NA,-77.0243098,38.8967636,Google Verified Location
33521,DC067,Carroll's Tavern,,510 9th Ave NW,Washington,District of Columbia,(R),"Bars/Clubs,Restaurant",1966,NA,-77.0243098,38.8967636,Google Verified Location
33535,DC081,Charleroi,(Disco) (WE*) (Some G) (Open for lunch),529 8th St. SE,Washington,District of Columbia,"(*),(G)","Restaurant,Bars/Clubs",1977,NA,-76.9953419,38.88189,Google Verified Location
33537,DC083,Chesapeake House,(Nude go go boys) (Some 'hustlers'),746 9th St NW,Washington,District of Columbia,,"Bars/Clubs,Restaurant",1980,NA,-77.0243753,38.8996045,Google Verified Location
33536,DC082,Chesapeake House,(Nude go go boys) (Some 'hustlers'),746 9th St NW,Washington,District of Columbia,(SM),"Bars/Clubs,Restaurant",1979,NA,-77.0243753,38.8996045,Google Verified Location
33538,DC084,Chicken Hut,(also called DeSanto's or Lafayette),1720 H St. NW,Washington,District of Columbia,"(WE),(*),(D),(S),(G),(R)","Bars/Clubs,Restaurant",1965,NA,-77.0405115,38.8999563,Google Verified Location
33540,DC086,Cinema Follies,(Theater) ('wild back room'),37 L St. SE,Washington,District of Columbia,(R),"Theatre,Restaurant",1978,NA,-77.0080904,38.8772448,Google Verified Location
33539,DC085,Cinema Follies,(Theater),37 L St. SE,Washington,District of Columbia,"(R),(*)","Theatre,Restaurant",1977,NA,-77.0080904,38.8772448,Google Verified Location
33541,DC087,Circus,(Disco) (Too new to tell how it will go) (basement) Anthony House Hotel,1823 L St. NW,Washington,District of Columbia,(*),"Bars/Clubs,Hotel",1979,NA,-77.0426388,38.9040125,Google Verified Location
33542,DC088,Club de Sade ,Tel: 331-WHIP,,Washington,District of Columbia,,Bars/Clubs,1978,,-77.036871,38.907192,Location could not be verified. General city or location coordinates used.
33544,DC090,Club East II,(Upstairs) (Tues. is leather/levi night) (Some SM),20 O St. S.E.,Washington,District of Columbia,"(D),(M),(S)",Baths,1980,NA,-77.009877,38.908314,Google Verified Location
33543,DC089,Club East II,(Upstairs) (Tues. is leather/levi night) (Some SM),20 O St. S.E.,Washington,District of Columbia,,Baths,1979,NA,-77.009877,38.908314,Google Verified Location
33546,DC092,Club East II Baths,,20 O St. S.E.,Washington,District of Columbia,"(*),(SM),(P)",Baths,1973,NA,-77.009877,38.908314,Google Verified Location
33547,DC093,Club East II Baths,,20 O St. S.E.,Washington,District of Columbia,"(*),(SM)",Baths,1974,NA,-77.009877,38.908314,Google Verified Location
33551,DC097,Club East II Baths,(Upstairs),20 O St. S.E.,Washington,District of Columbia,(*),Baths,1978,NA,-77.009877,38.908314,Google Verified Location
33549,DC095,Club East II Baths,,20 O St. S.E.,Washington,District of Columbia,(*),Baths,1976,NA,-77.009877,38.908314,Google Verified Location
33550,DC096,Club East II Baths,,20 O St. S.E.,Washington,District of Columbia,(*),Baths,1977,NA,-77.009877,38.908314,Google Verified Location
33545,DC091,Club East II Baths,,20 O St. S.E.,Washington,District of Columbia,"(P),(SM)",Baths,1972,NA,-77.009877,38.908314,Google Verified Location
33548,DC094,Club East II Baths,,20 O St. S.E.,Washington,District of Columbia,(*),Baths,1975,NA,-77.009877,38.908314,Google Verified Location
33554,DC100,Club Madame,"(Popular Ms. bar, but poor P.R. & management)  at 'E' St.",500 8th St. SE ,Washington,District of Columbia,(*),Bars/Clubs,1978,NA,-76.9947048,38.8825789,Google Verified Location
33555,DC101,Club Madame,,500 8th St. SE ,Washington,District of Columbia,"(G),(D),(E)",Bars/Clubs,1979,NA,-76.9947048,38.8825789,Google Verified Location
33552,DC098,Club Madame,at 'E' St.,506 8th St. SE ,Washington,District of Columbia,(*),Bars/Clubs,1976,NA,-76.994739,38.8825187,Google Verified Location
33553,DC099,Club Madame,(Disco) at 'E' St.,506 8th St. SE ,Washington,District of Columbia,(*),Bars/Clubs,1977,NA,-76.994739,38.8825187,Google Verified Location
33556,DC102,Community Book Store,,2325 18th St. NW,Washington,District of Columbia,"(G),(D),(E),(*)",Book Store,1976,NA,-77.0416155,38.9203988,Google Verified Location
33557,DC103,Community Books,,2028 P St. NW,Washington,District of Columbia,"(G),(D),(E),(*)",Book Store,1977,NA,-77.0461446,38.90941,Google Verified Location
33558,DC104,Court Jester,(looks promising),2321 Wisconsin Ave. N.W.,Washington,District of Columbia,"(G),(D),(E),(*)","Bars/Clubs,Restaurant",1978,NA,-77.0715367,38.9208592,Google Verified Location
33559,DC105,Court Jester,(Cruisy),2321 Wisconsin Ave. N.W.,Washington,District of Columbia,,"Bars/Clubs,Restaurant,Cruising Areas",1979,NA,-77.0715367,38.9208592,Google Verified Location
33560,DC106,Court Jester's,,823 13th St.,Washington,District of Columbia,,Bars/Clubs,1971,NA,-77.0295818,38.9004306,Google Verified Location
33566,DC112,Cozy Corner,,708 Florida Ave NW,Washington,District of Columbia,"(D),(B)",Bars/Clubs,1972,NA,-77.0224559,38.9161869,Google Verified Location
33569,DC115,Cozy Corner,,708 Florida Ave NW,Washington,District of Columbia,(B),Bars/Clubs,1975,NA,-77.0224559,38.9161869,Google Verified Location
33571,DC117,Cozy Corner,,708 Florida Ave NW,Washington,District of Columbia,(B),Bars/Clubs,1977,NA,-77.0224559,38.9161869,Google Verified Location
33570,DC116,Cozy Corner,,708 Florida Ave NW,Washington,District of Columbia,(B),Bars/Clubs,1976,NA,-77.0224559,38.9161869,Google Verified Location
33564,DC110,Cozy Corner,,708 Florida Ave NW,Washington,District of Columbia,"(B),(D)",Bars/Clubs,1970,NA,-77.0224559,38.9161869,Google Verified Location
33562,DC108,Cozy Corner,,708 Florida Ave NW,Washington,District of Columbia,"(D),(R)","Bars/Clubs,Restaurant",1968,NA,-77.0224559,38.9161869,Google Verified Location
33565,DC111,Cozy Corner,,708 Florida Ave NW,Washington,District of Columbia,"(D),(B)",Bars/Clubs,1971,NA,-77.0224559,38.9161869,Google Verified Location
33567,DC113,Cozy Corner,,708 Florida Ave NW,Washington,District of Columbia,"(D),(B)",Bars/Clubs,1973,NA,-77.0224559,38.9161869,Google Verified Location
33568,DC114,Cozy Corner,,708 Florida Ave NW,Washington,District of Columbia,(D),Bars/Clubs,1974,NA,-77.0224559,38.9161869,Google Verified Location
33563,DC109,Cozy Corner,,708 Florida Ave NW,Washington,District of Columbia,"(M),(S),(RT),(*)",Bars/Clubs,1969,NA,-77.0224559,38.9161869,Google Verified Location
33561,DC107,Cozy Corner,,708 Florida Ave NW,Washington,District of Columbia,"(D),(R),(YC),(*)","Bars/Clubs,Restaurant",1966,NA,-77.0224559,38.9161869,Google Verified Location
33572,DC118,Cozy Corner,,708 Florida Ave. NW,Washington,District of Columbia,,Bars/Clubs,1978,NA,-77.0224559,38.9161869,Google Verified Location
33574,DC120,Curiosity Book Shop,,1219 I St. NW,Washington,District of Columbia,,Book Store,1974,NA,-77.0289605,38.9014923,Google Verified Location
33573,DC119,Curiosity Book Shop,,1219 I St. NW,Washington,District of Columbia,,Book Store,1973,NA,-77.0289605,38.9014923,Google Verified Location
33575,DC121,Curiosity Book Shop,,1219 I St. NW,Washington,District of Columbia,,Book Store,1975,NA,-77.0289605,38.9014923,Google Verified Location
33577,DC123,Cy's,(Cruisy),2412 Wisconsin Ave. NW,Washington,District of Columbia,,"Bars/Clubs,Cruising Areas",1980,NA,-77.072512,38.9213819,Google Verified Location
33576,DC122,Cy's,(Cruisy),2412 Wisconsin Ave. NW,Washington,District of Columbia,,"Bars/Clubs,Cruising Areas",1979,NA,-77.072512,38.9213819,Google Verified Location
33578,DC124,D.C. Eagle,(3 rooms) (Cruisy) betw. 'H' St. & New York Ave,904 9th St. NW,Washington,District of Columbia,,"Bars/Clubs,Cruising Areas",1979,NA,-77.0239838,38.901359,Google Verified Location
33579,DC125,D.C. Eagle,(3 rooms) (Cruisy) betw. 'H' St. & New York Ave,904 9th St. NW,Washington,District of Columbia,"(W),(SM),(*)","Bars/Clubs,Cruising Areas,Restaurant",1980,NA,-77.0239838,38.901359,Google Verified Location
33580,DC126,Dignity,(Catholic group),2210 F St.,Washington,District of Columbia,"(W),(SM),(*)","Church,Organizations",1978,NA,-77.0493838,38.8971668,Google Verified Location
33581,DC127,Dollie's,,1200 block New York Ave. NW,Washington,District of Columbia,"(*),(SM),(W),(PT),(R)","Bars/Clubs,Restaurant",1970,,-77.02865,38.900874,Verified Location
33583,DC129,Dolly's,,1215 New York Ave. N.W.,Washington,District of Columbia,,"Bars/Clubs,Restaurant",1972,NA,-77.0286374,38.9008519,Google Verified Location
33585,DC131,Dolly's,,1215 New York Ave. N.W.,Washington,District of Columbia,"(R),(M),(RT)","Bars/Clubs,Restaurant",1974,NA,-77.0286374,38.9008519,Google Verified Location
33584,DC130,Dolly's,,1215 New York Ave. N.W.,Washington,District of Columbia,,"Bars/Clubs,Restaurant",1973,NA,-77.0286374,38.9008519,Google Verified Location
33586,DC132,Dolly's,,1215 New York Ave. N.W.,Washington,District of Columbia,"(R),(M),(RT)","Bars/Clubs,Restaurant",1975,NA,-77.0286374,38.9008519,Google Verified Location
33582,DC128,Dolly's,,1215 New York Ave. N.W.,Washington,District of Columbia,"(SM),(PT),(*),(W)","Bars/Clubs,Restaurant",1971,NA,-77.0286374,38.9008519,Google Verified Location
33587,DC133,Dolly's,,1215 New York Ave. N.W.,Washington,District of Columbia,"(R),(M),(RT)","Bars/Clubs,Restaurant",1976,NA,-77.0286374,38.9008519,Google Verified Location
33593,DC139,Dumbarton St. Between 30th & 31st Sts. N.W.,,,Washington,District of Columbia,Cruisy Area,Cruising Areas,1977,Pin placed in middle of block,-77.060186,38.907643,Verified Location
33591,DC137,Dumbarton St. Between 30th & 31st Sts. N.W.,(Georgetown),,Washington,District of Columbia,Cruisy Area,Cruising Areas,1975,Pin placed in middle of block,-77.060186,38.907643,Verified Location
33588,DC134,Dumbarton St. Between 30th & 31st Sts. N.W.,(Georgetown),,Washington,District of Columbia,"(R),(M),(RT)","Cruising Areas,Restaurant",1972,Pin placed in middle of block,-77.060186,38.907643,Verified Location
33594,DC140,Dumbarton St. Between 30th & 31st Sts. N.W.,,,Washington,District of Columbia,Cruisy Area,Cruising Areas,1978,Pin placed in middle of block,-77.060186,38.907643,Verified Location
33589,DC135,Dumbarton St. Between 30th & 31st Sts. N.W.,(Georgetown),,Washington,District of Columbia,"(R),(M),(RT)","Cruising Areas,Restaurant",1973,Pin placed in middle of block,-77.060186,38.907643,Verified Location
33590,DC136,Dumbarton St. Between 30th & 31st Sts. N.W.,(Georgetown),,Washington,District of Columbia,"(R),(M),(RT)","Cruising Areas,Restaurant",1974,Pin placed in middle of block,-77.060186,38.907643,Verified Location
33592,DC138,Dumbarton St. Between 30th & 31st Sts. N.W.,(Georgetown),,Washington,District of Columbia,Cruisy Area,Cruising Areas,1976,Pin placed in middle of block,-77.060186,38.907643,Verified Location
33595,DC141,Dupont Circle--Connecticut Ave. at 'P' St. N.W.,,,Washington,District of Columbia,Cruisy Area,Cruising Areas,1973,,-77.043339,38.909694,Verified Location
33596,DC142,Dupont Circle--Connecticut Ave. at 'P' St. N.W.,,,Washington,District of Columbia,Cruisy Area,Cruising Areas,1974,,-77.043339,38.909694,Verified Location
33597,DC143,Dupont Circle--Connecticut Ave. at 'P' St. N.W.,,,Washington,District of Columbia,Cruisy Area,Cruising Areas,1975,,-77.043339,38.909694,Verified Location
33603,DC149,Eagle,(3 rooms) betw. 'H' St. & New York Ave,904 9th St. NW,Washington,District of Columbia,"(SM),(*)",Bars/Clubs,1978,NA,-77.0239838,38.901359,Google Verified Location
33600,DC146,Eagle,between H St. & New York Avenue,904 9th St. NW,Washington,District of Columbia,Cruisy Area,Bars/Clubs,1975,NA,-77.0239838,38.901359,Google Verified Location
33599,DC145,Eagle,,904 9th St. NW,Washington,District of Columbia,Cruisy Area,Bars/Clubs,1974,,-77.0239838,38.901359,Verified Location
33598,DC144,Eagle,9th St. bet. New York & H Sts. NW,904 9th St. NW,Washington,District of Columbia,Cruisy Area,Bars/Clubs,1973,,-77.0239838,38.901359,Verified Location
33601,DC147,Eagle,between H St. & New York Avenue,904 9th St. NW,Washington,District of Columbia,"(SM),(PT),(*)",Bars/Clubs,1976,NA,-77.0239838,38.901359,Google Verified Location
33602,DC148,Eagle,(2 rooms) between H St. & New York Avenue,904 9th St. NW,Washington,District of Columbia,"(SM),(*),(PT)",Bars/Clubs,1977,NA,-77.0239838,38.901359,Google Verified Location
33604,DC150,Eagle in Exile,"(The 'Exile') (Some W, SM, YC) (also basement bar)",9th & New York Ave NW,Washington,District of Columbia,"(SM),(*)",Bars/Clubs,1978,,-77.0239838,38.901359,Verified Location
33605,DC151,Earth Works,(bookstore),1724 20th St. NW,Washington,District of Columbia,(SM),Book Store,1975,NA,-77.0450451,38.9136126,Google Verified Location
33612,DC158,Eighteen-Thirty-Two Club,,1832 Columbia Rd NW,Washington,District of Columbia,"(B),(*)","Bars/Clubs,Restaurant",1975,NA,-77.0431223,38.9217919,Google Verified Location
33606,DC152,Eighteen-Thirty-Two Club,,1832 Columbia Rd NW,Washington,District of Columbia,(SM),Bars/Clubs,1969,NA,-77.0431223,38.9217919,Google Verified Location
33608,DC154,Eighteen-Thirty-Two Club,,1832 Columbia Rd NW,Washington,District of Columbia,,Bars/Clubs,1971,NA,-77.0431223,38.9217919,Google Verified Location
33607,DC153,Eighteen-Thirty-Two Club,,1832 Columbia Rd NW,Washington,District of Columbia,"(W),(SM),(YC),(*)",Bars/Clubs,1970,NA,-77.0431223,38.9217919,Google Verified Location
