"title","description","streetaddress","city","state","amenityfeatures","type","Year","notes","lon","lat","status","unclear_address","full.address","geoAddress","ID"
"Cinema II","(Books & arcade) 1/2 mi. from town on Steece Hwy.","","Fairbanks","AK","","Book Store,Theatre",1978,NA,-147.716389,64.837778,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1978-AK-0024"
"Cinema One","(Books & arcade)","324 W. 4th Ave.","Anchorage","AK","","Book Store,Theatre",1975,NA,-149.888438,61.2182819,"Google Verified Location",NA,NA,NA,"1975-AK-0025"
"Cinema One","(Books & arcade)","324 W. 4th Ave.","Anchorage","AK","(*)","Book Store,Theatre",1979,NA,-149.888438,61.2182819,"Google Verified Location",NA,NA,NA,"1979-AK-0026"
"Cinema One","(Books & arcade)","324 W. 4th Ave.","Anchorage","AK","","Book Store,Theatre",1976,NA,-149.888438,61.2182819,"Google Verified Location",NA,NA,NA,"1976-AK-0027"
"Cinema One","(Bookstore-arcade)","324 W. 4th Ave.","Anchorage","AK","(*)","Book Store,Theatre",1974,NA,-149.888438,61.2182819,"Google Verified Location",NA,NA,NA,"1974-AK-0028"
"Cinema One","(Books & arcade)","324 W. 4th Ave.","Anchorage","AK","(*)","Book Store,Theatre",1978,NA,-149.888438,61.2182819,"Google Verified Location",NA,NA,NA,"1978-AK-0029"
"Cinema One","(Books & arcade)","324 W. 4th Ave.","Anchorage","AK","","Book Store,Theatre",1977,NA,-149.888438,61.2182819,"Google Verified Location",NA,NA,NA,"1977-AK-0030"
"Cinema One","(Books & arcade)","324 W. 4th Ave.","Anchorage","AK","(*)","Book Store,Theatre",1980,NA,-149.888438,61.2182819,"Google Verified Location",NA,NA,NA,"1980-AK-0031"
"Cinema Two","(Books & arcade) 1/2 mi. from town on Steece Hwy.","","Fairbanks","AK","","Book Store,Theatre",1976,NA,-147.716389,64.837778,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1976-AK-0032"
"Cinema Two","(Books & arcade) 1/2 mi. from town on Steece Hwy.","","Fairbanks","AK","","Book Store,Theatre",1977,NA,-147.716389,64.837778,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1977-AK-0033"
"Cottage","","510 2nd Ave.","Fairbanks","AK","(M)","Bars/Clubs",1970,NA,-147.718092,64.843829,"Google Verified Location",NA,NA,NA,"1970-AK-0034"
"Cottage","","510 2nd Ave.","Fairbanks","AK","(M)","Bars/Clubs",1969,NA,-147.718092,64.843829,"Google Verified Location",NA,NA,NA,"1969-AK-0035"
"Crystal Saloon","","418 S. Franklin St.","Juneau","AK","(*),(D),(M)","Bars/Clubs",1980,NA,-134.4018519,58.2974416,"Google Verified Location",NA,NA,NA,"1980-AK-0036"
"Disco Den","(Disco)","122 E. 4th Ave.","Anchorage","AK","(YC),(D),(*)","Bars/Clubs",1979,NA,-149.8821749,61.2183952,"Google Verified Location",NA,NA,NA,"1979-AK-0037"
"Disco Den","(Disco)","122 E. 4th Ave.","Anchorage","AK","(YC),(D)","Bars/Clubs",1980,NA,-149.8821749,61.2183952,"Google Verified Location",NA,NA,NA,"1980-AK-0038"
"Elbow Room","","410 2nd Ave.","Fairbanks","AK","(M)","Bars/Clubs",1973,NA,-147.716427,64.843874,"Google Verified Location",NA,NA,NA,"1973-AK-0039"
"Elbow Room","","410 2nd Ave.","Fairbanks","AK","(M)","Bars/Clubs",1972,NA,-147.716427,64.843874,"Google Verified Location",NA,NA,NA,"1972-AK-0040"
"Elbow Room","","410 2nd Ave.","Fairbanks","AK","(M)","Bars/Clubs",1978,NA,-147.716427,64.843874,"Google Verified Location",NA,NA,NA,"1978-AK-0041"
"Elbow Room","","410 2nd Ave.","Fairbanks","AK","(M)","Bars/Clubs",1974,NA,-147.716427,64.843874,"Google Verified Location",NA,NA,NA,"1974-AK-0042"
"Elbow Room","(Hot)","410 2nd Ave.","Fairbanks","AK","(M),(HOT)","Bars/Clubs",1975,"updated 2/1/2021 to include HOT in amenities.",-147.716427,64.843874,"Google Verified Location",NA,NA,NA,"1975-AK-0043"
"Elbow Room","","410 2nd Ave.","Fairbanks","AK","(M)","Bars/Clubs",1977,NA,-147.716427,64.843874,"Google Verified Location",NA,NA,NA,"1977-AK-0044"
"Elbow Room","","410 2nd Ave.","Fairbanks","AK","(M)","Bars/Clubs",1971,NA,-147.716427,64.843874,"Google Verified Location",NA,NA,NA,"1971-AK-0045"
"Elbow Room","","410 2nd Ave.","Fairbanks","AK","(M)","Bars/Clubs",1976,NA,-147.716427,64.843874,"Google Verified Location",NA,NA,NA,"1976-AK-0046"
"Federal & State Office Bldgs.","","","Juneau","AK","Cruisy Area","Cruising Areas",1980,NA,-134.411637,58.30117,"Verified Location",NA,NA,NA,"1980-AK-0047"
"Five-One-Five Club","","515 4th Ave.","Anchorage","AK","(M)","Bars/Clubs",1968,NA,-149.8921074,61.2188521,"Google Verified Location",NA,NA,NA,"1968-AK-0048"
"Five-One-Five Club","","515 4th Ave.","Anchorage","AK","(M)","Bars/Clubs",1966,NA,-149.8921074,61.2188521,"Google Verified Location",NA,NA,NA,"1966-AK-0049"
"Five-One-Five Club","","515 4th Ave.","Anchorage","AK","(M)","Bars/Clubs",1969,NA,-149.8921074,61.2188521,"Google Verified Location",NA,NA,NA,"1969-AK-0050"
"Five-One-Five Club","","515 4th Ave.","Anchorage","AK","(M)","Bars/Clubs",1970,NA,-149.8921074,61.2188521,"Google Verified Location",NA,NA,NA,"1970-AK-0051"
"Fox Lounge","","500 1st Ave.","Fairbanks","AK","(M),(*)","Bars/Clubs",1975,NA,-147.7179444,64.8441146,"Google Verified Location",NA,NA,NA,"1975-AK-0052"
"Fred Myers Dept. Store T-Room","(Look for Dino in the first booth)","","Anchorage","AK","Cruisy Area","Cruising Areas",1980,NA,-149.735829,61.211142,"Verified Location",NA,NA,NA,"1980-AK-0053"
"Frontier Bar","Main St.","","Ketchikan","AK","(M)","Bars/Clubs",1980,NA,-131.648422,55.343703,"Verified Location",NA,NA,NA,"1980-AK-0054"
"Gay Info Services","(907) 276-8129","","Anchorage","AK","","Organizations",1980,NA,-149.9002778,61.2180556,"Google Verified Location",NA,NA,NA,"1980-AK-0055"
"Golden Nugget","","225 E. 5th Ave.","Anchorage","AK","(M),(*)","Bars/Clubs",1970,NA,-149.8801505,61.2177897,"Google Verified Location",NA,NA,NA,"1970-AK-0056"
"Golden Nugget","","225 E. 5th Ave.","Anchorage","AK","(M)","Bars/Clubs",1971,NA,-149.8801505,61.2177897,"Google Verified Location",NA,NA,NA,"1971-AK-0057"
"Golden Nugget","","225 E. 5th Ave.","Anchorage","AK","(*)","Bars/Clubs",1969,NA,-149.8801505,61.2177897,"Google Verified Location",NA,NA,NA,"1969-AK-0058"
"Golden Nugget","","225 E. 5th ","Anchorage","AK","(*)","Bars/Clubs",1966,NA,-149.8801505,61.2177897,"Google Verified Location",NA,NA,NA,"1966-AK-0059"
"Golden Nugget","","225 E. 5th Ave.","Anchorage","AK","(M)","Bars/Clubs",1972,NA,-149.8801505,61.2177897,"Google Verified Location",NA,NA,NA,"1972-AK-0060"
"Golden Nugget","","225 E. 5th Ave.","Anchorage","AK","(*)","Bars/Clubs",1968,NA,-149.8801505,61.2177897,"Google Verified Location",NA,NA,NA,"1968-AK-0061"
"Gordo's Cocktail Lounge","","1411 Gambell St.","Anchorage","AK","(D),(S),(*)","Bars/Clubs",1973,NA,-149.8703727,61.2083325,"Google Verified Location",NA,NA,NA,"1973-AK-0062"
"Hal's Place","(Some YC, W, SM) (Cruisy) nr. 6th","618 Gambell ","Anchorage","AK","(YC),(*),(W),(D)","Bars/Clubs,Cruising Areas",1980,NA,-149.8716274,61.2162443,"Google Verified Location",NA,NA,NA,"1980-AK-0063"
"Jake's","(Good afternoons)","111 W. 5th Ave.","Anchorage","AK","(*)","Bars/Clubs",1980,NA,-149.883783,61.2179155,"Google Verified Location",NA,NA,NA,"1980-AK-0064"
"Jake's","(Good afternoons)","111 W. 5th Ave.","Anchorage","AK","(*),(D)","Bars/Clubs",1979,NA,-149.883783,61.2179155,"Google Verified Location",NA,NA,NA,"1979-AK-0065"
"Latch String Bar","Barnahof Hotel","127 Franklin St.","Juneau","AK","(M)","Bars/Clubs,Hotel",1978,NA,-134.406268,58.3012224,"Google Verified Location",NA,NA,NA,"1978-AK-0066"
"Latch String Bar","Barnahof Hotel","127 Franklin St.","Juneau","AK","(M)","Bars/Clubs,Hotel",1976,NA,-134.406268,58.3012224,"Google Verified Location",NA,NA,NA,"1976-AK-0067"
"Latch String Bar","Barnahof Hotel","127 Franklin","Juneau","AK","(M)","Hotel,Bars/Clubs",1980,NA,-134.406268,58.3012224,"Google Verified Location",NA,NA,NA,"1980-AK-0068"
"Latch String Bar","Barnahof Hotel","127 Franklin St.","Juneau","AK","(M)","Bars/Clubs,Hotel",1974,NA,-134.406268,58.3012224,"Google Verified Location",NA,NA,NA,"1974-AK-0069"
"Latch String Bar","Barnahof Hotel","127 Franklin St.","Juneau","AK","(M)","Bars/Clubs,Hotel",1977,NA,-134.406268,58.3012224,"Google Verified Location",NA,NA,NA,"1977-AK-0070"
"Latch String Bar","Barnahof Hotel","127 Franklin St.","Juneau","AK","(M)","Bars/Clubs,Hotel",1979,NA,-134.406268,58.3012224,"Google Verified Location",NA,NA,NA,"1979-AK-0071"
"Latch String Bar","Barnahof Hotel","127 Franklin St.","Juneau","AK","(M)","Bars/Clubs,Hotel",1975,NA,-134.406268,58.3012224,"Google Verified Location",NA,NA,NA,"1975-AK-0072"
"Love Boutique","(Misc.)","2621 Spenard Rd.","Anchorage","AK","","Book Store,Business",1980,NA,-149.9049446,61.1967259,"Google Verified Location",NA,NA,NA,"1980-AK-0073"
"M.C.C.","","602 W. 10th Ave.","Anchorage","AK","(MCC)","Church",1980,NA,-149.8937712,61.2123448,"Google Verified Location",NA,NA,NA,"1980-AK-0074"
"M.C.C.","","10th Ave.","Anchorage","AK","(MCC)","Church",1979,NA,-149.740559,61.212214,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1979-AK-0075"
"M.C.C.","","10th Ave.","Anchorage","AK","(MCC)","Church",1977,NA,-149.740559,61.212214,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1977-AK-0076"
"M.C.C.","","1413 Norene St.","Anchorage","AK","(MCC)","Church",1976,NA,-149.8108546,61.20856,"Google Verified Location",NA,NA,NA,"1976-AK-0077"
"M.C.C.","","10th Ave.","Anchorage","AK","(MCC)","Church",1978,NA,-149.740559,61.212214,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1978-AK-0078"
"Merchants Wharf - T-Rooms","","","Juneau","AK","Cruisy Area","Cruising Areas",1980,NA,-134.407901,58.299399,"Verified Location",NA,NA,NA,"1980-AK-0079"
"Movie arcades & book stores on 4th Ave. nr. 'C' St.","","","Anchorage","AK","Cruisy Area","Cruising Areas",1977,NA,-149.887659,61.218267,"Verified Location",NA,NA,NA,"1977-AK-0080"
"Movie arcades & book stores on 4th Ave. nr. 'C' St.","","","Anchorage","AK","Cruisy Area","Cruising Areas",1978,NA,-149.887659,61.218267,"Verified Location",NA,NA,NA,"1978-AK-0081"
"Movie arcades & book stores on 4th Ave. nr. 'C' St.","","","Anchorage","AK","Cruisy Area","Cruising Areas",1976,NA,-149.887659,61.218267,"Verified Location",NA,NA,NA,"1976-AK-0082"
"Movie Arcades & News stands on 4th Ave.","","","Anchorage","AK","Cruisy Area","Cruising Areas",1975,NA,-149.887659,61.218267,"Verified Location",NA,NA,NA,"1975-AK-0083"
"Movie Arcades & News stands on 4th Ave.","","","Anchorage","AK","Cruisy Area","Cruising Areas",1974,NA,-149.887659,61.218267,"Verified Location",NA,NA,NA,"1974-AK-0084"
"Movie arcades on 4th nr. 'C' St.","","","Anchorage","AK","Cruisy Area","Cruising Areas",1979,NA,-149.887659,61.218267,"Verified Location",NA,NA,NA,"1979-AK-0085"
"Movie arcades on 4th nr. 'C' St.","","","Anchorage","AK","Cruisy Area","Cruising Areas",1980,NA,-149.887659,61.218267,"Verified Location",NA,NA,NA,"1980-AK-0086"
"Oasis","Seward Hwy.","","Anchorage","AK","(M)","Bars/Clubs",1970,NA,-149.431556,60.961788,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1970-AK-0087"
"Oasis","Seward Hwy.","","Anchorage","AK","(M)","Bars/Clubs",1969,NA,-149.431556,60.961788,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1969-AK-0088"
"Oasis","Seward Hwy.","","Anchorage","AK","","Bars/Clubs",1968,NA,-149.9002778,61.2180556,"Google Verified Location",NA,NA,NA,"1968-AK-0089"
"Park Strip at 9th & 'L' Sts.","","","Anchorage","AK","Cruisy Area","Cruising Areas",1980,NA,-149.903704,61.213666,"Verified Location",NA,NA,NA,"1980-AK-0090"
"Park Strip at 9th & 'L' Sts.","","","Anchorage","AK","Cruisy Area","Cruising Areas",1979,NA,-149.903704,61.213666,"Verified Location",NA,NA,NA,"1979-AK-0091"
"Park Strip at 9th & 'L' Sts.","","","Anchorage","AK","Cruisy Area","Cruising Areas",1977,NA,-149.903704,61.213666,"Verified Location",NA,NA,NA,"1977-AK-0092"
"Park Strip at 9th & 'L' Sts.","","","Anchorage","AK","Cruisy Area","Cruising Areas",1978,NA,-149.903704,61.213666,"Verified Location",NA,NA,NA,"1978-AK-0093"
"Park Strip at 9th & 'L' Sts.","","","Anchorage","AK","Cruisy Area","Cruising Areas",1976,NA,-149.903704,61.213666,"Verified Location",NA,NA,NA,"1976-AK-0094"
"Penney's","","","Anchorage","AK","Cruisy Area","Cruising Areas",1977,NA,-149.890085,61.216996,"Verified Location",NA,NA,NA,"1977-AK-0095"
"Penney's","","","Anchorage","AK","Cruisy Area","Cruising Areas",1978,NA,-149.890085,61.216996,"Verified Location",NA,NA,NA,"1978-AK-0096"
"Penney's","","","Anchorage","AK","Cruisy Area","Cruising Areas",1975,NA,-149.890085,61.216996,"Verified Location",NA,NA,NA,"1975-AK-0097"
"Penney's","","","Anchorage","AK","Cruisy Area","Cruising Areas",1976,NA,-149.890085,61.216996,"Verified Location",NA,NA,NA,"1976-AK-0098"
"Penney's","","","Anchorage","AK","Cruisy Area","Cruising Areas",1974,NA,-149.890085,61.216996,"Verified Location",NA,NA,NA,"1974-AK-0099"
"Penney's & Sears Mall","","","Anchorage","AK","Cruisy Area","Cruising Areas",1980,NA,-149.890085,61.216996,"Verified Location",NA,NA,NA,"1980-AK-0100"
"Penney's & Sears Mall","","","Anchorage","AK","Cruisy Area","Cruising Areas",1979,NA,-149.890085,61.216996,"Verified Location",NA,NA,NA,"1979-AK-0101"
"Rendezvous","('Tops in Alaska')","612 E. 4th Ave.","Anchorage","AK","(YC),(D),(*)","Bars/Clubs",1976,NA,-149.872444,61.2184255,"Google Verified Location",NA,NA,NA,"1976-AK-0102"
"Rendezvous","('Tops in Alaska')","612 E. 4th Ave.","Anchorage","AK","(YC),(D),(*)","Bars/Clubs",1977,NA,-149.872444,61.2184255,"Google Verified Location",NA,NA,NA,"1977-AK-0103"
"Rendezvous","Inquire locally","","Anchorage","AK","(M)","Bars/Clubs",1975,NA,-149.900278,61.218056,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1975-AK-0104"
"Rendezvous","(R Upstairs) (Some G)","531 E. 5th Ave.","Anchorage","AK","(YC),(D),(*),(E),(G)","Bars/Clubs,Restaurant",1978,NA,-149.8740536,61.2177958,"Google Verified Location",NA,NA,NA,"1978-AK-0105"
"Sears Mall","","","Anchorage","AK","Cruisy Area","Cruising Areas",1976,NA,-149.872276,61.19426,"Verified Location",NA,NA,NA,"1976-AK-0106"
"Sears Mall","","","Anchorage","AK","Cruisy Area","Cruising Areas",1977,NA,-149.872276,61.19426,"Verified Location",NA,NA,NA,"1977-AK-0107"
"Sears Mall","","","Anchorage","AK","Cruisy Area","Cruising Areas",1975,NA,-149.872276,61.19426,"Verified Location",NA,NA,NA,"1975-AK-0108"
"Sears Mall","","","Anchorage","AK","Cruisy Area","Cruising Areas",1974,NA,-149.872276,61.19426,"Verified Location",NA,NA,NA,"1974-AK-0109"
"Sears Mall","","","Anchorage","AK","Cruisy Area","Cruising Areas",1978,NA,-149.872276,61.19426,"Verified Location",NA,NA,NA,"1978-AK-0110"
"Spartacus House","(Baths) (Looks promising)","120 W. 4th St.","Anchorage","AK","","Baths",1979,NA,-149.884144,61.218265,"Google Verified Location",NA,NA,NA,"1979-AK-0111"
"State Office Bldg.","","","Fairbanks","AK","Cruisy Area","Cruising Areas",1976,NA,-147.725983,64.84045,"Verified Location",NA,NA,NA,"1976-AK-0112"
"State Office Bldg.","","","Fairbanks","AK","Cruisy Area","Cruising Areas",1977,NA,-147.725983,64.84045,"Verified Location",NA,NA,NA,"1977-AK-0113"
"State Office Bldg.","","","Fairbanks","AK","Cruisy Area","Cruising Areas",1978,NA,-147.725983,64.84045,"Verified Location",NA,NA,NA,"1978-AK-0114"
"State Office Bldg.","","","Fairbanks","AK","Cruisy Area","Cruising Areas",1979,NA,-147.725983,64.84045,"Verified Location",NA,NA,NA,"1979-AK-0115"
"State Office Bldg. (T-Rooms)","","","Fairbanks","AK","Cruisy Area","Cruising Areas",1980,NA,-147.725983,64.84045,"Verified Location",NA,NA,NA,"1980-AK-0116"
"The Village","(Disco) (opening in '79 - should be a winner)","2225 5th Ave.","Anchorage","AK","(YC),(D)","Bars/Clubs",1980,NA,-149.8391747,61.2185462,"Google Verified Location",NA,NA,NA,"1980-AK-0117"
"U. of Alaska Library Constitution Hall, Gym & Wood Ctr.","","","Fairbanks","AK","Cruisy Area","Cruising Areas",1980,NA,-147.821994,64.857342,"Verified Location",NA,NA,NA,"1980-AK-0118"
"U. of Alaska- Library & Wood Student Ctr.","","","Fairbanks","AK","Cruisy Area","Cruising Areas",1977,NA,-147.821994,64.857342,"Verified Location",NA,NA,NA,"1977-AK-0119"
"U. of Alaska- Library & Wood Student Ctr.","","","Fairbanks","AK","Cruisy Area","Cruising Areas",1978,NA,-147.821994,64.857342,"Verified Location",NA,NA,NA,"1978-AK-0120"
"U. of Alaska- Library & Wood Student Ctr.","","","Fairbanks","AK","Cruisy Area","Cruising Areas",1976,NA,-147.821994,64.857342,"Verified Location",NA,NA,NA,"1976-AK-0121"
"U. of Alaska, Library & Student Center","","","Fairbanks","AK","Cruisy Area","Cruising Areas",1979,NA,-147.821994,64.857342,"Verified Location",NA,NA,NA,"1979-AK-0122"
"Upstairs Club","(Disco) Next to Cinema II above Bare Affiars","","Fairbanks","AK","(D),(*)","Bars/Clubs",1980,NA,-147.716389,64.837778,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1980-AK-0123"
"Winter Palace","(Some G) Jewel Lake & Raspberry Road","","Anchorage","AK","(G),(*),(P),(D),(S)","Bars/Clubs",1975,NA,-149.951631,61.159213,"Verified Location",NA,NA,NA,"1975-AK-0124"
