"title","description","streetaddress","city","state","amenityfeatures","type","Year","notes","lon","lat","status","unclear_address","full.address","geoAddress","ID"
"Alternate","(May be re-opening - Inqurie locally)","2550 W. 47th St.","Kansas City","KS","","Bars/Clubs",1975,"address is 2550 W. 47th St. (same as Pete's pub-- Gonzaba note)",-94.638765,39.04381,"Verified Location",NA,NA,NA,"1975-KS-0030"
"Alternate","(iopen 7 days 'till 3 am) ","2550 W. 47th St.","Kansas City","KS","(G),(D),(*)","Bars/Clubs",1972,NA,-94.6160448,39.0443045,"Google Verified Location",NA,NA,NA,"1972-KS-0031"
"Bank","('packed' late after Missouri bars closed)","722 Southwest Boulevard","Kansas City","KS","(P),(HIP),(YC),(D),(R)","Restaurant,Bars/Clubs",1973,NA,-94.6184248,39.0639529,"Google Verified Location",NA,NA,NA,"1973-KS-0032"
"Bon Sai","","116 E. 7th St.","Topeka","KS","(*)","Bars/Clubs",1965,NA,-95.672848,39.0502133,"Google Verified Location",NA,NA,NA,"1965-KS-0033"
"Bus Station","(Some G)","1117 E. Pawnee","Wichita","KS","(P),(D),(G)","Bars/Clubs",1975,NA,-97.3243447,37.6499002,"Google Verified Location",NA,NA,NA,"1975-KS-0034"
"Bus Station","(Disco) (Some G) (Liquor) (WE*)","1117 E. Pawnee","Wichita","KS","(P),(D),(G),(WE),(*)","Bars/Clubs",1979,NA,-97.3243447,37.6499002,"Google Verified Location",NA,NA,NA,"1979-KS-0035"
"Bus Station","","1117 E. Pawnee","Wichita","KS","(P),(G),(D),(PT),(*)","Bars/Clubs",1977,NA,-97.3243447,37.6499002,"Google Verified Location",NA,NA,NA,"1977-KS-0036"
"Bus Station","(Disco) (Some L) (Liquor) (WE*)","1117 E. Pawnee","Wichita","KS","(P),(D),(L),(WE),(*)","Bars/Clubs",1980,NA,-97.3243447,37.6499002,"Google Verified Location",NA,NA,NA,"1980-KS-0037"
"Bus Station","(Some G)","1117 E. Pawnee","Wichita","KS","(P),(D),(G),(*)","Bars/Clubs",1976,NA,-97.3243447,37.6499002,"Google Verified Location",NA,NA,NA,"1976-KS-0038"
"Bus Station","(Some G)","1117 E. Pawnee","Wichita","KS","(P),(G),(D),(PT),(*)","Bars/Clubs",1978,NA,-97.3243447,37.6499002,"Google Verified Location",NA,NA,NA,"1978-KS-0039"
"Cattlemen's Assocation, Ltd.","(Beer & wine) (Good afternoons)","1534 Ida","Wichita","KS","(W),(PT),(*)","Bars/Clubs",1978,NA,-97.3250277,37.6649887,"Google Verified Location",NA,NA,NA,"1978-KS-0040"
"Cattlemen's Assocation, Ltd.","('Flicks & cruisy back room) (P-show Address Book for adm.) (Open days) (Liquor or BYOB) (See ad p. 173)","1534 Ida","Wichita","KS","(*),(W),(PT),(P)","Bars/Clubs,Theatre,Cruising Areas",1979,NA,-97.3250277,37.6649887,"Google Verified Location",NA,NA,NA,"1979-KS-0041"
"Chances","","1123 E. Douglas","Wichita","KS","(R)","Restaurant",1966,NA,-97.3240808,37.6857979,"Google Verified Location",NA,NA,NA,"1966-KS-0042"
"Chances","","1123 E. Douglas","Wichita","KS","(R)","Restaurant",1965,NA,-97.3240808,37.6857979,"Google Verified Location",NA,NA,NA,"1965-KS-0043"
"Circle Cinema","","","Wichita","KS","Cruisy Area","Cruising Areas",1980,"",-97.351854,37.647408,"Verified Location",NA,NA,NA,"1980-KS-0044"
"Club Bunnie's","(Disco) (Some L) (Show Address Book for Adm.) (Liquor)","604 S. Topeka","Wichita","KS","(*),(P),(YC),(D),(L)","Bars/Clubs",1980,NA,-97.3339553,37.6795139,"Google Verified Location",NA,NA,NA,"1980-KS-0045"
"Copper Lounge","William St, bet. Broadway & Market","","Wichita","KS","(M)","Bars/Clubs",1969,"",-97.335748,37.684796,"Verified Location",NA,NA,NA,"1969-KS-0046"
"Copper Lounge","William St, bet. Broadway & Market","","Wichita","KS","(M)","Bars/Clubs",1968,"",-97.335748,37.684796,"Verified Location",NA,NA,NA,"1968-KS-0047"
"Cre's","(Some L)","2436 S.E. Virigina","Topeka","KS","(P),(D),(PT),(L),(*)","Bars/Clubs",1980,NA,-95.6643992,39.0230258,"Google Verified Location",NA,NA,NA,"1980-KS-0048"
"Danny's Cattleman's Association, Ltd.","(Liquor or BYOB) (Forget it!)","1534 Ida","Wichita","KS","(BYOB),(PT),(W)","Bars/Clubs",1980,NA,-97.3250277,37.6649887,"Google Verified Location",NA,NA,NA,"1980-KS-0049"
"Eleven Twenty-Three Club","(Occasional S)","1123 E. Douglas","Wichita","KS","(*),(P),(D),(S)","Bars/Clubs",1977,NA,-97.3240808,37.6857979,"Google Verified Location",NA,NA,NA,"1977-KS-0050"
"Eleven-Twenty-Three Club","","1123 E. Douglas","Wichita","KS","(P),(YC),(D),(*)","Bars/Clubs",1976,NA,-97.3240808,37.6857979,"Google Verified Location",NA,NA,NA,"1976-KS-0051"
"Eleven-Twenty-Three Club","","1123 E. Douglas","Wichita","KS","(P),(D),(YC),(*)","Bars/Clubs",1975,NA,-97.3240808,37.6857979,"Google Verified Location",NA,NA,NA,"1975-KS-0052"
"Eleven-Twenty-Three Club","","1123 E. Douglas","Wichita","KS","(P),(D),(*)","Bars/Clubs",1970,NA,-97.3240808,37.6857979,"Google Verified Location",NA,NA,NA,"1970-KS-0053"
"Eleven-Twenty-Three Club","(get admission card at Red Head early)","1123 E. Douglas","Wichita","KS","(P),(D),(*)","Bars/Clubs",1972,NA,-97.3240808,37.6857979,"Google Verified Location",NA,NA,NA,"1972-KS-0054"
"Eleven-Twenty-Three Club","(get admission card at Red Head before midnite)","1123 E. Douglas","Wichita","KS","(P),(D),(*)","Bars/Clubs",1971,NA,-97.3240808,37.6857979,"Google Verified Location",NA,NA,NA,"1971-KS-0055"
"Eleven-Twenty-Three Club","(some (G)) ","1123 E. Douglas","Wichita","KS","(G),(P),(D)","Bars/Clubs",1973,NA,-97.3240808,37.6857979,"Google Verified Location",NA,NA,NA,"1973-KS-0056"
"Eleven-Twenty-Three Club","(some G) ","1123 E. Douglas","Wichita","KS","(P),(D),(*),(G)","Bars/Clubs",1974,NA,-97.3240808,37.6857979,"Google Verified Location",NA,NA,NA,"1974-KS-0057"
"Eleven-Twenty-Three Club","","1123 E. Douglas","Wichita","KS","(P),(D)","Bars/Clubs",1969,NA,-97.3240808,37.6857979,"Google Verified Location",NA,NA,NA,"1969-KS-0058"
"Eleven-Twenty-Three Club","","1123 E. Douglas","Wichita","KS","(P),(D)","Bars/Clubs",1968,NA,-97.3240808,37.6857979,"Google Verified Location",NA,NA,NA,"1968-KS-0059"
"Gage Park","HOT","","Topeka","KS","Cruisy Area,(HOT)","Cruising Areas",1977,"2/1/2021 updated to include missing HOT amenity.",-95.728666,39.054246,"Verified Location",NA,NA,NA,"1977-KS-0060"
"Gage Park","(HOT)","","Topeka","KS","Cruisy Area,(HOT)","Cruising Areas",1979,"2/1/2021 updated to include missing HOT amenity.",-95.728666,39.054246,"Verified Location",NA,NA,NA,"1979-KS-0061"
"Gage Park","(HOT)","","Topeka","KS","Cruisy Area,(HOT)","Cruising Areas",1976,"2/1/2021 updated to include missing HOT amenity.",-95.728666,39.054246,"Verified Location",NA,NA,NA,"1976-KS-0062"
"Gage Park","","","Topeka","KS","Cruisy Area,(AYOR)","Cruising Areas",1980,"",-95.728666,39.054246,"Verified Location",NA,NA,NA,"1980-KS-0063"
"Gage Park","(HOT)","","Topeka","KS","Cruisy Area,(HOT)","Cruising Areas",1978,"2/1/2021 updated to include missing HOT amenity.",-95.728666,39.054246,"Verified Location",NA,NA,NA,"1978-KS-0064"
"Guys & Dolls ","(Some G, B, D) (beer)","415 Kansas Ave.","Topeka","KS","(G),(B),(D)","Bars/Clubs",1977,NA,-95.6728176,39.0538354,"Google Verified Location",NA,NA,NA,"1977-KS-0065"
"Guys & Dolls ","(Some G) (3.2 beer)","415 Kansas Ave.","Topeka","KS","(D),(G)","Bars/Clubs",1978,NA,-95.6728176,39.0538354,"Google Verified Location",NA,NA,NA,"1978-KS-0066"
"Guys & Dolls ","(Some G, B) (3.2 beer only)","415 Kansas Ave.","Topeka","KS","(G),(B),(D)","Bars/Clubs",1976,NA,-95.6728176,39.0538354,"Google Verified Location",NA,NA,NA,"1976-KS-0067"
"Helping Hands","(3.2 beer only)","3318 W. Douglas","Wichita","KS","","Bars/Clubs",1976,NA,-97.3823454,37.6842412,"Google Verified Location",NA,NA,NA,"1976-KS-0068"
"Helping Hands","(Disco) (3.2 beer only)","3318 W. Douglas","Wichita","KS","(YC),(D),(PT)","Bars/Clubs",1977,NA,-97.3823454,37.6842412,"Google Verified Location",NA,NA,NA,"1977-KS-0069"
"Helping Hands","(Some G) (Disco) (3.2 beer)","3318 W. Douglas","Wichita","KS","(*),(YC),(G),(D),(PT),(S)","Bars/Clubs",1978,NA,-97.3823454,37.6842412,"Google Verified Location",NA,NA,NA,"1978-KS-0070"
"Herman HIll Park","","","Wichita","KS","Cruisy Area","Cruising Areas",1977,"",-97.337476,37.648199,"Verified Location",NA,NA,NA,"1977-KS-0071"
"Herman HIll Park","","","Wichita","KS","Cruisy Area","Cruising Areas",1974,"",-97.337476,37.648199,"Verified Location",NA,NA,NA,"1974-KS-0072"
"Herman HIll Park","","","Wichita","KS","Cruisy Area","Cruising Areas",1976,"",-97.337476,37.648199,"Verified Location",NA,NA,NA,"1976-KS-0073"
"Herman HIll Park","","","Wichita","KS","Cruisy Area","Cruising Areas",1973,"",-97.337476,37.648199,"Verified Location",NA,NA,NA,"1973-KS-0074"
"Herman HIll Park","","","Wichita","KS","Cruisy Area","Cruising Areas",1975,"",-97.337476,37.648199,"Verified Location",NA,NA,NA,"1975-KS-0075"
"Herman Hill Park","(HOT)","","Wichita","KS","Cruisy Area,(HOT)","Cruising Areas",1978,"2/1/2021 updated to include missing HOT amenity.",-97.337476,37.648199,"Verified Location",NA,NA,NA,"1978-KS-0076"
"Hotel Besse Bar","","121 E. 4th St.","Pittsburgh","KS","(M)","Bars/Clubs,Hotel",1971,NA,-94.7037081,37.4112854,"Google Verified Location",NA,NA,NA,"1971-KS-0077"
"Hotel Besse Bar","","121 E. 4th St.","Pittsburgh","KS","(M)","Bars/Clubs,Hotel",1972,NA,-94.7037081,37.4112854,"Google Verified Location",NA,NA,NA,"1972-KS-0078"
"Hotel Besse Bar","","121 E. 4th St.","Pittsburgh","KS","(M)","Bars/Clubs,Hotel",1970,NA,-94.7037081,37.4112854,"Google Verified Location",NA,NA,NA,"1970-KS-0079"
"Indians","(Other Side)","1610 Minnesota Ave.","Kansas City","KS","(P),(D)","Bars/Clubs",1973,NA,-94.6475777,39.1157985,"Google Verified Location",NA,NA,NA,"1973-KS-0080"
"Island Park","(days)","","Winfield","KS","Cruisy Area","Cruising Areas",1978,"",-96.9971,37.249228,"Verified Location",NA,NA,NA,"1978-KS-0081"
"Island Park","(Days)","","Winfield","KS","Cruisy Area","Cruising Areas",1980,"",-96.9971,37.249228,"Verified Location",NA,NA,NA,"1980-KS-0082"
"Island Park","(days)","","Winfield","KS","Cruisy Area","Cruising Areas",1979,"",-96.9971,37.249228,"Verified Location",NA,NA,NA,"1979-KS-0083"
"Jack's","","W Douglas St.","Wichita","KS","(RT)","Bars/Clubs",1968,"",-97.497939,37.682793,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1968-KS-0084"
"Jack's by the Tracks","","1534 Ida","Wichita","KS","(P),(D),(PT),(*)","Bars/Clubs",1977,NA,-97.3250277,37.6649887,"Google Verified Location",NA,NA,NA,"1977-KS-0085"
"Jack's by the Tracks","","1534 Ida","Wichita","KS","(D),(*)","Bars/Clubs",1973,NA,-97.3250277,37.6649887,"Google Verified Location",NA,NA,NA,"1973-KS-0086"
"Jack's by the Tracks","","1534 Ida","Wichita","KS","(D),(*)","Bars/Clubs",1972,NA,-97.3250277,37.6649887,"Google Verified Location",NA,NA,NA,"1972-KS-0087"
"Jack's by the Tracks","","1534 Ida","Wichita","KS","(P),(D),(*)","Bars/Clubs",1975,NA,-97.3250277,37.6649887,"Google Verified Location",NA,NA,NA,"1975-KS-0088"
"Jack's by the Tracks","","1534 Ida","Wichita","KS","(P),(D),(*)","Bars/Clubs",1976,NA,-97.3250277,37.6649887,"Google Verified Location",NA,NA,NA,"1976-KS-0089"
"Jack's by the Tracks","","1534 Ida St.","Wichita","KS","(*)","Bars/Clubs",1971,NA,-97.3250277,37.6649887,"Google Verified Location",NA,NA,NA,"1971-KS-0090"
"Jack's by the Tracks","","1534 Ida","Wichita","KS","(D),(*)","Bars/Clubs",1974,NA,-97.3250277,37.6649887,"Google Verified Location",NA,NA,NA,"1974-KS-0091"
"Jack's Jolly Jug No. 2","","1534 Ida St.","Wichita","KS","","Bars/Clubs",1970,NA,-97.3250277,37.6649887,"Google Verified Location",NA,NA,NA,"1970-KS-0092"
"Jade Room","(formerly Bon Sai)","116 E. 7th St.","Topeka","KS","(*)","Bars/Clubs",1966,NA,-95.672848,39.0502133,"Google Verified Location",NA,NA,NA,"1966-KS-0093"
"Jade Room","","116 E. 7th St.","Topeka","KS","","Bars/Clubs",1969,NA,-95.672848,39.0502133,"Google Verified Location",NA,NA,NA,"1969-KS-0094"
"Jade Room","","116 E. 7th St.","Topeka","KS","","Bars/Clubs",1968,NA,-95.672848,39.0502133,"Google Verified Location",NA,NA,NA,"1968-KS-0095"
"Jayhawk Liquor Store","","117 W. 7th","Topeka","KS","(M)","Business",1978,NA,-95.6729537,39.0498335,"Google Verified Location",NA,NA,NA,"1978-KS-0096"
"Jekyll & Hyde","","1119 E. Pawnee","Wichita","KS","(G),(D),(*)","Bars/Clubs",1975,NA,-97.3241414,37.6497477,"Google Verified Location",NA,NA,NA,"1975-KS-0097"
"Jolly Jug","","418 W 2nd","Wichita","KS","(*)","Bars/Clubs",1968,NA,-97.3422414,37.6897483,"Google Verified Location",NA,NA,NA,"1968-KS-0098"
"Jolly Jug","","418 W 2nd","Wichita","KS","(*)","Bars/Clubs",1969,NA,-97.3422414,37.6897483,"Google Verified Location",NA,NA,NA,"1969-KS-0099"
"K.U. Student Union","T-Rooms on all floors","","Lawrence","KS","Cruisy Area","Cruising Areas",1979,"",-95.243457,38.959072,"Verified Location",NA,NA,NA,"1979-KS-0100"
"K.U. Student Union","T-Rooms on all floors","","Lawrence","KS","Cruisy Area","Cruising Areas",1978,"",-95.243457,38.959072,"Verified Location",NA,NA,NA,"1978-KS-0101"
"K.U. Student Union","T-Rooms on all floors","","Lawrence","KS","Cruisy Area","Cruising Areas",1980,"",-95.243457,38.959072,"Verified Location",NA,NA,NA,"1980-KS-0102"
"Kansas Ave.","(Downtown) by automobile","","Topeka","KS","Cruisy Area","Cruising Areas",1980,"",-95.679358,39.029698,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1980-KS-0103"
"Kenny's","S. Topeka","","Topeka","KS","(M),(R),(C),(AH)","Restaurant",1980,"",-95.706292,39.007282,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1980-KS-0104"
"Kenny's","S. Topeka","","Topeka","KS","(M),(R),(C),(AH)","Restaurant",1979,"",-95.706292,39.007282,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1979-KS-0105"
"Lambda ","(Disco)","1435 N. Tyler","Topeka","KS","(P),(D),(*)","Bars/Clubs",1980,NA,-95.6848523,39.0400543,"Google Verified Location",NA,NA,NA,"1980-KS-0106"
"Louise's","","1017 Massachusetts","Lawrence","KS","(M)","Bars/Clubs",1973,NA,-95.2362428,38.9649531,"Google Verified Location",NA,NA,NA,"1973-KS-0107"
"Louise's","","1017 Massachusetts","Lawrence","KS","(M)","Bars/Clubs",1974,NA,-95.2362428,38.9649531,"Google Verified Location",NA,NA,NA,"1974-KS-0108"
"Louise's","","1017 Massachusetts","Lawrence","KS","(M)","Bars/Clubs",1975,NA,-95.2362428,38.9649531,"Google Verified Location",NA,NA,NA,"1975-KS-0109"
"Mae's Place","(Some G) ","922 Kansas Ave.","Topeka","KS","(P),(G),(D),(BYOB)","Bars/Clubs",1976,NA,-95.6751845,39.0464432,"Google Verified Location",NA,NA,NA,"1976-KS-0110"
"Metcalf Shopping Center","T-Rooms","","Overland Park","KS","Cruisy Area","Cruising Areas",1979,"",-94.664768,38.992793,"Verified Location",NA,NA,NA,"1979-KS-0111"
"Metcalf Shopping Center","T-Rooms","","Overland Park","KS","Cruisy Area","Cruising Areas",1980,"",-94.664768,38.992793,"Verified Location",NA,NA,NA,"1980-KS-0112"
"Midnight Sun","(Some G) (Swim pool - summers)","2633 N. Kansas","Topeka","KS","(*),(P),(YC),(G),(D),(BYOB)","Bars/Clubs",1978,NA,-95.6604411,39.0945503,"Google Verified Location",NA,NA,NA,"1978-KS-0113"
"Midnight Sun","(Swim pool - summers) Open til 3 a.m.","2633 N. Kansas","Topeka","KS","(P),(YC),(D),(BYOB),(*)","Bars/Clubs",1977,NA,-95.6604411,39.0945503,"Google Verified Location",NA,NA,NA,"1977-KS-0114"
"Mountain Hollow","","Kellog & Broadway","Wichita","KS","(M),(R),(C),(AH)","Restaurant",1978,NA,-97.1094837,37.2591916,"Google Verified Location",NA,NA,NA,"1978-KS-0115"
"Northside Tea Room","(Disco) (Some G) (P- out-of-state guests show Address Book for admission)","1435 N. Tyler","Topeka","KS","(*),(D),(G),(P)","Bars/Clubs",1979,NA,-95.6848523,39.0400543,"Google Verified Location",NA,NA,NA,"1979-KS-0116"
"Northside Tea Room","(Disco) (Liquor) (P- out-of-state guests show Address Book for adm.)","1435 N. Tyler","Topeka","KS","(D),(*)","Bars/Clubs",1978,NA,-95.6848523,39.0400543,"Google Verified Location",NA,NA,NA,"1978-KS-0117"
"Oak Park","(Riverside Area) (Closes at 12 midnight)","","Wichita","KS","(YC),Cruisy Area","Cruising Areas",1978,"",-97.354499,37.705634,"Verified Location",NA,NA,NA,"1978-KS-0118"
"Oak Park- Riverside area","","","Wichita","KS","Cruisy Area","Cruising Areas",1980,"",-97.354499,37.705634,"Verified Location",NA,NA,NA,"1980-KS-0119"
"Oak Park-Riverside area","(Cl. 12 midnight)","","Wichita","KS","(YC),Cruisy Area","Cruising Areas",1979,"",-97.354499,37.705634,"Verified Location",NA,NA,NA,"1979-KS-0120"
"Omage's Tavern","(3.2 beer) (Disco) (go go boys) (see ad p.173)","3046 E. 31st St. S.","Wichita","KS","(YC),(D),(*)","Bars/Clubs",1979,NA,-97.3003753,37.6354146,"Google Verified Location",NA,NA,NA,"1979-KS-0121"
"Other Side","(12 noon to 3 a.m. daily)","2633 N. Kansas","Topeka","KS","(P),(D),(YC),(R),(BYOB),(*)","Restaurant",1975,NA,-95.6604411,39.0945503,"Google Verified Location",NA,NA,NA,"1975-KS-0122"
"Other Side","(swim pool summers, WE 1 p.m. - 3 a.m. Other times 9 p.m. - 3 a.m.)","2633 N. Kansas","Topeka","KS","(P),(YC),(D),(BYOB)","Bars/Clubs",1976,NA,-95.6604411,39.0945503,"Google Verified Location",NA,NA,NA,"1976-KS-0123"
"Other Way ","(Closed Monday) (WE*)","2410 E. 4th ","Hutchinson","KS","(P),(D),(WE),(*)","Bars/Clubs",1979,NA,-97.8867293,38.0580254,"Google Verified Location",NA,NA,NA,"1979-KS-0124"
"Oz's","(Disco) (Liquor) (Out-of-state guests show Address Book for adm.)","1006 Kansas","Topeka","KS","(P),(*),(D),(YC)","Bars/Clubs",1979,NA,-95.6654951,39.069238,"Google Verified Location",NA,NA,NA,"1979-KS-0125"
"Pete's Pub","(Some G) (Open Sundays *)","2550 W. 47th St.","Kansas City","KS","(D),(G),(*)","Bars/Clubs",1978,NA,-94.6160448,39.0443045,"Google Verified Location",NA,NA,NA,"1978-KS-0126"
"Pete's Pub","(Some G) ","2550 W. 47th St.","Kansas City","KS","(D),(G),(*)","Bars/Clubs",1976,NA,-94.6160448,39.0443045,"Google Verified Location",NA,NA,NA,"1976-KS-0127"
"Pete's Pub","(Some G) ","2550 W. 47th St.","Kansas City","KS","(D),(G),(*)","Bars/Clubs",1977,NA,-94.6160448,39.0443045,"Google Verified Location",NA,NA,NA,"1977-KS-0128"
"Pete's Pub","","2550 W. 47th St.","Kansas City","KS","(G)","Bars/Clubs",1973,NA,-94.6160448,39.0443045,"Google Verified Location",NA,NA,NA,"1973-KS-0129"
"Pete's Pub","","2550 W. 47th St.","Kansas City","KS","(G),(*)","Bars/Clubs",1974,NA,-94.6160448,39.0443045,"Google Verified Location",NA,NA,NA,"1974-KS-0130"
"Pete's Pub","(Some G) ","2550 W. 47th St.","Kansas City","KS","(D),(G),(*)","Bars/Clubs",1975,NA,-94.6160448,39.0443045,"Google Verified Location",NA,NA,NA,"1975-KS-0131"
"Pete's Pub","(Some L) (Sundays *)","2550 W. 47th St.","Kansas City","KS","(D),(L),(*)","Bars/Clubs",1980,NA,-94.6160448,39.0443045,"Google Verified Location",NA,NA,NA,"1980-KS-0132"
"Pete's Pub","(Some G) (Sundays *)","2550 W. 47th St.","Kansas City","KS","(D),(G),(*)","Bars/Clubs",1979,NA,-94.6160448,39.0443045,"Google Verified Location",NA,NA,NA,"1979-KS-0133"
"Poor Richard's","","9th & Quincy","Topeka","KS","(M),(R),(C),(AH)","Restaurant",1979,"",-95.673696,39.046985,"Verified Location",NA,NA,NA,"1979-KS-0134"
"Poor Richard's","","9th & Quincy","Topeka","KS","(M),(R),(C),(AH)","Restaurant",1980,"",-95.673696,39.046985,"Verified Location",NA,NA,NA,"1980-KS-0135"
"Poor Richard's","","9th & Quincy","Topeka","KS","(M),(R),(C),(AH)","Restaurant",1978,"",-95.673696,39.046985,"Verified Location",NA,NA,NA,"1978-KS-0136"
