"title","description","streetaddress","city","state","amenityfeatures","type","Year","notes","lon","lat","status","unclear_address","full.address","geoAddress","ID"
"House of Tilton ","(Some G)","6300 Penn Ave. ","Pittsburgh","PA","(R),(YC),(D),(G),(*)","Restaurant",1973,NA,-79.9208149,40.4597838,"Google Verified Location",NA,NA,NA,"1973-PA-0599"
"Hwy. 202 & Parking lots betw. Cartwheel & Prelude","","","New Hope","PA","Cruisy Area","Cruising Areas",1980,"",-74.951278,40.364273,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1980-PA-0600"
"Hwy. 202 & parking lots betw. Cartwheel & Prelude","","","New Hope","PA","Cruisy Area","Cruising Areas",1979,"",-74.951278,40.364273,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1979-PA-0601"
"Hwy. 202 & Parking lots betw. Prelude & Cartwheel","","","New Hope","PA","Cruisy Area","Cruising Areas",1978,"",-74.951278,40.364273,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1978-PA-0602"
"Indian Queen ","(Open Sundays 1-10 p.m.) Sheraton Hotel ","1725 J.F.K. Blvd. ","Philadelphia","PA","(M),(PE),(R)","Restaurant,Hotel",1976,NA,-75.1688226,39.9544423,"Google Verified Location",NA,NA,NA,"1976-PA-0603"
"Indian Queen ","(open Sundays) Sheraton Hotel ","1725 J. F. Kennedy Blvd. ","Philadelphia","PA","(M),(PE),(*)","Bars/Clubs,Hotel",1972,NA,-75.1688226,39.9544423,"Google Verified Location",NA,NA,NA,"1972-PA-0604"
"Indian Queen ","(open Sundays) (Sheraton hotel)","1725 J. F. Kennedy Blvd. ","Philadelphia","PA","(M),(PE),(*)","Bars/Clubs,Hotel",1973,NA,-75.1688226,39.9544423,"Google Verified Location",NA,NA,NA,"1973-PA-0605"
"Indian Queen ","(Open Sundays) Sheraton Hotel ","1725 J.F.K. Blvd. ","Philadelphia","PA","(M),(PE),(*)","Bars/Clubs,Hotel",1975,NA,-75.1688226,39.9544423,"Google Verified Location",NA,NA,NA,"1975-PA-0606"
"Indian Queen ","(open Sundays) Sheraton Hotel","1725 J.F. Kennedy ","Philadelphia","PA","(M),(PE),(*)","Bars/Clubs,Hotel",1974,NA,-75.1688226,39.9544423,"Google Verified Location",NA,NA,NA,"1974-PA-0607"
"Integrity ","(St. Mary's Episcopal Church)","5014 Willows Ave. ","Philadelphia","PA","","Church",1980,NA,-75.22335,39.9472187,"Google Verified Location",NA,NA,NA,"1980-PA-0608"
"Integrity ","(St. Mary's Episcopal Church)","5014 Willows Ave. ","Philadelphia","PA","","Church",1979,NA,-75.22335,39.9472187,"Google Verified Location",NA,NA,NA,"1979-PA-0609"
"International Airport","T-Room nr. UAL","","Pittsburgh","PA","Cruisy Area","Cruising Areas",1979,"",-80.235223,40.491921,"Verified Location",NA,NA,NA,"1979-PA-0610"
"International Airport","T-Room nr. UAL","","Pittsburgh","PA","Cruisy Area","Cruising Areas",1980,"",-80.235223,40.491921,"Verified Location",NA,NA,NA,"1980-PA-0611"
"January's","(Some G)(2 bars) 2 mi. S. just off Rt. 232 S.","","New Hope","PA","(*),(HIP),(M),(YC),(G),(D)","Bars/Clubs",1977,"",-74.951278,40.364273,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1977-PA-0612"
"January's ","(Some G)(Disco)(2 bars)2 mi. So. just off Rte. 232","218 Acquetong Rd. ","New Hope","PA","(HIP),(M),(YC),(G),(D)","Bars/Clubs",1978,NA,-74.9455582,40.3339414,"Google Verified Location",NA,NA,NA,"1978-PA-0613"
"Jay's Bookstall","(Books)","3604 5th Ave. ","Pittsburgh","PA","","Book Store",1979,NA,-79.9588627,40.441299,"Google Verified Location",NA,NA,NA,"1979-PA-0614"
"Jay's Place Book Store ","","1344 Spruce St. ","Philadelphia","PA","","Book Store",1973,NA,-75.1643134,39.9468539,"Google Verified Location",NA,NA,NA,"1973-PA-0615"
"Jimmie's Bar & Grill","","Penn Ave.","Scranton","PA","(D),(*)","Bars/Clubs",1970,"",-75.656028,41.418792,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1970-PA-0616"
"Jimmie's Bar & Grill","","Penn Ave.","Scranton","PA","(D),(*)","Bars/Clubs",1971,"",-75.656028,41.418792,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1971-PA-0617"
"Jimmie's Bar & Grill ","","140 Penn Ave. ","Scranton","PA","(D),(*)","Bars/Clubs",1972,NA,-75.6662031,41.4092826,"Google Verified Location",NA,NA,NA,"1972-PA-0618"
"Jimmie's Lounge","","140 Penn Ave. ","Scranton","PA","(D),(*)","Bars/Clubs",1975,NA,-75.6662031,41.4092826,"Google Verified Location",NA,NA,NA,"1975-PA-0619"
"Jimmie's Lounge ","","140 Penn Ave. ","Scranton","PA","(D),(*)","Bars/Clubs",1976,NA,-75.6662031,41.4092826,"Google Verified Location",NA,NA,NA,"1976-PA-0620"
"Jimmie's Lounge ","","140 Penn Ave. ","Scranton","PA","(D),(*)","Bars/Clubs",1973,NA,-75.6662031,41.4092826,"Google Verified Location",NA,NA,NA,"1973-PA-0621"
"Jimmie's Lounge ","","140 Penn Ave. ","Pittsburgh","PA","(D),(*)","Bars/Clubs",1974,NA,-79.8926631,40.4460434,"Google Verified Location",NA,NA,NA,"1974-PA-0622"
"Jimmy Neff's ","(after hours)","304 S. Broad","Philadelphia","PA","(M),(R)","Restaurant",1974,NA,-75.165785,39.946596,"Google Verified Location",NA,NA,NA,"1974-PA-0623"
"Jimmy Neff's ","","304 S. Broad St. ","Philadelphia","PA","(M),(R),(C),(AH)","Restaurant",1977,NA,-75.165785,39.946596,"Google Verified Location",NA,NA,NA,"1977-PA-0624"
"Jimmy Neff's ","","304 S. Broad ","Philadelphia","PA","(M),(R),(C),(AH)","Restaurant",1975,NA,-75.165785,39.946596,"Google Verified Location",NA,NA,NA,"1975-PA-0625"
"Jimmy Neffs","","304 S. Broad St. ","Philadelphia","PA","(M),(R),(C),(AH)","Restaurant",1976,NA,-75.165785,39.946596,"Google Verified Location",NA,NA,NA,"1976-PA-0626"
"Johnny Scarlets ","","206 S. Quince St. ","Philadelphia","PA","(S),(WE)","Bars/Clubs",1977,NA,-75.1599648,39.9483647,"Google Verified Location",NA,NA,NA,"1977-PA-0627"
"Kings Row ","","32 S. Bank St. ","Philadelphia","PA","(M)","Bars/Clubs",1975,NA,-75.1452958,39.9488813,"Google Verified Location",NA,NA,NA,"1975-PA-0628"
"L & L Rack ","(Levi's & leather clothing)","1522 Spruce St. ","Philadelphia","PA","","Business",1980,NA,-75.1676346,39.9471352,"Google Verified Location",NA,NA,NA,"1980-PA-0629"
"La Banane Noire","","201 N. 3rd St. ","Philadelphia","PA","(R)","Restaurant",1979,NA,-75.1446418,39.9541385,"Google Verified Location",NA,NA,NA,"1979-PA-0630"
"La Banane Noire ","","201 N. 3rd St. ","Philadelphia","PA","(R)","Restaurant",1980,NA,-75.1446418,39.9541385,"Google Verified Location",NA,NA,NA,"1980-PA-0631"
"La Pierre","(Some L)","7th Ave. at Union","Altoona","PA","(M),(L),(D)","Bars/Clubs",1980,"",-78.407025,40.501827,"Verified Location",NA,NA,NA,"1980-PA-0632"
"La Rose Rouge ","(Some RT, G)","400 N. 2nd ","Harrisburg","PA","(RT),(G)","Bars/Clubs",1979,NA,-76.8865422,40.2624292,"Google Verified Location",NA,NA,NA,"1979-PA-0633"
"La Rose Rouge ","(Cruisy) ","400 N. 2nd ","Harrisburg","PA","Cruisy Area,(*)","Bars/Clubs,Cruising Areas",1980,NA,-76.8865422,40.2624292,"Google Verified Location",NA,NA,NA,"1980-PA-0634"
"Land of Oz","(Last summer's sensation...)(G upstairs)(S on weekends*)(Alley between 12th & 13th off Locust)","206 S. Camac","Philadelphia","PA","(HIP),(YC),(D),(G),(S),(*)","Bars/Clubs",1975,NA,-75.1615679,39.9482894,"Google Verified Location",NA,NA,NA,"1975-PA-0635"
"Land of Oz ","(was closed- supposedly re-opening with 3 bars, including Cell Block (SM) and (G) (D) upstairs) (an alley betw. 12th & 13th off Locust)","206 S. Camac","Philadelphia","PA","(SM),(G),(D)","Bars/Clubs",1976,NA,-75.1615679,39.9482894,"Google Verified Location",NA,NA,NA,"1976-PA-0636"
"Lark","(back room) (Route 202 at the Bridge)","","Bridgeport","PA","(G),(D)","Bars/Clubs",1975,"",-75.327311,40.102824,"Verified Location",NA,NA,NA,"1975-PA-0637"
"Lark ","(backroom) ","302 2nd St. ","Norristown","PA","(G),(D),(S)","Bars/Clubs",1968,NA,-75.346249,40.1080158,"Google Verified Location",NA,NA,NA,"1968-PA-0638"
"Lark ","(back room) ","302 De Kalb","Bridgeport","PA","(G),(D)","Bars/Clubs",1974,NA,-75.3462337,40.1073708,"Google Verified Location",NA,NA,NA,"1974-PA-0639"
"Lark ","(back room) ","302 De Kalb ","Bridgeport","PA","(D),(G)","Bars/Clubs",1972,NA,-75.3462337,40.1073708,"Google Verified Location",NA,NA,NA,"1972-PA-0640"
"Lark ","(backroom) ","302 De Kalb ","Bridgeport","PA","(G),(D),(S)","Bars/Clubs",1970,NA,-75.3462337,40.1073708,"Google Verified Location",NA,NA,NA,"1970-PA-0641"
"Lark ","(backroom) ","302 DeKalb","Bridgeport","PA","(G),(D),(S)","Bars/Clubs",1969,NA,-75.3462337,40.1073708,"Google Verified Location",NA,NA,NA,"1969-PA-0642"
"Lark ","(back room) ","302 DeKalb","Bridgeport","PA","(G),(D),(S)","Bars/Clubs",1971,NA,-75.3462337,40.1073708,"Google Verified Location",NA,NA,NA,"1971-PA-0643"
"Lark ","(back room) ","302 DeKalb","Bridgeport","PA","(G),(D)","Bars/Clubs",1977,NA,-75.3462337,40.1073708,"Google Verified Location",NA,NA,NA,"1977-PA-0644"
"Lark ","(back room)","302 De Kalb","Bridgeport","PA","(G),(D)","Bars/Clubs",1973,NA,-75.3462337,40.1073708,"Google Verified Location",NA,NA,NA,"1973-PA-0645"
"Lark ","(back room)(Route 202 at the bridge)","302 DeKalb","Bridgeport","PA","(G),(D)","Bars/Clubs",1976,NA,-75.3462337,40.1073708,"Google Verified Location",NA,NA,NA,"1976-PA-0646"
"Lark in Norristown","","","Philadelphia","PA","","Bars/Clubs",1966,"",-75.339905,40.121497,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1966-PA-0647"
"Laurel Modeling & Escorts, Inc.","P.O. Box 7124, Pittsburgh, Pa. 15213","","Pittsburgh","PA","","Bars/Clubs",1979,"",-79.995886,40.440625,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1979-PA-0648"
"Le Camp Bar","1 mi. E. on U.S. 202 (best Sundays)","","New Hope","PA","(R)","Restaurant",1978,"",-74.951278,40.364273,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1978-PA-0649"
"Le Hai Club ","","944 Hamilton St. ","Allentown","PA","(YC),(D),(S),(*)","Bars/Clubs",1973,NA,-75.4769249,40.6005676,"Google Verified Location",NA,NA,NA,"1973-PA-0650"
"Le Hai Kai ","","944 Hamilton St. ","Allentown","PA","(YC),(D),(*)","Bars/Clubs",1972,NA,-75.4769249,40.6005676,"Google Verified Location",NA,NA,NA,"1972-PA-0651"
"League Island Park","(sailors)","","Philadelphia","PA","Cruisy Area","Cruising Areas",1977,"",-75.171073,39.891217,"Verified Location",NA,NA,NA,"1977-PA-0652"
"League Island Park","(sailors)","","Philadelphia","PA","Cruisy Area","Cruising Areas",1975,"",-75.171073,39.891217,"Verified Location",NA,NA,NA,"1975-PA-0653"
"League Island Park","(sailors)","","Philadelphia","PA","Cruisy Area","Cruising Areas",1976,"",-75.171073,39.891217,"Verified Location",NA,NA,NA,"1976-PA-0654"
"League Island Park","(sailors)","","Philadelphia","PA","Cruisy Area","Cruising Areas",1974,"",-75.171073,39.891217,"Verified Location",NA,NA,NA,"1974-PA-0655"
"Left Bank ","","728 S. 2nd St. ","Philadelphia","PA","(G)","Bars/Clubs",1979,NA,-75.1461582,39.9395054,"Google Verified Location",NA,NA,NA,"1979-PA-0656"
"Left Bank ","","728 S. 2nd St. ","Philadelphia","PA","(L)","Bars/Clubs",1980,NA,-75.1461582,39.9395054,"Google Verified Location",NA,NA,NA,"1980-PA-0657"
"Len's Book Store ","","600 Spruce St. ","Scranton","PA","","Book Store",1979,NA,-75.6623598,41.4070881,"Google Verified Location",NA,NA,NA,"1979-PA-0658"
"Len's Book Store ","","600 Spruce St. ","Scranton","PA","","Book Store",1980,NA,-75.6623598,41.4070881,"Google Verified Location",NA,NA,NA,"1980-PA-0659"
"Leon Cavallo's ","","256 S 12th St. ","Philadelphia","PA","","Bars/Clubs",1969,NA,-75.1612074,39.947025,"Google Verified Location",NA,NA,NA,"1969-PA-0660"
"Leonard Hall","Indiana U. Main floor T-Room","","Indiana","PA","Cruisy Area","Cruising Areas",1980,"",-79.157929,40.61831,"Verified Location",NA,NA,NA,"1980-PA-0661"
"Leonard Hall- Indiana U.","Main floor T-Room","","Indiana","PA","Cruisy Area","Cruising Areas",1979,"",-79.157929,40.61831,"Verified Location",NA,NA,NA,"1979-PA-0662"
"Letters ","(Disco)(Some G, B)","2201 S. St. ","Philadelphia","PA","(*),(D),(G),(B)","Bars/Clubs",1979,NA,-75.1786832,39.9454841,"Google Verified Location",NA,NA,NA,"1979-PA-0663"
"Letters ","(Disco)(Some G)","2201 South St. ","Philadelphia","PA","(D),(G),(*)","Bars/Clubs",1978,NA,-75.1786832,39.9454841,"Google Verified Location",NA,NA,NA,"1978-PA-0664"
"Lickety Split ","","401 South St. ","Philadelphia","PA","(M),(R)","Restaurant",1978,NA,-75.149305,39.9417224,"Google Verified Location",NA,NA,NA,"1978-PA-0665"
"Lickety Split ","","401 South St. ","Philadelphia","PA","(M),(R)","Restaurant",1977,NA,-75.149305,39.9417224,"Google Verified Location",NA,NA,NA,"1977-PA-0666"
"Loft ","(Upstairs- above Tally Ho)","201 W. Orange","Lancaster","PA","(R),(*)","Restaurant",1979,NA,-76.3089318,40.0393767,"Google Verified Location",NA,NA,NA,"1979-PA-0667"
"Loft ","(Upstairs- above Tally Ho)","201 W. Orange","Lancaster","PA","(R),(*)","Restaurant",1978,NA,-76.3089318,40.0393767,"Google Verified Location",NA,NA,NA,"1978-PA-0668"
"Loft ","(upstairs - above the 'Tally Ho')","201 W. Orange","Lancaster","PA","(R)","Restaurant",1977,NA,-76.3089318,40.0393767,"Google Verified Location",NA,NA,NA,"1977-PA-0669"
"Logan Inn","","Bridge & Ferry Sts.","New Hope","PA","(M),(R)","Restaurant",1978,"",-74.954931,40.363814,"Verified Location",NA,NA,NA,"1978-PA-0670"
"Logan Inn","","Bridge & Ferry Sts.","New Hope","PA","(M),(R)","Restaurant",1975,"",-74.954931,40.363814,"Verified Location",NA,NA,NA,"1975-PA-0671"
"Logan Inn","","Bridge & Ferry Sts.","New Hope","PA","(M),(R)","Restaurant",1977,"",-74.954931,40.363814,"Verified Location",NA,NA,NA,"1977-PA-0672"
"Logan Inn","","Bridge & Ferry Sts.","New Hope","PA","(M),(R)","Restaurant",1979,"",-74.954931,40.363814,"Verified Location",NA,NA,NA,"1979-PA-0673"
"Logan Inn","","Bridge & Ferry Sts.","New Hope","PA","(M),(R)","Restaurant",1980,"",-74.954931,40.363814,"Verified Location",NA,NA,NA,"1980-PA-0674"
"Logan Inn","","Bridge & Ferry Sts.","New Hope","PA","(M),(R)","Restaurant",1976,"",-74.954931,40.363814,"Verified Location",NA,NA,NA,"1976-PA-0675"
"Logan Valley Mall","","","Altoona","PA","Cruisy Area","Cruising Areas",1976,"",-78.411942,40.469124,"Verified Location",NA,NA,NA,"1976-PA-0676"
"Logan Valley Mall","","","Altoona","PA","Cruisy Area","Cruising Areas",1977,"",-78.411942,40.469124,"Verified Location",NA,NA,NA,"1977-PA-0677"
"Logan Valley Mall","","","Altoona","PA","Cruisy Area","Cruising Areas",1974,"",-78.411942,40.469124,"Verified Location",NA,NA,NA,"1974-PA-0678"
"Logan Valley Mall","","","Altoona","PA","Cruisy Area","Cruising Areas",1979,"",-78.411942,40.469124,"Verified Location",NA,NA,NA,"1979-PA-0679"
"Logan Valley Mall","","","Altoona","PA","Cruisy Area","Cruising Areas",1978,"",-78.411942,40.469124,"Verified Location",NA,NA,NA,"1978-PA-0680"
"Logan Valley Mall","","","Altoona","PA","Cruisy Area","Cruising Areas",1975,"",-78.411942,40.469124,"Verified Location",NA,NA,NA,"1975-PA-0681"
"Logan Valley Mall","","","Altoona","PA","Cruisy Area","Cruising Areas",1980,"",-78.411942,40.469124,"Verified Location",NA,NA,NA,"1980-PA-0682"
"London Pub ","","965 Liberty Ave. ","Pittsburgh","PA","(YC),(D),(R),(*)","Restaurant",1976,NA,-79.9957349,40.4438085,"Google Verified Location",NA,NA,NA,"1976-PA-0683"
"London Restaurant","(Some G)","23rd & Fairmount","Philadelphia","PA","(R),(G)","Restaurant",1974,"",-75.17539,39.967345,"Verified Location",NA,NA,NA,"1974-PA-0684"
"Loose Balloon ","(Disco)(Open Sundays*)","942 Penn Ave. ","Pittsburgh","PA","(R),(D),(*)","Restaurant",1980,NA,-79.996412,40.443966,"Google Verified Location",NA,NA,NA,"1980-PA-0685"
"Lower Deck","(WE-only) 2nd & Main (Emmaus)","2nd & Main","Emmaus","PA","(M),(WE)","Bars/Clubs",1980,"",-75.488907,40.537254,"Verified Location",NA,NA,NA,"1980-PA-0686"
"M.C.C.","(Oakland)","4401 5th Ave. ","Pittsburgh","PA","","Church",1978,NA,-79.9518681,40.4465141,"Google Verified Location",NA,NA,NA,"1978-PA-0687"
"M.C.C.","Box 9045, Pittsburgh, Pa. 15224 (Oakland)","4401 5th Ave. ","Pittsburgh","PA","","Church",1979,NA,-79.9518681,40.4465141,"Google Verified Location",NA,NA,NA,"1979-PA-0688"
"M.C.C.","","2125 Chestnut St. ","Philadelphia","PA","","Church",1976,NA,-75.1764481,39.9525227,"Google Verified Location",NA,NA,NA,"1976-PA-0689"
"M.C.C. ","","2125 Chestnut ","Philadelphia","PA","","Church",1980,NA,-75.1764481,39.9525227,"Google Verified Location",NA,NA,NA,"1980-PA-0690"
"M.C.C. ","","2125 Chestnut St. ","Philadelphia","PA","","Church",1978,NA,-75.1764481,39.9525227,"Google Verified Location",NA,NA,NA,"1978-PA-0691"
"M.C.C. ","","2125 Chestnut St. ","Philadelphia","PA","","Church",1977,NA,-75.1764481,39.9525227,"Google Verified Location",NA,NA,NA,"1977-PA-0692"
"M.C.C. ","(Oakland)","4401 5th Ave. ","Pittsburgh","PA","","Church",1977,NA,-79.9518681,40.4465141,"Google Verified Location",NA,NA,NA,"1977-PA-0693"
"M.C.C. ","","2125 Chestnut","Philadelphia","PA","","Church",1979,NA,-75.1764481,39.9525227,"Google Verified Location",NA,NA,NA,"1979-PA-0694"
"M.C.C. ","Box 9045, Pittsburgh 15224 (Oakland)","4401 5th Ave. ","Pittsburgh","PA","","Church",1980,NA,-79.9518681,40.4465141,"Google Verified Location",NA,NA,NA,"1980-PA-0695"
"M.C.C. First Unitarian Church","","2125 Chestnut St. ","Philadelphia","PA","","Church",1975,NA,-75.1764481,39.9525227,"Google Verified Location",NA,NA,NA,"1975-PA-0696"
"M.C.C./ Central Pa.","(may be moving)(Middletown, Pa.)","1001 N. Spring St. ","Harrisburg","PA","","Church",1979,NA,-76.8857994,40.2630476,"Google Verified Location",NA,NA,NA,"1979-PA-0697"
"M.C.C./Central Pa. ","(may be moving)(Middletown, Pa.)","1001 N. Spring St. ","Harrisburg","PA","","Church",1980,NA,-76.8857994,40.2630476,"Google Verified Location",NA,NA,NA,"1980-PA-0698"
"Madeline's Gateway Bar ","","506 Liberty Ave. ","Pittsburgh","PA","(M),(RT),(B)","Bars/Clubs",1977,NA,-80.0033131,40.4414071,"Google Verified Location",NA,NA,NA,"1977-PA-0699"
"Madeline's Gateway Bar ","","506 Liberty Ave. ","Pittsburgh","PA","(M),(B),(RT)","Bars/Clubs",1978,NA,-80.0033131,40.4414071,"Google Verified Location",NA,NA,NA,"1978-PA-0700"
"Madeline's Hideaway ","","506 Liberty Ave. ","Pittsburgh","PA","(M),(B),(RT)","Bars/Clubs",1976,NA,-80.0033131,40.4414071,"Google Verified Location",NA,NA,NA,"1976-PA-0701"
"Madeline's Hideaway ","","506 Liberty Ave. ","Pittsburgh","PA","(M),(B),(RT)","Bars/Clubs",1975,NA,-80.0033131,40.4414071,"Google Verified Location",NA,NA,NA,"1975-PA-0702"
"Madeline's Hideaway ","","506 Liberty Ave. ","Pittsburgh","PA","(M),(B),(RT)","Bars/Clubs",1974,NA,-80.0033131,40.4414071,"Google Verified Location",NA,NA,NA,"1974-PA-0703"
"Male Room ","(Books & peep shows)(Upstairs)","1919 Market St. ","Philadelphia","PA","(*)","Book Store",1980,NA,-75.1726872,39.9539102,"Google Verified Location",NA,NA,NA,"1980-PA-0704"
"Male Room ","(Books & peep shows)(Upstairs)","1919 Market St. ","Philadelphia","PA","(*)","Book Store",1979,NA,-75.1726872,39.9539102,"Google Verified Location",NA,NA,NA,"1979-PA-0705"
"Manhattan Lounge","","One the Square","Easton","PA","","Bars/Clubs",1975,"",-75.209857,40.690933,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1975-PA-0706"
"Manhattan Lounge","","On the square","Easton","PA","","Bars/Clubs",1976,"",-75.209857,40.690933,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1976-PA-0707"
"Manhattan, On the Square","","","Easton","PA","","Bars/Clubs",1974,"",-75.209857,40.690933,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1974-PA-0708"
"Maxine's ","(near Locust bet. 12th & 13th)","243 Camac ","Philadelphia","PA","(R),(PE),(*)","Restaurant",1971,NA,-75.1615494,39.9472463,"Google Verified Location",NA,NA,NA,"1971-PA-0709"
"Maxine's ","(nr Locust bet. 12th & 13th) ","243 Camac ","Philadelphia","PA","(R),(PE)","Restaurant",1968,NA,-75.1615494,39.9472463,"Google Verified Location",NA,NA,NA,"1968-PA-0710"
"Maxine's ","(Open Sundays)(Near Locust between 12th & 13th)","243 Camac","Philadelphia","PA","(PE),(R),(*)","Restaurant",1975,NA,-75.1615494,39.9472463,"Google Verified Location",NA,NA,NA,"1975-PA-0711"
"Maxine's ","(nr Locust bet. 12th & 13th) ","243 S. Camac ","Philadelphia","PA","(R),(PE)","Restaurant",1966,NA,-75.1615494,39.9472463,"Google Verified Location",NA,NA,NA,"1966-PA-0712"
"Maxine's ","(Open Sun. 1-10p.m.)","243 S. Camac ","Philadelphia","PA","(PE),(OC),(R)","Restaurant",1979,NA,-75.1615494,39.9472463,"Google Verified Location",NA,NA,NA,"1979-PA-0713"
"Maxine's ","(open Sundays)  nr. Locust, betw. 12th & 13th","243 Camac","Philadelphia","PA","(PE),(R)","Restaurant",1974,NA,-75.1615494,39.9472463,"Google Verified Location",NA,NA,NA,"1974-PA-0714"
"Maxine's ","(nr Locust, bet 12th & 13th) ","243 Camac ","Philadelphia","PA","(R),(PE)","Restaurant",1969,NA,-75.1615494,39.9472463,"Google Verified Location",NA,NA,NA,"1969-PA-0715"
"Maxine's ","(nr. Locust, bet. 12th & 13th)","243 Camac","Philadelphia","PA","(PE),(R),(*)","Restaurant",1973,NA,-75.1615494,39.9472463,"Google Verified Location",NA,NA,NA,"1973-PA-0716"
"Maxine's ","(nr. Locust bet. 12th & 13th)","243 S. Camac ","Philadelphia","PA","(R),(PE)","Restaurant",1965,NA,-75.1615494,39.9472463,"Google Verified Location",NA,NA,NA,"1965-PA-0717"
"Maxine's ","(Open Sun. 1-10pm)","243 S. Camac ","Philadelphia","PA","(PE),(OC),(R)","Restaurant",1980,NA,-75.1615494,39.9472463,"Google Verified Location",NA,NA,NA,"1980-PA-0718"
"Maxine's ","(near Locust, bet 12th & 13th)","243 Camac","Philadelphia","PA","(PE),(R),(*)","Restaurant",1972,NA,-75.1615494,39.9472463,"Google Verified Location",NA,NA,NA,"1972-PA-0719"
"Maxine's ","(open Sundays 1-10pm)","243 S. Camac ","Philadelphia","PA","(PE),(OC),(R),(*)","Restaurant",1977,NA,-75.1615494,39.9472463,"Google Verified Location",NA,NA,NA,"1977-PA-0720"
"Maxine's ","(Open Sundays 1-10pm)","243 So. Camac","Philadelphia","PA","(PE),(OC),(R),(*)","Restaurant",1978,NA,-75.1615494,39.9472463,"Google Verified Location",NA,NA,NA,"1978-PA-0721"
"Maxine's ","(nr. Locust, bet. 12th & 13th","243 Camac ","Philadelphia","PA","(R),(PE)","Restaurant",1970,NA,-75.1615494,39.9472463,"Google Verified Location",NA,NA,NA,"1970-PA-0722"
"Maxine's ","(Open Sundays 1-10pm)","243 S. Camac ","Philadelphia","PA","(R),(PE),(OC),(*)","Restaurant",1976,NA,-75.1615494,39.9472463,"Google Verified Location",NA,NA,NA,"1976-PA-0723"
"Mellon Square","","","Pittsburgh","PA","(AYOR),Cruisy Area","Cruising Areas",1980,"",-79.99749,40.44096,"Verified Location",NA,NA,NA,"1980-PA-0724"
"Mellon Square","","","Pittsburgh","PA","(AYOR),Cruisy Area","Cruising Areas",1979,"",-79.99749,40.44096,"Verified Location",NA,NA,NA,"1979-PA-0725"
"Mellon Square","","","Pittsburgh","PA","(AYOR),Cruisy Area","Cruising Areas",1978,"",-79.99749,40.44096,"Verified Location",NA,NA,NA,"1978-PA-0726"
"Mellon Square","","","Pittsburgh","PA","Cruisy Area","Cruising Areas",1976,"",-79.99749,40.44096,"Verified Location",NA,NA,NA,"1976-PA-0727"
"Mellon Square","","","Pittsburgh","PA","Cruisy Area","Cruising Areas",1972,"",-79.99749,40.44096,"Verified Location",NA,NA,NA,"1972-PA-0728"
"Mellon Square","","","Pittsburgh","PA","Cruisy Area","Cruising Areas",1975,"",-79.99749,40.44096,"Verified Location",NA,NA,NA,"1975-PA-0729"
"Mellon Square","","","Pittsburgh","PA","(AYOR),Cruisy Area","Cruising Areas",1977,"",-79.99749,40.44096,"Verified Location",NA,NA,NA,"1977-PA-0730"
"Mellon Square","","","Pittsburgh","PA","Cruisy Area","Cruising Areas",1973,"",-79.99749,40.44096,"Verified Location",NA,NA,NA,"1973-PA-0731"
"Mellon Square","","","Pittsburgh","PA","Cruisy Area","Cruising Areas",1974,"",-79.99749,40.44096,"Verified Location",NA,NA,NA,"1974-PA-0732"
"Metropolitan Community Church","First Unitarian Church","2125 Chestnut St. ","Philadelphia","PA","","Church",1974,NA,-75.1764481,39.9525227,"Google Verified Location",NA,NA,NA,"1974-PA-0733"
"Midtown ","","60 S. 6th St. ","Allentown","PA","(M),(RT)","Bars/Clubs",1966,NA,-75.469444,40.6014267,"Google Verified Location",NA,NA,NA,"1966-PA-0734"
"Midtown ","","50 S 6th St. ","Allentown","PA","(M),(RT)","Bars/Clubs",1969,NA,-75.469463,40.6014657,"Google Verified Location",NA,NA,NA,"1969-PA-0735"
"Midtown ","","60 S. 6th St. ","Allentown","PA","(M),(RT)","Bars/Clubs",1968,NA,-75.469444,40.6014267,"Google Verified Location",NA,NA,NA,"1968-PA-0736"
"Midtown ","","60 S 6th St. ","Allentown","PA","(M),(RT)","Bars/Clubs",1965,NA,-75.469444,40.6014267,"Google Verified Location",NA,NA,NA,"1965-PA-0737"
"Midtown Lounge (Kern's)","","723 French St. ","Erie","PA","(*)","Bars/Clubs",1977,NA,-80.0825001,42.1284289,"Google Verified Location",NA,NA,NA,"1977-PA-0738"
"Midway","","256 S. 12th St. ","Philadelphia","PA","(R),(*)","Restaurant",1973,NA,-75.1612074,39.947025,"Google Verified Location",NA,NA,NA,"1973-PA-0739"
"Midway ","open Sundays) ","256 S. 12th St. ","Philadelphia","PA","(R),(*)","Restaurant",1974,NA,-75.1612074,39.947025,"Google Verified Location",NA,NA,NA,"1974-PA-0740"
