"title","description","streetaddress","city","state","amenityfeatures","type","Year","notes","lon","lat","status","unclear_address","full.address","geoAddress","ID"
"Orchid Room","(upstairs at Conrad's)","185 Pearl St.","Burlington","VT","(M)","Bars/Clubs",1969,NA,-73.2116712,44.4802672,"Google Verified Location",NA,NA,NA,"1969-VT-0049"
"Orchid Room","(upstairs at Conrad's)","185 Pearl St.","Burlington","VT","","Bars/Clubs",1965,NA,-73.2116712,44.4802672,"Google Verified Location",NA,NA,NA,"1965-VT-0050"
"Orchid Room","(upstairs at Conrad's)","185 Pearl St.","Burlington","VT","(M)","Bars/Clubs",1968,NA,-73.2116712,44.4802672,"Google Verified Location",NA,NA,NA,"1968-VT-0051"
"Orchid Room","(upstairs at Conrad's)","185 Pearl St.","Burlington","VT","","Bars/Clubs",1966,NA,-73.2116712,44.4802672,"Google Verified Location",NA,NA,NA,"1966-VT-0052"
"Penelope's","Inquire locally","","Springfield","VT","(M),(YC),(R)","Restaurant,Bars/Clubs",1980,NA,-72.482312,43.298408,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1980-VT-0053"
"Rutland Adult Books","nr. McDonald's on So. Main","","Rutland","VT","","Book Store",1978,NA,-72.969328,43.595735,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1978-VT-0054"
"State Line News","(Books)","U.S. Rte. 7, across from Gasland","Pownal","VT","","Book Store",1977,NA,-73.226946,42.792313,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1977-VT-0055"
"State Line News Store","(Books & Movies)","U.S. Route. 7, across from Gasland","Pownal","VT","","Book Store",1976,NA,-73.226946,42.792313,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1976-VT-0056"
"Taft Corners Adult Books","(Taft Corners Shopping Plaza) Rte. 2 & 2A (Wiliston)","","Burlington","VT","","Book Store",1979,NA,-73.110622,44.450123,"Verified Location",NA,NA,NA,"1979-VT-0057"
"Taft Corners Adult Books","(Taft Corners Shopping Plaza) Rte. 2 & 2A (Wiliston)","","Burlington","VT","","Book Store",1980,NA,-73.110622,44.450123,"Verified Location",NA,NA,NA,"1980-VT-0058"
"Taft Corners Adult Books","(Taft Corners Shopping Plaza) Rte. 2 & 2A (Wiliston)","","Burlington","VT","","Book Store",1978,NA,-73.110622,44.450123,"Verified Location",NA,NA,NA,"1978-VT-0059"
"Taj Mahal","(Upstairs)","115 College","Burlington","VT","(HIP),(YC),(D),(M),(R)","Bars/Clubs,Restaurant",1978,NA,-73.215192,44.476831,"Google Verified Location",NA,NA,NA,"1978-VT-0060"
"Taj Mahal","(Downstairs)","115 College","Burlington","VT","(*),(HIP),(M),(YC),(R),(D)","Bars/Clubs,Restaurant",1979,NA,-73.215192,44.476831,"Google Verified Location",NA,NA,NA,"1979-VT-0061"
"Taj Mahal","(D)* (Upstairs) ","115 College","Burlington","VT","(D),(*),(M),(R)","Bars/Clubs,Restaurant",1977,NA,-73.215192,44.476831,"Google Verified Location",NA,NA,NA,"1977-VT-0062"
"Tavern Motor Inn","","","Montpelier","VT","(M)","Hotel,Bars/Clubs",1980,NA,-72.578917,44.260618,"Verified Location",NA,NA,NA,"1980-VT-0063"
"The Mountain Lodge","(Ski Resort) Call: (617) 338-7975","","Ascutney","VT","(H),(R)","Hotel,Restaurant",1978,NA,-72.470853,43.465939,"Verified Location",NA,NA,NA,"1978-VT-0064"
"The Mountain Lodge","(Ski Resort) Tel: (617) 338-7975","","Ascutney","VT","(H),(R)","Hotel,Restaurant,Business",1979,NA,-72.470853,43.465939,"Verified Location",NA,NA,NA,"1979-VT-0065"
"The Sting","(Some G)","135 Pearl St.","Burlington","VT","(M),(YC),(G)","Bars/Clubs",1977,NA,-73.2134569,44.480225,"Google Verified Location",NA,NA,NA,"1977-VT-0066"
"Twin Cities News","(Books) Twin Cities Shopping Plaza, Barre-Montpelier Rd.","Barre-Montpelier Rd.","Berlin","VT","","Book Store",1980,NA,-72.5472486,44.2218853,"Google Verified Location",NA,NA,NA,"1980-VT-0067"
"Twin Cities News","(Books) Twin Cities Shopping Plaza","Barre-Montpelier Rd.","Berlin","VT","","Book Store",1979,NA,-72.54702,44.221748,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1979-VT-0068"
"Twin Cities News","(Books) Twin Cities Shopping Plaza","Barre-Montpelier Rd.","Berlin","VT","","Book Store",1978,NA,-72.54702,44.221748,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1978-VT-0069"
"Two Guys Restaurant","","103 Church St.","Burlington","VT","(M)","Bars/Clubs,Restaurant",1972,NA,-73.2127958,44.4774979,"Google Verified Location",NA,NA,NA,"1972-VT-0070"
"Two Guys Restaurant","","103 Church St.","Burlington","VT","(M)","Restaurant,Bars/Clubs",1971,NA,-73.2127958,44.4774979,"Google Verified Location",NA,NA,NA,"1971-VT-0071"
"Two Guys Restaurant","","103 Church St.","Burlington","VT","(M)","Bars/Clubs",1970,NA,-73.2127958,44.4774979,"Google Verified Location",NA,NA,NA,"1970-VT-0072"
"Vermont Transit - T-Room","","","Burlington","VT","Cruisy Area","Cruising Areas",1980,NA,-73.214283,44.479338,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1980-VT-0073"
"Waybury Inn","","","East Middlebury","VT","(M),(YC),(R)","Restaurant,Bars/Clubs",1977,NA,-73.096307,43.972426,"Verified Location",NA,NA,NA,"1977-VT-0074"
"Waybury Inn","Main St. nr. Ripton","","East Middlebury","VT","(M),(R),(YC)","Restaurant,Bars/Clubs",1976,NA,-73.1033356,43.9726787,"Google Verified Location",NA,NA,NA,"1976-VT-0075"
