"title","description","streetaddress","city","state","amenityfeatures","type","Year","notes","lon","lat","status","unclear_address","full.address","geoAddress","ID"
"Chez Paul ","(Very PE-M)(French R)","1107 Dexter Ave. ","Seattle","WA","(R),(PE),(M)","Restaurant",1979,NA,-122.342637,47.6292287,"Google Verified Location",NA,NA,NA,"1979-WA-0120"
"Chez Paul ","(Very PE-M)(French R)(Liquor)","1107 Dexter Ave. ","Seattle","WA","(PE),(M),(R)","Restaurant",1980,NA,-122.342637,47.6292287,"Google Verified Location",NA,NA,NA,"1980-WA-0121"
"Chicken Coop ","(no booze)","411 2nd Ave. ","Seattle","WA","(HIP),(YC),(R),(D)","Restaurant",1974,NA,-122.331979,47.6012636,"Google Verified Location",NA,NA,NA,"1974-WA-0122"
"Chinook Hotel","Downstairs T-Room","","Yakima","WA","Cruisy Area","Cruising Areas,Hotel",1978,"",-120.501585,46.603268,"Verified Location",NA,NA,NA,"1978-WA-0123"
"Chinook Hotel Bar","(Cruisy T-Room downstairs)","S. 4th & E. Yakima","Yakima","WA","(M)","Cruising Areas,Hotel",1979,"",-120.501585,46.603268,"Verified Location",NA,NA,NA,"1979-WA-0124"
"Chinook Hotel Bar","","So. 4th & E. Yakima","Yakima","WA","","Bars/Clubs,Hotel",1978,"",-120.501585,46.603268,"Verified Location",NA,NA,NA,"1978-WA-0125"
"Chinook Hotel Bar","(Cruisy T-Room downstairs)","S. 4th & E. Yakima","Yakima","WA","(M)","Bars/Clubs,Hotel,Cruising Areas",1980,"",-120.501585,46.603268,"Verified Location",NA,NA,NA,"1980-WA-0126"
"Clark's Around the Clock","(after hours)","","Seattle","WA","(M),(C),(R)","Restaurant",1973,"",-122.332071,47.60621,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1973-WA-0127"
"Clark's Clock","(After hours)","1001 Olive Way","Seattle","WA","(C),(M),(R)","Restaurant",1968,NA,-122.3326385,47.6149467,"Google Verified Location",NA,NA,NA,"1968-WA-0128"
"Clark's Clock ","(after hours)","1001 Olive Way ","Seattle","WA","(M),(R)","Restaurant",1969,NA,-122.3326385,47.6149467,"Google Verified Location",NA,NA,NA,"1969-WA-0129"
"Club Seattle Baths","(Suppoedly re-opening soon- Inquire locally)","","Seattle","WA","","Baths",1980,"",-122.332071,47.60621,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1980-WA-0130"
"Club-One-O-Seven ","(after hours) ","107 Occidental So.","Seattle","WA","(D),(S),(YC),(*)","Bars/Clubs",1971,NA,-122.3332349,47.6014249,"Google Verified Location",NA,NA,NA,"1971-WA-0131"
"Colombia Park","","","Kennewick","WA","Cruisy Area","Cruising Areas",1979,"",-119.145888,46.221743,"Verified Location",NA,NA,NA,"1979-WA-0132"
"Colombus Tavern ","","167 S. Washington ","Seattle","WA","(M),(RT),(OC)","Bars/Clubs",1979,NA,-122.3319634,47.6007072,"Google Verified Location",NA,NA,NA,"1979-WA-0133"
"Colonial Theatre","","","Seattle","WA","Cruisy Area","Cruising Areas,Theatre",1973,"See http://cinematreasures.org/theaters/15355",-122.337482,47.610075,"Verified Location",NA,NA,NA,"1973-WA-0134"
"Columbia Park","","","Kennewick","WA","Cruisy Area","Cruising Areas",1978,"",-119.145888,46.221743,"Verified Location",NA,NA,NA,"1978-WA-0135"
"Columbia Park","","","Kennewick","WA","Cruisy Area","Cruising Areas",1980,"",-119.145888,46.221743,"Verified Location",NA,NA,NA,"1980-WA-0136"
"Columbus ","","167 S. Washington","Seattle","WA","(RT)","Bars/Clubs",1975,NA,-122.3319634,47.6007072,"Google Verified Location",NA,NA,NA,"1975-WA-0137"
"Columbus ","","167 S. Washington","Seattle","WA","(RT)","Bars/Clubs",1976,NA,-122.3319634,47.6007072,"Google Verified Location",NA,NA,NA,"1976-WA-0138"
"Columbus Tavern ","","167 So. Washington","Seattle","WA","(M),(RT),(OC)","Bars/Clubs",1978,NA,-122.3319634,47.6007072,"Google Verified Location",NA,NA,NA,"1978-WA-0139"
"Columbus Tavern ","","167 S. Washington","Seattle","WA","(M),(RT),(OC)","Bars/Clubs",1980,NA,-122.3319634,47.6007072,"Google Verified Location",NA,NA,NA,"1980-WA-0140"
"Columbus Tavern ","","167 South Washington ","Seattle","WA","(RT),(M),(OC)","Bars/Clubs",1977,NA,-122.3319634,47.6007072,"Google Verified Location",NA,NA,NA,"1977-WA-0141"
"Connie's","(closed but may be re-opening- Inquire locally)","","Seattle","WA","","Bars/Clubs",1971,"",-122.332071,47.60621,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1971-WA-0142"
"Cornwell Park","","","Bellingham","WA","Cruisy Area","Cruising Areas",1978,"",-122.484679,48.776543,"Verified Location",NA,NA,NA,"1978-WA-0143"
