"status","description","streetaddress","city","state","amenityfeatures","type","Year","notes","title","unclear_address","full.address","lon","lat","geoAddress"
"General City Coordinates Used","(Some G)(2 bars) 2 mi. S. just off Rt. 232 S. ","","New Hope","PA","(*),(HIP),(M),(YC),(G),(D)","Bars/Clubs",1977,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","1 mi. E. on U.S. 202 (best Sundays)","","New Hope","PA","(R)","Restaurant",1978,"",NA,NA,NA,NA,NA,NA
"Found","","Bridge & Ferry Sts. ","New Hope","PA","(M),(R)","Restaurant",1976,"",NA,NA,NA,NA,NA,NA
"Found","","Bridge & Ferry Sts. ","New Hope","PA","(M),(R)","Restaurant",1979,"",NA,NA,NA,NA,NA,NA
"Found","","Bridge & Ferry Sts.","New Hope","PA","(M),(R)","Restaurant",1975,"",NA,NA,NA,NA,NA,NA
"Found","","Bridge & Ferry Sts. ","New Hope","PA","(M),(R)","Restaurant",1977,"",NA,NA,NA,NA,NA,NA
"Found","","Bridge & Ferry Sts. ","New Hope","PA","(M),(R)","Restaurant",1978,"",NA,NA,NA,NA,NA,NA
"Found","","Bridge & Ferry Sts. ","New Hope","PA","(M),(R)","Restaurant",1980,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","River Rd. - 9 miles N. in Mt. Pleasant","","New Hope","PA","(M),(R)","Restaurant",1975,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","River Rd. - 9 mi. N. in Mt. Pleasant ","","New Hope","PA","(M),(R)","Restaurant",1976,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","River Rd. 9 mi. No. in Mt. Pleasant","","New Hope","PA","(M),(R)","Restaurant",1978,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","River Rd., 9 mi. N in Mt. Pleasant","","New Hope","PA","(M),(R)","Restaurant",1980,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","River Rd. - 9 mi. N. in Mt Pleasant","","New Hope","PA","(M),(R)","Restaurant",1977,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","River Rd., 9 mi. N in Mt. Pleasant","","New Hope","PA","(M),(R)","Restaurant",1979,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","(opens 24 hrs) 1 1/2 miles W. on U.S. 202","","New Hope","PA","(R),(C)","Restaurant",1975,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","(open 24 hrs.) 1 1/2 mi. W. on U.S. 202","","New Hope","PA","(R),(C)","Restaurant",1976,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","(24 hours) 1 1/2 mi. W. on U.S. 202","","New Hope","PA","(R),(C),(*)","Restaurant",1977,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","(24 hours*) 1 1/2 mi. W. on U.S. 202","","New Hope","PA","(R),(C),(*)","Restaurant",1978,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","(24 hours*) 1 1/2 mi. W. on US 202","","New Hope","PA","(R),(C),(*)","Restaurant",1979,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","(24 hours *) 1 1/2 mi. W. on US 202","","New Hope","PA","(R),(C),(*)","Restaurant",1980,"",NA,NA,NA,NA,NA,NA
"Found","","1 mi. W. on U.S. 202 ","New Hope","PA","(S),(YC),(D),(*)","Bars/Clubs",1975,"",NA,NA,NA,NA,NA,NA
"Found","","1 mi. W. on U.S. 202","New Hope","PA","(YC),(D),(S),(*)","Bars/Clubs",1976,"",NA,NA,NA,NA,NA,NA
"Found","(4 bars) 1 mi. W on US 202","408 York Rd. ","New Hope","PA","(YC),(D),(*),Cruisy Area","Bars/Clubs",1979,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","(3 bars with (some G) (Sunday buffet) 1 mi W. on U.S. 202","","New Hope","PA","(*)","Bars/Clubs",1975,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","(3 bars - some G)(Sunday buffet) 1 mi. W. on U.S. 202","","New Hope","PA","(YC),(D),(*),(G)","Bars/Clubs",1976,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","(Some G) (3 bars- Sun. buffet) 1 mi. W. on U.S. 202","","New Hope","PA","(YC),(D),(G)","Bars/Clubs",1977,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","(Some G)(3 bars- Sunday buffet) 1 mi. W. on U.S. 202","","New Hope","PA","(D),(G),(*)","Bars/Clubs",1978,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","(Some G)(3 bars- Sun buffet) 1 mi. W. on US 202","","New Hope","PA","(D),(G),(*)","Bars/Clubs",1979,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","(Some L)(3 bars- Sun. buffet) 1 mi W. on US 202","","New Hope","PA","(D),(L),(*)","Bars/Clubs",1980,"",NA,NA,NA,NA,NA,NA
"Found","Bucks Co. Main St. (downstairs) ","","New Hope","PA","","Bars/Clubs",1965,"",NA,NA,NA,NA,NA,NA
"Found","(downstairs in Bucks County Playhouse) on Main St. ","","New Hope","PA","","Bars/Clubs",1966,"",NA,NA,NA,NA,NA,NA
"Found","Bucks County Playhouse, Main St. ","","New Hope","PA","(S)","Bars/Clubs",1968,"",NA,NA,NA,NA,NA,NA
"Found","Bucks County Playhouse Main St. ","","New Hope","PA","(S)","Bars/Clubs",1969,"",NA,NA,NA,NA,NA,NA
"Found","Bucks County Playhouse, Main St. ","","New Hope","PA","(S)","Bars/Clubs",1970,"",NA,NA,NA,NA,NA,NA
"Found","Bucks County Playhouse, Main St. ","","New Hope","PA","","Bars/Clubs",1972,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","","1 mi. W. on U.s. 202 ","New Hope","PA","(S),(*)","Bars/Clubs",1974,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","","1 mi W on US 202 ","New Hope","PA","(S)","Bars/Clubs",1968,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","","1 mi W on U.S. 202 ","New Hope","PA","(S),(*)","Bars/Clubs",1969,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","","1 mi. W. on U.S. 202 ","New Hope","PA","(S),(*)","Bars/Clubs",1970,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","","1 mi. W on U.S. 202","New Hope","PA","(S),(*)","Bars/Clubs",1971,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","","1 mi. W on U.S. 202 ","New Hope","PA","(S),(*)","Bars/Clubs",1972,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","","1 mi. W. on U.S. 202","New Hope","PA","(S),(*)","Bars/Clubs",1973,"",NA,NA,NA,NA,NA,NA
"Found","","58th & Baltimore ","Philadelphia","PA","(B)","Bars/Clubs",1979,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","(Norristown) ","","Philadelphia","PA","(M)","Bars/Clubs",1975,"",NA,NA,NA,NA,NA,NA
"Found","","13th & Commerce ","Philadelphia","PA","(B),(RT)","Bars/Clubs",1971,"",NA,NA,NA,NA,NA,NA
"Found","","1304-1306 Drury Lane","Philadelphia","PA","(R)","Restaurant",1978,"",NA,NA,NA,NA,NA,NA
"Found","(some G)"," 23rd & Fairmount","Philadelphia","PA","(R),(G)","Restaurant",1973,"",NA,NA,NA,NA,NA,NA
"Found","","13th & Locust St. ","Philadelphia","PA","","Bars/Clubs",1979,"",NA,NA,NA,NA,NA,NA
"Found","","13th & Locust Sts.","Philadelphia","PA","","Bars/Clubs",1980,"",NA,NA,NA,NA,NA,NA
"Found","(Downstairs at the 247 Bar)","","Philadelphia","PA","(SM),(*)","Bars/Clubs",1978,"",NA,NA,NA,NA,NA,NA
"Found","(Downstairs at the 247)","","Philadelphia","PA","(SM),(*)","Bars/Clubs",1979,"",NA,NA,NA,NA,NA,NA
"Found","(Downstairs at the 247)","","Philadelphia","PA","(SM),(*)","Bars/Clubs",1980,"",NA,NA,NA,NA,NA,NA
"Found","(Jewish R) ","18th & Spruce ","Philadelphia","PA","(M),(R)","Restaurant",1979,"",NA,NA,NA,NA,NA,NA
"Found","(Jewish R) ","18th & Spruce ","Philadelphia","PA","(M),(R)","Restaurant",1980,"",NA,NA,NA,NA,NA,NA
"Found","13th & Chancelor","13th & Chancelor","Philadelphia","PA","(M),(R),(C),(AH)","Restaurant",1976,"",NA,NA,NA,NA,NA,NA
"Found","17th & Chancelor ","17th & Chancelor ","Philadelphia","PA","(M),(R),(C),(AH),(RT)","Restaurant",1976,"",NA,NA,NA,NA,NA,NA
"Found","13th & Chancelor","13th & Chancelor","Philadelphia","PA","(M),(R),(C),(AH)","Restaurant",1978,"",NA,NA,NA,NA,NA,NA
"Found","17th & Chancelor","17th & Chancelor","Philadelphia","PA","(M),(R),(C),(AH),(RT)","Restaurant",1978,"",NA,NA,NA,NA,NA,NA
"Found","17th & Chancelor ","17th & Chancelor ","Philadelphia","PA","(M),(R),(C),(AH)","Restaurant",1975,"",NA,NA,NA,NA,NA,NA
"Found","13th & Chancelor","13th & Chancelor","Philadelphia","PA","(M),(R),(C),(AH)","Restaurant",1975,"",NA,NA,NA,NA,NA,NA
"Found","17th & Chancellor","17th & Chancellor","Philadelphia","PA","(M),(R),(C),(AH),(RT)","Restaurant",1979,"",NA,NA,NA,NA,NA,NA
"Found","13th & Chancellor ","13th & Chancellor ","Philadelphia","PA","(M),(R),(C),(AH)","Restaurant",1979,"",NA,NA,NA,NA,NA,NA
"Found","Chancelor at 17th St. "," 17th & Chancellor ","Philadelphia","PA","(D)","Bars/Clubs",1969,"",NA,NA,NA,NA,NA,NA
"Found","Chancelor at 17th St. "," 17th & Chancellor ","Philadelphia","PA","(D)","Bars/Clubs",1970,"",NA,NA,NA,NA,NA,NA
"Found","(after hours)  ","Chancelor at 17th St.","Philadelphia","PA","(C),(R)","Restaurant",1971,"",NA,NA,NA,NA,NA,NA
"Found","(after hours) "," 17th & Chancellor ","Philadelphia","PA","(M),(C),(R)","Restaurant",1973,"",NA,NA,NA,NA,NA,NA
"Found","(after hours) ","13th & Chancellor ","Philadelphia","PA","(M),(C),(R)","Restaurant",1973,"",NA,NA,NA,NA,NA,NA
"Found","(After hours) "," 17th & Chancellor ","Philadelphia","PA","(M),(C),(R),(RT)","Restaurant",1974,"",NA,NA,NA,NA,NA,NA
"Found","(After hours) 13th and Chancellor","13th & Chancellor ","Philadelphia","PA","(M),(C),(R),(RT)","Restaurant",1974,"",NA,NA,NA,NA,NA,NA
"Found","(After hours) ","13th & Chancellor ","Philadelphia","PA","(R),(C),(M)","Restaurant",1972,"",NA,NA,NA,NA,NA,NA
"Found","(After hours)","17th & Chancelor","Philadelphia","PA","(R),(C),(M)","Restaurant",1972,"",NA,NA,NA,NA,NA,NA
"Found","","13th & Chancelor ","Philadelphia","PA","(M),(R),(C),(AH),(RT)","Restaurant",1977,"",NA,NA,NA,NA,NA,NA
"Found","","","Philadelphia","PA","(M),(R),(C),(AH)","Restaurant",1977,"",NA,NA,NA,NA,NA,NA
"Found","(Should be a winner...Spring '74 opening may replace Land of Oz) Chancellor and Juniper","","Philadelphia","PA","(YC),(D)","Bars/Clubs",1975,"",NA,NA,NA,NA,NA,NA
"Found","","1308 Drury Lane ","Philadelphia","PA","(R),(PE)","Restaurant,Bars/Clubs",1971,"",NA,NA,NA,NA,NA,NA
"Found","","1304 - 1306 Drury Lane ","Philadelphia","PA","","Bars/Clubs,Restaurant",1977,"",NA,NA,NA,NA,NA,NA
"Found","","21st & Arch ","Philadelphia","PA","(M)","Bars/Clubs",1971,"",NA,NA,NA,NA,NA,NA
"Found","(Disco) ","13th & Locust ","Philadelphia","PA","(M),(RT),(D)","Bars/Clubs",1976,"",NA,NA,NA,NA,NA,NA
"General City Coordinates Used","","","Philadelphia","PA","","Bars/Clubs",1966,"",NA,NA,NA,NA,NA,NA
"Found","(sailors)","","Philadelphia","PA","Cruisy Area","Cruising Areas",1976,"",NA,NA,NA,NA,NA,NA
"Found","(sailors)","","Philadelphia","PA","Cruisy Area","Cruising Areas",1974,"",NA,NA,NA,NA,NA,NA
"Found","(sailors) ","","Philadelphia","PA","Cruisy Area","Cruising Areas",1975,"",NA,NA,NA,NA,NA,NA
"Found","(sailors)","","Philadelphia","PA","Cruisy Area","Cruising Areas",1977,"",NA,NA,NA,NA,NA,NA
"Found","(Some G) ","23rd & Fairmount","Philadelphia","PA","(R),(G)","Restaurant",1974,"",NA,NA,NA,NA,NA,NA
"Found","","69th & Market (Upper Darby) ","Philadelphia","PA","(D),(*)","Bars/Clubs",1965,"",NA,NA,NA,NA,NA,NA
"Found","","69th & Market in Upper Darby","Philadelphia","PA","(D),(P)","Bars/Clubs",1966,"",NA,NA,NA,NA,NA,NA
"Found","22nd & Arch","","Philadelphia","PA","(*)","Bars/Clubs",1971,"",NA,NA,NA,NA,NA,NA
