"status","description","streetaddress","city","state","amenityfeatures","type","Year","notes","title","unclear_address","full.address","lon","lat","geoAddress"
"General City Coordinates Found","","","Saugatuck","MI","Cruisy Area","Cruising Areas",1980,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","","","Saugatuck","MI","Cruisy Area","Cruising Areas",1977,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","(Readers report could stand a good clean up) Blue Star Hwy., P.O. Box 406, Saugatuck, Mi. 49453. Tel: 616-857-4269 or in Chicago 312-929-0001","","Saugatuck","MI","(*),(P),(H),(AH)","Hotels",1980,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","(Bar)Blue Star Hwy., P.O. Box 406, Saugatuck, Mi. 49453. Tel: 616-857-4269 or in Chicago 312-929-0001","","Saugatuck","MI","(*),(P),(H),(C),(YC),(D),(AH)","Bars/Clubs,Hotels",1979,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","Blue Star Hwy., P.O. Box 406, Saugatuck, Mi. 49453. Tel: 616-857-4269 or in Chicago 312-929-0001","","Saugatuck","MI","(*),(P),(H),(C),(AH),(YC),(D)","Hotels",1978,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","Hwy. 31 N. ","","Saugatuck","MI","(H)","Hotels",1972,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","County Rd. 553 (Cliff's Ridge)","","Marquette","MI","(M),(*)","Bars/Clubs",1973,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","County Road  553(Cliff's Ridge)","","Marquette","MI","(M),(*)","Bars/Clubs",1974,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","Country Road 553 (Cliff's Ridge)","","Marquette","MI","(M),(*)","Bars/Clubs",1975,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","Country Road 553 (Cliff's Ridge)","","Marquette","MI","(M)","Bars/Clubs",1976,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","County Road 553, Cliff's Ridge","","Marquette","MI","(M)","Bars/Clubs",1977,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","W. Washington St. ","","Marquette","MI","(M)","Bars/Clubs",1973,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","W. Washington St. ","","Marquette","MI","(M)","Bars/Clubs",1974,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","W. Washington St. ","","Marquette","MI","(M)","Bars/Clubs",1975,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","(Downstairs) ","","Marquette","MI","","Cruising Areas",1980,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","(Disco)(Inquire locally)","","Marquette","MI","","Bars/Clubs",1980,NA,NA,NA,NA,NA,NA,NA
"Found","Picnic Rocks","","Marquette","MI","Cruisy Area","Cruising Areas",1978,NA,NA,NA,NA,NA,NA,NA
"Found","","","Marquette","MI","Cruisy Area","Cruising Areas",1977,NA,NA,NA,NA,NA,NA,NA
"Found","","","Marquette","MI","Cruisy Area","Cruising Areas",1976,NA,NA,NA,NA,NA,NA,NA
"Found","","","Marquette","MI","Cruisy Area","Cruising Areas",1980,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","S. Front St. ","","Marquette","MI","(M)","Bars/Clubs",1976,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","8 mi. N. on US. 131 ","","Big Rapids","MI","Cruisy Area","Cruising Areas",1979,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","8 mi. N. on US 131","","Big Rapids","MI","Cruisy Area","Cruising Areas",1980,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","U.S. 131 nr. campus ","","Big Rapids","MI","(M),(YC),(D)","Bars/Clubs",1974,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","U.S. 131 nr. Campus","","Big Rapids","MI","(M),(YC),(D)","Bars/Clubs",1978,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","U.S. 131 nr. Campus ","","Big Rapids","MI","(M),(YC),(D)","Bars/Clubs",1973,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","U.S. 131 nr. Campus","","Big Rapids","MI","(M),(YC),(D)","Bars/Clubs",1975,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","U.S. 131 nr. Campus ","","Big Rapids","MI","(M),(YC),(D)","Bars/Clubs",1976,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","U.S. 131 near campus","","Big Rapids","MI","(M),(YC),(D)","Bars/Clubs",1977,NA,NA,NA,NA,NA,NA,NA
"Found","Student Union & Maselink Commons (basement T-rooms)","","Big Rapids","MI","Cruisy Area","Cruising Areas",1979,NA,NA,NA,NA,NA,NA,NA
"Found","Student Union & Maselink Commons (Basement T- Rooms) ","","Big Rapids","MI","Cruisy Area","Cruising Areas",1980,NA,NA,NA,NA,NA,NA,NA
"Found","8th & Colombia ","","Holland","MI","(M),(YC)","Bars/Clubs",1973,NA,NA,NA,NA,NA,NA,NA
"Found","8th & Colombia ","","Holland","MI","(M),(YC)","Bars/Clubs",1974,NA,NA,NA,NA,NA,NA,NA
"Found","8th & Colombia ","","Holland","MI","(M),(YC)","Bars/Clubs",1975,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","(after hours) Rochester, 1/2 mi. past 16 mi. rd.","","Troy","MI","(M),(R),(C)","Restaurant",1973,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","(after hours) On Rochester, 1/2 mile past 16 mile rd. ","","Troy","MI","(M),(R),(C)","Restaurant",1974,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","On Rochester, 1/2 mile past 16 Mile Rd. ","","Troy","MI","(M),(R),(C),(AH)","Restaurant",1975,NA,NA,NA,NA,NA,NA,NA
"Found","","","Troy","MI","Cruisy Area","Cruising Areas",1977,NA,NA,NA,NA,NA,NA,NA
"Found","","","Troy","MI","Cruisy Area","Cruising Areas",1980,NA,NA,NA,NA,NA,NA,NA
"Found","","","Troy","MI","Cruisy Area","Cruising Areas",1975,NA,NA,NA,NA,NA,NA,NA
"Found","","","Troy","MI","Cruisy Area","Cruising Areas",1978,NA,NA,NA,NA,NA,NA,NA
"Found","","","Troy","MI","Cruisy Area","Cruising Areas",1979,NA,NA,NA,NA,NA,NA,NA
"Found","","","Troy","MI","Cruisy Area","Cruising Areas",1975,NA,NA,NA,NA,NA,NA,NA
"Found","","","Troy","MI","Cruisy Area","Cruising Areas",1977,NA,NA,NA,NA,NA,NA,NA
"Found","","","Troy","MI","Cruisy Area","Cruising Areas",1978,NA,NA,NA,NA,NA,NA,NA
"Found","","","Troy","MI","Cruisy Area","Cruising Areas",1979,NA,NA,NA,NA,NA,NA,NA
"Found","","","Troy","MI","Cruisy Area","Cruising Areas",1980,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","Rochester at 16 mi. rd. ","","Troy","MI","","Bars/Clubs",1973,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","Rochester & 16 Mile Rd. ","","Troy","MI","","Bars/Clubs",1974,NA,NA,NA,NA,NA,NA,NA
"Found","","","Mount Clemens","MI","Cruisy Area","Cruising Areas",1979,NA,NA,NA,NA,NA,NA,NA
"Found","","","Mount Clemens","MI","Cruisy Area","Cruising Areas",1980,NA,NA,NA,NA,NA,NA,NA
"Found","","","Mount Clemens","MI","Cruisy Area","Cruising Areas",1977,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","Inquire Locally ","","Muskegon","MI","(M),(S)","Bars/Clubs",1974,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","Inquire Locally ","","Muskegon","MI","(M)","Bars/Clubs",1975,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","Inquire Locally ","","Muskegon","MI","(M)","Bars/Clubs",1976,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","","","Muskegon","MI","Cruisy Area","Cruising Areas",1979,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","","","Muskegon","MI","Cruisy Area,(AYOR)","Cruising Areas",1980,NA,NA,NA,NA,NA,NA,NA
"Found","Hoyt at Seaway Dr. ","","Muskegon","MI","(M),(R),(C),(AH)","Restaurant",1980,NA,NA,NA,NA,NA,NA,NA
"Found","Hoyt at Seaway Dr. ","","Muskegon","MI","(M),(R),(C),(AH)","Restaurant",1978,NA,NA,NA,NA,NA,NA,NA
"Found","Hoyt at Seaway Dr. ","","Muskegon","MI","(M),(R),(C),(AH)","Restaurant",1979,NA,NA,NA,NA,NA,NA,NA
"Found","","","Port Huron","MI","Cruisy Area","Cruising Areas",1978,NA,NA,NA,NA,NA,NA,NA
"Found","","","Port Huron","MI","Cruisy Area","Cruising Areas",1974,NA,NA,NA,NA,NA,NA,NA
"Found","","","Port Huron","MI","Cruisy Area","Cruising Areas",1975,NA,NA,NA,NA,NA,NA,NA
"Found","","","Port Huron","MI","Cruisy Area","Cruising Areas",1977,NA,NA,NA,NA,NA,NA,NA
"Found","","","Port Huron","MI","Cruisy Area","Cruising Areas",1979,NA,NA,NA,NA,NA,NA,NA
"Found","","","Port Huron","MI","Cruisy Area","Cruising Areas",1980,NA,NA,NA,NA,NA,NA,NA
"Found","","","Port Huron","MI","Cruisy Area","Cruising Areas",1974,NA,NA,NA,NA,NA,NA,NA
"Found","","","Port Huron","MI","Cruisy Area","Cruising Areas",1975,NA,NA,NA,NA,NA,NA,NA
"Found","","","Port Huron","MI","Cruisy Area","Cruising Areas",1977,NA,NA,NA,NA,NA,NA,NA
"Found","","","Port Huron","MI","Cruisy Area","Cruising Areas",1979,NA,NA,NA,NA,NA,NA,NA
"Found","","","Port Huron","MI","Cruisy Area","Cruising Areas",1980,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","Clarkston","","Pontiac","MI","Cruisy Area","Cruising Areas",1979,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","","","Pontiac","MI","Cruisy Area","Cruising Areas",1980,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","S. on I-75","","Pontiac","MI","Cruisy Area","Cruising Areas",1979,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","","","Pontiac","MI","Cruisy Area","Cruising Areas",1980,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","","","Pontiac","MI","Cruisy Area","Cruising Areas",1977,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","","","Pontiac","MI","Cruisy Area","Cruising Areas",1980,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","Clarkston","","Pontiac","MI","Cruisy Area","Cruising Areas",1978,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","So. on I-75","","Pontiac","MI","Cruisy Area","Cruising Areas",1978,NA,NA,NA,NA,NA,NA,NA
"Found","University Dr. at Adams","","Rochester","MI","Cruisy Area","Cruising Areas",1979,NA,NA,NA,NA,NA,NA,NA
"Found","University Dr. at Adams","","Rochester","MI","Cruisy Area","Cruising Areas",1980,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","Rochester Road","","Rochester","MI","(M)","Bars/Clubs",1977,NA,NA,NA,NA,NA,NA,NA
"Found","Rochester Rd. at Avon","","Rochester","MI","(YC),Cruisy Area","Cruising Areas",1979,NA,NA,NA,NA,NA,NA,NA
"Found","Rochester Rd. at Avon","","Rochester","MI","(YC),Cruisy Area","Cruising Areas",1980,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","W on I-94, 1 mi. W. of Exit 183 ","","Ypsilanti","MI","Cruisy Area","Cruising Areas",1978,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","1 mi. W. of Exit 183","","Ypsilanti","MI","Cruisy Area","Cruising Areas",1979,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","West on I-94, 1 mile West of Exit 183","","Ypsilanti","MI","Cruisy Area","Cruising Areas",1977,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","Home Economics & Education Bldgs.","","Ypsilanti","MI","Cruisy Area","Cruising Areas",1978,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","Home Econ. & Education Buildings (T-rooms)","","Ypsilanti","MI","Cruisy Area","Cruising Areas",1979,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","Inquire Locally ","","Petoskey","MI","(M)","Bars/Clubs",1979,NA,NA,NA,NA,NA,NA,NA
"General City Coordinates Found","Inquire locally","","Petoskey","MI","(M)","Bars/Clubs",1980,NA,NA,NA,NA,NA,NA,NA
"Found","Opposite Holiday Inn","","Petoskey","MI","Cruisy Area","Cruising Areas",1979,NA,NA,NA,NA,NA,NA,NA
"Found","opposite Holiday Inn","","Petoskey","MI","Cruisy Area","Cruising Areas",1980,NA,NA,NA,NA,NA,NA,NA
"Found","Dykman & N. Shore Dr. ","","South Haven ","MI","(R),(D),(WE),(*)","Restaurant",1979,NA,NA,NA,NA,NA,NA,NA
"Found","Dykman & N. Shore Dr. ","","South Haven ","MI","(R),(D),(WE),(*)","Restaurant",1980,NA,NA,NA,NA,NA,NA,NA
"Found","","","Traverse City","MI","Cruisy Area","Cruising Areas",1980,NA,NA,NA,NA,NA,NA,NA
"Found","","","Traverse City","MI","Cruisy Area","Cruising Areas",1980,NA,NA,NA,NA,NA,NA,NA
"Found","","","Traverse City","MI","Cruisy Area","Cruising Areas",1980,NA,NA,NA,NA,NA,NA,NA
