"status","description","streetaddress","city","state","amenityfeatures","type","Year","notes","title","unclear_address","full.address","lon","lat","geoAddress"
"Found","","Compton & Shenandoah","St. Louis","MO","(G)","Bars/Clubs",1968,"",NA,NA,NA,NA,NA,NA
"Found","","Compton & Shenandoah","St. Louis","MO","(G)","Bars/Clubs",1970,"",NA,NA,NA,NA,NA,NA
"Found","","California & Shenandoah","St. Louis","MO","(G)","Bars/Clubs",1976,"",NA,NA,NA,NA,NA,NA
"Found","","California & Shenandoah","St. Louis","MO","(G)","Bars/Clubs",1975,"",NA,NA,NA,NA,NA,NA
"Found","","Compton & Shenandoah","St. Louis","MO","(G)","Bars/Clubs",1971,"",NA,NA,NA,NA,NA,NA
"Found","","California & Shenandoah","St. Louis","MO","","Bars/Clubs",1974,"",NA,NA,NA,NA,NA,NA
"Found","","Comptom & Shenandoah","St. Louis","MO","(G)","Bars/Clubs",1972,"",NA,NA,NA,NA,NA,NA
"Found","","Compton & Shenandoah","St. Louis","MO","(G)","Bars/Clubs",1973,"",NA,NA,NA,NA,NA,NA
"Found","","Compton & Shenandoah","St. Louis","MO","(G)","Bars/Clubs",1966,"",NA,NA,NA,NA,NA,NA
"Found","","Compton & Shenandoah","St. Louis","MO","(G)","Bars/Clubs",1969,"",NA,NA,NA,NA,NA,NA
"Found","Robidoux Hotel","5th & Francis","St. Joseph","MO","(M)","Bars/Clubs,Hotels",1975,"",NA,NA,NA,NA,NA,NA
"Found","Robidoux Hotel","5th & Francis ","St. Joseph","MO","(M)","Bars/Clubs,Hotels",1976,"",NA,NA,NA,NA,NA,NA
"Found","","","Kansas City","MO","(AYOR),Cruisy Area","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"Found","","10th & Market ","St. Louis","MO","(*)","Bars/Clubs",1968,"",NA,NA,NA,NA,NA,NA
"Found","","10th & Market","St. Louis","MO","(*)","Bars/Clubs",1969,"",NA,NA,NA,NA,NA,NA
"Found","(Books)","1116 Olive St.","St. Louis","MO","(*)","Book Store",1979,"",NA,NA,NA,NA,NA,NA
"Found","(Books)","1116 Olive St.","St. Louis","MO","","Book Store",1980,"",NA,NA,NA,NA,NA,NA
"Found","(Books)","10 N. Euclid ","St. Louis","MO","(*)","Book Store",1979,"",NA,NA,NA,NA,NA,NA
"Found","(Books)","10 N. Euclid ","St. Louis","MO","","Book Store",1980,"",NA,NA,NA,NA,NA,NA
"Found","(this & other parks are HOT)","","St. Louis","MO","Cruisy Area,(HOT)","Cruising Areas",1976,"",NA,NA,NA,NA,NA,NA
"Found","","","St. Louis","MO","Cruisy Area","Cruising Areas",1972,"",NA,NA,NA,NA,NA,NA
"Found","(This & other parks are AYOR)","","St. Louis","MO","Cruisy Area,(AYOR)","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"Found","","","St. Louis","MO","Cruisy Area","Cruising Areas",1973,"",NA,NA,NA,NA,NA,NA
"Found","","","St. Louis","MO","Cruisy Area","Cruising Areas",1974,"",NA,NA,NA,NA,NA,NA
"Found","(This & other parks are HOT & AYOR)","","St. Louis","MO","Cruisy Area,(AYOR),(HOT)","Cruising Areas",1978,"",NA,NA,NA,NA,NA,NA
"Found","(This and other parks are HOT & AYOR)","","St. Louis","MO","Cruisy Area,(AYOR),(HOT)","Cruising Areas",1977,"",NA,NA,NA,NA,NA,NA
"Found","","","St. Louis","MO","Cruisy Area","Cruising Areas",1975,"",NA,NA,NA,NA,NA,NA
"Found","(This & other parks are HOT & AYOR)","","St. Louis","MO","Cruisy Area,(AYOR),(HOT)","Cruising Areas",1979,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","(Route 12)","","Springfield","MO","","Bars/Clubs",1972,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","","Bagnell","MO","","Bars/Clubs",1972,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","","Bagnell","MO","","Bars/Clubs",1973,"",NA,NA,NA,NA,NA,NA
"Found","","9th & Chestnut","St. Louis","MO","","Bars/Clubs",1972,"",NA,NA,NA,NA,NA,NA
"Found","","9th & Chestnut","St. Louis","MO","(RT)","Bars/Clubs",1973,"",NA,NA,NA,NA,NA,NA
"Found","","9th & Chestnut","St. Louis","MO","","Bars/Clubs",1971,"",NA,NA,NA,NA,NA,NA
"Found","","9th & Chestnut","St. Louis","MO","(RT)","Bars/Clubs",1975,"",NA,NA,NA,NA,NA,NA
"Found","","9th & Chestnut","St. Louis","MO","(RT)","Bars/Clubs",1974,"",NA,NA,NA,NA,NA,NA
"Found","","43rd & Main","Kansas City","MO","(YC),(HIP),(D),(*)","Bars/Clubs",1972,"",NA,NA,NA,NA,NA,NA
"Found","Basement T-Room","","Springfield","MO","(AYOR),Cruisy Area","Cruising Areas",1978,"See https://thelibrary.org/lochist/postcards/colonial_hotel_1.cfm",NA,NA,NA,NA,NA,NA
"Found","Basement T - Room","","Springfield","MO","(AYOR),Cruisy Area","Cruising Areas",1979,"See https://thelibrary.org/lochist/postcards/colonial_hotel_1.cfm",NA,NA,NA,NA,NA,NA
"Found","","","Springfield","MO","","Bars/Clubs,Hotels",1977,"See https://thelibrary.org/lochist/postcards/colonial_hotel_1.cfm",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","","St. Louis","MO","Cruisy Area","Cruising Areas",1973,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","","St. Louis","MO","Cruisy Area","Cruising Areas",1972,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","","St. Louis","MO","Cruisy Area","Cruising Areas",1976,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","","St. Louis","MO","Cruisy Area","Cruising Areas",1974,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","","St. Louis","MO","Cruisy Area","Cruising Areas",1977,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","","St. Louis","MO","Cruisy Area","Cruising Areas",1975,"",NA,NA,NA,NA,NA,NA
"Found","","5th & Felix","St. Joseph","MO","(*)","Bars/Clubs",1978,"",NA,NA,NA,NA,NA,NA
"Found","","5th & Felix","St. Joseph","MO","(*)","Bars/Clubs",1979,"",NA,NA,NA,NA,NA,NA
"Found","","","Columbia","MO","Cruisy Area,(AYOR)","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"Found","(HOT)","","Columbia","MO","Cruisy Area,(HOT)","Cruising Areas",1979,"",NA,NA,NA,NA,NA,NA
"Found","(HOT)","","Columbia","MO","Cruisy Area,(HOT)","Cruising Areas",1978,"",NA,NA,NA,NA,NA,NA
"Found","","","Kansas City","MO","Cruisy Area","Cruising Areas",1974,"",NA,NA,NA,NA,NA,NA
"Found","","","Kansas City","MO","Cruisy Area","Cruising Areas",1973,"",NA,NA,NA,NA,NA,NA
"Found","","","Kansas City","MO","Cruisy Area","Cruising Areas",1977,"",NA,NA,NA,NA,NA,NA
"Found","","","Kansas City","MO","Cruisy Area","Cruising Areas",1979,"",NA,NA,NA,NA,NA,NA
"Found","","","Kansas City","MO","Cruisy Area","Cruising Areas",1975,"",NA,NA,NA,NA,NA,NA
"Found","","","Kansas City","MO","Cruisy Area","Cruising Areas",1976,"",NA,NA,NA,NA,NA,NA
"Found","","","Kansas City","MO","Cruisy Area","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"Found","","","Kansas City","MO","Cruisy Area","Cruising Areas",1978,"",NA,NA,NA,NA,NA,NA
"Found","","1308 E. 63rd St.","Kansas City","MO","(W),(D),(*)","Bars/Clubs",1972,"",NA,NA,NA,NA,NA,NA
"Found","","Maryland Plaza & Euclid","St. Louis","MO","(M),(R)","Restaurant",1979,"",NA,NA,NA,NA,NA,NA
"Found","at the Colonial Hotel","","Springfield","MO","Cruisy Area","Cruising Areas",1975,"See https://thelibrary.org/lochist/postcards/colonial_hotel_1.cfm",NA,NA,NA,NA,NA,NA
"Found","at Colonial Hotel","","Springfield","MO","Cruisy Area,(AYOR)","Cruising Areas",1977,"See https://thelibrary.org/lochist/postcards/colonial_hotel_1.cfm",NA,NA,NA,NA,NA,NA
"Found","(use caution)","","Springfield","MO","Cruisy Area","Cruising Areas",1976,"See https://thelibrary.org/lochist/postcards/colonial_hotel_1.cfm",NA,NA,NA,NA,NA,NA
"Found","","","St. Louis","MO","Cruisy Area","Cruising Areas",1977,"",NA,NA,NA,NA,NA,NA
"Found","","","St. Louis","MO","Cruisy Area","Cruising Areas",1974,"",NA,NA,NA,NA,NA,NA
"Found","","","St. Louis","MO","Cruisy Area","Cruising Areas",1973,"",NA,NA,NA,NA,NA,NA
"Found","","","St. Louis","MO","Cruisy Area","Cruising Areas",1975,"",NA,NA,NA,NA,NA,NA
"Found","","","St. Louis","MO","Cruisy Area","Cruising Areas",1976,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","from Washington to Duncan","","St. Louis","MO","Cruisy Area","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"Found","from Maryland to McPherson","","St. Louis","MO","Cruisy Area","Cruising Areas",1979,"",NA,NA,NA,NA,NA,NA
"Found","from Maryland to McPherson","","St. Louis","MO","Cruisy Area","Cruising Areas",1978,"",NA,NA,NA,NA,NA,NA
"Found","","","St. Louis","MO","Cruisy Area","Cruising Areas",1976,"",NA,NA,NA,NA,NA,NA
"Found","","","St. Louis","MO","Cruisy Area","Cruising Areas",1973,"",NA,NA,NA,NA,NA,NA
"Found","","","St. Louis","MO","Cruisy Area","Cruising Areas",1975,"",NA,NA,NA,NA,NA,NA
"Found","","","St. Louis","MO","Cruisy Area","Cruising Areas",1974,"",NA,NA,NA,NA,NA,NA
"Found","","","St. Louis","MO","Cruisy Area","Cruising Areas",1977,"",NA,NA,NA,NA,NA,NA
"Found","","","St. Louis","MO","Cruisy Area","Cruising Areas",1972,"",NA,NA,NA,NA,NA,NA
"Found","Nature Trails & Confederate Cirlce","","St. Louis","MO","(AYOR),Cruisy Area","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"Found","Nature Trails & Confederate Circle","","St. Louis","MO","Cruisy Area","Cruising Areas",1978,"",NA,NA,NA,NA,NA,NA
"Found","Nature Trails & Confederate","","St. Louis","MO","Cruisy Area","Cruising Areas",1979,"",NA,NA,NA,NA,NA,NA
"Found","(Sundays & after hours)","31st & Main","Kansas City","MO","(C)","Restaurant",1972,"",NA,NA,NA,NA,NA,NA
"Found","","9th & Washington","St. Louis","MO","(M),(PE)","Bars/Clubs,Hotels",1971,"",NA,NA,NA,NA,NA,NA
"Found","","9th & Washington","St. Louis","MO","(M),(PE)","Bars/Clubs,Hotels",1970,"",NA,NA,NA,NA,NA,NA
"Found","","9th & Washington","St. Louis","MO","(M),(PE)","Bars/Clubs,Hotels",1969,"",NA,NA,NA,NA,NA,NA
"Found","","9th & Washington","St. Louis","MO","(M),(PE)","Bars/Clubs,Hotels",1968,"",NA,NA,NA,NA,NA,NA
"Found","","9th & Washington","St. Louis","MO","(M),(PE)","Bars/Clubs,Hotels",1972,"",NA,NA,NA,NA,NA,NA
"Found","","9th & Washington","St. Louis","MO","(M),(PE)","Bars/Clubs,Hotels",1973,"",NA,NA,NA,NA,NA,NA
"Found","","9th & Washington","St. Louis","MO","(M),(PE)","Bars/Clubs,Hotels",1974,"",NA,NA,NA,NA,NA,NA
"Found","(Closed Sundays & Mondays)","Maryland Plaza & Euclid ","St. Louis","MO","(M),(R)","Restaurant",1978,"",NA,NA,NA,NA,NA,NA
"Found","","","St. Louis","MO","Cruisy Area","Cruising Areas",1977,"",NA,NA,NA,NA,NA,NA
"Found","","","St. Louis","MO","Cruisy Area","Cruising Areas",1975,"",NA,NA,NA,NA,NA,NA
"Found","","","St. Louis","MO","Cruisy Area","Cruising Areas",1972,"",NA,NA,NA,NA,NA,NA
"Found","","","St. Louis","MO","Cruisy Area","Cruising Areas",1973,"",NA,NA,NA,NA,NA,NA
"Found","","","St. Louis","MO","Cruisy Area","Cruising Areas",1974,"",NA,NA,NA,NA,NA,NA
"Found","","","St. Louis","MO","Cruisy Area","Cruising Areas",1976,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","","St. Louis","MO","Cruisy Area","Cruising Areas",1978,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","","St. Louis","MO","Cruisy Area","Cruising Areas",1979,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","","St. Louis","MO","Cruisy Area","Cruising Areas",1977,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","","St. Louis","MO","Cruisy Area","Cruising Areas",1975,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","","St. Louis","MO","Cruisy Area","Cruising Areas",1976,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","","St. Louis","MO","Cruisy Area","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","","St. Louis","MO","Cruisy Area","Cruising Areas",1974,"",NA,NA,NA,NA,NA,NA
"Found","(Sundays, after hours)","12th & Baltimore","Kansas City","MO","(C)","Restaurant",1970,"",NA,NA,NA,NA,NA,NA
"Found","(Sundays, and after hrs.) ","12th & Baltimore","Kansas City","MO","(C),(AH)","Restaurant",1971,"",NA,NA,NA,NA,NA,NA
"Found","","600 block on Joplin St.","Joplin","MO","(M),(R),(C),(AH)","Bars/Clubs,Restaurant",1978,"",NA,NA,NA,NA,NA,NA
"Found","","Edmond betw. 4th & 5th","St. Joseph","MO","(M)","Bars/Clubs",1975,"",NA,NA,NA,NA,NA,NA
"Found","","Edmond, betw. 4th & 5th","St. Joseph","MO","(M)","Bars/Clubs",1976,"",NA,NA,NA,NA,NA,NA
"Found","","324 Edmond, betw. 4th & 5th ","St. Joseph","MO","(M)","Bars/Clubs",1978,"",NA,NA,NA,NA,NA,NA
"Found","","324 Edmond betw. 4th & 5th ","St. Joseph","MO","(M)","Bars/Clubs",1980,"",NA,NA,NA,NA,NA,NA
"Found","","324 Edmond betw. 4th & 5th ","St. Joseph","MO","(M)","Bars/Clubs",1979,"",NA,NA,NA,NA,NA,NA
"Found","(Unisex) (Disco)","1 Maryland Plaza at Euclid","St. Louis","MO","(YC),(D),(*)","Bars/Clubs",1979,"",NA,NA,NA,NA,NA,NA
"Found","(Independence)","","Kansas City","MO","Cruisy Area","Cruising Areas",1976,"",NA,NA,NA,NA,NA,NA
"Found","Independence","","Kansas City","MO","Cruisy Area","Cruising Areas",1977,"",NA,NA,NA,NA,NA,NA
"Found","(Independence)","","Kansas City","MO","Cruisy Area","Cruising Areas",1974,"",NA,NA,NA,NA,NA,NA
"Found","(Independence)","","Kansas City","MO","Cruisy Area","Cruising Areas",1975,"",NA,NA,NA,NA,NA,NA
"Found","Independence","","Kansas City","MO","Cruisy Area","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"Found","Independence","","Kansas City","MO","Cruisy Area","Cruising Areas",1979,"",NA,NA,NA,NA,NA,NA
"Found","Independence","","Kansas City","MO","Cruisy Area","Cruising Areas",1978,"",NA,NA,NA,NA,NA,NA
"Found","","Westport","Kansas City","MO","Cruisy Area","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","(Steamroom) (Downtown)","","Kansas City","MO","Cruisy Area","Cruising Areas,Hotels",1980,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","3265 S. Jefferson","St. Louis","MO","(M),(R),(*)","Restaurant",1975,"",NA,NA,NA,NA,NA,NA
"Found","","22nd & Felix","St. Joseph","MO","(M)","Bars/Clubs",1976,"",NA,NA,NA,NA,NA,NA
"Found","","22nd & Francis ","St. Joseph","MO","(M)","Bars/Clubs",1979,"",NA,NA,NA,NA,NA,NA
"Found","","22nd & Felix","St. Joseph","MO","(M)","Bars/Clubs",1975,"",NA,NA,NA,NA,NA,NA
"Found","","22nd & Francis ","St. Joseph","MO","(M)","Bars/Clubs",1978,"",NA,NA,NA,NA,NA,NA
"Found","","22nd & Felix","St. Joseph","MO","(M)","Bars/Clubs",1977,"",NA,NA,NA,NA,NA,NA
"Found","","22nd & Francis","St. Joseph","MO","(M)","Bars/Clubs",1980,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","Merimack & Virginia","St. Louis","MO","(D),(*)","Bars/Clubs",1972,"",NA,NA,NA,NA,NA,NA
"Found","","","Kansas City","MO","Cruisy Area,(AYOR)","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"Found","(HOT)","","Kansas City","MO","Cruisy Area,(HOT)","Cruising Areas",1979,"",NA,NA,NA,NA,NA,NA
"Found","","","Kansas City","MO","Cruisy Area","Cruising Areas",1974,"",NA,NA,NA,NA,NA,NA
"Found","(HOT)","","Kansas City","MO","Cruisy Area,(HOT)","Cruising Areas",1976,"",NA,NA,NA,NA,NA,NA
"Found","(HOT)","","Kansas City","MO","Cruisy Area,(HOT)","Cruising Areas",1978,"",NA,NA,NA,NA,NA,NA
"Found","overlooking Union Sta. - by car","","Kansas City","MO","Cruisy Area","Cruising Areas",1973,"",NA,NA,NA,NA,NA,NA
"Found","(HOT)","","Kansas City","MO","Cruisy Area,(HOT)","Cruising Areas",1977,"",NA,NA,NA,NA,NA,NA
"Found","overlooking Union Sta. - by car","","Kansas City","MO","Cruisy Area","Cruising Areas",1972,"",NA,NA,NA,NA,NA,NA
"Found","(HOT!)","","Kansas City","MO","Cruisy Area","Cruising Areas",1975,"",NA,NA,NA,NA,NA,NA
"Found","","","Kansas City","MO","Cruisy Area","Cruising Areas",1979,"",NA,NA,NA,NA,NA,NA
"Found","","","Kansas City","MO","Cruisy Area","Cruising Areas",1978,"",NA,NA,NA,NA,NA,NA
"Found","'Hitch-hikers' betw. 27th & 45th ","","Kansas City","MO","Cruisy Area","Cruising Areas",1980,"approximate. Pin for the middle of this several block radius.",NA,NA,NA,NA,NA,NA
"Found","between 10th & 11th (""Hustlers"")","","Kansas City","MO","Cruisy Area","Cruising Areas",1977,"",NA,NA,NA,NA,NA,NA
"Found","betw. 10th & 11th ('Hustlers')","","Kansas City","MO","Cruisy Area","Cruising Areas",1978,"",NA,NA,NA,NA,NA,NA
"Found","betw. 10th & 11th ('Hustlers')","","Kansas City","MO","Cruisy Area","Cruising Areas",1979,"",NA,NA,NA,NA,NA,NA
"Found","betw. 10th & 11th ('Hustlers')","","Kansas City","MO","Cruisy Area,(AYOR)","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","12th & Delmar","St. Louis","MO","(RT),(H)","Hotels",1970,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","12th & Delmar","St. Louis","MO","(RT)","Bars/Clubs",1971,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","12th & Delmar ","St. Louis","MO","(H),(RT)","Hotels",1973,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","","12th & Delmar","St. Louis","MO","(RT),(H)","Hotels",1972,"",NA,NA,NA,NA,NA,NA
"Found","(Cocktail hour) (Upstairs - above the 'Tent')","3314 Gillham Plaza","Kansas City","MO","(*),(R)","Restaurant",1978,"",NA,NA,NA,NA,NA,NA
"Found","(Cocktail hour) Upstairs above 'The Tent'","3314 Gillham Plaza","Kansas City","MO","(*)","Bars/Clubs,Restaurant",1980,"",NA,NA,NA,NA,NA,NA
"Found","(Cocktail hour) Upstairs above 'The Tent'","3314 Gillham Plaza","Kansas City","MO","(R),(*)","Restaurant,Bars/Clubs",1979,"",NA,NA,NA,NA,NA,NA
"Found","","2800 Shenandoah & California ","St. Louis","MO","(G)","Bars/Clubs",1977,"",NA,NA,NA,NA,NA,NA
"Found","(Opp. Betty's)","Compton & Shenandoah","St. Louis","MO","(G)","Bars/Clubs",1973,"",NA,NA,NA,NA,NA,NA
"Found","(opp. Betty's)","California & Shenandoah","St. Louis","MO","(G)","Bars/Clubs",1976,"",NA,NA,NA,NA,NA,NA
"Found","(opp. Betty's)","California & Shenandoah","St. Louis","MO","(G)","Bars/Clubs",1975,"",NA,NA,NA,NA,NA,NA
"Found","(opposite Betty's)","California & Shenandoah","St. Louis","MO","(G)","Bars/Clubs",1974,"",NA,NA,NA,NA,NA,NA
"Found","","","Springfield","MO","Cruisy Area","Cruising Areas",1978,"",NA,NA,NA,NA,NA,NA
"Found","","","Springfield","MO","Cruisy Area","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"Found","","","Springfield","MO","Cruisy Area","Cruising Areas",1979,"",NA,NA,NA,NA,NA,NA
"Found","(after hours)","12th & Baltimore","Kansas City","MO","(M),(C)","Bars/Clubs",1969,"",NA,NA,NA,NA,NA,NA
"Found","(after hours)","12th & Baltimore","Kansas City","MO","(M),(R),(C),(AH)","Restaurant",1972,"",NA,NA,NA,NA,NA,NA
"Found","(after hrs.)","12th & Baltimore","Kansas City","MO","(M),(C),(R)","Restaurant",1971,"",NA,NA,NA,NA,NA,NA
"Found","(after hours)","12th & Baltimore","Kansas City","MO","(M),(C),(R)","Restaurant",1970,"",NA,NA,NA,NA,NA,NA
"Found","","12th & Baltimore","Kansas City","MO","(M),(R),(C)","Restaurant",1968,"",NA,NA,NA,NA,NA,NA
"Found","Muehlebach Hotel","12th & Baltimore","Kansas City","MO","(M),(PE)","Bars/Clubs",1972,"",NA,NA,NA,NA,NA,NA
"Found","Muehlebach Hotel","12th & Baltimore","Kansas City","MO","(M),(PE)","Bars/Clubs",1969,"",NA,NA,NA,NA,NA,NA
"Found","Muehlebach Hotel","12th & Baltimore","Kansas City","MO","(M),(PE)","Bars/Clubs",1973,"",NA,NA,NA,NA,NA,NA
"Found","Muehlebach Hotel","12th & Baltimore","Kansas City","MO","(M),(PE)","Bars/Clubs",1970,"",NA,NA,NA,NA,NA,NA
"Found","Muehlebach Hotel","12th & Baltimore","Kansas City","MO","(M),(PE)","Bars/Clubs",1971,"",NA,NA,NA,NA,NA,NA
"Found","Muehlebach Hotel","12th & Baltimore","Kansas City","MO","(M),(PE)","Bars/Clubs",1966,"",NA,NA,NA,NA,NA,NA
"Found","Muehlebach Hotel","12th & Baltimore","Kansas City","MO","(M),(PE)","Bars/Clubs",1968,"",NA,NA,NA,NA,NA,NA
"Found","Muehlebach Hotel","12th & Baltimore","Kansas City","MO","(M),(PE)","Bars/Clubs",1965,"",NA,NA,NA,NA,NA,NA
"Found","","5th & Francis ","St. Joseph","MO","(M)","Bars/Clubs,Hotels",1977,"",NA,NA,NA,NA,NA,NA
"Found","","31st & Main","Kansas City","MO","(D),(*)","Bars/Clubs",1972,"",NA,NA,NA,NA,NA,NA
"Found","(Disco) Downstairs at the Ivanhoe Cabaret","1014 Oak","Kansas City","MO","(L),(D),(*)","Bars/Clubs",1980,"",NA,NA,NA,NA,NA,NA
"Found","(across from Betty's)","Compton & Shenandoah","St. Louis","MO","(G),(*)","Bars/Clubs",1970,"",NA,NA,NA,NA,NA,NA
"Found","","Compton & Shenandoah","St. Louis","MO","(G)","Bars/Clubs",1971,"",NA,NA,NA,NA,NA,NA
"Found","(some G) upstairs - above Substation 8 - use side door on 8th betw. Chestnut & Market ","Chestnut & Market","St. Louis","MO","(E),(G)","Bars/Clubs",1976,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","(Escort service) (314) 428-0617","","St. Louis","MO","","Business",1980,"",NA,NA,NA,NA,NA,NA
"Found","","9th & Washington Sts","St. Louis","MO","(M),(PE)","Bars/Clubs,Hotels",1966,"",NA,NA,NA,NA,NA,NA
"Found","","9th & Washington","St. Louis","MO","(PE)","Bars/Clubs,Hotels",1965,"",NA,NA,NA,NA,NA,NA
"Found","Swinging Bridge ","","Kansas City","MO","(AYOR),Cruisy Area","Cruising Areas",1978,"",NA,NA,NA,NA,NA,NA
"Found","","","Kansas City","MO","Cruisy Area","Cruising Areas",1973,"",NA,NA,NA,NA,NA,NA
"Found","","","Kansas City","MO","Cruisy Area","Cruising Areas",1975,"",NA,NA,NA,NA,NA,NA
"Found","Swinging Bridge","","Kansas City","MO","(AYOR),Cruisy Area","Cruising Areas",1979,"",NA,NA,NA,NA,NA,NA
"Found","","","Kansas City","MO","Cruisy Area","Cruising Areas",1972,"",NA,NA,NA,NA,NA,NA
"Found","","","Kansas City","MO","Cruisy Area","Cruising Areas",1974,"",NA,NA,NA,NA,NA,NA
"Found","Swinging Bridge ","","Kansas City","MO","Cruisy Area","Cruising Areas",1977,"",NA,NA,NA,NA,NA,NA
"Found","","","Kansas City","MO","Cruisy Area","Cruising Areas",1976,"",NA,NA,NA,NA,NA,NA
"Found","Swinging Bridge ","","Kansas City","MO","Cruisy Area,(AYOR)","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","('Hustlers')","","St. Louis","MO","Cruisy Area","Cruising Areas",1978,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","('Hustlers')","","St. Louis","MO","Cruisy Area","Cruising Areas",1979,"",NA,NA,NA,NA,NA,NA
"Found","(Some G)","S. 8th & Cherry","Columbia","MO","(D),(G),(*)","Bars/Clubs",1979,"",NA,NA,NA,NA,NA,NA
"Found","","","St. Louis","MO","Cruisy Area","Cruising Areas",1975,"",NA,NA,NA,NA,NA,NA
"Found","","","St. Louis","MO","Cruisy Area","Cruising Areas",1980,"",NA,NA,NA,NA,NA,NA
"Found","","","St. Louis","MO","Cruisy Area","Cruising Areas",1974,"",NA,NA,NA,NA,NA,NA
"Found","","","St. Louis","MO","Cruisy Area","Cruising Areas",1977,"",NA,NA,NA,NA,NA,NA
"Found","","","St. Louis","MO","Cruisy Area","Cruising Areas",1976,"",NA,NA,NA,NA,NA,NA
"Found","","","St. Louis","MO","Cruisy Area","Cruising Areas",1978,"",NA,NA,NA,NA,NA,NA
