ID,Title,description,streetaddress,city,state,amenityfeatures,type,unclearaddress,status,lat,lon,Year,uncleartype,notes,dateadded,lastmodified
9338,Community News,"PO Box 663, 97308, 363-0006, monthly",,Salem,OR,,Publications,checked,General Coordinates Used,44.942898,-123.035096,1997,,,,12/30/2023 1:00pm
7298,Community Pride Line,585-0683,,Northampton,MA,,Info Lines & Services,checked,General Coordinates Used,42.32509,-72.641201,1997,,,,12/24/2023 9:27am
7089,Community Pride Reporter,"P.O. Box 178, 282-4311",,Portland,ME,,Publications,checked,General Coordinates Used,43.659099,-70.256819,1997,,,,12/24/2023 12:24pm
7163,Community Real Esate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Greenbelt,MD,,Info Lines & Services,checked,General Coordinates Used,39.004554,-76.875528,1997,,,,12/24/2023 8:58am
10413,Community Real Estate  Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Virginia Beach,VA,,Info Lines & Services,checked,General Coordinates Used,36.851644,-75.979219,1997,,,,12/30/2023 3:48pm
6646,Community Real Estate  Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,South Bend,IN,,Info Lines & Services,checked,General Coordinates Used,41.665049,-86.075836,1997,,,,12/22/2023 11:17am
5922,Community Real Estate of Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Orlando,FL,,Info Lines & Services,checked,General Coordinates Used,28.538383,-81.378927,1997,,,,12/19/2023 5:20pm
9134,Community Real Estate Referral,"(800) 346-5592, gay realtor at your service, no rentals",,Tulsa,OK,,Info Lines & Services,checked,General Coordinates Used,36.136072,-95.985075,1997,,,,12/30/2023 12:33pm
10307,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Arlington,VA,,Info Lines & Services,checked,General Coordinates Used,38.87997,-77.10677,1997,,,,12/30/2023 3:42pm
9851,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Arlington,TX,,Info Lines & Services,checked,General Coordinates Used,32.756623,-97.136774,1997,,,,12/30/2023 2:44pm
3765,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Flagstaff,AZ,,Info Lines & Services,checked,General Coordinates Used,35.198284,-111.651302,1997,,,,12/19/2023 2:27pm
4332,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Los Angeles,CA,,Info Lines & Services,checked,General Coordinates Used,34.052234,-118.243685,1997,,,,12/19/2023 3:21pm
8588,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Queens,NY,,Info Lines & Services,checked,General Coordinates Used,40.728224,-73.794852,1997,,,,12/27/2023 1:36pm
7103,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Baltimore,MD,,Info Lines & Services,checked,General Coordinates Used,39.290385,-76.612189,1997,,,,12/24/2023 8:56am
6455,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Chicago,IL,,Info Lines & Services,checked,General Coordinates Used,41.878114,-87.629798,1997,,,,12/22/2023 10:26am
6064,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Venice,FL,,Info Lines & Services,checked,General Coordinates Used,27.099778,-82.454263,1997,,,,12/19/2023 5:40pm
8278,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Buffalo,NY,,Info Lines & Services,checked,General Coordinates Used,42.886447,-78.878369,1997,,,,12/27/2023 1:18pm
6593,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Indianapolis,IN,,Info Lines & Services,checked,General Coordinates Used,39.768403,-86.158068,1997,,,,12/22/2023 11:13am
4283,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Los Angeles,CA,,Info Lines & Services,checked,General Coordinates Used,34.052234,-118.243685,1997,,,,12/19/2023 3:21pm
7170,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Potomac,MD,,Info Lines & Services,checked,General Coordinates Used,39.018165,-77.208591,1997,,,,12/24/2023 9:04am
5552,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Daytona Beach,FL,,Info Lines & Services,checked,General Coordinates Used,29.210815,-81.022833,1997,,,,12/19/2023 4:49pm
5909,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Naples,FL,,Info Lines & Services,checked,General Coordinates Used,26.142036,-81.79481 ,1997,,,,12/19/2023 5:19pm
4254,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Los Angeles,CA,,Info Lines & Services,checked,General Coordinates Used,34.052234,-118.243685,1997,,,,12/19/2023 3:21pm
4400,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Palm Springs,CA,,Info Lines & Services,checked,General Coordinates Used,33.830296,-116.545292,1997,,,,12/19/2023 3:32pm
6286,Community Real Estate Referrals,"Honolulu, (800) 346-5592, gay realtor at your service, no rentals",,"Honolulu, Oahu",HI,,Info Lines & Services,checked,General Coordinates Used,21.309885,-157.85814,1997,,,,12/19/2023 6:29pm
8207,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Santa Fe,NM,,Info Lines & Services,checked,General Coordinates Used,35.686975,-105.937799,1997,,,,12/27/2023 1:03pm
5427,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Washington,DC,,Info Lines & Services,checked,General Coordinates Used,38.907192,-77.036871,1997,,,,12/30/2023 5:23pm
7497,Community Real Estate Referrals,"(800) 346-5592, 4:30pm-11pm, clsd Sat",,Detroit,MI,,Info Lines & Services,checked,General Coordinates Used,42.331427,-83.045754 ,1997,,,,12/24/2023 11:43am
6862,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Houma,LA,,Info Lines & Services,checked,General Coordinates Used,29.59577,-90.719535,1997,,,,12/24/2023 11:55am
4297,Community Real Estate Referrals,"(800) 356-5592, gay realtor at your service, no rentals",,Los Angeles,CA,,Info Lines & Services,checked,General Coordinates Used,34.052234,-118.243685,1997,,,,12/19/2023 3:21pm
10734,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service",,Milwaukee,WI,,Info Lines & Services,checked,General Coordinates Used,43.038903,-87.906474,1997,,,,12/30/2023 4:55pm
6499,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Chicago,IL,,Info Lines & Services,checked,General Coordinates Used,41.878114,-87.629798,1997,,,,12/22/2023 10:26am
10130,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,San Antonio,TX,,Info Lines & Services,checked,General Coordinates Used,29.425191,-98.494592,1997,,,,12/30/2023 2:55pm
6690,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Des Moines,IA,,Info Lines & Services,checked,General Coordinates Used,41.586835,-93.624959,1997,,,,12/24/2023 7:39am
7816,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rental",,St. Louis,MO,,Info Lines & Services,checked,General Coordinates Used,38.627003,-90.199404,1997,,,,12/30/2023 5:33pm
8088,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Elizabeth,NJ,,Info Lines & Services,checked,General Coordinates Used,40.665795,-74.218238,1997,,,,12/25/2023 2:49pm
8092,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Hoboken,NJ,,Info Lines & Services,checked,General Coordinates Used,40.743991,-74.032363,1997,,,,12/25/2023 2:49pm
7765,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Kansas City,MO,,Info Lines & Services,checked,General Coordinates Used,39.099727,-94.578567,1997,,,,12/30/2023 5:28pm
8618,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Niagara Falls,NY,,Info Lines & Services,checked,General Coordinates Used,43.096214,-79.037739,1997,,,,12/27/2023 1:35pm
6023,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,St. Petersburg Beach,FL,,Info Lines & Services,checked,General Coordinates Used,27.742813,-82.750454,1997,,,,12/19/2023 5:42pm
6384,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Champaign/Urbana,IL,,Info Lines & Services,checked,General Coordinates Used,40.11642,-88.243383,1997,,,,12/22/2023 10:46am
8918,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Cincinnati ,OH,,Info Lines & Services,checked,General Coordinates Used,39.103118,-84.51202,1997,,,,12/30/2023 12:23pm
7629,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Troy,MI,,Info Lines & Services,checked,General Coordinates Used,42.60641,-83.149775,1997,,,,12/24/2023 12:45pm
8302,Community Real Estate Referrals,"(800) 346-5592, gay reator at your service, no rentals",,Catskill Mtns,NY,,Info Lines & Services,checked,General Coordinates Used,42.009291,-74.382112,1997,,,,12/27/2023 2:46pm
8396,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,New York City,NY,,Info Lines & Services,checked,General Coordinates Used,40.78306,-73.971249,1997,,,,12/27/2023 1:29pm
6236,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,"Hanalei, Kauai",HI,,Info Lines & Services,checked,General Coordinates Used,22.205929,-159.497565,1997,,,,12/22/2023 9:40am
5388,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Rehoboth Beach,DE,,Info Lines & Services,checked,General Coordinates Used,38.720945,-75.076014,1997,,,,12/19/2023 4:42pm
5567,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Fort Lauderdale,FL,,Info Lines & Services,checked,General Coordinates Used,26.122439,-80.137317,1997,,,,12/19/2023 5:48pm
6791,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your services, no rentals",,Lexington,KY,,Info Lines & Services,checked,General Coordinates Used,38.040584,-84.503716,1997,,,,12/24/2023 8:44am
10402,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Roanoke,VA,,Info Lines & Services,checked,General Coordinates Used,37.27097,-79.941427,1997,,,,12/30/2023 3:45pm
4720,Community Real Estate Referrals,"(800) 356-5592, gay realtor at your service, no rentals",,San Francisco,CA,,Info Lines & Services,checked,General Coordinates Used,37.77493,-122.419415,1997,,,,12/19/2023 3:47pm
5990,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Sarasota,FL,,Info Lines & Services,checked,General Coordinates Used,27.336465,-82.531012,1997,,,,12/19/2023 5:36pm
5977,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Pensacola,FL,,Info Lines & Services,checked,General Coordinates Used,30.421309,-87.216915,1997,,,,12/19/2023 5:31pm
5340,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,New Haven,CT,,Info Lines & Services,checked,General Coordinates Used,41.308274,-72.927883,1997,,,,12/19/2023 4:37pm
6239,Community Real Estate Referrals,"Kalaheo, (800) 346-5592, gay realtor at your service, no rentals.",,"Kalaheo, Kauai",HI,,Info Lines & Services,checked,General Coordinates Used,21.925571,-159.527211,1997,,,,12/22/2023 9:42am
7171,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service",,Rockville,MD,,Info Lines & Services,checked,General Coordinates Used,39.083997,-77.152758,1997,,,,12/24/2023 9:01am
8437,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals ",,New York City,NY,,Info Lines & Services,checked,General Coordinates Used,40.78306,-73.971249,1997,,,,12/27/2023 1:29pm
8096,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Jersey City,NJ,,Info Lines & Services,checked,General Coordinates Used,40.717755,-74.043143,1997,,,,12/25/2023 2:33pm
6754,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Topeka,KS,,Info Lines & Services,checked,General Coordinates Used,39.047345,-95.675158,1997,,,,12/24/2023 8:26am
6086,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Winter Park,FL,,Info Lines & Services,checked,General Coordinates Used,28.599808,-81.339296,1997,,,,12/19/2023 5:41pm
8865,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Akron,OH,,Info Lines & Services,checked,General Coordinates Used,41.081445,-81.519005,1997,,,,12/30/2023 12:12pm
8968,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Columbus,OH,,Info Lines & Services,checked,General Coordinates Used,39.961176,-82.998794,1997,,,,12/30/2023 12:14pm
6032,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Tampa,FL,,Info Lines & Services,checked,General Coordinates Used,27.950575,-82.457178,1997,,,,12/19/2023 5:39pm
8890,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Cincinnati ,OH,,Info Lines & Services,checked,General Coordinates Used,39.103118,-84.51202,1997,,,,12/30/2023 12:23pm
8774,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Durham,NC,,Info Lines & Services,checked,General Coordinates Used,35.994033,-78.898619,1997,,,,12/27/2023 3:23pm
9180,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Eugene,OR,,Info Lines & Services,checked,General Coordinates Used,44.052069,-123.086754,1997,,,,12/30/2023 12:41pm
5547,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Clearwater,FL,,Info Lines & Services,checked,General Coordinates Used,27.965853,-82.800103,1997,,,,12/19/2023 4:49pm
6268,Community Real Estate Referrals,"Lahaina, (800) 346-5592, gay realtor at your service, no rental",,"Lahaina, Maui",HI,,Info Lines & Services,checked,General Coordinates Used,20.882371,-156.681619,1997,,,,12/19/2023 6:38pm
5532,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Boca Raton,FL,,Info Lines & Services,checked,General Coordinates Used,26.352306,-80.084329,1997,,,,12/19/2023 4:45pm
8840,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Wilmington,NC,,Info Lines & Services,checked,General Coordinates Used,34.210389,-77.886812,1997,,,,12/27/2023 3:30pm
7321,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Princeton,MA,,Info Lines & Services,checked,General Coordinates Used,42.448702,-71.877296,1997,,,,12/24/2023 9:29am
8684,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Utica,NY,,Info Lines & Services,checked,General Coordinates Used,43.100903,-75.232664,1997,,,,12/27/2023 1:38pm
5651,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Gainesville,FL,,Info Lines & Services,checked,General Coordinates Used,29.651634,-82.324826,1997,,,,12/19/2023 4:51pm
5414,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Wilmington,DE,,Info Lines & Services,checked,General Coordinates Used,39.744655,-75.548391,1997,,,,12/19/2023 4:43pm
6103,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Atlanta,GA,,Info Lines & Services,checked,General Coordinates Used,33.748995,-84.387982,1997,,,,12/19/2023 6:04pm
10367,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Richmond,VA,,Info Lines & Services,checked,General Coordinates Used,37.540725,-77.436048,1997,,,,12/30/2023 3:44pm
9411,Community Real Estate Referrals,"(800) 356-5592, gay realtor at your service, no rentals",,Lancaster,PA,,Info Lines & Services,checked,General Coordinates Used,40.037876,-76.305514,1997,,,,12/30/2023 1:15pm
6807,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Louisville,KY,,Info Lines & Services,checked,General Coordinates Used,38.252665,-85.758456 ,1997,,,,12/24/2023 8:46am
10588,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Spokane,WA,,Info Lines & Services,checked,General Coordinates Used,47.65878,-117.426047,1997,,,,12/30/2023 4:15pm
5312,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Hartford,CT,,Info Lines & Services,checked,General Coordinates Used,41.763964,-72.667475,1997,,,,12/19/2023 4:36pm
8815,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Raleigh ,NC,,Info Lines & Services,checked,General Coordinates Used,35.77959,-78.638179,1997,,,,12/27/2023 5:51pm
9429,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,New Hope,PA,,Info Lines & Services,checked,General Coordinates Used,40.369499,-74.953453,1997,,,,12/30/2023 1:17pm
8696,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Asheville,NC,,Info Lines & Services,checked,General Coordinates Used,35.595058,-82.551487,1997,,,,12/27/2023 5:54pm
7958,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Las Vegas,NV,,Info Lines & Services,checked,General Coordinates Used,36.171563,-115.139101Q,1997,,,,12/24/2023 2:41pm
9448,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Philadelphia,PA,,Info Lines & Services,checked,General Coordinates Used,39.946719,-75.168902,1997,,,,12/30/2023 1:18pm
9910,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service",,Corpus Christi,TX,,Info Lines & Services,checked,General Coordinates Used,27.796731,-97.388945,1997,,,,12/30/2023 2:46pm
8733,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Chapel Hill,NC,,Info Lines & Services,checked,General Coordinates Used,35.9132,-79.055844,1997,,,,12/27/2023 3:19pm
9213,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Portland,OR,,Info Lines & Services,checked,General Coordinates Used,45.515232,-122.678385,1997,,,,12/30/2023 12:54pm
7649,Community Real Estate Referrals,"St. Paul, (800) 346-5592, gay realtor at your service, no rentals",,St Paul,MN,,Restaurants & Cafes,checked,General Coordinates Used,44.953703,-93.089958,1997,,,,12/24/2023 2:02pm
5690,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Key West,FL,,Info Lines & Services,checked,General Coordinates Used,24.555059,-81.779987,1997,,,,12/19/2023 4:54pm
6837,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Paducah,KY,,Info Lines & Services,checked,General Coordinates Used,37.083389,-88.600048,1997,,,,12/24/2023 8:50am
10211,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Salt Lake City,UT,,Info Lines & Services,checked,General Coordinates Used,40.760779,-111.891047,1997,,,,12/30/2023 3:03pm
3775,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Phoenix,AZ,,Info Lines & Services,checked,General Coordinates Used,33.538652,-112.185987,1997,,,,12/19/2023 2:29pm
5832,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Miami Beach,FL,,Info Lines & Services,checked,General Coordinates Used,25.790654,-80.130045,1997,,,,12/19/2023 5:43pm
9750,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Knoxville,TN,,Info Lines & Services,checked,General Coordinates Used,35.960638,-83.920739,1997,,,,12/30/2023 2:39pm
9799,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Nashville,TN,,Info Lines & Services,checked,General Coordinates Used,36.162664,-86.781602,1997,,,,12/30/2023 2:41pm
5380,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Bethany Beach,DE,,Info Lines & Services,checked,General Coordinates Used,38.539556,-75.055181,1997,,,,12/19/2023 4:41pm
8059,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Asbury Park,NJ,,Info Lines & Services,checked,General Coordinates Used,40.220391,-74.012082,1997,,,,12/25/2023 2:50pm
3975,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,East Bay,CA,,Info Lines & Services,checked,General Coordinates Used,37.871523,-122.273042,1997,,,,12/19/2023 4:05pm
7176,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Silver Spring,MD,,Info Lines & Services,checked,General Coordinates Used,38.990666,-77.026088,1997,,,,12/24/2023 9:04am
7472,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Ann Arbor,MI,,Info Lines & Services,checked,General Coordinates Used,42.280826,-83.743038,1997,,,,12/24/2023 9:48am
9100,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Oklahoma City,OK,,Info Lines & Services,checked,General Coordinates Used,35.46756,-97.516428 ,1997,,,,12/30/2023 12:29pm
9063,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Toledo,OH,,Info Lines & Services,checked,General Coordinates Used,41.652805,-83.537867,1997,,,,12/30/2023 12:20pm
10605,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Tacoma,WA,,Info Lines & Services,checked,General Coordinates Used,47.252877,-122.444291,1997,,,,12/30/2023 4:15pm
6005,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,St. Petersburg,FL,,Info Lines & Services,checked,General Coordinates Used,27.767601,-82.640291,1997,,,,12/19/2023 5:37pm
9369,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,East Stroudsburg,PA,,Info Lines & Services,checked,General Coordinates Used,41.003052,-75.181755,1997,,,,12/30/2023 1:32pm
4150,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Los Angeles,CA,,Info Lines & Services,checked,General Coordinates Used,34.052234,-118.243685,1997,,,,12/19/2023 3:21pm
10303,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Alexandria,VA,,Info Lines & Services,checked,General Coordinates Used,38.804836,-77.046921,1997,,,,12/30/2023 3:42pm
9352,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Allentown,PA,,Info Lines & Services,checked,General Coordinates Used,40.602294,-75.47141,1997,,,,12/30/2023 1:08pm
8131,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Princeton,NJ,,Info Lines & Services,checked,General Coordinates Used,40.357298,-74.667223,1997,,,,12/25/2023 2:41pm
5298,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Bridgeport,CT,,Info Lines & Services,checked,General Coordinates Used,41.179226,-73.189438,1997,,,,12/19/2023 4:35pm
9857,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Austin,TX,,Info Lines & Services,checked,General Coordinates Used,30.267153,-97.743061,1997,,,,12/30/2023 2:45pm
8145,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Toms River,NJ,,Info Lines & Services,checked,General Coordinates Used,39.953736,-74.197946,1997,,,,12/25/2023 2:45pm
10384,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Richmond,VA,,Info Lines & Services,checked,General Coordinates Used,37.540725,-77.436048,1997,,,,12/30/2023 3:44pm
7029,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Kennebunkport,ME,,Info Lines & Services,checked,General Coordinates Used,43.361733,-70.476727,1997,,,,12/24/2023 12:43pm
9767,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Memphis,TN,,Info Lines & Services,checked,General Coordinates Used,35.149534,-90.04898,1997,,,,12/30/2023 2:40pm
8742,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Charlotte,NC,,Info Lines & Services,checked,General Coordinates Used,35.227087,-80.843127,1997,,,,12/27/2023 3:21pm
4761,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,San Francisco,CA,,Info Lines & Services,checked,General Coordinates Used,37.77493,-122.419415,1997,,,,12/19/2023 3:47pm
4522,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Russian River,CA,,Info Lines & Services,checked,General Coordinates Used,38.501858,-122.99611,1997,,,,12/19/2023 3:38pm
8155,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Albuquerque,NM,,Info Lines & Services,checked,General Coordinates Used,35.075459,-106.564133,1997,,,,12/27/2023 12:48pm
7726,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Gulfport,MS,,Info Lines & Services,checked,General Coordinates Used,30.36742,-89.092816,1997,,,,12/24/2023 2:10pm
8065,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Atlantic City,NJ,,Info Lines & Services,checked,General Coordinates Used,39.373029,-74.436972,1997,,,,12/25/2023 2:18pm
8005,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals ",,Reno,NV,,Info Lines & Services,checked,General Coordinates Used,39.529919,-119.814269,1997,,,,12/24/2023 2:43pm
8054,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Portsmouth,NH,,Info Lines & Services,checked,General Coordinates Used,43.071755,-70.762553 ,1997,,,,12/24/2023 2:49pm
8124,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Orange,NJ,,Info Lines & Services,checked,General Coordinates Used,40.770619,-74.232648,1997,,,,12/25/2023 2:41pm
4613,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,San Diego,CA,,Info Lines & Services,checked,General Coordinates Used,32.715738,-117.161084,1997,,,,12/19/2023 3:42pm
8625,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Rochester,NY,,Info Lines & Services,checked,General Coordinates Used,43.156578,-77.608846,1997,,,,12/27/2023 1:36pm
10336,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Newport News,VA,,Info Lines & Services,checked,General Coordinates Used,37.087082,-76.473012,1997,,,,12/30/2023 3:56pm
5542,Community Real Estate Referrals,"(800) 346-5593, gay realtor at your service, no rentals",,Cape Canaveral,FL,,Restaurants & Cafes,checked,General Coordinates Used,28.392218,-80.607713,1997,,,,12/19/2023 4:48pm
6392,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Chicago,IL,,Info Lines & Services,checked,General Coordinates Used,41.878114,-87.629798,1997,,,,12/22/2023 10:26am
4896,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,San Francisco,CA,,Info Lines & Services,checked,General Coordinates Used,37.77493,-122.419415,1997,,,,12/19/2023 3:47pm
10007,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Fort Worth,TX,,Info Lines & Services,checked,General Coordinates Used,32.755488,-97.330766,1997,,,,12/30/2023 2:59pm
8232,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Albany,NY,,Info Lines & Services,checked,General Coordinates Used,42.652579,-73.756232,1997,,,,12/27/2023 1:13pm
8358,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Long Island,NY,,Info Lines & Services,checked,General Coordinates Used,40.789142,-73.134961,1997,,,,12/27/2023 2:55pm
10312,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Charlottesville,VA,,Info Lines & Services,checked,General Coordinates Used,38.029306,-78.476678,1997,,,,12/30/2023 3:49pm
8565,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Manhattan,NY,,Info Lines & Services,checked,General Coordinates Used,40.78306,-73.971249,1997,,,,12/27/2023 1:26pm
5686,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Jacksonville Beach,FL,,Info Lines & Services,checked,General Coordinates Used,30.284122,-81.396134,1997,,,,12/19/2023 4:52pm
5157,Community Real Estate Referrals,"(800) 346-5592, gay realtor at your service, no rentals",,Boulder,CO,,Info Lines & Services,checked,General Coordinates Used,40.014986,-105.270546,1997,,,,12/19/2023 4:30pm
