"description","streetaddress","city","state","amenityfeatures","type","Year","notes","full.address","lon","lat","geoAddress","status","title","unclear_address"
"(baths)(nr. Van Dyke)","7530 E. 7 Mi. Rd. ","Detroit","MI","","Baths",1976,NA,"7530 E. 7 Mi. Rd. , Detroit, MI",-83.0268647,42.4336623,"7530 seven mile e, detroit, mi 48234, usa","Geocoded",NA,NA
"(Ferndale)","21468 Woodward","Detroit","MI","(M),(R),(C),(AH),(WE)","Restaurant",1976,NA,"21468 Woodward, Detroit, MI",-83.1266901,42.4498853,"21468 woodward ave, ferndale, mi 48220, usa","Geocoded",NA,NA
"","5440 Cass ","Detroit","MI","(M),(H)","Hotels",1976,NA,"5440 Cass , Detroit, MI",-83.068431,42.3599715,"5440 cass ave, detroit, mi 48202, usa","Geocoded",NA,NA
"","5474 Cass","Detroit","MI","(M),(OC)","Bars/Clubs",1976,NA,"5474 Cass, Detroit, MI",-83.0689881,42.3604937,"5474 cass ave, detroit, mi 48202, usa","Geocoded",NA,NA
"(Some B)","6545 Woodward Ave. ","Detroit","MI","(M),(R),(OC),(B)","Restaurant",1976,NA,"6545 Woodward Ave. , Detroit, MI",-83.0733316,42.3696695,"6545 woodward ave, detroit, mi 48202, usa","Geocoded",NA,NA
"","7646 Woodward ","Detroit","MI","(*)","Baths",1976,NA,"7646 Woodward , Detroit, MI",-83.074819,42.373114,"7646 woodward ave, detroit, mi 48202, usa","Geocoded",NA,NA
"","16920 Warren Nr. Southfield","Detroit","MI","(YC),(D),(*)","Bars/Clubs",1976,NA,"16920 Warren Nr. Southfield, Detroit, MI",-83.2218731,42.4733688,"southfield, mi, usa","Geocoded",NA,NA
"","1500 E. State Fair at John R. ","Detroit","MI","(D)","Bars/Clubs",1976,NA,"1500 E. State Fair at John R. , Detroit, MI",-83.117874,42.4390396,"1231 w state fair ave, detroit, mi 48203, usa","Geocoded",NA,NA
"Hamilton nr. 6 Mile Road ","","Detroit","MI","(M),(R)","Restaurant",1976,NA,", Detroit, MI",-83.0457538,42.331427,"detroit, mi, usa","Geocoded",NA,NA
"(6 mile Road)","950 McNichols","Detroit","MI","(M),(R)","Restaurant",1976,NA,"950 McNichols, Detroit, MI",-83.115622,42.417889,"950 w mcnichols rd, detroit, mi 48203, usa","Geocoded",NA,NA
"(also called 'Bookies' or 'Gagen's')","870 McNichols nr. Hamilton","Detroit","MI","(B),(D),(*)","Bars/Clubs",1976,NA,"870 McNichols nr. Hamilton, Detroit, MI",-83.114025,42.417874,"870 w mcnichols rd, detroit, mi 48203, usa","Geocoded",NA,NA
"(thru arcade in back of shopping center)","15606 Joy at Greenfield","Detroit","MI","(D)","Bars/Clubs",1976,NA,"15606 Joy at Greenfield, Detroit, MI",-83.1991412,42.3585696,"15606 joy rd, detroit, mi 48228, usa","Geocoded",NA,NA
"","1256 Griswold at State ","Detroit","MI","(YC),(D)","Bars/Clubs",1976,NA,"1256 Griswold at State , Detroit, MI",-83.0490959,42.3333274,"1256 griswold st, detroit, mi 48226, usa","Geocoded",NA,NA
"(Some B)","13314 Jenkell ","Detroit","MI","(D),(G),(B)","Bars/Clubs",1976,NA,"13314 Jenkell , Detroit, MI",-83.0457538,42.331427,"detroit, mi, usa","Geocoded",NA,NA
"(touristy- $1.00 adm.)","3127 Cass ","Detroit","MI","(M),(S)","Bars/Clubs",1976,NA,"3127 Cass , Detroit, MI",-83.0598049,42.3433278,"3127 cass ave, detroit, mi 48201, usa","Geocoded",NA,NA
"","1501 Holden at Trumbull ","Detroit","MI","(W),(SM),(D),(*)","Bars/Clubs",1976,NA,"1501 Holden at Trumbull , Detroit, MI",-83.0852008,42.3630469,"1501 holden st, detroit, mi 48208, usa","Geocoded",NA,NA
"(Disco)","928 E. McNichols","Detroit","MI","(YC),(D),(*)","Bars/Clubs",1976,NA,"928 E. McNichols, Detroit, MI",-83.0935778,42.4176605,"928 e mcnichols rd, highland park, mi 48203, usa","Geocoded",NA,NA
"","17530 Woodward ","Detroit","MI","","Book Store",1976,NA,"17530 Woodward , Detroit, MI",-83.1063283,42.4200839,"17530 woodward ave, detroit, mi 48203, usa","Geocoded",NA,NA
"(some B) ","855 Beaubien ","Detroit","MI","(G),(RT),(B)","Bars/Clubs",1976,NA,"855 Beaubien , Detroit, MI",-83.0421101,42.3336908,"855 beaubien st, detroit, mi 48226, usa","Geocoded",NA,NA
"","124 W. State Fair ","Detroit","MI","","Baths",1976,NA,"124 W. State Fair , Detroit, MI",-83.104356,42.439741,"124 w state fair ave, detroit, mi 48203, usa","Geocoded",NA,NA
"","9310 Greenfield","Detroit","MI","(OC),(*)","Bars/Clubs",1976,NA,"9310 Greenfield, Detroit, MI",-83.1969255,42.3636956,"9310 greenfield rd, detroit, mi 48228, usa","Geocoded",NA,NA
"","18002 Woodward Ave. ","Detroit","MI","(M),(YC),(R),(C),(AH),(*)","Restaurant",1976,NA,"18002 Woodward Ave. , Detroit, MI",-83.1089539,42.4238519,"18002 woodward ave, detroit, mi 48203, usa","Geocoded",NA,NA
"(No sign- looks closed, but don't miss it! Sunday brunch or 'breakfast at Tiffany's)","17436 Woodward Ave. ","Detroit","MI","(W),(YC),(*)","Bars/Clubs",1976,NA,"17436 Woodward Ave. , Detroit, MI",-83.1059363,42.4193513,"17436 woodward ave, detroit, mi 48203, usa","Geocoded",NA,NA
"(Some B) Hotel Royal Palm ","2305 Park at Montcalm","Detroit","MI","(RT),(B)","Bars/Clubs,Hotels",1976,NA,"2305 Park at Montcalm, Detroit, MI",-83.0533373,42.3388103,"50 w montcalm st, detroit, mi 48201, usa","Geocoded",NA,NA
"(Royal Oak)","1627 S. Woodward Ave. ","Detroit","MI","(M),(YC)","Bars/Clubs",1976,NA,"1627 S. Woodward Ave. , Detroit, MI",-83.050363,42.336136,"1627 woodward ave, detroit, mi 48226, usa","Geocoded",NA,NA
"","13100 Woodward Ave ","Detroit","MI","","Church",1976,NA,"13100 Woodward Ave , Detroit, MI",-83.0937822,42.4012075,"13100 woodward ave, highland park, mi 48203, usa","Geocoded",NA,NA
"","16541 Woodward Ave.","Detroit","MI","","Book Store",1976,NA,"16541 Woodward Ave., Detroit, MI",-83.1052423,42.4173826,"16541 woodward ave, highland park, mi 48203, usa","Geocoded",NA,NA
"","16401 W. 8 Mile Rd. ","Detroit","MI","","Book Store",1976,NA,"16401 W. 8 Mile Rd. , Detroit, MI",-83.3678983,42.4407732,"w 8 mile rd, michigan, usa","Geocoded",NA,NA
"","16549 Woodward Ave.","Detroit","MI","","Theatre",1976,NA,"16549 Woodward Ave., Detroit, MI",-83.1053705,42.4174251,"16549 woodward ave, highland park, mi 48203, usa","Geocoded",NA,NA
"('The Hinge' has (WE) brunch & wild go-go boys on Tues. nights)","7614 Woodward Ave. ","Detroit","MI","(S),(WE)","Bars/Clubs",1976,NA,"7614 Woodward Ave. , Detroit, MI",-83.0743368,42.3728589,"7614 woodward ave, detroit, mi 48202, usa","Geocoded",NA,NA
"(back room)","16541 Woodward Ave. ","Detroit","MI","Cruisy Area","Cruising Areas,Book Store",1976,NA,"16541 Woodward Ave. , Detroit, MI",-83.1052423,42.4173826,"16541 woodward ave, highland park, mi 48203, usa","Geocoded",NA,NA
"(HOT)","","Detroit","MI","Cruisy Area,(HOT)","Cruising Areas",1976,NA,", Detroit, MI",-83.0457538,42.331427,"detroit, mi, usa","Geocoded",NA,NA
"hitch-hikers along Woodward betw. 6 & 7 Mile Roads","","Detroit","MI","Cruisy Area","Cruising Areas",1976,NA,", Detroit, MI",-83.0457538,42.331427,"detroit, mi, usa","Geocoded",NA,NA
"I-96 E. of Metro Beach","","Detroit","MI","Cruisy Area","Cruising Areas",1976,NA,", Detroit, MI",-83.0457538,42.331427,"detroit, mi, usa","Geocoded",NA,NA
"","2512 S. Dort Hwy. ","Flint","MI","(D),(*)","Bars/Clubs",1976,NA,"2512 S. Dort Hwy. , Flint, MI",-83.6538661,42.9996314,"2512 s dort hwy, flint, mi 48507, usa","Geocoded",NA,NA
"","610 Detroit St. ","Flint","MI","Cruisy Area","Cruising Areas",1976,NA,"610 Detroit St. , Flint, MI",-83.706323,43.0767018,"detroit st, flint, mi, usa","Geocoded",NA,NA
"","100 Washington","Grand Haven ","MI","","Bars/Clubs",1976,NA,"100 Washington, Grand Haven , MI",-86.2326115,43.0642318,"100 washington ave, grand haven, mi 49417, usa","Geocoded",NA,NA
"","187 Monroe Ave. N.W.","Grand Rapids","MI","(M),(R),(C)","Restaurant,Hotels",1976,NA,"187 Monroe Ave. N.W., Grand Rapids, MI",-85.6731046,42.966833,"amway grand plaza hotel, 187 monroe ave nw, grand rapids, mi 49503, usa","Geocoded",NA,NA
"","310 Pearl St. N.W.","Grand Rapids","MI","(PE),(R),(D)","Restaurant",1976,NA,"310 Pearl St. N.W., Grand Rapids, MI",-85.6777183,42.9659072,"310 pearl st nw, grand rapids, mi 49504, usa","Geocoded",NA,NA
"(some G)(after 9 pm)","43 S. Division ","Grand Rapids","MI","(D),(G),(*)","Bars/Clubs",1976,NA,"43 S. Division , Grand Rapids, MI",-85.6681093,42.9619603,"43 division ave s, grand rapids, mi 49503, usa","Geocoded",NA,NA
"","61 S. Division ","Grand Rapids","MI","(D),(E),(*)","Bars/Clubs",1976,NA,"61 S. Division , Grand Rapids, MI",-85.6678157,42.9608546,"61 s division ave, grand rapids, mi 49503, usa","Geocoded",NA,NA
"E. Michigan","","Lansing","MI","(M),(R),(C),(AH)","Restaurant",1976,NA,", Lansing, MI",-84.5555347,42.732535,"lansing, mi, usa","Geocoded",NA,NA
"(disco)(some G)","535 E. Michigan","Lansing","MI","(D),(S),(G),(*)","Bars/Clubs",1976,NA,"535 E. Michigan, Lansing, MI",-84.5458361,42.7343149,"535 e michigan ave, lansing, mi 48912, usa","Geocoded",NA,NA
"","812 E. Michigan ","Lansing","MI","","Bars/Clubs",1976,NA,"812 E. Michigan , Lansing, MI",-84.5403614,42.7332672,"812 e michigan ave, lansing, mi 48912, usa","Geocoded",NA,NA
"","201 S. Front St. ","Marquette","MI","(M),(*)","Bars/Clubs",1976,NA,"201 S. Front St. , Marquette, MI",-87.3930078,46.542303,"201 s front st, marquette, mi 49855, usa","Geocoded",NA,NA
"(some G)","16 S. Gratiot Ave. ","Mount Clemens","MI","(YC),(G),(*)","Bars/Clubs",1976,NA,"16 S. Gratiot Ave. , Mount Clemens, MI",-82.8832002,42.5858034,"16 southbound gratiot ave, mt clemens, mi 48043, usa","Geocoded",NA,NA
"","85 N. Saginaw ","Pontiac","MI","(M)","Bars/Clubs",1976,NA,"85 N. Saginaw , Pontiac, MI",-83.2932205,42.6394094,"85 n saginaw st, pontiac, mi 48342, usa","Geocoded",NA,NA
"","125 Huron","Pontiac","MI","(M)","Bars/Clubs",1976,NA,"125 Huron, Pontiac, MI",-83.297285,42.6375529,"125 w huron st, pontiac, mi 48341, usa","Geocoded",NA,NA
"","100 S. Cass Lake Rd. ","Pontiac","MI","(M),(HIP),(YC),(D),(*)","Bars/Clubs",1976,NA,"100 S. Cass Lake Rd. , Pontiac, MI",-83.3553676,42.6362641,"100 s cass lake rd, waterford twp, mi 48328, usa","Geocoded",NA,NA
"","115 W. Washington","Ann Arbor","MI","(M),(YC),(*)","Bars/Clubs",1977,NA,"115 W. Washington, Ann Arbor, MI",-83.749358,42.2803209,"115 w washington st, ann arbor, mi 48104, usa","Geocoded",NA,NA
"between 7 & 8 Mile Roads","19326 Conant ","Detroit","MI","(D),(*)","Bars/Clubs",1977,NA,"19326 Conant , Detroit, MI",-83.0755435,42.4358992,"19326 conant st, detroit, mi 48234, usa","Geocoded",NA,NA
"(Baths) near Van Dyke","7530 E. 7 Mile Road ","Detroit","MI","","Baths",1977,NA,"7530 E. 7 Mile Road , Detroit, MI",-83.0268647,42.4336623,"7530 seven mile e, detroit, mi 48234, usa","Geocoded",NA,NA
"(go-go boys)","1500 E. State Fair at John R","Detroit","MI","(D),(*)","Bars/Clubs",1977,NA,"1500 E. State Fair at John R, Detroit, MI",-83.117874,42.4390396,"1231 w state fair ave, detroit, mi 48203, usa","Geocoded",NA,NA
"(some B)","6545 Woodward Avenue","Detroit","MI","(M),(R),(OC),(B)","Restaurant",1977,NA,"6545 Woodward Avenue, Detroit, MI",-83.0733316,42.3696695,"6545 woodward ave, detroit, mi 48202, usa","Geocoded",NA,NA
"","14701 Plymouth at Hubble ","Detroit","MI","(G),(*)","Bars/Clubs",1977,NA,"14701 Plymouth at Hubble , Detroit, MI",-83.188973,42.3725595,"14701 plymouth rd, detroit, mi 48227, usa","Geocoded",NA,NA
"(upstairs)","7646 Woodward Avenue ","Detroit","MI","(YC),(*)","Baths",1977,NA,"7646 Woodward Avenue , Detroit, MI",-83.074819,42.373114,"7646 woodward ave, detroit, mi 48202, usa","Geocoded",NA,NA
"(use back door)near Southfield","16920 Warren ","Detroit","MI","(R),(YC),(D),(*)","Restaurant",1977,NA,"16920 Warren , Detroit, MI",-83.2112377,42.3436462,"16920 w warren ave, detroit, mi 48228, usa","Geocoded",NA,NA
"near 6 Mile Road ","16516 Hamilton","Detroit","MI","(M),(R)","Restaurant",1977,NA,"16516 Hamilton, Detroit, MI",-83.113552,42.413936,"16516 hamilton ave, highland park, mi 48203, usa","Geocoded",NA,NA
"(6 Mile Road)","950 McNichols","Detroit","MI","(M),(R)","Restaurant",1977,NA,"950 McNichols, Detroit, MI",-83.115622,42.417889,"950 w mcnichols rd, detroit, mi 48203, usa","Geocoded",NA,NA
"(Also called 'Bookies' or 'Gagen's') near Hamilton","870 McNichols","Detroit","MI","(D),(*)","Bars/Clubs",1977,NA,"870 McNichols, Detroit, MI",-83.114025,42.417874,"870 w mcnichols rd, detroit, mi 48203, usa","Geocoded",NA,NA
"(Some B)(arcade in back of shopping center)","15606 Joy at Greenfield","Detroit","MI","(M),(D),(B),(YC)","Bars/Clubs",1977,NA,"15606 Joy at Greenfield, Detroit, MI",-83.1991412,42.3585696,"15606 joy rd, detroit, mi 48228, usa","Geocoded",NA,NA
"","1256 Griswold at State ","Detroit","MI","(B),(YC),(D)","Bars/Clubs",1977,NA,"1256 Griswold at State , Detroit, MI",-83.0490959,42.3333274,"1256 griswold st, detroit, mi 48226, usa","Geocoded",NA,NA
"(Disco)(Teenie-boppers)","19106 Woodward Avenue ","Detroit","MI","(YC),(D),(*)","Bars/Clubs",1977,NA,"19106 Woodward Avenue , Detroit, MI",-83.1146271,42.4324569,"19106 woodward ave, detroit, mi 48203, usa","Geocoded",NA,NA
"(Some G)(Disco)","2971 East 7 Mile Road ","Detroit","MI","(YC),(G),(D),(WE),(*)","Bars/Clubs",1977,NA,"2971 East 7 Mile Road , Detroit, MI",-83.0725873,42.4331029,"2971 seven mile e, detroit, mi 48234, usa","Geocoded",NA,NA
"(Touristy)","3127 Cass ","Detroit","MI","(M),(S)","Bars/Clubs",1977,NA,"3127 Cass , Detroit, MI",-83.0598049,42.3433278,"3127 cass ave, detroit, mi 48201, usa","Geocoded",NA,NA
"(Some FFA)","1501 Holden at Trumbull","Detroit","MI","(SM),(W),(*),(PT),(FFA),(D)","Bars/Clubs",1977,NA,"1501 Holden at Trumbull, Detroit, MI",-83.0852008,42.3630469,"1501 holden st, detroit, mi 48208, usa","Geocoded",NA,NA
"(Disco)","928 W. McNichols","Detroit","MI","(YC),(D),(*)","Bars/Clubs",1977,NA,"928 W. McNichols, Detroit, MI",-83.1153867,42.4178367,"928 w mcnichols rd, detroit, mi 48203, usa","Geocoded",NA,NA
"","17530 Woodward Avenue ","Detroit","MI","","Book Store",1977,NA,"17530 Woodward Avenue , Detroit, MI",-83.1063283,42.4200839,"17530 woodward ave, detroit, mi 48203, usa","Geocoded",NA,NA
"(Some B)","855 Beaubien","Detroit","MI","(RT),(G),(B)","Bars/Clubs",1977,NA,"855 Beaubien, Detroit, MI",-83.0421101,42.3336908,"855 beaubien st, detroit, mi 48226, usa","Geocoded",NA,NA
"","124 West State Fair","Detroit","MI","(*)","Baths",1977,NA,"124 West State Fair, Detroit, MI",-83.104356,42.439741,"124 w state fair ave, detroit, mi 48203, usa","Geocoded",NA,NA
"","9310 Greenfield","Detroit","MI","(OC),(*)","Bars/Clubs",1977,NA,"9310 Greenfield, Detroit, MI",-83.1969255,42.3636956,"9310 greenfield rd, detroit, mi 48228, usa","Geocoded",NA,NA
"","16525 Woodwood at 6 Mile Road","Detroit","MI","","Theatre",1977,NA,"16525 Woodwood at 6 Mile Road, Detroit, MI",-83.0309628,42.4193421,"6 mile rd, detroit, mi, usa","Geocoded",NA,NA
"(Tiffany's)(No sign- looks closed, but don't miss it! Sunday brunch or 'breakfast at Tiffany's)","17436 Woodward Ave. ","Detroit","MI","(W),(YC),(*)","Bars/Clubs",1977,NA,"17436 Woodward Ave. , Detroit, MI",-83.1059363,42.4193513,"17436 woodward ave, detroit, mi 48203, usa","Geocoded",NA,NA
"","18002 Woodward Ave.","Detroit","MI","(M),(YC),(R),(C),(AH)","Restaurant",1977,NA,"18002 Woodward Ave., Detroit, MI",-83.1089539,42.4238519,"18002 woodward ave, detroit, mi 48203, usa","Geocoded",NA,NA
"near Van Dyke ","8139 E. Seven Mile Road ","Detroit","MI","(YC),(D),(*)","Bars/Clubs",1977,NA,"8139 E. Seven Mile Road , Detroit, MI",-83.0216192,42.4343253,"8139 seven mile e, detroit, mi 48234, usa","Geocoded",NA,NA
"(some B)Hotel Royal Palm","2305 Park at Montcalm","Detroit","MI","(RT),(B)","Bars/Clubs,Hotels",1977,NA,"2305 Park at Montcalm, Detroit, MI",-83.0533373,42.3388103,"50 w montcalm st, detroit, mi 48201, usa","Geocoded",NA,NA
"","13100 Woodward Avenue ","Detroit","MI","","Church",1977,NA,"13100 Woodward Avenue , Detroit, MI",-83.0937822,42.4012075,"13100 woodward ave, highland park, mi 48203, usa","Geocoded",NA,NA
"","16549 Woodward Avenue ","Detroit","MI","","Book Store",1977,NA,"16549 Woodward Avenue , Detroit, MI",-83.1053705,42.4174251,"16549 woodward ave, highland park, mi 48203, usa","Geocoded",NA,NA
"","16401 Woodward Avenue ","Detroit","MI","","Book Store",1977,NA,"16401 Woodward Avenue , Detroit, MI",-83.1041741,42.416138,"16401 woodward ave, highland park, mi 48203, usa","Geocoded",NA,NA
"","16549 Woodward Avenue ","Detroit","MI","","Theatre",1977,NA,"16549 Woodward Avenue , Detroit, MI",-83.1053705,42.4174251,"16549 woodward ave, highland park, mi 48203, usa","Geocoded",NA,NA
"(no neon sign but don't miss it!! Enter though parking lot in rear)","6426 Woodward Ave. ","Detroit","MI","(R)","Restaurant",1977,NA,"6426 Woodward Ave. , Detroit, MI",-83.0721051,42.3689354,"6426 woodward ave, detroit, mi 48202, usa","Geocoded",NA,NA
"(Called 'The Hinge'- (WE- Brunch)(wild go-go boys on Tuesday nights)","7614 Woodward Ave. ","Detroit","MI","(S),(WE)","Bars/Clubs",1977,NA,"7614 Woodward Ave. , Detroit, MI",-83.0743368,42.3728589,"7614 woodward ave, detroit, mi 48202, usa","Geocoded",NA,NA
"('Wild back room')","16541 Woodward Ave. ","Detroit","MI","Cruisy Area","Cruising Areas,Book Store",1977,NA,"16541 Woodward Ave. , Detroit, MI",-83.1052423,42.4173826,"16541 woodward ave, highland park, mi 48203, usa","Geocoded",NA,NA
"(Disco)","408 S. Center Rd. ","Flint","MI","(D),(YC),(*)","Bars/Clubs",1977,NA,"408 S. Center Rd. , Flint, MI",-83.6353833,43.0224616,"408 s center rd, flint, mi 48506, usa","Geocoded",NA,NA
"","2512 S. Dort Highway ","Flint","MI","(D),(*)","Bars/Clubs",1977,NA,"2512 S. Dort Highway , Flint, MI",-83.6538661,42.9996314,"2512 s dort hwy, flint, mi 48507, usa","Geocoded",NA,NA
"","610 Detroit Street ","Flint","MI","(B),(RT),Cruisy Area","Cruising Areas",1977,NA,"610 Detroit Street , Flint, MI",-83.706323,43.0767018,"detroit st, flint, mi, usa","Geocoded",NA,NA
"","100 Washington","Grand Haven ","MI","","Bars/Clubs",1977,NA,"100 Washington, Grand Haven , MI",-86.2326115,43.0642318,"100 washington ave, grand haven, mi 49417, usa","Geocoded",NA,NA
"(Disco)","8 Ionia ","Grand Rapids","MI","(YC),(D),(*)","Bars/Clubs",1977,NA,"8 Ionia , Grand Rapids, MI",-85.6700541,42.9629985,"8 ionia ave sw, grand rapids, mi 49503, usa","Geocoded",NA,NA
"Pantland Hotel ","187 Monroe Avenue Northwest","Grand Rapids","MI","(M),(R),(C)","Restaurant,Hotels",1977,NA,"187 Monroe Avenue Northwest, Grand Rapids, MI",-85.6731046,42.966833,"amway grand plaza hotel, 187 monroe ave nw, grand rapids, mi 49503, usa","Geocoded",NA,NA
"","310 Pearl Street Northwest ","Grand Rapids","MI","(M),(PE),(R)","Restaurant",1977,NA,"310 Pearl Street Northwest , Grand Rapids, MI",-85.6777183,42.9659072,"310 pearl st nw, grand rapids, mi 49504, usa","Geocoded",NA,NA
"(late nights)","43 S. Divsion ","Grand Rapids","MI","(G),(D)","Bars/Clubs",1977,NA,"43 S. Divsion , Grand Rapids, MI",-85.6681093,42.9619603,"43 division ave s, grand rapids, mi 49503, usa","Geocoded",NA,NA
"","61 S. Division ","Grand Rapids","MI","(D),(E),(*)","Bars/Clubs",1977,NA,"61 S. Division , Grand Rapids, MI",-85.6678157,42.9608546,"61 s division ave, grand rapids, mi 49503, usa","Geocoded",NA,NA
"","154 E. 8th at Colombia ","Holland","MI","(M),(YC)","Bars/Clubs",1977,NA,"154 E. 8th at Colombia , Holland, MI",-86.1005564,42.7901752,"154 e 8th st, holland, mi 49423, usa","Geocoded",NA,NA
"","150 W. Michigan Avenue ","Jackson","MI","(*)","Bars/Clubs",1977,NA,"150 W. Michigan Avenue , Jackson, MI",-84.4073559,42.2477685,"150 w michigan ave, jackson, mi 49201, usa","Geocoded",NA,NA
"","224 W. Kalamazoo","Kalamazoo","MI","(M),(R)","Restaurant",1977,NA,"224 W. Kalamazoo, Kalamazoo, MI",-85.5855534,42.2947178,"224 w kalamazoo ave, kalamazoo, mi 49007, usa","Geocoded",NA,NA
"","2710 E. Grand River","Lansing","MI","(M),(R),(C),(AH)","Restaurant",1977,NA,"2710 E. Grand River, Lansing, MI",-84.5136451,42.7430194,"2710 e grand river ave, lansing, mi 48912, usa","Geocoded",NA,NA
"","519 E. Michigan Avenue ","Lansing","MI","","Book Store",1977,NA,"519 E. Michigan Avenue , Lansing, MI",-84.5461309,42.7343201,"519 e michigan ave, lansing, mi 48912, usa","Geocoded",NA,NA
"(Disco)(Some G)","535 E. Michigan Avenue ","Lansing","MI","(YC),(D),(G),(*)","Bars/Clubs",1977,NA,"535 E. Michigan Avenue , Lansing, MI",-84.5458361,42.7343149,"535 e michigan ave, lansing, mi 48912, usa","Geocoded",NA,NA
"(Disco)","812 E. Michigan Ave. ","Lansing","MI","(M),(B),(D)","Bars/Clubs",1977,NA,"812 E. Michigan Ave. , Lansing, MI",-84.5403614,42.7332672,"812 e michigan ave, lansing, mi 48912, usa","Geocoded",NA,NA
"(Saturday afternoon only)","1203 2nd Avenue ","Marquette","MI","(M)","Bars/Clubs",1977,NA,"1203 2nd Avenue , Marquette, MI",-87.3938222,46.5547803,"1203 2nd st, marquette, mi 49855, usa","Geocoded",NA,NA
"","201 S. Front Street ","Marquette","MI","(M),(*)","Bars/Clubs",1977,NA,"201 S. Front Street , Marquette, MI",-87.3930078,46.542303,"201 s front st, marquette, mi 49855, usa","Geocoded",NA,NA
"(Best late) ","69 Macomb Street","Mount Clemens","MI","(M),(*)","Bars/Clubs",1977,NA,"69 Macomb Street, Mount Clemens, MI",-82.8789338,42.5984335,"69 macomb pl, mt clemens, mi 48043, usa","Geocoded",NA,NA
"","16 S. Gratiot Avenue ","Mount Clemens","MI","(G),(RT)","Bars/Clubs",1977,NA,"16 S. Gratiot Avenue , Mount Clemens, MI",-82.8832002,42.5858034,"16 southbound gratiot ave, mt clemens, mi 48043, usa","Geocoded",NA,NA
"(Back bar- enter thru swinging door off alley in rear)","1751 E. Evanston","Muskegon","MI","","Bars/Clubs",1977,NA,"1751 E. Evanston, Muskegon, MI",-86.2010852,43.2208269,"1751 evanston ave, muskegon, mi 49442, usa","Geocoded",NA,NA
"","85 N. Saginaw","Pontiac","MI","(M)","Bars/Clubs",1977,NA,"85 N. Saginaw, Pontiac, MI",-83.2932205,42.6394094,"85 n saginaw st, pontiac, mi 48342, usa","Geocoded",NA,NA
"","125 E. Huron ","Pontiac","MI","(M),(HIP),(*)","Bars/Clubs",1977,NA,"125 E. Huron , Pontiac, MI",-83.2887103,42.6394838,"125 e huron st, pontiac, mi 48342, usa","Geocoded",NA,NA
"","100 S. Cass Lake Road ","Pontiac","MI","(M),(HIP),(YC),(D),(*)","Bars/Clubs",1977,NA,"100 S. Cass Lake Road , Pontiac, MI",-83.3553676,42.6362641,"100 s cass lake rd, waterford twp, mi 48328, usa","Geocoded",NA,NA
"","","Pontiac","MI","Cruisy Area","Cruising Areas",1977,NA,", Pontiac, MI",-83.2910468,42.6389216,"pontiac, mi, usa","Geocoded",NA,NA
"(Harrington Hotel)","1026 N. Military ","Port Huron","MI","(M)","Bars/Clubs,Hotels",1977,NA,"1026 N. Military , Port Huron, MI",-82.4240239,42.9728532,"1026 military st, port huron, mi 48060, usa","Geocoded",NA,NA
"","1742 E. Genesee","Saginaw","MI","(*)","Bars/Clubs",1977,NA,"1742 E. Genesee, Saginaw, MI",-83.9236825,43.418245,"1742 e genesee ave, saginaw, mi 48601, usa","Geocoded",NA,NA
"","312 Francis","Saugatuck","MI","(H)","Hotels",1977,NA,"312 Francis, Saugatuck, MI",-86.2024412,42.6596154,"312 francis st, saugatuck, mi 49453, usa","Geocoded",NA,NA
"P.O. Box 406, Saugatuck, Michigan 49453 Telephone:(616)857-4269 or, in Chicago, Illinois, (312) 929-0001","3219 Blue Star Highway ","Saugatuck","MI","(P),(H),(*),(C),(YC),(D),(AH)","Hotels",1977,NA,"3219 Blue Star Highway , Saugatuck, MI",-86.1911276,42.6521641,"3219 blue star hwy, saugatuck, mi 49453, usa","Geocoded",NA,NA
"(adm. WE & Holidays)","349 Culver nr. Griffith","Saugatuck","MI","(YC),(D),(*)","Bars/Clubs",1977,NA,"349 Culver nr. Griffith, Saugatuck, MI",-86.2017395,42.6545985,"349 culver st, saugatuck, mi 49453, usa","Geocoded",NA,NA
"","3364 Rochester Road ","Troy","MI","(M),(R),(C),(AH)","Restaurant",1977,NA,"3364 Rochester Road , Troy, MI",-83.127161,42.5685898,"3364 rochester rd, troy, mi 48083, usa","Geocoded",NA,NA
"","2050 Rochester Road ","Troy","MI","(M)","Bars/Clubs",1977,NA,"2050 Rochester Road , Troy, MI",-83.1308116,42.5532277,"2050 rochester rd, troy, mi 48083, usa","Geocoded",NA,NA
"","115 W. Washington","Ann Arbor","MI","(M),(YC),(*)","Bars/Clubs",1978,NA,"115 W. Washington, Ann Arbor, MI",-83.749358,42.2803209,"115 w washington st, ann arbor, mi 48104, usa","Geocoded",NA,NA
"(Disco)(Tues. & Thurs. only*)","102 So. 1st St. Ave.","Ann Arbor","MI","(YC),(D),(*)","Bars/Clubs",1978,NA,"102 So. 1st St. Ave., Ann Arbor, MI",-83.7512965,42.281317,"102 s 1st st, ann arbor, mi 48104, usa","Geocoded",NA,NA
"(Disco) betw. 7 & 8 Mile Roads","19326 Conant","Detroit","MI","(G),(D),(WE),(*)","Bars/Clubs",1978,NA,"19326 Conant, Detroit, MI",-83.0755435,42.4358992,"19326 conant st, detroit, mi 48234, usa","Geocoded",NA,NA
