"description","streetaddress","city","state","amenityfeatures","type","Year","notes","full.address","lon","lat","geoAddress","status","title","unclear_address"
"","919 E. State St. ","Westport","CT","(G)","Bars/Clubs",1975,NA,"919 E. State St. , Westport, CT",-73.3379802,41.1379196,"919 state st e, westport, ct 06880, usa","Geocoded",NA,NA
"","2931 Fairfield Ave. ","Bridgeport","CT","(R),(OC),(G)","Bars/Clubs",1976,NA,"2931 Fairfield Ave. , Bridgeport, CT",-73.2275664,41.156396,"2931 fairfield ave, bridgeport, ct 06605, usa","Geocoded",NA,NA
"","1277 N. Main St. ","Bridgeport","CT","(*)","Bars/Clubs",1976,NA,"1277 N. Main St. , Bridgeport, CT",-73.1808077,41.1920675,"1277 e main st, bridgeport, ct 06608, usa","Geocoded",NA,NA
"(Some G)","54 E. Washington ","Bridgeport","CT","(YC),(D),(G),(*)","Bars/Clubs",1976,NA,"54 E. Washington , Bridgeport, CT",-73.1917933,41.1853398,"54 e washington ave, bridgeport, ct 06604, usa","Geocoded",NA,NA
"","141 Main St. ","Danbury","CT","(*)","Bars/Clubs",1976,NA,"141 Main St. , Danbury, CT",-73.449955,41.3926826,"141 main st, danbury, ct 06810, usa","Geocoded",NA,NA
"","44 Field Pt. Rd. ","Greenwich","CT","(M),(R),(H)","Restaurant,Hotels",1976,NA,"44 Field Pt. Rd. , Greenwich, CT",-73.628584,41.0265386,"44 field point rd, greenwich, ct 06830, usa","Geocoded",NA,NA
"(Unisex)(Upstairs)","495 1/2 Farmington","Hartford","CT","(D),(AH)","Bars/Clubs",1976,NA,"495 1/2 Farmington, Hartford, CT",-72.6876004,41.7680811,"1 farmington ave #495, hartford, ct 06105, usa","Geocoded",NA,NA
"(Some G)","132 New Park Ave. ","Hartford","CT","(G)","Bars/Clubs",1976,NA,"132 New Park Ave. , Hartford, CT",-72.7084785,41.7529835,"132 new park ave, hartford, ct 06106, usa","Geocoded",NA,NA
"","240 Trumbull St. ","Hartford","CT","","Book Store",1976,NA,"240 Trumbull St. , Hartford, CT",-72.6750253,41.7680109,"240 trumbull st, hartford, ct 06103, usa","Geocoded",NA,NA
"","1 Amity St. ","Hartford","CT","","Church",1976,NA,"1 Amity St. , Hartford, CT",-72.7099341,41.7565939,"1 amity st, hartford, ct 06106, usa","Geocoded",NA,NA
"(Disco)","1943 Broad St. ","Hartford","CT","(YC),(D),(*)","Bars/Clubs",1976,NA,"1943 Broad St. , Hartford, CT",-72.6875938,41.7392804,"1943 broad st, hartford, ct 06114, usa","Geocoded",NA,NA
"(Some G)($1.00 adm. WE)","61 Woodbine at Capitol ","Hartford","CT","(M),(YC),(D),(G),(*),(WE)","Bars/Clubs",1976,NA,"61 Woodbine at Capitol , Hartford, CT",-72.6683378,41.7818449,"61 savitt way, hartford, ct 06120, usa","Geocoded",NA,NA
"","300 York ","New Haven","CT","(HIP),(M),(YC),(R)","Restaurant",1976,NA,"300 York , New Haven, CT",-72.9301386,41.3117776,"300 york st, new haven, ct 06511, usa","Geocoded",NA,NA
"","1166 Chapel St. ","New Haven","CT","(M),(YC)","Bars/Clubs",1976,NA,"1166 Chapel St. , New Haven, CT",-72.9332069,41.3085692,"1166 chapel st, new haven, ct 06511, usa","Geocoded",NA,NA
"(Some G)","1574 Chapel St. ","New Haven","CT","(M),(RT),(G)","Bars/Clubs",1976,NA,"1574 Chapel St. , New Haven, CT",-72.9490555,41.3120663,"1574 chapel st, new haven, ct 06511, usa","Geocoded",NA,NA
"(This is where it's happening in New Haven- 3 floors- Basement is (G)(D) Main floor is (YC)(W) and Top Floor is (HIP)(YC)(D)","365 Crown St. at Park","New Haven","CT","(*),(G),(D),(YC),(W),(HIP)","Bars/Clubs",1976,NA,"365 Crown St. at Park, New Haven, CT",-72.9340374,41.30801,"365 crown st, new haven, ct 06511, usa","Geocoded",NA,NA
"","204 Crown St. ","New Haven","CT","(M),(PE),(R)","Restaurant",1976,NA,"204 Crown St. , New Haven, CT",-72.9285928,41.3052765,"204 crown st, new haven, ct 06510, usa","Geocoded",NA,NA
"(best during cocktail hour)","1132 Chapel St. ","New Haven","CT","(*),(OC),(R)","Restaurant",1976,NA,"1132 Chapel St. , New Haven, CT",-72.9319417,41.3083277,"1132 chapel st, new haven, ct 06511, usa","Geocoded",NA,NA
"","1239 Chapel St. ","New Haven","CT","(M),(B),(D),(S),(*)","Bars/Clubs",1976,NA,"1239 Chapel St. , New Haven, CT",-72.9355536,41.3095322,"1239 chapel st, new haven, ct 06511, usa","Geocoded",NA,NA
"(Also H)","727 Bank St. ","New London","CT","(YC),(D),(*),(H)","Bars/Clubs",1976,NA,"727 Bank St. , New London, CT",-72.1052812,41.349469,"727 bank st, new london, ct 06320, usa","Geocoded",NA,NA
"","1388 Thomaston Ave. at Chase","Waterbury","CT","(D),(*)","Bars/Clubs",1976,NA,"1388 Thomaston Ave. at Chase, Waterbury, CT",-73.0551009,41.5617313,"95 thomaston ave # 2, waterbury, ct 06702, usa","Geocoded",NA,NA
"(Exit 18, off I-91)","919 E. State St. ","Westport","CT","(YC),(D),(*)","Bars/Clubs",1976,NA,"919 E. State St. , Westport, CT",-73.3379802,41.1379196,"919 state st e, westport, ct 06880, usa","Geocoded",NA,NA
"","2931 Fairfield Avenue ","Bridgeport","CT","(R),(OC),(G)","Restaurant",1977,NA,"2931 Fairfield Avenue , Bridgeport, CT",-73.2275664,41.156396,"2931 fairfield ave, bridgeport, ct 06605, usa","Geocoded",NA,NA
"(Drags)","1277 North Main Street ","Bridgeport","CT","(M),(RT),(B),(WE),(*)","Bars/Clubs",1977,NA,"1277 North Main Street , Bridgeport, CT",-73.1808077,41.1920675,"1277 e main st, bridgeport, ct 06608, usa","Geocoded",NA,NA
"","54 East Washington ","Bridgeport","CT","(M)","Bars/Clubs",1977,NA,"54 East Washington , Bridgeport, CT",-73.1917933,41.1853398,"54 e washington ave, bridgeport, ct 06604, usa","Geocoded",NA,NA
"","44 Field Pt. Rd. ","Greenwich","CT","(M),(R),(H)","Restaurant,Hotels",1977,NA,"44 Field Pt. Rd. , Greenwich, CT",-73.628584,41.0265386,"44 field point rd, greenwich, ct 06830, usa","Geocoded",NA,NA
"","132 New Park Aven","Hartford","CT","(G)","Bars/Clubs",1977,NA,"132 New Park Aven, Hartford, CT",-72.7084785,41.7529835,"132 new park ave, hartford, ct 06106, usa","Geocoded",NA,NA
"(looks promising)","238 Columbus Boulevard ","Hartford","CT","(OC)","Bars/Clubs",1977,NA,"238 Columbus Boulevard , Hartford, CT",-72.6694693,41.7642353,"238 columbus blvd, hartford, ct 06103, usa","Geocoded",NA,NA
"(East Hartford)","1169 Main Street","Hartford","CT","","Baths",1977,NA,"1169 Main Street, Hartford, CT",-72.6748214,41.7707614,"1169 main st, hartford, ct 06103, usa","Geocoded",NA,NA
"(Disco)(Some G)(W. Hartford)","161 Dexter Avenue ","Hartford","CT","(M),(D),(S),(R),(G),(*)","Restaurant",1977,NA,"161 Dexter Avenue , Hartford, CT",-72.7161265,41.7328742,"161 dexter ave, west hartford, ct 06110, usa","Geocoded",NA,NA
"","1 Amity Street ","Hartford","CT","","Church",1977,NA,"1 Amity Street , Hartford, CT",-72.7099341,41.7565939,"1 amity st, hartford, ct 06106, usa","Geocoded",NA,NA
"(Disco) ","1943 Broad ","Hartford","CT","(D),(*)","Bars/Clubs",1977,NA,"1943 Broad , Hartford, CT",-72.6875938,41.7392804,"1943 broad st, hartford, ct 06114, usa","Geocoded",NA,NA
"(Unisex)(Disco)($1.00 adm WE)","61 Woodbine at Capitol ","Hartford","CT","(M),(YC),(D),(PT),(AH),(WE),(*)","Bars/Clubs",1977,NA,"61 Woodbine at Capitol , Hartford, CT",-72.6683378,41.7818449,"61 savitt way, hartford, ct 06120, usa","Geocoded",NA,NA
"","1166 Chapel Street ","New Haven","CT","(M),(YC)","Bars/Clubs",1977,NA,"1166 Chapel Street , New Haven, CT",-72.9332069,41.3085692,"1166 chapel st, new haven, ct 06511, usa","Geocoded",NA,NA
"(Disco)","102 Hamilton St.","New Haven","CT","(YC),(D),(*)","Bars/Clubs",1977,NA,"102 Hamilton St., New Haven, CT",-72.9130659,41.3059012,"102 hamilton st, new haven, ct 06511, usa","Geocoded",NA,NA
"(Some G)","1574 Chapel St. ","New Haven","CT","(M),(RT),(G)","Bars/Clubs",1977,NA,"1574 Chapel St. , New Haven, CT",-72.9490555,41.3120663,"1574 chapel st, new haven, ct 06511, usa","Geocoded",NA,NA
"","365 Crown St. ","New Haven","CT","(G),(D),(W),(YC),(HIP),(*)","Bars/Clubs",1977,NA,"365 Crown St. , New Haven, CT",-72.9340374,41.30801,"365 crown st, new haven, ct 06511, usa","Geocoded",NA,NA
"(great during cocktail hour)","1132 Chapel St. ","New Haven","CT","(R),(*)","Restaurant",1977,NA,"1132 Chapel St. , New Haven, CT",-72.9319417,41.3083277,"1132 chapel st, new haven, ct 06511, usa","Geocoded",NA,NA
"","1130 Chapel St. ","New Haven","CT","","Book Store",1977,NA,"1130 Chapel St. , New Haven, CT",-72.9318617,41.308374,"1130 chapel st, new haven, ct 06511, usa","Geocoded",NA,NA
"(also H)","727 Bank Street ","New London","CT","(YC),(D),(*),(H)","Hotels,Bars/Clubs",1977,NA,"727 Bank Street , New London, CT",-72.1052812,41.349469,"727 bank st, new london, ct 06320, usa","Geocoded",NA,NA
"(Open 11am- good days)","9 Tilley at Bank Street ","New London","CT","","Bars/Clubs",1977,NA,"9 Tilley at Bank Street , New London, CT",-72.0972273,41.3517465,"9 tilley st, new london, ct 06320, usa","Geocoded",NA,NA
"(Disco)(Some G)(Route 7) ","233 Main Ave","Norwalk","CT","(D),(G),(*)","Bars/Clubs",1977,NA,"233 Main Ave, Norwalk, CT",-73.4238853,41.1315667,"233 main ave, norwalk, ct 06851, usa","Geocoded",NA,NA
"","1388 Thomaston Ave. at Chase St.","Waterbury","CT","(D),(*)","Bars/Clubs",1977,NA,"1388 Thomaston Ave. at Chase St., Waterbury, CT",-73.0483448,41.585005,"1388 thomaston ave, waterbury, ct 06704, usa","Geocoded",NA,NA
"(Disco)(Don't miss if anywhere in the area- also (G)(D)(PT) in separate back room) (U.S. 1) Exit 18 off I-95","919 East State Street","Westport","CT","(YC),(D),(*),(G),(PT)","Bars/Clubs",1977,NA,"919 East State Street, Westport, CT",-73.3379802,41.1379196,"919 state st e, westport, ct 06880, usa","Geocoded",NA,NA
"","2931 Fairfield Ave. ","Bridgeport","CT","(R),(OC),(G)","Restaurant",1978,NA,"2931 Fairfield Ave. , Bridgeport, CT",-73.2275664,41.156396,"2931 fairfield ave, bridgeport, ct 06605, usa","Geocoded",NA,NA
"(Drags)","1277 No. Main St. ","Bridgeport","CT","(M),(RT),(B),(WE),(*)","Bars/Clubs",1978,NA,"1277 No. Main St. , Bridgeport, CT",-73.1808077,41.1920675,"1277 e main st, bridgeport, ct 06608, usa","Geocoded",NA,NA
"","44 Field Pt. Rd. ","Greenwich","CT","(M),(R),(H)","Restaurant,Hotels",1978,NA,"44 Field Pt. Rd. , Greenwich, CT",-73.628584,41.0265386,"44 field point rd, greenwich, ct 06830, usa","Geocoded",NA,NA
"","132 New Park Ave. ","Hartford","CT","(G)","Bars/Clubs",1978,NA,"132 New Park Ave. , Hartford, CT",-72.7084785,41.7529835,"132 new park ave, hartford, ct 06106, usa","Geocoded",NA,NA
"(Some OC)(Cruisy)","238 Columbus Blvd. ","Hartford","CT","(E),(OC),(*),Cruisy Area","Bars/Clubs,Cruising Areas",1978,NA,"238 Columbus Blvd. , Hartford, CT",-72.6694693,41.7642353,"238 columbus blvd, hartford, ct 06103, usa","Geocoded",NA,NA
"(E. Hartford)","1169 Main St. ","Hartford","CT","(*)","Baths",1978,NA,"1169 Main St. , Hartford, CT",-72.6748214,41.7707614,"1169 main st, hartford, ct 06103, usa","Geocoded",NA,NA
"(Very M)(Unisex)(Disco)(W. Hartford)","161 Dexter Ave. ","Hartford","CT","(M),(YC),(D),(S)","Bars/Clubs",1978,NA,"161 Dexter Ave. , Hartford, CT",-72.7161265,41.7328742,"161 dexter ave, west hartford, ct 06110, usa","Geocoded",NA,NA
"","1 Amity St. ","Hartford","CT","","Church",1978,NA,"1 Amity St. , Hartford, CT",-72.7099341,41.7565939,"1 amity st, hartford, ct 06106, usa","Geocoded",NA,NA
"(Disco)","1943 Broad ","Hartford","CT","(R),(D)","Restaurant",1978,NA,"1943 Broad , Hartford, CT",-72.6875938,41.7392804,"1943 broad st, hartford, ct 06114, usa","Geocoded",NA,NA
"(Unisex)(Disco)(Adm.)","61 Woodbine at Capitol ","Hartford","CT","(M),(YC),(*),(D),(PT),(AH),(WE)","Bars/Clubs",1978,NA,"61 Woodbine at Capitol , Hartford, CT",-72.6683378,41.7818449,"61 savitt way, hartford, ct 06120, usa","Geocoded",NA,NA
"","","Hartford","CT","","Cruising Areas",1978,NA,", Hartford, CT",-72.6733723,41.7658043,"hartford, ct, usa","Geocoded",NA,NA
"(HOT)","","Hartford","CT","","Cruising Areas",1978,NA,", Hartford, CT",-72.6733723,41.7658043,"hartford, ct, usa","Geocoded",NA,NA
"East-West service road off I-91 No.","","Hartford","CT","","Cruising Areas",1978,NA,", Hartford, CT",-72.6733723,41.7658043,"hartford, ct, usa","Geocoded",NA,NA
"","334 Whalley Ave. ","New Haven","CT","(YC),(B),(D)","Bars/Clubs",1978,NA,"334 Whalley Ave. , New Haven, CT",-72.9441149,41.3169229,"334 whalley ave, new haven, ct 06511, usa","Geocoded",NA,NA
"(Disco)","39 Crown St. at Church ","New Haven","CT","(D),(YC),(*)","Bars/Clubs",1978,NA,"39 Crown St. at Church , New Haven, CT",-72.9248443,41.3041489,"39 crown st, new haven, ct 06510, usa","Geocoded",NA,NA
"Long Wharf","400 Sargent Dr. ","New Haven","CT","(M),(R),(C),(AH)","Restaurant",1978,NA,"400 Sargent Dr. , New Haven, CT",-72.9201837,41.2945068,"400 sargent dr, new haven, ct 06511, usa","Geocoded",NA,NA
"(Very M)(Disco)","102 Hamilton St. ","New Haven","CT","(M),(D)","Bars/Clubs",1978,NA,"102 Hamilton St. , New Haven, CT",-72.9130659,41.3059012,"102 hamilton st, new haven, ct 06511, usa","Geocoded",NA,NA
"(Some G)","1574 Chapel St. ","New Haven","CT","(M),(RT),(G)","Bars/Clubs",1978,NA,"1574 Chapel St. , New Haven, CT",-72.9490555,41.3120663,"1574 chapel st, new haven, ct 06511, usa","Geocoded",NA,NA
"","365 Crown St. ","New Haven","CT","(*),(G),(D),(W),(YC),(HIP)","Bars/Clubs",1978,NA,"365 Crown St. , New Haven, CT",-72.9340374,41.30801,"365 crown st, new haven, ct 06511, usa","Geocoded",NA,NA
"(Good cocktail hour)","132 Chapel St. ","New Haven","CT","(R),(OC),(*)","Restaurant",1978,NA,"132 Chapel St. , New Haven, CT",-72.8971666,41.3037439,"132 chapel st, new haven, ct 06513, usa","Geocoded",NA,NA
"","1130 Chapel St. ","New Haven","CT","","Book Store",1978,NA,"1130 Chapel St. , New Haven, CT",-72.9318617,41.308374,"1130 chapel st, new haven, ct 06511, usa","Geocoded",NA,NA
"(disco)","727 Bank St. ","New London","CT","(YC),(D),(*)","Bars/Clubs",1978,NA,"727 Bank St. , New London, CT",-72.1052812,41.349469,"727 bank st, new london, ct 06320, usa","Geocoded",NA,NA
"","9 Tilley at Bank St. ","New London","CT","","Bars/Clubs",1978,NA,"9 Tilley at Bank St. , New London, CT",-72.0972273,41.3517465,"9 tilley st, new london, ct 06320, usa","Geocoded",NA,NA
"(4 mi. W. on US 7)","235 Danbury Rd. ","New Milford","CT","(R),(D),(G),(PT),(WE),(*)","Restaurant",1978,NA,"235 Danbury Rd. , New Milford, CT",-73.4209278,41.5439632,"235 danbury rd, new milford, ct 06776, usa","Geocoded",NA,NA
"(Disco)","440 West Port Ave. ","Norwalk","CT","(YC),(D),(*)","Bars/Clubs",1978,NA,"440 West Port Ave. , Norwalk, CT",-73.3889004,41.1259581,"440 westport ave, norwalk, ct 06851, usa","Geocoded",NA,NA
"(Disco)(Don't miss if anywhere in the area)(US 1) Exit 18 off I-95","919 E. State St. ","Westport","CT","(YC),(D),(*),(G),(PT)","Bars/Clubs",1978,NA,"919 E. State St. , Westport, CT",-73.3379802,41.1379196,"919 state st e, westport, ct 06880, usa","Geocoded",NA,NA
"","2931 Fairfield Ave. ","Bridgeport","CT","(G),(OC),(R)","Restaurant",1979,NA,"2931 Fairfield Ave. , Bridgeport, CT",-73.2275664,41.156396,"2931 fairfield ave, bridgeport, ct 06605, usa","Geocoded",NA,NA
"('Drags')","1277 N. Main St. ","Bridgeport","CT","(M),(RT),(B)","Bars/Clubs",1979,NA,"1277 N. Main St. , Bridgeport, CT",-73.1808077,41.1920675,"1277 e main st, bridgeport, ct 06608, usa","Geocoded",NA,NA
"","44 Field Pt. Rd. ","Greenwich","CT","(M),(R),(H)","Restaurant,Hotels",1979,NA,"44 Field Pt. Rd. , Greenwich, CT",-73.628584,41.0265386,"44 field point rd, greenwich, ct 06830, usa","Geocoded",NA,NA
"(Unisex)","145 Service Rd. ","Hartford","CT","(*),(YC),(D)","Bars/Clubs",1979,NA,"145 Service Rd. , Hartford, CT",-72.6574036,41.7902321,"145 w service rd, hartford, ct 06120, usa","Geocoded",NA,NA
"(Some OC)(Cruisy)","238 Columbus Blvd. ","Hartford","CT","(*),(E),(OC),Cruisy Area","Bars/Clubs,Cruising Areas",1979,NA,"238 Columbus Blvd. , Hartford, CT",-72.6694693,41.7642353,"238 columbus blvd, hartford, ct 06103, usa","Geocoded",NA,NA
"(E. Hartford)","1169 Main St. ","Hartford","CT","(*)","Baths",1979,NA,"1169 Main St. , Hartford, CT",-72.6748214,41.7707614,"1169 main st, hartford, ct 06103, usa","Geocoded",NA,NA
"","1 Amity Pl. ","Hartford","CT","","Church",1979,NA,"1 Amity Pl. , Hartford, CT",-72.7099341,41.7565939,"1 amity st, hartford, ct 06106, usa","Geocoded",NA,NA
"","1943 Broad ","Hartford","CT","(D)","Bars/Clubs",1979,NA,"1943 Broad , Hartford, CT",-72.6875938,41.7392804,"1943 broad st, hartford, ct 06114, usa","Geocoded",NA,NA
"Civic Center Shopping Center","","Hartford","CT","(M),(R),(C),(AH)","Restaurant",1979,NA,", Hartford, CT",-72.6733723,41.7658043,"hartford, ct, usa","Geocoded",NA,NA
"(Unisex)(Disco)(Adm.)","61 Woodbine at Capitol ","Hartford","CT","(*),(M),(YC),(D),(PT),(AH),(WE)","Bars/Clubs",1979,NA,"61 Woodbine at Capitol , Hartford, CT",-72.6683378,41.7818449,"61 savitt way, hartford, ct 06120, usa","Geocoded",NA,NA
"(Disco)","20 Chestnut St. ","New Britain","CT","(YC),(D),(*)","Bars/Clubs",1979,NA,"20 Chestnut St. , New Britain, CT",-72.7806001,41.6659901,"20 chestnut st, new britain, ct 06051, usa","Geocoded",NA,NA
"('Les Oubliettes')(Disco)(Cruisy)","130 Crown St. at Church ","New Haven","CT","(*),(YC),(D),Cruisy Area","Bars/Clubs,Cruising Areas",1979,NA,"130 Crown St. at Church , New Haven, CT",-72.9265396,41.3045258,"130 crown st, new haven, ct 06510, usa","Geocoded",NA,NA
"Long Wharf","400 Sargent Dr. ","New Haven","CT","(M),(R),(C),(AH),(WE)","Restaurant",1979,NA,"400 Sargent Dr. , New Haven, CT",-72.9201837,41.2945068,"400 sargent dr, new haven, ct 06511, usa","Geocoded",NA,NA
"(Unisex)(Looks promising)(Disco)","334 Whalley Ave. ","New Haven","CT","(YC),(D)","Bars/Clubs",1979,NA,"334 Whalley Ave. , New Haven, CT",-72.9441149,41.3169229,"334 whalley ave, new haven, ct 06511, usa","Geocoded",NA,NA
"('wild back room')","166 York St. ","New Haven","CT","","Book Store",1979,NA,"166 York St. , New Haven, CT",-72.9321605,41.3080807,"166 york st, new haven, ct 06511, usa","Geocoded",NA,NA
"(Some G)","1574 Chapel St. ","New Haven","CT","(M),(RT),(G)","Bars/Clubs",1979,NA,"1574 Chapel St. , New Haven, CT",-72.9490555,41.3120663,"1574 chapel st, new haven, ct 06511, usa","Geocoded",NA,NA
"(Disco)","365 Crown St. ","New Haven","CT","(*),(G),(D),(W),(YC),(HIP)","Bars/Clubs",1979,NA,"365 Crown St. , New Haven, CT",-72.9340374,41.30801,"365 crown st, new haven, ct 06511, usa","Geocoded",NA,NA
"(Cruisy)","168 York St. ","New Haven","CT","(*),Cruisy Area","Bars/Clubs",1979,NA,"168 York St. , New Haven, CT",-72.932154,41.308158,"168 york st, new haven, ct 06511, usa","Geocoded",NA,NA
"","1130 Chapel St. ","New Haven","CT","(M),(*)","Book Store",1979,NA,"1130 Chapel St. , New Haven, CT",-72.9318617,41.308374,"1130 chapel st, new haven, ct 06511, usa","Geocoded",NA,NA
"(Disco)","727 Bank St. ","New London","CT","(YC),(D),(*)","Bars/Clubs",1979,NA,"727 Bank St. , New London, CT",-72.1052812,41.349469,"727 bank st, new london, ct 06320, usa","Geocoded",NA,NA
"","9 Tilley at Bank St. ","New London","CT","(OC)","Bars/Clubs",1979,NA,"9 Tilley at Bank St. , New London, CT",-72.0972273,41.3517465,"9 tilley st, new london, ct 06320, usa","Geocoded",NA,NA
"(Looks promising)","95 Pequot Ave. ","New London","CT","(M),(YC)","Bars/Clubs",1979,NA,"95 Pequot Ave. , New London, CT",-72.1000971,41.3390739,"95 pequot ave, new london, ct 06320, usa","Geocoded",NA,NA
"(Some G)(4 mi. W. on US 7)","235 Dansbury Rd. ","New Milford","CT","(*),(R),(D),(G),(PT)","Restaurant",1979,NA,"235 Dansbury Rd. , New Milford, CT",-73.4209278,41.5439632,"235 danbury rd, new milford, ct 06776, usa","Geocoded",NA,NA
"(Disco)(Don't miss if anywhere in the area) (US 1) Exit 18 off I-95","919 Post Rd. E. ","Westport","CT","(*),(YC),(D),(G),(PT)","Bars/Clubs",1979,NA,"919 Post Rd. E. , Westport, CT",-73.3335309,41.1385827,"919 post rd e, westport, ct 06880, usa","Geocoded",NA,NA
"","2931 Fairfield Ave.","Bridgeport","CT","(L),(OC),(R)","Restaurant",1980,NA,"2931 Fairfield Ave., Bridgeport, CT",-73.2275664,41.156396,"2931 fairfield ave, bridgeport, ct 06605, usa","Geocoded",NA,NA
"('Drags')","1277 N. Main St. ","Bridgeport","CT","(M),(RT),(B)","Bars/Clubs",1980,NA,"1277 N. Main St. , Bridgeport, CT",-73.1808077,41.1920675,"1277 e main st, bridgeport, ct 06608, usa","Geocoded",NA,NA
"","44 Field Pt. Rd. ","Greenwich","CT","(M),(R),(H)","Restaurant,Hotels",1980,NA,"44 Field Pt. Rd. , Greenwich, CT",-73.628584,41.0265386,"44 field point rd, greenwich, ct 06830, usa","Geocoded",NA,NA
"(Unisex) ","145 Service Rd. ","Hartford","CT","(*),(YC),(D)","Bars/Clubs",1980,NA,"145 Service Rd. , Hartford, CT",-72.6574036,41.7902321,"145 w service rd, hartford, ct 06120, usa","Geocoded",NA,NA
"(Some OC)(Cruisy)(Good cocktail hour)","238 Columbus Blvd. ","Hartford","CT","(*),(OC),Cruisy Area","Bars/Clubs",1980,NA,"238 Columbus Blvd. , Hartford, CT",-72.6694693,41.7642353,"238 columbus blvd, hartford, ct 06103, usa","Geocoded",NA,NA
"(E. Hartford)","1169 Main St. ","Hartford","CT","(*)","Baths",1980,NA,"1169 Main St. , Hartford, CT",-72.6748214,41.7707614,"1169 main st, hartford, ct 06103, usa","Geocoded",NA,NA
"(Disco)","49 Webster St. ","Hartford","CT","(L),(D),(*)","Bars/Clubs",1980,NA,"49 Webster St. , Hartford, CT",-72.6834122,41.7448002,"49 webster st, hartford, ct 06114, usa","Geocoded",NA,NA
"","1 Amity Pl. ","Hartford","CT","","Church",1980,NA,"1 Amity Pl. , Hartford, CT",-72.7099341,41.7565939,"1 amity st, hartford, ct 06106, usa","Geocoded",NA,NA
"(Some M, OC)","1943 Broad ","Hartford","CT","(D),(M),(OC)","Bars/Clubs",1980,NA,"1943 Broad , Hartford, CT",-72.6875938,41.7392804,"1943 broad st, hartford, ct 06114, usa","Geocoded",NA,NA
"","288 Asylum ","Hartford","CT","","Book Store",1980,NA,"288 Asylum , Hartford, CT",-72.6784219,41.7675682,"288 asylum st, hartford, ct 06103, usa","Geocoded",NA,NA
"Civic Center Shopping Center ","","Hartford","CT","(M),(R),(C),(AH)","Restaurant",1980,NA,", Hartford, CT",-72.6733723,41.7658043,"hartford, ct, usa","Geocoded",NA,NA
"(Looks promising)","1615 Park Ave. ","Hartford","CT","(R)","Restaurant",1980,NA,"1615 Park Ave. , Hartford, CT",-72.6250369,41.7806683,"park ave, east hartford, ct 06108, usa","Geocoded",NA,NA
"(Disco)(Adm.)","61 Woodbine at Capitol ","Hartford","CT","(*),(D),(YC),(W),(SM),(B)","Bars/Clubs",1980,NA,"61 Woodbine at Capitol , Hartford, CT",-72.6683378,41.7818449,"61 savitt way, hartford, ct 06120, usa","Geocoded",NA,NA
"Long Wharf","400 Sargent Dr. ","New Haven","CT","(M),(R),(C),(AH),(WE)","Restaurant",1980,NA,"400 Sargent Dr. , New Haven, CT",-72.9201837,41.2945068,"400 sargent dr, new haven, ct 06511, usa","Geocoded",NA,NA
"(2nd floor)","425 College St. ","New Haven","CT","","Church",1980,NA,"425 College St. , New Haven, CT",-72.9265643,41.3096282,"425 college st, new haven, ct 06511, usa","Geocoded",NA,NA
"(Unisex)(Disco)","334 Whalley Ave. ","New Haven","CT","(YC),(D),(B)","Bars/Clubs",1980,NA,"334 Whalley Ave. , New Haven, CT",-72.9441149,41.3169229,"334 whalley ave, new haven, ct 06511, usa","Geocoded",NA,NA
"('wild back room')","166 York St. ","New Haven","CT","(*)","Book Store",1980,NA,"166 York St. , New Haven, CT",-72.9321605,41.3080807,"166 york st, new haven, ct 06511, usa","Geocoded",NA,NA
"","1574 Chapel St. ","New Haven","CT","(M),(RT)","Bars/Clubs",1980,NA,"1574 Chapel St. , New Haven, CT",-72.9490555,41.3120663,"1574 chapel st, new haven, ct 06511, usa","Geocoded",NA,NA
"(Disco)","365 Crown St. ","New Haven","CT","(*),(L),(D),(W),(YC),(HIP)","Bars/Clubs",1980,NA,"365 Crown St. , New Haven, CT",-72.9340374,41.30801,"365 crown st, new haven, ct 06511, usa","Geocoded",NA,NA
"","168 York St. ","New Haven","CT","Cruisy Area,(*)","Cruising Areas,Bars/Clubs",1980,NA,"168 York St. , New Haven, CT",-72.932154,41.308158,"168 york st, new haven, ct 06511, usa","Geocoded",NA,NA
"(Disco)","130 Crown St. at Church","New Haven","CT","(*),(YC),(D)","Bars/Clubs",1980,NA,"130 Crown St. at Church, New Haven, CT",-72.9265396,41.3045258,"130 crown st, new haven, ct 06510, usa","Geocoded",NA,NA
"","1130 Chapel St. ","New Haven","CT","(*),(M)","Bars/Clubs",1980,NA,"1130 Chapel St. , New Haven, CT",-72.9318617,41.308374,"1130 chapel st, new haven, ct 06511, usa","Geocoded",NA,NA
"","9 Tilley St. at Bank ","New London","CT","(OC)","Bars/Clubs",1980,NA,"9 Tilley St. at Bank , New London, CT",-72.0975453,41.3510285,"9 tilley st, new london, ct 06320, usa","Geocoded",NA,NA
"(Disco)","95 Pequot Ave. ","New London","CT","(*),(YC),(D)","Bars/Clubs",1980,NA,"95 Pequot Ave. , New London, CT",-72.1000971,41.3390739,"95 pequot ave, new london, ct 06320, usa","Geocoded",NA,NA
"(Some L)( 4 mi. W. on US 7)","235 Dansbury Rd. ","New Milford","CT","(*),(R),(D),(L),(PT)","Restaurant",1980,NA,"235 Dansbury Rd. , New Milford, CT",-73.4209278,41.5439632,"235 danbury rd, new milford, ct 06776, usa","Geocoded",NA,NA
