"description","streetaddress","city","state","amenityfeatures","type","Year","notes","full.address","lon","lat","geoAddress","status","title","unclear_address"
"","173 S. Washington","Seattle","WA","(RT)","Bars/Clubs",1977,NA,"173 S. Washington, Seattle, WA",-122.3318191,47.6007134,"173 s washington st, seattle, wa 98104, usa","Geocoded",NA,NA
"","611 Second Ave.","Seattle","WA","(*)","Bars/Clubs",1977,NA,"611 Second Ave., Seattle, WA",-122.3329967,47.6025555,"611 2nd ave, seattle, wa 98104, usa","Geocoded",NA,NA
"","115 1/2 Frist Ave. So. ","Seattle","WA","(OC)","Baths",1977,NA,"115 1/2 Frist Ave. So. , Seattle, WA",-122.333793,47.6011541,"114 1/2 1st ave s #115, seattle, wa 98104, usa","Geocoded",NA,NA
"","1313 First Ave. ","Seattle","WA","","Book Store",1977,NA,"1313 First Ave. , Seattle, WA",-122.3387431,47.607131,"1313 1st ave, seattle, wa 98101, usa","Geocoded",NA,NA
"","3405 Fremont Ave. ","Seattle","WA","(M),(HIP)","Bars/Clubs",1977,NA,"3405 Fremont Ave. , Seattle, WA",-122.3500209,47.6498235,"3405 fremont ave n, seattle, wa 98103, usa","Geocoded",NA,NA
"","2024 Westlake","Seattle","WA","(PT),(*)","Bars/Clubs",1977,NA,"2024 Westlake, Seattle, WA",-122.3376442,47.6160875,"2024 westlake ave, seattle, wa 98121, usa","Geocoded",NA,NA
"","91 Pike Pl-Market","Seattle","WA","(M),(HIP),(YC)","Bars/Clubs",1977,NA,"91 Pike Pl-Market, Seattle, WA",-122.3402169,47.6087314,"91 pike st, seattle, wa 98101, usa","Geocoded",NA,NA
"","330 West Riverside","Spokane","WA","(*)","Bars/Clubs",1977,NA,"330 West Riverside, Spokane, WA",-117.4173989,47.6582637,"330 w riverside ave, spokane, wa 99201, usa","Geocoded",NA,NA
"","1201 W. First Ave","Spokane","WA","(M),(R),(C),(AH)","Restaurant",1977,NA,"1201 W. First Ave, Spokane, WA",-117.4298761,47.6562491,"1201 w 1st ave, spokane, wa 99201, usa","Geocoded",NA,NA
"","425 W. First Ave. ","Spokane","WA","(S),(D),(*)","Bars/Clubs",1977,NA,"425 W. First Ave. , Spokane, WA",-117.4191829,47.6563667,"425 w 1st ave, spokane, wa 99201, usa","Geocoded",NA,NA
"""teenie boppers""","108 South Jefferson ","Spokane","WA","Cruisy Area","Cruising Areas,Hotels",1977,NA,"108 South Jefferson , Spokane, WA",-117.4298761,47.6562491,"108 s jefferson st, spokane, wa 99201, usa","Geocoded",NA,NA
"(Liquor)(Disco)","1715 Jefferson","Tacoma","WA","(R),(YC),(D),(*)","Restaurant",1977,NA,"1715 Jefferson, Tacoma, WA",-122.4381912,47.2461307,"1715 jefferson ave, tacoma, wa 98402, usa","Geocoded",NA,NA
"(Some W, G)","1309 Commerce","Tacoma","WA","(D),(W),(G)","Bars/Clubs",1977,NA,"1309 Commerce, Tacoma, WA",-122.4388524,47.2511663,"1309 commerce st, tacoma, wa 98402, usa","Geocoded",NA,NA
"(Liquor)","1516 Broadway ","Tacoma","WA","(R)","Restaurant",1977,NA,"1516 Broadway , Tacoma, WA",-122.439188,47.2491022,"1516 broadway, tacoma, wa 98402, usa","Geocoded",NA,NA
"opp Ferry Dock ","154 1st St. ","Bellingham","WA","(M)","Bars/Clubs",1978,NA,"154 1st St. , Bellingham, WA",-122.4623683,48.7434427,"1st st, bellingham, wa 98229, usa","Geocoded",NA,NA
"","1306 Railroad Ave. ","Bellingham","WA","","Book Store",1978,NA,"1306 Railroad Ave. , Bellingham, WA",-122.4780647,48.7495208,"1306 railroad ave, bellingham, wa 98225, usa","Geocoded",NA,NA
"","1317 1/2 No. State St. ","Bellingham","WA","(*)","Bars/Clubs",1978,NA,"1317 1/2 No. State St. , Bellingham, WA",-122.483162,48.744684,"903 1/2 n state st #1317, bellingham, wa 98225, usa","Geocoded",NA,NA
"","715 Peace Portal Way ","Blaine","WA","","Book Store",1978,NA,"715 Peace Portal Way , Blaine, WA",-122.751907,48.993822,"715 peace portal dr, blaine, wa 98230, usa","Geocoded",NA,NA
"","1808 Hweitt","Everett","WA","","Business",1978,NA,"1808 Hweitt, Everett, WA",-122.2053447,47.9789992,"1808 hewitt ave, everett, wa 98201, usa","Geocoded",NA,NA
"","2008 Hewitt","Everett","WA","(M)","Bars/Clubs",1978,NA,"2008 Hewitt, Everett, WA",-122.2021859,47.978811,"2008 hewitt ave, everett, wa 98201, usa","Geocoded",NA,NA
"","515 1st St. ","Mt. Vernon","WA","","Book Store",1978,NA,"515 1st St. , Mt. Vernon, WA",-122.338374,48.4189818,"515 s 1st st, mt vernon, wa 98273, usa","Geocoded",NA,NA
"","1415 1st Ave. ","Seattle","WA","","Book Store",1978,NA,"1415 1st Ave. , Seattle, WA",-122.3397798,47.6082134,"1415 1st ave, seattle, wa 98101, usa","Geocoded",NA,NA
"(Semi-P)(4th floor)","1318 2nd Ave. ","Seattle","WA","(*)","Baths",1978,NA,"1318 2nd Ave. , Seattle, WA",-122.337261,47.6074858,"1318 2nd ave, seattle, wa 98101, usa","Geocoded",NA,NA
"","611 Pike St. ","Seattle","WA","(M)","Book Store",1978,NA,"611 Pike St. , Seattle, WA",-122.3341647,47.611269,"611 pike st, seattle, wa 98101, usa","Geocoded",NA,NA
"(books & movies)(HOT)","1413 1st Ave. ","Seattle","WA","(HOT)","Business",1978,NA,"1413 1st Ave. , Seattle, WA",-122.3395527,47.60828,"1413 1st ave, seattle, wa 98104, usa","Geocoded",NA,NA
"(French R)","1107 Dexter Ave. No. ","Seattle","WA","(PE),(R)","Restaurant",1978,NA,"1107 Dexter Ave. No. , Seattle, WA",-122.342637,47.6292287,"1107 dexter ave n, seattle, wa 98109, usa","Geocoded",NA,NA
"","167 So. Washington","Seattle","WA","(M),(RT),(OC)","Bars/Clubs",1978,NA,"167 So. Washington, Seattle, WA",-122.3319634,47.6007072,"167 s washington st, seattle, wa 98104, usa","Geocoded",NA,NA
"","1413 E. Olive Way ","Seattle","WA","(G),(D),(PT),(*)","Bars/Clubs",1978,NA,"1413 E. Olive Way , Seattle, WA",-122.3263031,47.6174453,"1413 e olive way, seattle, wa 98122, usa","Geocoded",NA,NA
"(Disco)(On-again, off-again)","3400 Fremont ","Seattle","WA","(*),(HIP),(YC),(D)","Bars/Clubs",1978,NA,"3400 Fremont , Seattle, WA",-122.3495907,47.6496601,"3400 fremont ave n, seattle, wa 98103, usa","Geocoded",NA,NA
"(2nd floor)","2402 1st Ave. ","Seattle","WA","(*)","Baths",1978,NA,"2402 1st Ave. , Seattle, WA",-122.3478391,47.6144167,"2402 1st ave, seattle, wa 98121, usa","Geocoded",NA,NA
"","407 2nd Ave. ","Seattle","WA","(M),(RT),(OC)","Bars/Clubs",1978,NA,"407 2nd Ave. , Seattle, WA",-122.3320923,47.6017704,"407 2nd ave, seattle, wa 98104, usa","Geocoded",NA,NA
"(some RT)","201 So. Washington","Seattle","WA","(M),(R),(RT)","Restaurant",1978,NA,"201 So. Washington, Seattle, WA",-122.3308839,47.6007993,"201 s washington st, seattle, wa 98104, usa","Geocoded",NA,NA
"","110 Boylston E. ","Seattle","WA","","Business",1978,NA,"110 Boylston E. , Seattle, WA",-122.3233637,47.6186417,"110 boylston ave e, seattle, wa 98102, usa","Geocoded",NA,NA
"(Liquor)(Looks promising)(nr. Fourth & Pine)","1608 Times Ct. ","Seattle","WA","(R),(D),(E)","Restaurant",1978,NA,"1608 Times Ct. , Seattle, WA",-73.087749,41.6032207,"connecticut, usa","Geocoded",NA,NA
"(Cruisy)(Also 'Leather Cell' shop in rear)","2018 1st Ave. ","Seattle","WA","(*),(SM),(W),(AH)","Bars/Clubs,Cruising Areas",1978,NA,"2018 1st Ave. , Seattle, WA",-122.3430237,47.6116018,"2018 1st ave, seattle, wa 98121, usa","Geocoded",NA,NA
"","1410 1st Ave ","Seattle","WA","","Book Store",1978,NA,"1410 1st Ave , Seattle, WA",-122.339105,47.6082401,"1410 1st ave, seattle, wa 98101, usa","Geocoded",NA,NA
"","1210 1st Ave. ","Seattle","WA","","Book Store",1978,NA,"1210 1st Ave. , Seattle, WA",-122.3375875,47.6064743,"1210 1st ave, seattle, wa 98101, usa","Geocoded",NA,NA
"","1224 Howell ","Seattle","WA","(W),(SM),(PT),(*)","Bars/Clubs",1978,NA,"1224 Howell , Seattle, WA",-122.3301248,47.6174973,"1224 howell st, seattle, wa 98101, usa","Geocoded",NA,NA
"","128 16th Ave. E","Seattle","WA","","Church",1978,NA,"128 16th Ave. E, Seattle, WA",-122.3110514,47.6194235,"128 16th ave e, seattle, wa 98112, usa","Geocoded",NA,NA
"(Gym)","120 Pike St. ","Seattle","WA","","Business",1978,NA,"120 Pike St. , Seattle, WA",-122.3394374,47.6093319,"120 pike st, seattle, wa 98101, usa","Geocoded",NA,NA
"(Liquor)","203 Yesler Way ","Seattle","WA","(R),(*)","Restaurant",1978,NA,"203 Yesler Way , Seattle, WA",-122.33113,47.6015853,"203 yesler way, seattle, wa 98104, usa","Geocoded",NA,NA
"(Liquor)","801 Pike St. ","Seattle","WA","(R),(*)","Restaurant",1978,NA,"801 Pike St. , Seattle, WA",-122.3322033,47.6120738,"801 pike st, seattle, wa 98101, usa","Geocoded",NA,NA
"","1706 Bellevue Ave. ","Seattle","WA","(M)","Bars/Clubs",1978,NA,"1706 Bellevue Ave. , Seattle, WA",-122.3266222,47.616617,"1706 bellevue ave, seattle, wa 98122, usa","Geocoded",NA,NA
"","611 2nd Ave. ","Seattle","WA","(*)","Bars/Clubs",1978,NA,"611 2nd Ave. , Seattle, WA",-122.3329967,47.6025555,"611 2nd ave, seattle, wa 98104, usa","Geocoded",NA,NA
"(best to avoid)","1313 1st Ave. ","Seattle","WA","","Theatre",1978,NA,"1313 1st Ave. , Seattle, WA",-122.3387431,47.607131,"1313 1st ave, seattle, wa 98101, usa","Geocoded",NA,NA
"(Baths)(Should be a winner)(Lower floor)","912 Pine St. ","Seattle","WA","","Baths",1978,NA,"912 Pine St. , Seattle, WA",-122.3315966,47.6142241,"912 pine st, seattle, wa 98101, usa","Geocoded",NA,NA
"","2024 Westlake ","Seattle","WA","(PT),(*)","Bars/Clubs",1978,NA,"2024 Westlake , Seattle, WA",-122.3376442,47.6160875,"2024 westlake ave, seattle, wa 98121, usa","Geocoded",NA,NA
"","206 Broadway E. ","Seattle","WA","(M),(PT)","Bars/Clubs",1978,NA,"206 Broadway E. , Seattle, WA",-122.3206103,47.620229,"206 broadway e, seattle, wa 98102, usa","Geocoded",NA,NA
"","91 Pike St. ","Seattle","WA","(M),(HIP),(YC)","Bars/Clubs",1978,NA,"91 Pike St. , Seattle, WA",-122.3402169,47.6087314,"91 pike st, seattle, wa 98101, usa","Geocoded",NA,NA
"","E. 1820 Sprauge ","Spokane","WA","","Book Store",1978,NA,"E. 1820 Sprauge , Spokane, WA",-117.3833778,47.6569851,"1820 e sprague ave, spokane, wa 99202, usa","Geocoded",NA,NA
"Otis Hotel ","110 So. Madison ","Spokane","WA","(M),(R),(C),(AH)","Restaurant,Hotels",1978,NA,"110 So. Madison , Spokane, WA",-117.4283123,47.6562305,"110 s madison st, spokane, wa 99201, usa","Geocoded",NA,NA
"","W. 327 2nd Ave. ","Spokane","WA","","Book Store",1978,NA,"W. 327 2nd Ave. , Spokane, WA",-117.4177617,47.6543266,"327 w 2nd ave, spokane, wa 99201, usa","Geocoded",NA,NA
"","45 W. Main ","Spokane","WA","","Book Store",1978,NA,"45 W. Main , Spokane, WA",-117.4129549,47.6588076,"45 w main ave, spokane, wa 99201, usa","Geocoded",NA,NA
"(Cruisy)","330 W. Riverside","Spokane","WA","(PT)","Bars/Clubs,Cruising Areas",1978,NA,"330 W. Riverside, Spokane, WA",-117.4173989,47.6582637,"330 w riverside ave, spokane, wa 99201, usa","Geocoded",NA,NA
"Davenport Hotel ","807 W. Sprauge ","Spokane","WA","(M),(OC),(WE)","Bars/Clubs,Hotels",1978,NA,"807 W. Sprauge , Spokane, WA",-117.4236003,47.6570532,"807 w sprague ave, spokane, wa 99201, usa","Geocoded",NA,NA
"","329 W. 2nd AVe. ","Spokane","WA","","Book Store,Business",1978,NA,"329 W. 2nd AVe. , Spokane, WA",-117.4177678,47.6543266,"329 w 2nd ave, spokane, wa 99201, usa","Geocoded",NA,NA
"","1201 W. 1st Ave. ","Spokane","WA","(M),(R)","Restaurant",1978,NA,"1201 W. 1st Ave. , Spokane, WA",-117.4298761,47.6562491,"1201 w 1st ave, spokane, wa 99201, usa","Geocoded",NA,NA
"(disco)","425 W 1st Ave. ","Spokane","WA","(D),(S),(WE),(*)","Bars/Clubs",1978,NA,"425 W 1st Ave. , Spokane, WA",-117.4191829,47.6563667,"425 w 1st ave, spokane, wa 99201, usa","Geocoded",NA,NA
"(liquor)(Cruisy)(Maybe be adding (H) rooms above) ","1552 Jefferson","Tacoma","WA","(*),(R),(YC),(D),(H)","Restaurant,Cruising Areas",1978,NA,"1552 Jefferson, Tacoma, WA",-122.4388822,47.2465571,"1552 jefferson ave, tacoma, wa 98402, usa","Geocoded",NA,NA
"(liquor)","1516 Broadway ","Tacoma","WA","(R),(OC)","Restaurant",1978,NA,"1516 Broadway , Tacoma, WA",-122.439188,47.2491022,"1516 broadway, tacoma, wa 98402, usa","Geocoded",NA,NA
"(Another name for this old bar)(Some G, B, RT)('Drags')","1309 Commerce ","Tacoma","WA","(D),(G),(B),(RT)","Bars/Clubs",1978,NA,"1309 Commerce , Tacoma, WA",-122.4388524,47.2511663,"1309 commerce st, tacoma, wa 98402, usa","Geocoded",NA,NA
"(Books)","1346 Pacific Ave. ","Tacoma","WA","","Book Store",1978,NA,"1346 Pacific Ave. , Tacoma, WA",-122.4383655,47.2504182,"1346 pacific ave, tacoma, wa 98402, usa","Geocoded",NA,NA
"","1206 Railroad Ave. ","Bellingham","WA","","Book Store",1979,NA,"1206 Railroad Ave. , Bellingham, WA",-122.4783216,48.7489594,"1206 railroad ave, bellingham, wa 98225, usa","Geocoded",NA,NA
"(Some G)","1317 1/2 N. State St. ","Bellingham","WA","(*),(D),(PT),(G),(YC)","Bars/Clubs",1979,NA,"1317 1/2 N. State St. , Bellingham, WA",-122.483162,48.744684,"903 1/2 n state st #1317, bellingham, wa 98225, usa","Geocoded",NA,NA
"(books & arcade) ","481 1/2 Peace Portal Way ","Blaine","WA","","Book Store",1979,NA,"481 1/2 Peace Portal Way , Blaine, WA",-122.7527059,48.9962558,"481 peace portal dr, blaine, wa 98230, usa","Geocoded",NA,NA
"","715 Peace Portal Way ","Blaine","WA","","Book Store",1979,NA,"715 Peace Portal Way , Blaine, WA",-122.751907,48.993822,"715 peace portal dr, blaine, wa 98230, usa","Geocoded",NA,NA
"","1808 Hewitt Ave. ","Everett","WA","","Book Store",1979,NA,"1808 Hewitt Ave. , Everett, WA",-122.2053447,47.9789992,"1808 hewitt ave, everett, wa 98201, usa","Geocoded",NA,NA
"","2008 Hewitt Ave. ","Everett","WA","(M)","Bars/Clubs",1979,NA,"2008 Hewitt Ave. , Everett, WA",-122.2021859,47.978811,"2008 hewitt ave, everett, wa 98201, usa","Geocoded",NA,NA
"","420 Myrtle St. ","Mt. Vernon","WA","","Book Store",1979,NA,"420 Myrtle St. , Mt. Vernon, WA",-122.33908,48.4189635,"420 myrtle st, mt vernon, wa 98273, usa","Geocoded",NA,NA
"","1415 1st Ave. ","Seattle","WA","","Book Store",1979,NA,"1415 1st Ave. , Seattle, WA",-122.3397798,47.6082134,"1415 1st ave, seattle, wa 98101, usa","Geocoded",NA,NA
"(take elevator to 4th floor)","1318 2nd Ave. ","Seattle","WA","(*),(P)","Baths",1979,NA,"1318 2nd Ave. , Seattle, WA",-122.337261,47.6074858,"1318 2nd ave, seattle, wa 98101, usa","Geocoded",NA,NA
"('Humpy Jocks')(Disco)","722 E. Pike St. ","Seattle","WA","(*),(YC),(D)","Bars/Clubs",1979,NA,"722 E. Pike St. , Seattle, WA",-122.3223938,47.614182,"722 e pike st, seattle, wa 98122, usa","Geocoded",NA,NA
"(HOT)","611 Pike St. ","Seattle","WA","(M),(HOT)","Book Store",1979,NA,"611 Pike St. , Seattle, WA",-122.3341647,47.611269,"611 pike st, seattle, wa 98101, usa","Geocoded",NA,NA
"(Disco)(3 floors)(Opening Fall '78)","77 S. Main ","Seattle","WA","(D),(R),(E)","Restaurant",1979,NA,"77 S. Main , Seattle, WA",-122.3351999,47.599883,"77 s main st, seattle, wa 98104, usa","Geocoded",NA,NA
"(books & arcade)(HOT)","1413 1st St. ","Seattle","WA","(HOT)","Business",1979,NA,"1413 1st St. , Seattle, WA",-122.2088937,47.6867387,"1413 1st st, kirkland, wa 98033, usa","Geocoded",NA,NA
"(Very PE-M)(French R)","1107 Dexter Ave. ","Seattle","WA","(R),(PE),(M)","Restaurant",1979,NA,"1107 Dexter Ave. , Seattle, WA",-122.342637,47.6292287,"1107 dexter ave n, seattle, wa 98109, usa","Geocoded",NA,NA
"","167 S. Washington ","Seattle","WA","(M),(RT),(OC)","Bars/Clubs",1979,NA,"167 S. Washington , Seattle, WA",-122.3319634,47.6007072,"167 s washington st, seattle, wa 98104, usa","Geocoded",NA,NA
"","1413 E. Olive Way ","Seattle","WA","(G),(D),(PT)","Bars/Clubs",1979,NA,"1413 E. Olive Way , Seattle, WA",-122.3263031,47.6174453,"1413 e olive way, seattle, wa 98122, usa","Geocoded",NA,NA
"","722 Broadway ","Seattle","WA","(M)","Baths",1979,NA,"722 Broadway , Seattle, WA",-122.3208144,47.6089108,"722 broadway, seattle, wa 98122, usa","Geocoded",NA,NA
"(2nd floor)","2402 1st Ave. ","Seattle","WA","(*)","Baths",1979,NA,"2402 1st Ave. , Seattle, WA",-122.3478391,47.6144167,"2402 1st ave, seattle, wa 98121, usa","Geocoded",NA,NA
"","407 2nd Ave. ","Seattle","WA","(M),(RT),(OC)","Bars/Clubs",1979,NA,"407 2nd Ave. , Seattle, WA",-122.3320923,47.6017704,"407 2nd ave, seattle, wa 98104, usa","Geocoded",NA,NA
"(Some RT)","201 S. Washington","Seattle","WA","(M),(R),(RT)","Restaurant",1979,NA,"201 S. Washington, Seattle, WA",-122.3308839,47.6007993,"201 s washington st, seattle, wa 98104, usa","Geocoded",NA,NA
"","105 14th Ave. ","Seattle","WA","","Business",1979,NA,"105 14th Ave. , Seattle, WA",-122.31439,47.6018491,"105 14th ave, seattle, wa 98122, usa","Geocoded",NA,NA
"(Liquor)(Looking up)(nr. 4th & Pine)","1608 Times Court","Seattle","WA","(R),(D),(E)","Restaurant",1979,NA,"1608 Times Court, Seattle, WA",-122.3320708,47.6062095,"seattle, wa, usa","Geocoded",NA,NA
"(Cruisy)('Leather Cell' shop in rear)","2018 1st Ave. ","Seattle","WA","(*),(SM),(FFA),(W),(C),(AH)","Bars/Clubs,Cruising Areas",1979,NA,"2018 1st Ave. , Seattle, WA",-122.3430237,47.6116018,"2018 1st ave, seattle, wa 98121, usa","Geocoded",NA,NA
"","1410 1st Ave. ","Seattle","WA","(*)","Book Store",1979,NA,"1410 1st Ave. , Seattle, WA",-122.339105,47.6082401,"1410 1st ave, seattle, wa 98101, usa","Geocoded",NA,NA
"","1001 E. Pike","Seattle","WA","(M),(R)","Restaurant",1979,NA,"1001 E. Pike, Seattle, WA",-122.3192379,47.6138718,"1001 e pike st, seattle, wa 98122, usa","Geocoded",NA,NA
"","1210 1st Ave. ","Seattle","WA","","Book Store",1979,NA,"1210 1st Ave. , Seattle, WA",-122.3375875,47.6064743,"1210 1st ave, seattle, wa 98101, usa","Geocoded",NA,NA
"","1224 Howell ","Seattle","WA","(W)","Bars/Clubs",1979,NA,"1224 Howell , Seattle, WA",-122.3301248,47.6174973,"1224 howell st, seattle, wa 98101, usa","Geocoded",NA,NA
"","128 16th Ave. E. ","Seattle","WA","","Church",1979,NA,"128 16th Ave. E. , Seattle, WA",-122.3110514,47.6194235,"128 16th ave e, seattle, wa 98112, usa","Geocoded",NA,NA
"(Gym)","120 Pike St. ","Seattle","WA","(M)","Business",1979,NA,"120 Pike St. , Seattle, WA",-122.3394374,47.6093319,"120 pike st, seattle, wa 98101, usa","Geocoded",NA,NA
"(liquor)","203 Yesler Way","Seattle","WA","(R),(*)","Restaurant",1979,NA,"203 Yesler Way, Seattle, WA",-122.33113,47.6015853,"203 yesler way, seattle, wa 98104, usa","Geocoded",NA,NA
"","1900 Boren Ave. ","Seattle","WA","(YC),(D),(PT),(AH)","Bars/Clubs",1979,NA,"1900 Boren Ave. , Seattle, WA",-122.332755,47.6171248,"1900 boren ave, seattle, wa 98101, usa","Geocoded",NA,NA
"(liquor)","801 Pike St. ","Seattle","WA","(R)","Restaurant",1979,NA,"801 Pike St. , Seattle, WA",-122.3322033,47.6120738,"801 pike st, seattle, wa 98101, usa","Geocoded",NA,NA
"('Twinkies'- No booze)","107 Occidental Ave.","Seattle","WA","(AH)","Bars/Clubs",1979,NA,"107 Occidental Ave., Seattle, WA",-122.3332349,47.6014249,"107 occidental ave s, seattle, wa 98104, usa","Geocoded",NA,NA
"(Liquor)","1914 8th Ave. ","Seattle","WA","(R),(*)","Restaurant",1979,NA,"1914 8th Ave. , Seattle, WA",-122.335645,47.615491,"1914 8th ave, seattle, wa 98101, usa","Geocoded",NA,NA
"('Drags')","922 3rd Ave. ","Seattle","WA","(S)","Bars/Clubs",1979,NA,"922 3rd Ave. , Seattle, WA",-122.3335175,47.6050736,"922 3rd ave, seattle, wa 98104, usa","Geocoded",NA,NA
"(Yessler at 3rd)","109 1/2 Prefontaine","Seattle","WA","(G)","Bars/Clubs",1979,NA,"109 1/2 Prefontaine, Seattle, WA",-122.329816,47.6012384,"109 prefontaine pl s, seattle, wa 98104, usa","Geocoded",NA,NA
"","611 2nd Ave. ","Seattle","WA","(*)","Bars/Clubs",1979,NA,"611 2nd Ave. , Seattle, WA",-122.3329967,47.6025555,"611 2nd ave, seattle, wa 98104, usa","Geocoded",NA,NA
"","115 1/2 1st Ave. S.","Seattle","WA","(RT)","Baths",1979,NA,"115 1/2 1st Ave. S., Seattle, WA",-122.333793,47.6011541,"114 1/2 1st ave s #115, seattle, wa 98104, usa","Geocoded",NA,NA
"(books)","1313 1st Ave. ","Seattle","WA","","Book Store",1979,NA,"1313 1st Ave. , Seattle, WA",-122.3387431,47.607131,"1313 1st ave, seattle, wa 98101, usa","Geocoded",NA,NA
"(Some SM)","1224 Howell ","Seattle","WA","(*),(W),(SM),(PT)","Bars/Clubs",1979,NA,"1224 Howell , Seattle, WA",-122.3301248,47.6174973,"1224 howell st, seattle, wa 98101, usa","Geocoded",NA,NA
"(Good Sundays)","2024 Westlake","Seattle","WA","(PT),(*)","Bars/Clubs",1979,NA,"2024 Westlake, Seattle, WA",-122.3376442,47.6160875,"2024 westlake ave, seattle, wa 98121, usa","Geocoded",NA,NA
"","91 Pike St. ","Seattle","WA","(M),(HIP),(YC)","Bars/Clubs",1979,NA,"91 Pike St. , Seattle, WA",-122.3402169,47.6087314,"91 pike st, seattle, wa 98101, usa","Geocoded",NA,NA
"(Semi-P)(should be a winner)","1117 Pike St. ","Seattle","WA","(P)","Baths",1979,NA,"1117 Pike St. , Seattle, WA",-122.3280869,47.6135545,"1117 pike st, seattle, wa 98101, usa","Geocoded",NA,NA
"","1820 E. Sprague ","Spokane","WA","","Book Store",1979,NA,"1820 E. Sprague , Spokane, WA",-117.3833778,47.6569851,"1820 e sprague ave, spokane, wa 99202, usa","Geocoded",NA,NA
"","110 S. Madison ","Spokane","WA","(M),(R),(C),(AH)","Restaurant",1979,NA,"110 S. Madison , Spokane, WA",-117.4283123,47.6562305,"110 s madison st, spokane, wa 99201, usa","Geocoded",NA,NA
"","327 W. 2nd Ave. ","Spokane","WA","","Book Store",1979,NA,"327 W. 2nd Ave. , Spokane, WA",-117.4177617,47.6543266,"327 w 2nd ave, spokane, wa 99201, usa","Geocoded",NA,NA
"(Disco)(many G)(S-WE & Wed.)","425 W. 1st Ave.","Spokane","WA","(*),(D),(G),(S),(WE)","Bars/Clubs",1979,NA,"425 W. 1st Ave., Spokane, WA",-117.4191829,47.6563667,"425 w 1st ave, spokane, wa 99201, usa","Geocoded",NA,NA
"","45 W. Main ","Spokane","WA","(*)","Book Store",1979,NA,"45 W. Main , Spokane, WA",-117.4129549,47.6588076,"45 w main ave, spokane, wa 99201, usa","Geocoded",NA,NA
"(Cruisy)","330 W. Riverside","Spokane","WA","(*),(PT)","Cruising Areas,Bars/Clubs",1979,NA,"330 W. Riverside, Spokane, WA",-117.4173989,47.6582637,"330 w riverside ave, spokane, wa 99201, usa","Geocoded",NA,NA
"Davenport Hotel ","807 W. Sprague","Spokane","WA","(M),(OC),(WE)","Bars/Clubs,Hotels",1979,NA,"807 W. Sprague, Spokane, WA",-117.4236003,47.6570532,"807 w sprague ave, spokane, wa 99201, usa","Geocoded",NA,NA
"","329 W. 2nd Ave. ","Spokane","WA","","Book Store,Business",1979,NA,"329 W. 2nd Ave. , Spokane, WA",-117.4177678,47.6543266,"329 w 2nd ave, spokane, wa 99201, usa","Geocoded",NA,NA
"(Liquor)(Cruisy)","1552 Jefferson ","Tacoma","WA","(*),(R),(YC),(D)","Restaurant,Cruising Areas",1979,NA,"1552 Jefferson , Tacoma, WA",-122.4388822,47.2465571,"1552 jefferson ave, tacoma, wa 98402, usa","Geocoded",NA,NA
"(some G, B, RT, 'Drags')","1309 Commerce ","Tacoma","WA","(M),(D),(G),(B),(RT)","Bars/Clubs",1979,NA,"1309 Commerce , Tacoma, WA",-122.4388524,47.2511663,"1309 commerce st, tacoma, wa 98402, usa","Geocoded",NA,NA
"(Liquor)","1516 Broadway ","Tacoma","WA","(R),(OC)","Restaurant",1979,NA,"1516 Broadway , Tacoma, WA",-122.439188,47.2491022,"1516 broadway, tacoma, wa 98402, usa","Geocoded",NA,NA
"(Books) ","1346 Pacific Ave. ","Tacoma","WA","","Book Store",1979,NA,"1346 Pacific Ave. , Tacoma, WA",-122.4383655,47.2504182,"1346 pacific ave, tacoma, wa 98402, usa","Geocoded",NA,NA
"","1306 Railroad Ave. ","Bellingham","WA","","Book Store",1980,NA,"1306 Railroad Ave. , Bellingham, WA",-122.4780647,48.7495208,"1306 railroad ave, bellingham, wa 98225, usa","Geocoded",NA,NA
"(Some L)","1317 1/2 N. State St. ","Bellingham","WA","(*),(D),(PT),(L),(YC)","Bars/Clubs",1980,NA,"1317 1/2 N. State St. , Bellingham, WA",-122.483162,48.744684,"903 1/2 n state st #1317, bellingham, wa 98225, usa","Geocoded",NA,NA
"(Books & Arcade)","481 1/2 Peace Portal Way ","Blaine","WA","","Book Store",1980,NA,"481 1/2 Peace Portal Way , Blaine, WA",-122.7527059,48.9962558,"481 peace portal dr, blaine, wa 98230, usa","Geocoded",NA,NA
"","715 Peace Portal Way ","Blaine","WA","","Book Store",1980,NA,"715 Peace Portal Way , Blaine, WA",-122.751907,48.993822,"715 peace portal dr, blaine, wa 98230, usa","Geocoded",NA,NA
"","1808 Hewitt Ave. ","Everett","WA","","Book Store",1980,NA,"1808 Hewitt Ave. , Everett, WA",-122.2053447,47.9789992,"1808 hewitt ave, everett, wa 98201, usa","Geocoded",NA,NA
"","2008 Hewitt Ave. ","Everett","WA","(M)","Bars/Clubs",1980,NA,"2008 Hewitt Ave. , Everett, WA",-122.2021859,47.978811,"2008 hewitt ave, everett, wa 98201, usa","Geocoded",NA,NA
"","420 Myrtle St. ","Mt. Vernon","WA","","Book Store",1980,NA,"420 Myrtle St. , Mt. Vernon, WA",-122.33908,48.4189635,"420 myrtle st, mt vernon, wa 98273, usa","Geocoded",NA,NA
