"title","description","streetaddress","city","state","amenityfeatures","type","Year","notes","full.address","lon","lat","geoAddress","status","unclear_address"
"Spigot","","304 S. 13th St.","Lincoln","NE","(M)","Bars/Clubs",1975,NA,"304 S. 13th St., Lincoln, NE",-96.7024624,40.8111392,"304 s 13th st, lincoln, ne 68508, usa","Geocoded",NA
"Spigot","","304 S. 13th St.","Lincoln","NE","(M)","Bars/Clubs",1976,NA,"304 S. 13th St., Lincoln, NE",-96.7024624,40.8111392,"304 s 13th st, lincoln, ne 68508, usa","Geocoded",NA
"Spigot","","304 South 13th Street","Lincoln","NE","(M)","Bars/Clubs",1977,NA,"304 South 13th Street, Lincoln, NE",-96.7024624,40.8111392,"304 s 13th st, lincoln, ne 68508, usa","Geocoded",NA
"Spigot","","304 S. 13th St.","Lincoln","NE","(M)","Bars/Clubs",1978,NA,"304 S. 13th St., Lincoln, NE",-96.7024624,40.8111392,"304 s 13th st, lincoln, ne 68508, usa","Geocoded",NA
"St. George & The Dragon","","1023 'O' St.","Lincoln","NE","(M),(YC),(D),(E)","Bars/Clubs",1976,NA,"1023 'O' St., Lincoln, NE",-96.7063285,40.8132902,"1023 o st, lincoln, ne 68508, usa","Geocoded",NA
"St. George & The Dragon","","1023 'O' Street","Lincoln","NE","(M),(D),(E),(YC)","Bars/Clubs",1977,NA,"1023 'O' Street, Lincoln, NE",-96.7063285,40.8132902,"1023 o st, lincoln, ne 68508, usa","Geocoded",NA
"Stage Door","(Most promising new look in years)(Disco)","1512 Howard","Omaha","NE","(YC),(D),(*)","Bars/Clubs",1977,NA,"1512 Howard, Omaha, NE",-95.9362371,41.2558359,"1512 howard st, omaha, ne 68102, usa","Geocoded",NA
"Stage Door","(Disco)","1512 Howard","Omaha","NE","(YC),(D),(*)","Bars/Clubs",1978,NA,"1512 Howard, Omaha, NE",-95.9362371,41.2558359,"1512 howard st, omaha, ne 68102, usa","Geocoded",NA
"Stage Door","(Some W, SM - upstairs) (Disco)","1512 Howard","Omaha","NE","(YC),(W),(SM),(PT)","Bars/Clubs",1979,NA,"1512 Howard, Omaha, NE",-95.9362371,41.2558359,"1512 howard st, omaha, ne 68102, usa","Geocoded",NA
"Stage Door","(Disco) (Some W, SM - upstairs)","1512 Howard","Omaha","NE","(YC),(D),(W),(SM),(PT)","Bars/Clubs",1980,NA,"1512 Howard, Omaha, NE",-95.9362371,41.2558359,"1512 howard st, omaha, ne 68102, usa","Geocoded",NA
"Stan's ","","1917 Cuming","Omaha","NE","","Bars/Clubs",1965,NA,"1917 Cuming, Omaha, NE",-95.9420559,41.267644,"1917 cuming st, omaha, ne 68102, usa","Geocoded",NA
"Stan's ","","1917 Cuming","Omaha","NE","","Bars/Clubs",1966,NA,"1917 Cuming, Omaha, NE",-95.9420559,41.267644,"1917 cuming st, omaha, ne 68102, usa","Geocoded",NA
"Stan's ","","1917 Cuming","Omaha","NE","","Bars/Clubs",1968,NA,"1917 Cuming, Omaha, NE",-95.9420559,41.267644,"1917 cuming st, omaha, ne 68102, usa","Geocoded",NA
"Stan's ","","1917 Cuming","Omaha","NE","","Bars/Clubs",1969,NA,"1917 Cuming, Omaha, NE",-95.9420559,41.267644,"1917 cuming st, omaha, ne 68102, usa","Geocoded",NA
"Swingers","","209 N. 16th St.","Omaha","NE","(M),(YC),(D)","Bars/Clubs",1975,NA,"209 N. 16th St., Omaha, NE",-95.9371725,41.2607319,"209 n 16th st, omaha, ne 68102, usa","Geocoded",NA
"Village Inn","","111 S. 29th St.","Lincoln","NE","(M),(R),(C),(AH)","Restaurant",1976,NA,"111 S. 29th St., Lincoln, NE",-96.6801461,40.8130959,"111 s 29th st, lincoln, ne 68510, usa","Geocoded",NA
"Village Inn","","111 S. 29th St.","Lincoln","NE","(M),(R),(C),(AH)","Restaurant",1977,NA,"111 S. 29th St., Lincoln, NE",-96.6801461,40.8130959,"111 s 29th st, lincoln, ne 68510, usa","Geocoded",NA
"Village Inn","","111 S. 29th St.","Lincoln","NE","(M),(R),(C),(AH)","Restaurant",1978,NA,"111 S. 29th St., Lincoln, NE",-96.6801461,40.8130959,"111 s 29th st, lincoln, ne 68510, usa","Geocoded",NA
"Village Inn","","111 S. 29th St.","Lincoln","NE","(M),(R),(C)","Restaurant",1979,NA,"111 S. 29th St., Lincoln, NE",-96.6801461,40.8130959,"111 s 29th st, lincoln, ne 68510, usa","Geocoded",NA
"Village Inn","","111 S. 29th St.","Lincoln","NE","(M),(R),(C)","Restaurant",1980,NA,"111 S. 29th St., Lincoln, NE",-96.6801461,40.8130959,"111 s 29th st, lincoln, ne 68510, usa","Geocoded",NA
"Zodiac Helath Spa","(Hurrah! Nebraska's 1st Baths!)","4011 Farnum St. ","Omaha","NE","(*)","Baths",1978,NA,"4011 Farnum St. , Omaha, NE",-95.9738604,41.2576057,"4011 farnam st, omaha, ne 68131, usa","Geocoded",NA
"'The Mall' - Crossroads Shopping Center","","","Omaha","NE","Cruisy Areas","Crusing Areas",1975,"",", NE",-96.027118,41.260784,"unclear_coded_by_hand","Found",NA
"Antelope Park","(T-Rooms)","","Lincoln","NE","Cruisy Areas","Crusing Areas",1979,"",", NE",-96.674452,40.795618,"unclear_coded_by_hand","Found",NA
"Antelope Park","(T-Rooms)","","Lincoln","NE","Cruisy Areas","Crusing Areas",1980,"",", NE",-96.674452,40.795618,"unclear_coded_by_hand","Found",NA
"Apartment","Cornhusker Hotel","13th & M Sts.","Lincoln","NE","(M)","Hotels,Bars/Clubs",1976,"","13th & M Sts., NE",-96.702613,40.811397,"unclear_coded_by_hand","Found",NA
"Apartment","(Downstairs ""john"") Cornhusker Hotel","13th & 'M' Streets","Lincoln","NE","(M)","Bars/Clubs",1977,"","13th & 'M' Streets, NE",-96.702613,40.811397,"unclear_coded_by_hand","Found",NA
"Apartment","(Cruisy T-Room downstairs) Cornhusker Hotel","13th & 'M' Sts","Lincoln","NE","(M)","Hotels,Bars/Clubs,Crusing Areas",1978,"","13th & 'M' Sts, NE",-96.702613,40.811397,"unclear_coded_by_hand","Found",NA
"Apartment","(Cruisy T-Rooms)Cornhusker Hotel","13th & 'M' Sts","Lincoln","NE","(M)","Crusing Areas,Bars/Clubs,Hotels",1979,"","13th & 'M' Sts, NE",-96.702613,40.811397,"unclear_coded_by_hand","Found",NA
"Apartment","(Cruisy - T-Rooms) Cornhusker Hotel","13th & 'M' Sts","Lincoln","NE","(M)","Bars/Clubs,Hotels",1980,"","13th & 'M' Sts, NE",-96.702613,40.811397,"unclear_coded_by_hand","Found",NA
"Blackstone Hotel Bar","","36th & Farnum","Omaha","NE","(M),(PE)","Bars/Clubs,Hotels",1965,"","36th & Farnum, NE",-95.966305,41.257773,"unclear_coded_by_hand","Found",NA
"Blackstone Hotel Bar","","36th & Farnum","Omaha","NE","(M),(PE)","Bars/Clubs,Hotels",1966,"","36th & Farnum, NE",-95.966305,41.257773,"unclear_coded_by_hand","Found",NA
"Blackstone Hotel Bar","(downstairs)","36th & Farnum","Omaha","NE","(M),(PE)","Bars/Clubs,Hotels",1968,"","36th & Farnum, NE",-95.966305,41.257773,"unclear_coded_by_hand","Found",NA
"Blackstone Hotel Bar","(downstairs)","36th & Farnum","Omaha","NE","(M),(PE)","Bars/Clubs,Hotels",1969,"","36th & Farnum, NE",-95.966305,41.257773,"unclear_coded_by_hand","Found",NA
"Blackstone Hotel Bar","(downstairs)","36th & Farnum","Omaha","NE","(M),(PE)","Bars/Clubs,Hotels",1970,"","36th & Farnum, NE",-95.966305,41.257773,"unclear_coded_by_hand","Found",NA
"Blackstone Hotel Bar","(downstairs)","36th & Farnum","Omaha","NE","(M),(PE)","Bars/Clubs,Hotels",1971,"","36th & Farnum, NE",-95.966305,41.257773,"unclear_coded_by_hand","Found",NA
"Bus & RR Depots","","","Lincoln","NE","Cruisy Areas","Crusing Areas",1979,"",", NE",-96.702595,40.813616,"unclear_coded_by_hand","General Coordinates Used",NA
"Bus & RR Depots","","","Lincoln","NE","Cruisy Areas","Crusing Areas",1980,"",", NE",-96.702595,40.813616,"unclear_coded_by_hand","General Coordinates Used",NA
"Carter Lake","","","Omaha","NE","Cruisy Areas","Crusing Areas",1978,"",", NE",-95.912075,41.302128,"unclear_coded_by_hand","Found",NA
"Carter Lake","","","Omaha","NE","Cruisy Areas","Crusing Areas",1979,"",", NE",-95.912075,41.302128,"unclear_coded_by_hand","Found",NA
"Carter Lake","","","Omaha","NE","Cruisy Areas","Crusing Areas",1980,"",", NE",-95.912075,41.302128,"unclear_coded_by_hand","Found",NA
"Continental Bus Station - opp. Diamond Bar","","","Omaha","NE","Cruisy Areas","Crusing Areas",1980,"",", NE",-95.934503,41.256537,"unclear_coded_by_hand","General Coordinates Used",NA
"Den","(adjoins Cave Club) Hill Hotel","16th & Howard","Omaha","NE","(P),(D)","Bars/Clubs,Hotels",1974,"","16th & Howard, NE",-95.93719,41.255339,"unclear_coded_by_hand","Found",NA
"Elmwood Park","weekends","","Omaha","NE","Cruisy Areas","Crusing Areas",1977,"",", NE",-96.005938,41.253694,"unclear_coded_by_hand","Found",NA
"Elmwood Park","","","Omaha","NE","Cruisy Areas","Crusing Areas",1978,"",", NE",-96.005938,41.253694,"unclear_coded_by_hand","Found",NA
"Elmwood Park - T-Room N. end","","","Omaha","NE","Cruisy Areas","Crusing Areas",1980,"",", NE",-96.005938,41.253694,"unclear_coded_by_hand","Found",NA
"Elmwood Park - West End","","","Omaha","NE","Cruisy Areas","Crusing Areas",1972,"",", NE",-96.005938,41.253694,"unclear_coded_by_hand","Found",NA
"Elmwood Park - West End","","","Omaha","NE","Cruisy Areas","Crusing Areas",1973,"",", NE",-96.005938,41.253694,"unclear_coded_by_hand","Found",NA
"Elmwood Park - West End","","","Omaha","NE","Cruisy Areas","Crusing Areas",1974,"",", NE",-96.005938,41.253694,"unclear_coded_by_hand","Found",NA
"Elmwood Park - West End","","","Omaha","NE","Cruisy Areas","Crusing Areas",1975,"",", NE",-96.005938,41.253694,"unclear_coded_by_hand","Found",NA
"Elmwood Park - West End","","","Omaha","NE","Cruisy Areas","Crusing Areas",1976,"",", NE",-96.005938,41.253694,"unclear_coded_by_hand","Found",NA
"Elmwood Park -T-Room, N.end","","","Omaha","NE","Cruisy Areas","Crusing Areas",1979,"",", NE",-96.005938,41.253694,"unclear_coded_by_hand","Found",NA
"Gateway Shopping Mall","Lower concourse T-Rooms","","Lincoln","NE","Cruisy Areas","Crusing Areas",1979,"",", NE",-96.636016,40.815336,"unclear_coded_by_hand","Found",NA
"Gateway Shopping Mall","Lower concourse T-Rooms","","Lincoln","NE","Cruisy Areas","Crusing Areas",1980,"",", NE",-96.636016,40.815336,"unclear_coded_by_hand","Found",NA
"Holiday Inn Bar - N.E.","","","Lincoln","NE","Cruisy Areas","Crusing Areas,Hotels",1979,"",", NE",-96.702595,40.813616,"unclear_coded_by_hand","General Coordinates Used",NA
"Holiday Inn Bar - N.E.","","","Lincoln","NE","Cruisy Areas","Crusing Areas,Hotels",1980,"",", NE",-96.702595,40.813616,"unclear_coded_by_hand","General Coordinates Used",NA
"Hotel Cornhusker Bar","","13th & M","Lincoln","NE","(M)","Bars/Clubs,Hotels",1965,"","13th & M, NE",-96.703014,40.811693,"unclear_coded_by_hand","Found",NA
"Hotel Cornhusker Bar","","13th & M","Lincoln","NE","(M)","Bars/Clubs,Hotels",1966,"","13th & M, NE",-96.703014,40.811693,"unclear_coded_by_hand","Found",NA
"Hotel Cornhusker Bar","","13th & M","Lincoln","NE","(M)","Bars/Clubs,Hotels",1968,"","13th & M, NE",-96.703014,40.811693,"unclear_coded_by_hand","Found",NA
"Hotel Cornhusker Bar","","13th & M","Lincoln","NE","(M)","Bars/Clubs,Hotels",1969,"","13th & M, NE",-96.703014,40.811693,"unclear_coded_by_hand","Found",NA
"Hotel Cornhusker Bar","","13th & M","Lincoln","NE","(*)","Bars/Clubs,Hotels",1970,"","13th & M, NE",-96.703014,40.811693,"unclear_coded_by_hand","Found",NA
"Hotel Cornhusker Bar","","13th & M","Lincoln","NE","(*)","Bars/Clubs,Hotels",1971,"","13th & M, NE",-96.703014,40.811693,"unclear_coded_by_hand","Found",NA
"Hotel Cornhusker Bar","","13th & M","Lincoln","NE","(*)","Bars/Clubs,Hotels",1972,"","13th & M, NE",-96.703014,40.811693,"unclear_coded_by_hand","Found",NA
"Hotel Cornhusker Bar","","13th & M","Lincoln","NE","(*)","Bars/Clubs,Hotels",1973,"","13th & M, NE",-96.703014,40.811693,"unclear_coded_by_hand","Found",NA
"Hotel Cornhusker Bar","","13th & M","Lincoln","NE","(*)","Bars/Clubs,Hotels",1974,"","13th & M, NE",-96.703014,40.811693,"unclear_coded_by_hand","Found",NA
"Howard & Jackson Streets -- between 16th & 18th","","","Omaha","NE","Cruisy Areas","Crusing Areas",1977,"Approximate. Point for the Middle of the block radius.",", NE",-95.938467,41.255015,"unclear_coded_by_hand","Found",NA
"Howard & Jackson Sts - betw. 16th & 18th","","","Omaha","NE","Cruisy Areas","Crusing Areas",1978,"Approximate. Point for the Middle of the block radius.",", NE",-95.938467,41.255015,"unclear_coded_by_hand","Found",NA
"Howard & Jackson Sts - betw. 16th & 18th (nights)","","","Omaha","NE","Cruisy Areas","Crusing Areas",1980,"Approximate. Point for the Middle of the block radius.",", NE",-95.938467,41.255015,"unclear_coded_by_hand","Found",NA
"Howard & Jackson Sts. - betw. 16th & 18th","(nights)","","Omaha","NE","Cruisy Areas","Crusing Areas",1979,"Approximate. Point for the Middle of the block radius.",", NE",-95.938467,41.255015,"unclear_coded_by_hand","Found",NA
"Howard & Jackson Sts. bet. 16th & 18th","","","Omaha","NE","Cruisy Areas","Crusing Areas",1972,"Approximate. Point for the Middle of the block radius.",", NE",-95.938467,41.255015,"unclear_coded_by_hand","Found",NA
"Howard & Jackson Sts. bet. 16th & 18th","","","Omaha","NE","Cruisy Areas","Crusing Areas",1973,"Approximate. Point for the Middle of the block radius.",", NE",-95.938467,41.255015,"unclear_coded_by_hand","Found",NA
"Howard & Jackson Sts. bet. 16th & 18th","","","Omaha","NE","Cruisy Areas","Crusing Areas",1974,"Approximate. Point for the Middle of the block radius.",", NE",-95.938467,41.255015,"unclear_coded_by_hand","Found",NA
"Howard & Jackson Sts. bet. 16th & 18th","","","Omaha","NE","Cruisy Areas","Crusing Areas",1975,"Approximate. Point for the Middle of the block radius.",", NE",-95.938467,41.255015,"unclear_coded_by_hand","Found",NA
"Howard & Jackson Sts. betw. 16th & 18th","","","Omaha","NE","Cruisy Areas","Crusing Areas",1976,"Approximate. Point for the Middle of the block radius.",", NE",-95.938467,41.255015,"unclear_coded_by_hand","Found",NA
