"ID","Title","description","streetaddress","city","state","amenityfeatures","type","Year","unclearaddress","uncleartype","notes","dateadded","lastmodified","full.address","lon","lat","geoAddress","status"
1934,"Danny's of Brooklyn Heights","","108 Montague","Brooklyn Heights","NY","(*)","Bars/Clubs",1975,NA,"","","3/16/2020 8:39pm","7/27/2020 11:36am","108 Montague, Brooklyn Heights, NY","-73.9951941","40.6948774","108 montague st, brooklyn, ny 11201, usa","Geocoded"
1941,"Square Lemon","","135-01 Northern Blvd.","Queens","NY","(D),(*)","Bars/Clubs",1975,NA,"","","3/16/2020 8:39pm","7/27/2020 11:36am","135-01 Northern Blvd., Queens, NY","-73.8331535","40.7631813","135-01 northern blvd, flushing, ny 11354, usa","Geocoded"
1939,"Piano Bar","","103 Montague","Brooklyn Heights","NY","","Bars/Clubs",1975,NA,"","","3/16/2020 8:39pm","7/27/2020 11:36am","103 Montague, Brooklyn Heights, NY","-73.9953358","40.695318","103 montague st, brooklyn, ny 11201, usa","Geocoded"
1940,"Sombrero","","253-32 Northern Blvd.","Little Neck","NY","(G)","Bars/Clubs",1975,NA,"","Queens","3/16/2020 8:39pm","7/27/2020 11:36am","253-32 Northern Blvd., Little Neck, NY","-73.7345544","40.771339","253-32 northern blvd, flushing, ny 11362, usa","Geocoded"
1942,"What A Dump","","7607 Roosevelt Ave.","Jackson Heights","NY","(*)","Bars/Clubs",1975,NA,"","","3/16/2020 8:39pm","7/27/2020 11:36am","7607 Roosevelt Ave., Jackson Heights, NY","-73.8892961","40.7473326","76-07 roosevelt ave, jackson heights, ny 11372, usa","Geocoded"
1946,"Evie's Place","","2211 E. Falls St.","Niagara Falls","NY","(YC),(RT)","Bars/Clubs",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","2211 E. Falls St., Niagara Falls, NY","-79.0353606","43.0866048","2211 falls st, niagara falls, ny 14303, usa","Geocoded"
1950,"Fran Bell's","Route 9W","","Congers","NY","(R),(D),(*)","Restaurant",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am",", Congers, NY","-73.9454159","41.150651","congers, ny, usa","Geocoded"
1953,"Stadium","","659 E. State St.","Olean","NY","(M),(R)","Restaurant",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","659 E. State St., Olean, NY","-78.4174803","42.0774451","659 e state st, olean, ny 14760, usa","Geocoded"
1955,"Congress","(Closes 1 a.m.)","415 Main St.","Poughkeepsie","NY","(D),(*)","Bars/Clubs",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","415 Main St., Poughkeepsie, NY","-73.9228428","41.7019802","415 main st, poughkeepsie, ny 12601, usa","Geocoded"
1961,"Dick's Lounge","","48 State St.","Rochester","NY","","Bars/Clubs",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","48 State St., Rochester, NY","-77.6126647","43.1569849","48 state st, rochester, ny 14614, usa","Geocoded"
1957,"AM-PM Club","(Baths)(Upstairs- looks promising)","92 North St.","Rochester","NY","","Baths",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","92 North St., Rochester, NY","-77.602818","43.1615854","92 north st, rochester, ny 14604, usa","Geocoded"
1959,"Bazaar Lounge","","163 State St.","Rochester","NY","(M)","Bars/Clubs",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","163 State St., Rochester, NY","-77.6153605","43.158148","163 state st, rochester, ny 14614, usa","Geocoded"
1960,"Bullwinkle Cafe","","618 Lake Ave.","Rochester","NY","(M),(E)","Bars/Clubs",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","618 Lake Ave., Rochester, NY","-77.6303107","43.1762572","618 lake ave, rochester, ny 14613, usa","Geocoded"
1958,"Bachelor Forum","nr. Goodman","1065 E. Main","Rochester","NY","(YC),(R),(*)","Restaurant",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","1065 E. Main, Rochester, NY","-77.5836277","43.1620398","1065 e main st, rochester, ny 14609, usa","Geocoded"
1965,"Rathskeller","(Could be a winer)","89 Elm St.","Rochester","NY","(YC),(D),(E)","Bars/Clubs",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","89 Elm St., Rochester, NY","-77.603482","43.155833","89 elm st, rochester, ny 14604, usa","Geocoded"
1966,"Red Carpet","","430 E. Main St.","Rochester","NY","(D),(S),(*)","Bars/Clubs",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","430 E. Main St., Rochester, NY","-77.6008707","43.1586831","430 e main st, rochester, ny 14604, usa","Geocoded"
1963,"Lost & Found","","104 Platt","Rochester","NY","(M),(PE)","Bars/Clubs",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","104 Platt, Rochester, NY","-77.6171878","43.16147","104 platt st, rochester, ny 14614, usa","Geocoded"
1964,"Nu Art Books","","23 South Ave.","Rochester","NY","","Book Store",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","23 South Ave., Rochester, NY","-77.6080326","43.1547549","23 south ave, rochester, ny 14604, usa","Geocoded"
1962,"Jim's","(Disco)(Snacks)(Go-Go boys)","123 North St.","Rochester","NY","(YC),(D),(*)","Bars/Clubs",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","123 North St., Rochester, NY","-77.6027798","43.1616621","123 north st, rochester, ny 14604, usa","Geocoded"
1968,"Roman Sauna Baths","(see adnect page)","109 North St.","Rochester","NY","(*)","Baths",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","109 North St., Rochester, NY","-77.602798","43.1616258","109 north st, rochester, ny 14604, usa","Geocoded"
1967,"Riverview","","242 South Ave.","Rochester","NY","(G),(D),(*)","Bars/Clubs",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","242 South Ave., Rochester, NY","-77.6067364","43.1515822","242 south ave, rochester, ny 14604, usa","Geocoded"
1969,"State St. Book Store","","109 State St.","Rochester","NY","","Book Store",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","109 State St., Rochester, NY","-77.6145676","43.1573614","109 state st, rochester, ny 14614, usa","Geocoded"
1975,"Coachman","","239 N. Main St.","Sayville","NY","(*)","Bars/Clubs",1975,NA,"","Long Island","3/17/2020 3:27pm","7/27/2020 11:36am","239 N. Main St., Sayville, NY","-73.0796796","40.7399393","239 n main st, sayville, ny 11782, usa","Geocoded"
1976,"Pier 86","Cherry Grove Ferry Dock","","Sayville","NY","(M)","Bars/Clubs",1975,NA,"","Long Island","3/17/2020 3:27pm","7/27/2020 11:36am",", Sayville, NY","-73.0820556","40.7359317","sayville, ny, usa","Geocoded"
1974,"Savoy","","225 E. Dominick","Rome","NY","","Bars/Clubs",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","225 E. Dominick, Rome, NY","-75.4535674","43.2091194","225 e dominick st, rome, ny 13440, usa","Geocoded"
1980,"Canterbury Inn","","163 E. Onondaga","Syracuse","NY","","Bars/Clubs",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","163 E. Onondaga, Syracuse, NY","-76.1515995","43.0452843","163 e onondaga st, syracuse, ny 13202, usa","Geocoded"
1979,"Belle Mar","","449 S. Warren","Syracuse","NY","(YC),(*)","Bars/Clubs",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","449 S. Warren, Syracuse, NY","-76.1505559","43.0461281","449 s warren st, syracuse, ny 13202, usa","Geocoded"
1978,"Jamie's","","6500 Jerricho Tpk.","Syosset","NY","(D),(*)","Bars/Clubs",1975,NA,"","Long Island","3/17/2020 3:27pm","7/27/2020 11:36am","6500 Jerricho Tpk., Syosset, NY","-73.5255003","40.8036912","6500 jericho turnpike, syosset, ny 11791, usa","Geocoded"
1977,"Blythewood","","50 N. Jay St.","Schenectady","NY","(*)","Bars/Clubs",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","50 N. Jay St., Schenectady, NY","-73.937614","42.817723","50 n jay st, schenectady, ny 12305, usa","Geocoded"
1981,"Continental Room","","149 E. Onondaga","Syracuse","NY","(RT),(G),(B),(D),(*)","Bars/Clubs",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","149 E. Onondaga, Syracuse, NY","-76.1517991","43.0451384","149 e onondaga st, syracuse, ny 13202, usa","Geocoded"
1984,"Gotch Carrs","","320 S. Warren","Syracuse","NY","","Bars/Clubs",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","320 S. Warren, Syracuse, NY","-76.1510936","43.0482533","320 s warren st, syracuse, ny 13202, usa","Geocoded"
1986,"Jefferson St. News","(Bookstore)","314 Jefferson","Syracuse","NY","","Book Store",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","314 Jefferson, Syracuse, NY","-76.156283","43.047559","314 w jefferson st, syracuse, ny 13202, usa","Geocoded"
1983,"D.J.'s Roaring 20's","(Unisex)(Some G) (Wildest place Syracuse)","333 S. Warren","Syracuse","NY","(HIP),(YC),(G),(D),(*)","Bars/Clubs",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","333 S. Warren, Syracuse, NY","-76.1504733","43.0480493","333 s warren st, syracuse, ny 13202, usa","Geocoded"
1987,"Kum Kum","","727 S. Crouse","Syracuse","NY","(M),(YC),(R)","Restaurant",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","727 S. Crouse, Syracuse, NY","-76.1361176","43.0421186","727 s crouse ave, syracuse, ny 13210, usa","Geocoded"
1989,"Travelers Sauna Baths","(2nd floor)","309 S. Warren St.","Syracuse","NY","(*)","Baths",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","309 S. Warren St., Syracuse, NY","-76.1505569","43.0483724","309 s warren st, syracuse, ny 13202, usa","Geocoded"
1988,"Onondaga Books","","300 W. Onondaga","Syracuse","NY","","Book Store",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","300 W. Onondaga, Syracuse, NY","-76.1548349","43.0424732","300 w onondaga st, syracuse, ny 13202, usa","Geocoded"
1994,"132 North Main","(Summer Guest House)","132 N. Main St.","East Hampton","NY","(P),(H)","Hotels",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","132 N. Main St., East Hampton, NY","-72.1815608","40.9699057","132 n main st, east hampton, ny 11937, usa","Geocoded"
1993,"Millstone ","(Weekends*)(Sag Harbor)","1 Milstone Rd.","The Hamptons","NY","(D),(*),(WE)","Bars/Clubs",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","1 Milstone Rd., The Hamptons, NY","-72.3281224","40.9517874","1 millstone rd, water mill, ny 11976, usa","Geocoded"
1999,"Hub","","224 Bleecker St.","Utica","NY","(*)","Bars/Clubs",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","224 Bleecker St., Utica, NY","-75.2283095","43.1012756","224 bleecker st, utica, ny 13501, usa","Geocoded"
2000,"Lamplighter Room","Hotel Utica","102 Lafayette St.","Utica","NY","(M)","Bars/Clubs,Hotels",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","102 Lafayette St., Utica, NY","-75.2307229","43.1026099","102 lafayette st, utica, ny 13502, usa","Geocoded"
2004,"Dee Gee's Lounge","(Millie's)","150 Woodbury Rd.","Woodbury","NY","","Bars/Clubs",1975,NA,"","Long Island","3/17/2020 3:27pm","7/27/2020 11:36am","150 Woodbury Rd., Woodbury, NY","-73.4616177","40.8281996","150 woodbury rd, woodbury, ny 11797, usa","Geocoded"
2005,"Play Room","(Disco)","590 Nepperhan Ave.","Yonkers","NY","(D)","Bars/Clubs",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","590 Nepperhan Ave., Yonkers, NY","-73.8823925","40.9458318","590 nepperhan ave, yonkers, ny 10703, usa","Geocoded"
2001,"Gallery of David","","95 N. Kensico","Valhalla","NY","","Bars/Clubs",1975,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","95 N. Kensico, Valhalla, NY","-73.7713791","41.0762877","95 n kensico ave, valhalla, ny 10595, usa","Geocoded"
2007,"Guardsmen","","1 Central Ave.","Albany","NY","(M)","Bars/Clubs",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","1 Central Ave., Albany, NY","-73.7632056","42.6570213","1 central ave, albany, ny 12210, usa","Geocoded"
2009,"Shangra-La","","439 N. Pearl","Albany","NY","(D)","Bars/Clubs",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","439 N. Pearl, Albany, NY","-73.7435072","42.6649585","439 n pearl st, menands, ny 12204, usa","Geocoded"
2008,"Hudson Arms Tavern","","222 Central Ave.","Albany","NY","(G),(*)","Bars/Clubs",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","222 Central Ave., Albany, NY","-73.770406","42.662517","222 central ave, albany, ny 12206, usa","Geocoded"
2006,"Central Arms","(some G)","76 Central Ave.","Albany","NY","(HIP),(YC),(D),(G),(*)","Bars/Clubs",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","76 Central Ave., Albany, NY","-73.7664709","42.6590586","76 central ave, albany, ny 12206, usa","Geocoded"
2014,"Rob Roy's","","4516 Main St.","Amherst","NY","(M),(YC)","Bars/Clubs",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","4516 Main St., Amherst, NY","-78.7827446","42.9636962","4516 main st, buffalo, ny 14226, usa","Geocoded"
2012,"Amherst Club Baths","","44 Almeda","Amherst","NY","(*)","Baths",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","44 Almeda, Amherst, NY","-78.8217225","42.984349","almeda ave, amherst, ny, usa","Geocoded"
2013,"Niagara Manor","","899 Niagara Falls Blvd.","Amherst","NY","(M),(R),(YC)","Restaurant",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","899 Niagara Falls Blvd., Amherst, NY","-78.8225582","42.9786547","899 niagara falls blvd, buffalo, ny 14226, usa","Geocoded"
2015,"Pat & Scottie's Lounge","","24 Ackerson","Bayshore","NY","(G)","Bars/Clubs",1974,NA,"","Long Island","3/17/2020 3:27pm","7/27/2020 11:36am","24 Ackerson, Bayshore, NY","-73.2596713","40.7238687","24 ackerson st, bay shore, ny 11706, usa","Geocoded"
2016,"C'Est Bon","","2520 Merrick Rd.","Bellmore","NY","(*)","Bars/Clubs",1974,NA,"","Long Island","3/17/2020 3:27pm","7/27/2020 11:36am","2520 Merrick Rd., Bellmore, NY","-73.5324719","40.6620889","2520 merrick rd, bellmore, ny 11710, usa","Geocoded"
2018,"P.J. Haley's Lounge","","165 Conklin Ave.","Binghamton","NY","(*)","Bars/Clubs",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","165 Conklin Ave., Binghamton, NY","-75.9013874","42.0939655","165 conklin ave, binghamton, ny 13903, usa","Geocoded"
2017,"Cadillac Grill","","9 Main St.","Binghamton","NY","(*)","Bars/Clubs",1974,NA,"","Long Island","3/17/2020 3:27pm","7/27/2020 11:36am","9 Main St., Binghamton, NY","-75.9172638","42.098597","9 main st, binghamton, ny 13905, usa","Geocoded"
2022,"Emil's","","223 Swan St.","Buffalo","NY","(R)","Restaurant",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","223 Swan St., Buffalo, NY","-78.8673411","42.8800747","223 swan st, buffalo, ny 14204, usa","Geocoded"
2025,"Stage Pigalle","","291 Delaware","Buffalo","NY","","Bars/Clubs",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","291 Delaware, Buffalo, NY","-78.8756603","42.892788","291 delaware ave, buffalo, ny 14202, usa","Geocoded"
2024,"Shamrock","","535 Elmwood Ave.","Buffalo","NY","","Bars/Clubs",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","535 Elmwood Ave., Buffalo, NY","-78.8768204","42.9115905","535 elmwood ave, buffalo, ny 14222, usa","Geocoded"
2020,"Cresendo Lounge","","166 Elmwood Ave.","Buffalo","NY","(G),(*)","Bars/Clubs",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","166 Elmwood Ave., Buffalo, NY","-78.8771445","42.9015102","166 elmwood ave, buffalo, ny 14201, usa","Geocoded"
2023,"Satan's Corner","","68 Memorial Dr.","Buffalo","NY","(YC),(D),(*)","Bars/Clubs",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","68 Memorial Dr., Buffalo, NY","-78.8369241","42.8864431","68 memorial dr, buffalo, ny 14206, usa","Geocoded"
2021,"Denny's Place","","814 Williams","Buffalo","NY","(RT),(YC),(D)","Bars/Clubs",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","814 Williams, Buffalo, NY","-78.8783689","42.8864468","buffalo, ny, usa","Geocoded"
2026,"Windjammer","(may be opening Spring '73)","454 Pearl St.","Buffalo","NY","(YC),(D),(R)","Restaurant",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","454 Pearl St., Buffalo, NY","-78.8739589","42.8916772","454 pearl st, buffalo, ny 14202, usa","Geocoded"
2033,"J.J.'s Bar","(Jerry's)","116 E. Church St.","Elmira","NY","","Bars/Clubs",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","116 E. Church St., Elmira, NY","-76.8049788","42.0904283","116 e church st, elmira, ny 14901, usa","Geocoded"
2032,"Al's Tavern","(may be moving soon)","203 Railroad Ave.","Elmira","NY","(YC),(D),(*)","Bars/Clubs",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","203 Railroad Ave., Elmira, NY","-76.8061049","42.0897009","203 railroad ave, elmira, ny 14901, usa","Geocoded"
2041,"Rene's Bar & Grill","","","Hempstead","NY","","Restaurant",1974,NA,"","Long Island","3/17/2020 3:27pm","7/27/2020 11:36am",", Hempstead, NY","-73.6187397","40.7062128","hempstead, ny 11550, usa","Geocoded"
2045,"Marie's Dockside","(some G)","5 9th St.","Lindenhurst","NY","(G)","Bars/Clubs",1974,NA,"","Long Island","3/17/2020 3:27pm","7/27/2020 11:36am","5 9th St., Lindenhurst, NY","-73.3811787","40.6848827","5 n 9th st, lindenhurst, ny 11757, usa","Geocoded"
2043,"Morrie's","","409 Eddy St.","Ithaca","NY","(M),(YC),(D),(*)","Bars/Clubs",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","409 Eddy St., Ithaca, NY","-76.4873513","42.4419933","409 eddy st, ithaca, ny 14850, usa","Geocoded"
2044,"Arena","","220 Main St.","Lake Placid","NY","(M),(YC)","Bars/Clubs",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","220 Main St., Lake Placid, NY","-73.9840428","44.2854201","main st, lake placid, ny 12946, usa","Geocoded"
2049,"Beau Geste","at 22nd St.","239 3rd Ave.","Greenwich Village","NY","(R),(*)","Restaurant",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","239 3rd Ave., Greenwich Village, NY","-73.9843661","40.736684","239 3rd ave, new york, ny 10003, usa","Geocoded"
2046,"J. & M. Lounge","","194 Jerricho Tpke.","Mineola","NY","","Bars/Clubs",1974,NA,"","Long Island","3/17/2020 3:27pm","7/27/2020 11:36am","194 Jerricho Tpke., Mineola, NY","-73.64339","40.74866","194 jericho turnpike, mineola, ny 11501, usa","Geocoded"
2048,"Barn","nr. 19th St.","232 Park Ave. S.","Greenwich Village","NY","(D),(R)","Restaurant",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","232 Park Ave. S., Greenwich Village, NY","-73.9882154","40.7377528","232 park ave s, new york, ny 10003, usa","Geocoded"
2050,"Billy's Corner","at 22nd St.","696 6th Ave.","Greenwich Village","NY","(D)","Bars/Clubs",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","696 6th Ave., Greenwich Village, NY","-73.9929719","40.7422884","696 6th ave, new york, ny 10010, usa","Geocoded"
2047,"Closet","","291 S. Main","New City","NY","(YC),(D),(*)","Bars/Clubs",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","291 S. Main, New City, NY","-73.9912212","41.1374259","291 s main st, new city, ny 10956, usa","Geocoded"
2054,"Cell Block","","372 W. 11th St.","Greenwich Village","NY","(SM),(*)","Bars/Clubs",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","372 W. 11th St., Greenwich Village, NY","-74.0095653","40.735189","372 w 11th st, new york, ny 10014, usa","Geocoded"
2052,"Carr's","","204 W. 10th St.","Greenwich Village","NY","","Bars/Clubs",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","204 W. 10th St., Greenwich Village, NY","-74.0039708","40.7338736","204 w 10th st, new york, ny 10014, usa","Geocoded"
2051,"Bon Soir","(Latins)","40 W. 8th St.","Greenwich Village","NY","(B),(D)","Bars/Clubs",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","40 W. 8th St., Greenwich Village, NY","-73.9984186","40.7329256","40 w 8th st, new york, ny 10011, usa","Geocoded"
2056,"Church of the Beloved Disciple","","154 Lexington Ave.","Greenwich Village","NY","","Church",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","154 Lexington Ave., Greenwich Village, NY","-73.9819009","40.743848","154 lexington ave, new york, ny 10016, usa","Geocoded"
2055,"Charlie & Kelly's","at Perry","259 W. 4th St.","Greenwich Village","NY","(R),(*)","Restaurant",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","259 W. 4th St., Greenwich Village, NY","-74.003141","40.7354258","259 west 4th street, new york, ny 10014, usa","Geocoded"
2061,"Duchess Inn","","70 Grove St.","Greenwich Village","NY","(G)","Bars/Clubs",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","70 Grove St., Greenwich Village, NY","-74.002802","40.7331527","70 grove st, new york, ny 10014, usa","Geocoded"
2058,"Danny's","","139 Christopher St.","Greenwich Village","NY","","Bars/Clubs",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","139 Christopher St., Greenwich Village, NY","-74.0071685","40.733018","139 christopher st, new york, ny 10014, usa","Geocoded"
2060,"Danny's Meatrack","","500 W. 14th St.","Greenwich Village","NY","(SM)","Bars/Clubs",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","500 W. 14th St., Greenwich Village, NY","-74.0084683","40.7421672","500 w 14th st, new york, ny 10014, usa","Geocoded"
2059,"Danny's Hideaway Motel","at 10th Ave.","500 W. 14th St.","Greenwich Village","NY","(H)","Hotels",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","500 W. 14th St., Greenwich Village, NY","-74.0084683","40.7421672","500 w 14th st, new york, ny 10014, usa","Geocoded"
2057,"Club Baths","","24 1st Ave.","Greenwich Village","NY","(YC),(*)","Baths",1974,NA,"","","3/17/2020 3:27pm","7/27/2020 11:36am","24 1st Ave., Greenwich Village, NY","-73.9879491","40.7236446","24 1st avenue, new york, ny 10009, usa","Geocoded"
2064,"Fedora","","239 W. 4th St.","Greenwich Village","NY","(M),(R)","Restaurant",1974,NA,"","","3/17/2020 3:28pm","7/27/2020 11:36am","239 W. 4th St., Greenwich Village, NY","-74.0029004","40.734537","239 west 4th street, new york, ny 10014, usa","Geocoded"
2066,"Five Oaks","","49 Grove St.","Greenwich Village","NY","(M),(R)","Restaurant",1974,NA,"","","3/17/2020 3:28pm","7/27/2020 11:36am","49 Grove St., Greenwich Village, NY","-74.0037967","40.7331585","49 grove st, new york, ny 10014, usa","Geocoded"
2063,"Eighty-Two Club","(touristy)","82 E. 4th St.","Greenwich Village","NY","(M),(S)","Bars/Clubs",1974,NA,"","","3/17/2020 3:28pm","7/27/2020 11:36am","82 E. 4th St., Greenwich Village, NY","-73.9898306","40.7263069","82 e 4th st, new york, ny 10003, usa","Geocoded"
2065,"Finale","","48 Barrow St.","Greenwich Village","NY","(M),(R),(*)","Restaurant",1974,NA,"","","3/17/2020 3:28pm","7/27/2020 11:36am","48 Barrow St., Greenwich Village, NY","-74.0046039","40.7321243","48 barrow st, new york, ny 10014, usa","Geocoded"
2072,"Horn of Plenty","","353 Bleecker St.","Greenwich Village","NY","(M),(R)","Restaurant",1974,NA,"","","3/17/2020 3:28pm","7/27/2020 11:36am","353 Bleecker St., Greenwich Village, NY","-74.0044603","40.7342202","353 bleecker st, new york, ny 10014, usa","Geocoded"
2070,"Gas Station","($2 adm.)","180 Christopher St.","Greenwich Village","NY","(HIP),(YC),(D)","Bars/Clubs",1974,NA,"","","3/17/2020 3:28pm","7/27/2020 11:36am","180 Christopher St., Greenwich Village, NY","-74.0099772","40.7322754","180 christopher st, new york, ny 10014, usa","Geocoded"
2071,"Gianni's","","53 W. 19th St.","Greenwich Village","NY","(G)","Bars/Clubs",1974,NA,"","","3/17/2020 3:28pm","7/27/2020 11:36am","53 W. 19th St., Greenwich Village, NY","-73.9937306","40.740279","53 w 19th st, new york, ny 10011, usa","Geocoded"
2068,"Frizby's","(two floors)","531 Hudson St.","Greenwich Village","NY","(R)","Restaurant",1974,NA,"","","3/17/2020 3:28pm","7/27/2020 11:36am","531 Hudson St., Greenwich Village, NY","-74.0064917","40.7342517","531 hudson st, new york, ny 10014, usa","Geocoded"
2067,"Four Eleven","","411 Bleecker St.","Greenwich Village","NY","(R)","Restaurant",1974,NA,"","","3/17/2020 3:28pm","7/27/2020 11:36am","411 Bleecker St., Greenwich Village, NY","-74.0050709","40.736316","411 bleecker st, new york, ny 10014, usa","Geocoded"
2069,"Gallery Delicatessan","","77 Christopher St.","Greenwich Village","NY","(M),(R)","Restaurant",1974,NA,"","","3/17/2020 3:28pm","7/27/2020 11:36am","77 Christopher St., Greenwich Village, NY","-74.0034103","40.7336926","77 christopher st, new york, ny 10014, usa","Geocoded"
2074,"Jack Delaney's","","72 Grove St.","Greenwich Village","NY","(R)","Restaurant",1974,NA,"","","3/17/2020 3:28pm","7/27/2020 11:36am","72 Grove St., Greenwich Village, NY","-74.0027331","40.7331816","72 grove st, new york, ny 10014, usa","Geocoded"
2077,"Keller's ","(some SM) nr. Barrow","384 West St.","Greenwich Village","NY","(SM),(*)","Bars/Clubs",1974,NA,"","","3/17/2020 3:28pm","7/27/2020 11:36am","384 West St., Greenwich Village, NY","-74.0102763","40.732003","384 west st, new york, ny 10014, usa","Geocoded"
2073,"Inferno","","242 E.14th St.","Greenwich Village","NY","(HIP),(YC),(D),(*)","Bars/Clubs",1974,NA,"","","3/17/2020 3:28pm","7/27/2020 11:36am","242 E.14th St., Greenwich Village, NY","-73.985349","40.7322684","242 e 14th st, new york, ny 10003, usa","Geocoded"
2076,"Julius","(good afternoons)","159 W. 10th St.","Greenwich Village","NY","(*)","Bars/Clubs",1974,NA,"","","3/17/2020 3:28pm","7/27/2020 11:36am","159 W. 10th St., Greenwich Village, NY","-74.0017116","40.7345329","159 w 10th st, new york, ny 10014, usa","Geocoded"
2081,"Marie's Crisis","","59 Grove St.","Greenwich Village","NY","","Bars/Clubs",1974,NA,"","","3/17/2020 3:28pm","7/27/2020 11:36am","59 Grove St., Greenwich Village, NY","-74.0033971","40.7332382","59 grove st, new york, ny 10014, usa","Geocoded"
2079,"Late Show","(No booze 9:30 to dawn, W-TH-F-S)","145 E.23rd St.","Greenwich Village","NY","(YC),(D)","Bars/Clubs",1974,NA,"","","3/17/2020 3:28pm","7/27/2020 11:36am","145 E.23rd St., Greenwich Village, NY","-73.9840589","40.7394606","145 e 23rd st, new york, ny 10010, usa","Geocoded"
2083,"Mother Courage","(No booze- take wine)","342 W. 11th St.","Greenwich Village","NY","(R)","Restaurant",1974,NA,"","","3/17/2020 3:28pm","7/27/2020 11:36am","342 W. 11th St., Greenwich Village, NY","-74.0080807","40.7354605","342 w 11th st, new york, ny 10014, usa","Geocoded"
