"description","streetaddress","city","state","amenityfeatures","type","Year","notes","full.address","lon","lat","geoAddress","status","title","unclear_address"
"(open Sundays 1-10pm)","243 S. Camac ","Philadelphia","PA","(PE),(OC),(R),(*)","Restaurant",1977,NA,"243 S. Camac , Philadelphia, PA",-75.1615494,39.9472463,"243 s camac st, philadelphia, pa 19107, usa","Geocoded",NA,NA
"(Open Sundays 1-10pm)","243 So. Camac","Philadelphia","PA","(PE),(OC),(R),(*)","Restaurant",1978,NA,"243 So. Camac, Philadelphia, PA",-75.1615494,39.9472463,"243 s camac st, philadelphia, pa 19107, usa","Geocoded",NA,NA
"(Open Sun. 1-10p.m.)","243 S. Camac ","Philadelphia","PA","(PE),(OC),(R)","Restaurant",1979,NA,"243 S. Camac , Philadelphia, PA",-75.1615494,39.9472463,"243 s camac st, philadelphia, pa 19107, usa","Geocoded",NA,NA
"(Open Sun. 1-10pm)","243 S. Camac ","Philadelphia","PA","(PE),(OC),(R)","Restaurant",1980,NA,"243 S. Camac , Philadelphia, PA",-75.1615494,39.9472463,"243 s camac st, philadelphia, pa 19107, usa","Geocoded",NA,NA
"","256 S. 12th St. ","Philadelphia","PA","(R),(*)","Restaurant",1973,NA,"256 S. 12th St. , Philadelphia, PA",-75.1612074,39.947025,"256 s 12th st, philadelphia, pa 19107, usa","Geocoded",NA,NA
"open Sundays) ","256 S. 12th St. ","Philadelphia","PA","(R),(*)","Restaurant",1974,NA,"256 S. 12th St. , Philadelphia, PA",-75.1612074,39.947025,"256 s 12th st, philadelphia, pa 19107, usa","Geocoded",NA,NA
"","1418 Spruce ","Philadelphia","PA","(R),(PE)","Restaurant",1971,NA,"1418 Spruce , Philadelphia, PA",-75.1655764,39.9470823,"1418 spruce st, philadelphia, pa 19102, usa","Geocoded",NA,NA
"","1418 Spruce ","Philadelphia","PA","(R),(PE)","Restaurant",1969,NA,"1418 Spruce , Philadelphia, PA",-75.1655764,39.9470823,"1418 spruce st, philadelphia, pa 19102, usa","Geocoded",NA,NA
"","1418 Spruce ","Philadelphia","PA","(R),(PE)","Restaurant",1970,NA,"1418 Spruce , Philadelphia, PA",-75.1655764,39.9470823,"1418 spruce st, philadelphia, pa 19102, usa","Geocoded",NA,NA
"(Pizza)","1511 Spruce St. ","Philadelphia","PA","(R)","Restaurant",1980,NA,"1511 Spruce St. , Philadelphia, PA",-75.1669321,39.9473586,"1511 spruce st, philadelphia, pa 19102, usa","Geocoded",NA,NA
"","26 S. Front St. ","Philadelphia","PA","(M),(R)","Restaurant",1974,NA,"26 S. Front St. , Philadelphia, PA",-75.1426836,39.9488268,"26 s front st, philadelphia, pa 19106, usa","Geocoded",NA,NA
"","26 S. Front St. ","Philadelphia","PA","(R),(M)","Restaurant",1972,NA,"26 S. Front St. , Philadelphia, PA",-75.1426836,39.9488268,"26 s front st, philadelphia, pa 19106, usa","Geocoded",NA,NA
"","26 S. Front St. ","Philadelphia","PA","(M),(R)","Restaurant",1973,NA,"26 S. Front St. , Philadelphia, PA",-75.1426836,39.9488268,"26 s front st, philadelphia, pa 19106, usa","Geocoded",NA,NA
"","26 S. Front St. ","Philadelphia","PA","(M),(R)","Restaurant",1975,NA,"26 S. Front St. , Philadelphia, PA",-75.1426836,39.9488268,"26 s front st, philadelphia, pa 19106, usa","Geocoded",NA,NA
"","14 N. 13th St. ","Philadelphia","PA","(R),(M),(B),(RT),(*)","Restaurant",1979,NA,"14 N. 13th St. , Philadelphia, PA",-75.161352,39.9525935,"14 n 13th st, philadelphia, pa 19107, usa","Geocoded",NA,NA
"(Sandwiches & Pizza) ","1511 Spruce St. ","Philadelphia","PA","","Restaurant",1977,NA,"1511 Spruce St. , Philadelphia, PA",-75.1669321,39.9473586,"1511 spruce st, philadelphia, pa 19102, usa","Geocoded",NA,NA
"Pizza","1511 Spruce St. ","Philadelphia","PA","(R)","Restaurant",1979,NA,"1511 Spruce St. , Philadelphia, PA",-75.1669321,39.9473586,"1511 spruce st, philadelphia, pa 19102, usa","Geocoded",NA,NA
"","1511 Spruce St. ","Philadelphia","PA","(R)","Restaurant",1978,NA,"1511 Spruce St. , Philadelphia, PA",-75.1669321,39.9473586,"1511 spruce st, philadelphia, pa 19102, usa","Geocoded",NA,NA
"(Open Sundays) off 13th St.","1308 Drury St. ","Philadelphia","PA","(R),(E),(D),(*)","Restaurant",1979,NA,"1308 Drury St. , Philadelphia, PA",-75.1624675,39.9501811,"1308 drury st, philadelphia, pa 19107, usa","Geocoded",NA,NA
"(Open Sundays) off 13th St. ","1308 Drury St. ","Philadelphia","PA","(R),(E),(D),(*)","Restaurant",1980,NA,"1308 Drury St. , Philadelphia, PA",-75.1624675,39.9501811,"1308 drury st, philadelphia, pa 19107, usa","Geocoded",NA,NA
"(Disco) (3 floors) (Alley off 16th St. below Spruce & Pine) ","1526 Delancey ","Philadelphia","PA","(HIP),(YC),(D),(R),(*)","Restaurant",1976,NA,"1526 Delancey , Philadelphia, PA",-75.167769,39.946401,"1526 delancey st, philadelphia, pa 19102, usa","Geocoded",NA,NA
"(two floors)","1526 Delaney ","Philadelphia","PA","(R),(*)","Restaurant",1973,NA,"1526 Delaney , Philadelphia, PA",-75.1652215,39.9525839,"philadelphia, pa, usa","Geocoded",NA,NA
"(two floors) (open Sundays) ","1526 Delaney","Philadelphia","PA","(YC),(D),(*)","Restaurant",1974,NA,"1526 Delaney, Philadelphia, PA",-75.1652215,39.9525839,"philadelphia, pa, usa","Geocoded",NA,NA
"(3 floors) betw. Spruce & Prine ","1526 Delancey ","Philadelphia","PA","(R),(HIP),(YC),(D),(*)","Restaurant",1975,NA,"1526 Delancey , Philadelphia, PA",-75.167769,39.946401,"1526 delancey st, philadelphia, pa 19102, usa","Geocoded",NA,NA
"(Open Sun. 1-10pm*)","255 S. Camac","Philadelphia","PA","(R),(*)","Restaurant",1977,NA,"255 S. Camac, Philadelphia, PA",-75.1616547,39.9469782,"255 s camac st, philadelphia, pa 19107, usa","Geocoded",NA,NA
"(Open Sundays)","255 S. Camac ","Philadelphia","PA","(R),(*)","Restaurant",1979,NA,"255 S. Camac , Philadelphia, PA",-75.1616547,39.9469782,"255 s camac st, philadelphia, pa 19107, usa","Geocoded",NA,NA
"(Open Sunday 1-10pm)","210 S. Camac ","Philadelphia","PA","(R)","Restaurant",1976,NA,"210 S. Camac , Philadelphia, PA",-75.1617217,39.9482314,"210 s camac st, philadelphia, pa 19107, usa","Geocoded",NA,NA
"(Sundays 1-10pm)","255 So. Camac","Philadelphia","PA","(R),(*)","Restaurant",1978,NA,"255 So. Camac, Philadelphia, PA",-75.1616547,39.9469782,"255 s camac st, philadelphia, pa 19107, usa","Geocoded",NA,NA
"(Open Sundays)","255 S. Camac ","Philadelphia","PA","(R),(*)","Restaurant",1980,NA,"255 S. Camac , Philadelphia, PA",-75.1616547,39.9469782,"255 s camac st, philadelphia, pa 19107, usa","Geocoded",NA,NA
"(after hours) ","6506 Penn Ave. ","Pittsburgh","PA","(M),(R),(C)","Restaurant",1974,NA,"6506 Penn Ave. , Pittsburgh, PA",-79.9153875,40.4559884,"6506 penn ave, pittsburgh, pa 15206, usa","Geocoded",NA,NA
"","6505 Penn Ave. ","Pittsburgh","PA","(M),(R),(C),(AH)","Restaurant",1975,NA,"6505 Penn Ave. , Pittsburgh, PA",-79.9155204,40.4562385,"6505 penn ave, pittsburgh, pa 15206, usa","Geocoded",NA,NA
"","6506 Penn Ave. ","Pittsburgh","PA","(M),(R),(C),(AH)","Restaurant",1976,NA,"6506 Penn Ave. , Pittsburgh, PA",-79.9153875,40.4559884,"6506 penn ave, pittsburgh, pa 15206, usa","Geocoded",NA,NA
"","6506 Penn Ave. ","Pittsburgh","PA","(M),(R),(C),(AH)","Restaurant",1977,NA,"6506 Penn Ave. , Pittsburgh, PA",-79.9153875,40.4559884,"6506 penn ave, pittsburgh, pa 15206, usa","Geocoded",NA,NA
"(downstairs)","535 Smithfield ","Pittsburgh","PA","(R),(M),(PE)","Restaurant",1973,NA,"535 Smithfield , Pittsburgh, PA",-79.9979599,40.4412608,"535 smithfield st, pittsburgh, pa 15222, usa","Geocoded",NA,NA
"(Best Sundays *) ","136 9th St. ","Pittsburgh","PA","(R),(*)","Restaurant",1978,NA,"136 9th St. , Pittsburgh, PA",-79.9989459,40.4443442,"136 9th st, pittsburgh, pa 15222, usa","Geocoded",NA,NA
"(Supposedly opening Spring of '75)","546 6th St. ","Pittsburgh","PA","(R)","Restaurant",1976,NA,"546 6th St. , Pittsburgh, PA",-80.0018105,40.4419364,"546 6th st, pittsburgh, pa 15222, usa","Geocoded",NA,NA
"(Shadyside) ","5440 Walnut St. ","Pittsburgh","PA","(HIP),(M),(YC),(R)","Restaurant",1974,NA,"5440 Walnut St. , Pittsburgh, PA",-79.9339389,40.4509388,"5440 walnut st, pittsburgh, pa 15232, usa","Geocoded",NA,NA
"(Shadyside)","5440 Walnut St. ","Pittsburgh","PA","(HIP),(M),(YC),(R)","Restaurant",1975,NA,"5440 Walnut St. , Pittsburgh, PA",-79.9339389,40.4509388,"5440 walnut st, pittsburgh, pa 15232, usa","Geocoded",NA,NA
"(weekends*) (Mount Olive) ","624 Brownville Rd. ","Pittsburgh","PA","(P),(R),(*)","Restaurant",1973,NA,"624 Brownville Rd. , Pittsburgh, PA",-79.990946,40.4098679,"624 brownsville rd, pittsburgh, pa 15210, usa","Geocoded",NA,NA
"","1000 Vimial ","Pittsburgh","PA","(P),(G),(R)","Restaurant",1977,NA,"1000 Vimial , Pittsburgh, PA",-79.9958864,40.4406248,"pittsburgh, pa, usa","Geocoded",NA,NA
"(Some G)","1000 Vinial ","Pittsburgh","PA","(P),(R),(G)","Restaurant",1978,NA,"1000 Vinial , Pittsburgh, PA",-79.9926684,40.4574688,"1000 vinial st, pittsburgh, pa 15212, usa","Geocoded",NA,NA
"(Some L)","1000 Vinial St. ","Pittsburgh","PA","(P),(R),(L),(S),(E)","Restaurant",1980,NA,"1000 Vinial St. , Pittsburgh, PA",-79.9926684,40.4574688,"1000 vinial st, pittsburgh, pa 15212, usa","Geocoded",NA,NA
"(after hours) ","907 Liberty","Pittsburgh","PA","(M),(R),(C)","Restaurant",1974,NA,"907 Liberty, Pittsburgh, PA",-79.9977297,40.4431964,"907 liberty ave, pittsburgh, pa 15222, usa","Geocoded",NA,NA
"","6308 Penn Ave. ","Pittsburgh","PA","(HIP),(YC),(D),(R),(G),(*)","Restaurant",1974,NA,"6308 Penn Ave. , Pittsburgh, PA",-79.9205602,40.4595856,"6308 penn ave, pittsburgh, pa 15206, usa","Geocoded",NA,NA
"","6308 Penn Ave. ","Pittsburgh","PA","(P),(HIP),(YC),(D),(R),(*)","Restaurant",1975,NA,"6308 Penn Ave. , Pittsburgh, PA",-79.9205602,40.4595856,"6308 penn ave, pittsburgh, pa 15206, usa","Geocoded",NA,NA
"(out of state guests welcome)","6308 Penn Ave. ","Pittsburgh","PA","(P),(HIP),(YC),(D),(R),(*)","Restaurant",1976,NA,"6308 Penn Ave. , Pittsburgh, PA",-79.9205602,40.4595856,"6308 penn ave, pittsburgh, pa 15206, usa","Geocoded",NA,NA
"(Some G)","6300 Penn Ave. ","Pittsburgh","PA","(R),(YC),(D),(G),(*)","Restaurant",1973,NA,"6300 Penn Ave. , Pittsburgh, PA",-79.9208149,40.4597838,"6300 penn ave, pittsburgh, pa 15206, usa","Geocoded",NA,NA
"","965 Liberty Ave. ","Pittsburgh","PA","(YC),(D),(R),(*)","Restaurant",1976,NA,"965 Liberty Ave. , Pittsburgh, PA",-79.9957349,40.4438085,"965 liberty ave, pittsburgh, pa 15222, usa","Geocoded",NA,NA
"(Disco)(Open Sundays*)","942 Penn Ave. ","Pittsburgh","PA","(R),(D),(*)","Restaurant",1980,NA,"942 Penn Ave. , Pittsburgh, PA",-79.996412,40.443966,"942 penn ave, pittsburgh, pa 15222, usa","Geocoded",NA,NA
"(after hours) ","645 Liberty Ave.","Pittsburgh","PA","(M),(R),(C)","Restaurant",1974,NA,"645 Liberty Ave., Pittsburgh, PA",-80.0001402,40.4426103,"645 liberty ave, pittsburgh, pa 15222, usa","Geocoded",NA,NA
"","645 Liberty Ave. ","Pittsburgh","PA","(M),(R),(C),(AH)","Restaurant",1975,NA,"645 Liberty Ave. , Pittsburgh, PA",-80.0001402,40.4426103,"645 liberty ave, pittsburgh, pa 15222, usa","Geocoded",NA,NA
"","966 Liberty Ave. ","Pittsburgh","PA","(M),(R)","Restaurant",1975,NA,"966 Liberty Ave. , Pittsburgh, PA",-79.995919,40.4434779,"966 liberty ave, pittsburgh, pa 15222, usa","Geocoded",NA,NA
"","966 Liberty Ave. ","Pittsburgh","PA","(M),(R),(OC)","Restaurant",1976,NA,"966 Liberty Ave. , Pittsburgh, PA",-79.995919,40.4434779,"966 liberty ave, pittsburgh, pa 15222, usa","Geocoded",NA,NA
"(Something for everyone)","801 Walnut ","Reading","PA","(D),(WE),(*),(R)","Restaurant",1980,NA,"801 Walnut , Reading, PA",-75.9219305,40.338367,"801 walnut st, reading, pa 19601, usa","Geocoded",NA,NA
"(Unisex)(Disco)(open until 3am) ","1248 Brown Ave. ","Erie","PA","(YC),(D),(R),(*)","Restaurant",1979,NA,"1248 Brown Ave. , Erie, PA",-80.1013068,42.1024613,"1248 brown ave, erie, pa 16502, usa","Geocoded",NA,NA
"(Unisex)(Disco)(May have closed)(open til 3am)","1248 Brown Ave. ","Erie","PA","(YC),(D),(R)","Restaurant",1980,NA,"1248 Brown Ave. , Erie, PA",-80.1013068,42.1024613,"1248 brown ave, erie, pa 16502, usa","Geocoded",NA,NA
"","156 Lehigh St. ","Wilkes-Barre","PA","(R),(D)","Restaurant",1978,NA,"156 Lehigh St. , Wilkes-Barre, PA",-75.885797,41.235303,"156 lehigh st, wilkes-barre, pa 18702, usa","Geocoded",NA,NA
"","156 Lehigh St. ","Wilkes-Barre","PA","(R),(D)","Restaurant",1977,NA,"156 Lehigh St. , Wilkes-Barre, PA",-75.885797,41.235303,"156 lehigh st, wilkes-barre, pa 18702, usa","Geocoded",NA,NA
"","156 Lehigh St. ","Wilkes-Barre","PA","(R),(D),(*)","Restaurant",1979,NA,"156 Lehigh St. , Wilkes-Barre, PA",-75.885797,41.235303,"156 lehigh st, wilkes-barre, pa 18702, usa","Geocoded",NA,NA
"","724 Main St. ","Stroudsburg","PA","(R),(D),(WE)","Restaurant",1979,NA,"724 Main St. , Stroudsburg, PA",-75.1949175,40.9853885,"724 main st, stroudsburg, pa 18360, usa","Geocoded",NA,NA
"","724 Main St. ","Stroudsburg","PA","(R),(D),(WE)","Restaurant",1980,NA,"724 Main St. , Stroudsburg, PA",-75.1949175,40.9853885,"724 main st, stroudsburg, pa 18360, usa","Geocoded",NA,NA
"(Pocono Mtns. ski resort area)","724 Main St. ","Stroudsburg","PA","(R),(D)","Restaurant",1973,NA,"724 Main St. , Stroudsburg, PA",-75.1949175,40.9853885,"724 main st, stroudsburg, pa 18360, usa","Geocoded",NA,NA
"","724 Main St. ","Stroudsburg","PA","(R),(D)","Restaurant",1974,NA,"724 Main St. , Stroudsburg, PA",-75.1949175,40.9853885,"724 main st, stroudsburg, pa 18360, usa","Geocoded",NA,NA
"","724 Main St. ","Stroudsburg","PA","(R),(D)","Restaurant",1976,NA,"724 Main St. , Stroudsburg, PA",-75.1949175,40.9853885,"724 main st, stroudsburg, pa 18360, usa","Geocoded",NA,NA
"","724 Main St. ","Stroudsburg","PA","(R),(D)","Restaurant",1977,NA,"724 Main St. , Stroudsburg, PA",-75.1949175,40.9853885,"724 main st, stroudsburg, pa 18360, usa","Geocoded",NA,NA
"","724 Main St. ","Stroudsburg","PA","(R),(D)","Restaurant",1978,NA,"724 Main St. , Stroudsburg, PA",-75.1949175,40.9853885,"724 main st, stroudsburg, pa 18360, usa","Geocoded",NA,NA
"","724 Main St. ","Stroudsburg","PA","(R),(D)","Restaurant",1975,NA,"724 Main St. , Stroudsburg, PA",-75.1949175,40.9853885,"724 main st, stroudsburg, pa 18360, usa","Geocoded",NA,NA
"","14 N. 3rd ","Easton","PA","(M),(R),(*)","Restaurant",1975,NA,"14 N. 3rd , Easton, PA",-75.2093527,40.6918485,"14 n 3rd st, easton, pa 18042, usa","Geocoded",NA,NA
"","14 N. 3rd ","Easton","PA","(M),(R)","Restaurant",1974,NA,"14 N. 3rd , Easton, PA",-75.2093527,40.6918485,"14 n 3rd st, easton, pa 18042, usa","Geocoded",NA,NA
"","14 N. 3rd ","Easton","PA","(M),(R),(*)","Restaurant",1976,NA,"14 N. 3rd , Easton, PA",-75.2093527,40.6918485,"14 n 3rd st, easton, pa 18042, usa","Geocoded",NA,NA
"","14 N. 3rd ","Easton","PA","(M),(R)","Restaurant",1977,NA,"14 N. 3rd , Easton, PA",-75.2093527,40.6918485,"14 n 3rd st, easton, pa 18042, usa","Geocoded",NA,NA
"","14 No. 3rd. ","Easton","PA","(M),(R)","Restaurant",1978,NA,"14 No. 3rd. , Easton, PA",-75.2093527,40.6918485,"14 n 3rd st, easton, pa 18042, usa","Geocoded",NA,NA
"","14 N. 3rd. ","Easton","PA","(M),(R)","Restaurant",1979,NA,"14 N. 3rd. , Easton, PA",-75.2093527,40.6918485,"14 n 3rd st, easton, pa 18042, usa","Geocoded",NA,NA
"","14 N 3rd. ","Easton","PA","(M),(R)","Restaurant",1980,NA,"14 N 3rd. , Easton, PA",-75.2093527,40.6918485,"14 n 3rd st, easton, pa 18042, usa","Geocoded",NA,NA
"opp. shopping center","2510 N. Hampton St. ","Easton","PA","(M),(R),(C),(AH)","Restaurant",1977,NA,"2510 N. Hampton St. , Easton, PA",-75.2532156,40.6865064,"2510 northampton st, easton, pa 18045, usa","Geocoded",NA,NA
"opp. Shopping Center ","2510 N. Hampton St. ","Easton","PA","(M),(R),(C),(AH)","Restaurant",1978,NA,"2510 N. Hampton St. , Easton, PA",-75.2532156,40.6865064,"2510 northampton st, easton, pa 18045, usa","Geocoded",NA,NA
"","2510 N. Hampton St. ","Easton","PA","(M),(R),(C),(AH)","Restaurant",1979,NA,"2510 N. Hampton St. , Easton, PA",-75.2532156,40.6865064,"2510 northampton st, easton, pa 18045, usa","Geocoded",NA,NA
"","2510 N. Hampton St. ","Easton","PA","(M),(R),(C),(AH)","Restaurant",1980,NA,"2510 N. Hampton St. , Easton, PA",-75.2532156,40.6865064,"2510 northampton st, easton, pa 18045, usa","Geocoded",NA,NA
"","603 Hepburn ","Williamsport","PA","(M)","Restaurant",1978,NA,"603 Hepburn , Williamsport, PA",-77.0071333,41.2438024,"603 hepburn st, williamsport, pa 17701, usa","Geocoded",NA,NA
"","603 Hepburn ","Williamsport","PA","(M)","Restaurant",1980,NA,"603 Hepburn , Williamsport, PA",-77.0071333,41.2438024,"603 hepburn st, williamsport, pa 17701, usa","Geocoded",NA,NA
"","1308 Drury Lane ","Philadelphia","PA","(PE),(*)","Restaurant,Bars/Clubs",1965,NA,"1308 Drury Lane , Philadelphia, PA",-75.1624675,39.9501811,"1308 drury st, philadelphia, pa 19107, usa","Geocoded",NA,NA
"","1308 Drury Lane ","Philadelphia","PA","(PE),(*)","Restaurant,Bars/Clubs",1966,NA,"1308 Drury Lane , Philadelphia, PA",-75.1624675,39.9501811,"1308 drury st, philadelphia, pa 19107, usa","Geocoded",NA,NA
"","1308 Drury Lane ","Philadelphia","PA","(PE),(*)","Restaurant,Bars/Clubs",1968,NA,"1308 Drury Lane , Philadelphia, PA",-75.1624675,39.9501811,"1308 drury st, philadelphia, pa 19107, usa","Geocoded",NA,NA
"","1308 Drury Lane ","Philadelphia","PA","(R),(PE),(*)","Restaurant,Bars/Clubs",1969,NA,"1308 Drury Lane , Philadelphia, PA",-75.1624675,39.9501811,"1308 drury st, philadelphia, pa 19107, usa","Geocoded",NA,NA
"","1308 Drury ","Philadelphia","PA","(R),(PE),(*)","Restaurant,Bars/Clubs",1970,NA,"1308 Drury , Philadelphia, PA",-75.1624675,39.9501811,"1308 drury st, philadelphia, pa 19107, usa","Geocoded",NA,NA
"(off 13th, bet. 12th & 13th) ","1304 Drury Lane ","Philadelphia","PA","(R),(*)","Restaurant,Bars/Clubs",1972,NA,"1304 Drury Lane , Philadelphia, PA",-75.1623615,39.9501521,"1304 drury st, philadelphia, pa 19107, usa","Geocoded",NA,NA
"","1304 Drury Lane ","Philadelphia","PA","(R),(*)","Restaurant,Bars/Clubs",1973,NA,"1304 Drury Lane , Philadelphia, PA",-75.1623615,39.9501521,"1304 drury st, philadelphia, pa 19107, usa","Geocoded",NA,NA
"","1304 Drury Lane ","Philadelphia","PA","(R),(*)","Restaurant,Bars/Clubs",1974,NA,"1304 Drury Lane , Philadelphia, PA",-75.1623615,39.9501521,"1304 drury st, philadelphia, pa 19107, usa","Geocoded",NA,NA
"(an alley from 13th St. west between Chestnut & Sansom) ","1304 Drury Lane ","Philadelphia","PA","(PE),(R),(*)","Restaurant,Bars/Clubs",1975,NA,"1304 Drury Lane , Philadelphia, PA",-75.1623615,39.9501521,"1304 drury st, philadelphia, pa 19107, usa","Geocoded",NA,NA
"(supper club upstairs) an alley off 13th St. betw. Sansom & Chestnut","1304 Drury Lane","Philadelphia","PA","(PE),(R),(E),(*)","Restaurant,Bars/Clubs",1976,NA,"1304 Drury Lane, Philadelphia, PA",-75.1623615,39.9501521,"1304 drury st, philadelphia, pa 19107, usa","Geocoded",NA,NA
"(Good days*)(bar below Cafe LaFitte)","1306 Drury Lane ","Philadelphia","PA","(*)","Restaurant,Bars/Clubs",1980,NA,"1306 Drury Lane , Philadelphia, PA",-75.1624135,39.9501738,"1306 drury st, philadelphia, pa 19107, usa","Geocoded",NA,NA
"(Main floor has (R)(D) & is where many of Pittsburgh's 'hunkiest' numbers hang out; 2nd floor has some (G) & basement 'Rathskeller' has some (SM)","1226 Herron Ave. ","Pittsburgh","PA","(*),(R),(D),(G),(SM)","Restaurant,Bars/Clubs",1977,NA,"1226 Herron Ave. , Pittsburgh, PA",-79.9655258,40.459283,"1226 herron ave, pittsburgh, pa 15219, usa","Geocoded",NA,NA
"[Main floor (R) (D), 2nd floor (G) & basement 'Rathskeller' is some (SM)]","1226 Herron Ave. ","Pittsburgh","PA","(*),(R),(D),(G)","Restaurant,Bars/Clubs",1976,NA,"1226 Herron Ave. , Pittsburgh, PA",-79.9655258,40.459283,"1226 herron ave, pittsburgh, pa 15219, usa","Geocoded",NA,NA
"","4605 Forbes ","Pittsburgh","PA","(M),(*)","Restaurant,Bars/Clubs",1965,NA,"4605 Forbes , Pittsburgh, PA",-79.948394,40.4446683,"4605 forbes ave, pittsburgh, pa 15213, usa","Geocoded",NA,NA
"(cruisy) Main floor has (R) & (D), 2nd floor has (some G), basement 'Rathskellar' has (some SM). Out-of-state guests show Address Book for adm.-Open til 3 a.m.)","1226 Herron Ave. ","Pittsburgh","PA","(*),(P),Cruisy Area,(R),(D),(G),(SM)","Restaurant,Cruising Areas",1979,NA,"1226 Herron Ave. , Pittsburgh, PA",-79.9655258,40.459283,"1226 herron ave, pittsburgh, pa 15219, usa","Geocoded",NA,NA
"(Cruisy) Main floor has (R) & (D), 2nd floor has (Some L), Basement 'Rathskeller' has (Some SM). Open til 3 am","1226 Herron Ave. ","Pittsburgh","PA","(*),Cruisy Area,(R),(D),(L),(SM)","Restaurant,Cruising Areas",1980,NA,"1226 Herron Ave. , Pittsburgh, PA",-79.9655258,40.459283,"1226 herron ave, pittsburgh, pa 15219, usa","Geocoded",NA,NA
"(may be moving)(Middletown, Pa.)","1001 N. Spring St. ","Harrisburg","PA","","Church",1979,NA,"1001 N. Spring St. , Harrisburg, PA",-76.8857994,40.2630476,"spring st, harrisburg, pa 17101, usa","Geocoded",NA,NA
"(may be moving)(Middletown, Pa.)","1001 N. Spring St. ","Harrisburg","PA","","Church",1980,NA,"1001 N. Spring St. , Harrisburg, PA",-76.8857994,40.2630476,"spring st, harrisburg, pa 17101, usa","Geocoded",NA,NA
"(Catholic gays)","250 S. 12th St. ","Philadelphia","PA","","Church",1979,NA,"250 S. 12th St. , Philadelphia, PA",-75.1611574,39.9471586,"250 s 12th st, philadelphia, pa 19107, usa","Geocoded",NA,NA
"(Catholic gays)","250 S. 12th St. ","Philadelphia","PA","","Church",1980,NA,"250 S. 12th St. , Philadelphia, PA",-75.1611574,39.9471586,"250 s 12th st, philadelphia, pa 19107, usa","Geocoded",NA,NA
"(St. Mary's Episcopal Church)","5014 Willows Ave. ","Philadelphia","PA","","Church",1979,NA,"5014 Willows Ave. , Philadelphia, PA",-75.22335,39.9472187,"5014 willows ave, philadelphia, pa 19143, usa","Geocoded",NA,NA
"(St. Mary's Episcopal Church)","5014 Willows Ave. ","Philadelphia","PA","","Church",1980,NA,"5014 Willows Ave. , Philadelphia, PA",-75.22335,39.9472187,"5014 willows ave, philadelphia, pa 19143, usa","Geocoded",NA,NA
"","2125 Chestnut St. ","Philadelphia","PA","","Church",1976,NA,"2125 Chestnut St. , Philadelphia, PA",-75.1764481,39.9525227,"2125 chestnut st, philadelphia, pa 19103, usa","Geocoded",NA,NA
"","2125 Chestnut St. ","Philadelphia","PA","","Church",1977,NA,"2125 Chestnut St. , Philadelphia, PA",-75.1764481,39.9525227,"2125 chestnut st, philadelphia, pa 19103, usa","Geocoded",NA,NA
"","2125 Chestnut St. ","Philadelphia","PA","","Church",1978,NA,"2125 Chestnut St. , Philadelphia, PA",-75.1764481,39.9525227,"2125 chestnut st, philadelphia, pa 19103, usa","Geocoded",NA,NA
"","2125 Chestnut","Philadelphia","PA","","Church",1979,NA,"2125 Chestnut, Philadelphia, PA",-75.1764481,39.9525227,"2125 chestnut st, philadelphia, pa 19103, usa","Geocoded",NA,NA
"","2125 Chestnut ","Philadelphia","PA","","Church",1980,NA,"2125 Chestnut , Philadelphia, PA",-75.1764481,39.9525227,"2125 chestnut st, philadelphia, pa 19103, usa","Geocoded",NA,NA
"","2125 Chestnut St. ","Philadelphia","PA","","Church",1975,NA,"2125 Chestnut St. , Philadelphia, PA",-75.1764481,39.9525227,"2125 chestnut st, philadelphia, pa 19103, usa","Geocoded",NA,NA
"First Unitarian Church","2125 Chestnut St. ","Philadelphia","PA","","Church",1974,NA,"2125 Chestnut St. , Philadelphia, PA",-75.1764481,39.9525227,"2125 chestnut st, philadelphia, pa 19103, usa","Geocoded",NA,NA
"(Oakland)","4401 5th Ave. ","Pittsburgh","PA","","Church",1978,NA,"4401 5th Ave. , Pittsburgh, PA",-79.9518681,40.4465141,"4401 fifth ave, pittsburgh, pa 15213, usa","Geocoded",NA,NA
"Box 9045, Pittsburgh, Pa. 15224 (Oakland)","4401 5th Ave. ","Pittsburgh","PA","","Church",1979,NA,"4401 5th Ave. , Pittsburgh, PA",-79.9518681,40.4465141,"4401 fifth ave, pittsburgh, pa 15213, usa","Geocoded",NA,NA
"(Oakland)","4401 5th Ave. ","Pittsburgh","PA","","Church",1977,NA,"4401 5th Ave. , Pittsburgh, PA",-79.9518681,40.4465141,"4401 fifth ave, pittsburgh, pa 15213, usa","Geocoded",NA,NA
"Box 9045, Pittsburgh 15224 (Oakland)","4401 5th Ave. ","Pittsburgh","PA","","Church",1980,NA,"4401 5th Ave. , Pittsburgh, PA",-79.9518681,40.4465141,"4401 fifth ave, pittsburgh, pa 15213, usa","Geocoded",NA,NA
"(Adult Books)","40 Prince St. ","Lancaster","PA","","Book Store",1980,NA,"40 Prince St. , Lancaster, PA",-76.3079396,40.0386239,"40 n prince st, lancaster, pa 17603, usa","Geocoded",NA,NA
"(Book store) ","38 W. Orange ","Lancaster","PA","","Book Store",1977,NA,"38 W. Orange , Lancaster, PA",-76.3074587,40.0390719,"38 w orange st, lancaster, pa 17603, usa","Geocoded",NA,NA
